Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Neutral,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC,result2,Mean_Score2,Opp_Avg_Score2,Avg_Score2,Avg_Mean_Score2,Avg_Result2,Pct_Margin2,Home2,Away2,Neutral2,Date2,Loc2,Opp_name2,Win2,Opp_score2,Score2,Threes2,Opp_Threes2,W2,Avg_Threes2,Opp_Avg_Threes2,Game_Number2,Avg_Result_Fin2,Avg_Result_NC2,Opp_Avg_FG_Pct2,Avg_FG_Pct2,Opp_Avg_FG_Pct_Fin2,Pct_Margin_Fin2,Scoring_Pace_Diff,Matchup_Comp,Opp_Matchup_Comp,SOS,SOS_NC,Opp_SOS,Opp_SOS_NC,Prev_SOS,SOS_Fin,SOS_All,SOS_All_Fin,Opp_Prev_SOS
2019-11-06,,Oral Roberts,W,80.0,75.0,23.0,61.0,0.377,8.0,24.0,0.333,26.0,34.0,0.765,8.0,44.0,12.0,8.0,12.0,21.0,23.0,,24.0,71.0,0.338,7.0,32.0,0.219,20.0,26.0,0.769,12.0,44.0,12.0,10.0,2.0,17.0,27.0,5.0,1,1,77.5,,,,,,,,,,1,0,0,1.5,0.4011875,0.02244039270687237,,-5.0,77.5,,,,,,0,1,0,2019-11-06,@,Oklahoma State,0,80.0,75.0,7.0,8.0,L,,,1,3.7407407407407476,,,,0.4524074074074075,0.04812961639266151,,,,,,,,,3.456297452499325,,3.4614526727560038,
2019-11-09,,UMKC,W,69.0,51.0,28.0,58.0,0.483,2.0,10.0,0.2,11.0,16.0,0.688,9.0,36.0,8.0,5.0,6.0,9.0,12.0,,17.0,48.0,0.354,6.0,21.0,0.286,11.0,16.0,0.688,2.0,21.0,9.0,6.0,5.0,12.0,19.0,18.0,1,2,60.0,80.0,75.0,-0.013524362103888576,-0.03352436210388854,0.377,0.338,77.5,5.0,0.06451612903225806,1,0,0,1.5,0.4011875,0.02244039270687237,5.0,-18.0,60.0,,,,,,0,1,0,2019-11-09,@,Oklahoma State,0,69.0,51.0,6.0,2.0,L,,,1,-2.444444444444443,,,,0.4484074074074074,-0.036363636363636334,,,,4.5,4.5,,,-3.0,3.456297452499325,3.7407407407407476,3.4614526727560038,
2019-11-13,@,College of Charleston,W,73.0,54.0,28.0,54.0,0.519,9.0,21.0,0.429,8.0,9.0,0.889,6.0,30.0,20.0,10.0,4.0,11.0,15.0,,17.0,52.0,0.327,5.0,27.0,0.185,15.0,16.0,0.938,9.0,26.0,9.0,7.0,1.0,14.0,12.0,19.0,1,3,63.5,74.5,63.0,-0.11218208022469395,-0.004000552580079031,0.43,0.346,68.75,11.5,0.16727272727272727,0,1,0,1.5,0.4011875,0.02244039270687237,11.5,-19.0,63.5,67.5,79.0,73.25,11.5,0.15699658703071673,1,0,0,2019-11-13,,Oklahoma State,0,73.0,54.0,5.0,9.0,L,-0.06668891906591387,-0.06907991765944413,3,1.36666666666666,11.5,0.399,0.45899999999999996,0.4290333333333333,0.01971627795143054,-2.25,0.08803140839942873,0.016333784840992103,-8.666666666666664,-8.666666666666664,-9.0,-9.0,3.083333333333332,3.456297452499325,0.6481481481481524,3.4614526727560038,6.0
2019-11-17,,Yale,W,64.0,57.0,26.0,65.0,0.4,4.0,19.0,0.211,8.0,15.0,0.533,10.0,35.0,10.0,12.0,2.0,11.0,12.0,,21.0,55.0,0.382,9.0,31.0,0.29,6.0,9.0,0.667,9.0,39.0,13.0,5.0,4.0,20.0,16.0,7.0,1,4,60.5,74.0,60.0,-0.05676760534713182,-0.013524362103888576,0.45966666666666667,0.3396666666666666,67.0,14.0,0.208955223880597,1,0,0,1.5,0.4011875,0.02244039270687237,14.0,-7.0,60.5,76.5,76.5,76.5,0.0,0.0,0,1,0,2019-11-17,@,Oklahoma State,0,64.0,57.0,9.0,4.0,L,0.05902465750395458,-0.039014558182319914,3,8.142857142857153,0.0,0.3615,0.3835,0.4046785714285714,0.1155600608210848,-4.75,0.04706126901908457,-0.02825368721320256,-5.472222222222221,-5.472222222222221,4.416666666666671,4.416666666666671,2.1833333333333322,3.456297452499325,0.887654320987655,3.4614526727560038,-4.038194444444446
2019-11-22,,Western Michigan,W,70.0,63.0,24.0,64.0,0.375,7.0,25.0,0.28,15.0,24.0,0.625,16.0,44.0,12.0,5.0,5.0,9.0,19.0,,23.0,57.0,0.404,9.0,29.0,0.31,8.0,15.0,0.533,6.0,33.0,13.0,5.0,0.0,9.0,19.0,7.0,1,5,66.5,71.5,59.25,-0.07226562084514732,0.0282477897948456,0.44475,0.35024999999999995,65.375,12.25,0.18738049713193117,1,0,0,1.5,0.4011875,0.02244039270687237,12.25,-7.0,66.5,85.25,84.75,85.0,-0.5,-0.0058823529411764705,0,1,0,2019-11-22,@,Oklahoma State,0,70.0,63.0,9.0,7.0,L,-0.030338521395923967,-0.07598770521239295,5,-5.166666666666671,-0.5,0.4645,0.4145,0.4399999999999999,-0.07340753019180683,-9.8125,0.0741032974554548,-0.029274497008121007,-3.3125000000000018,-3.3125000000000018,-8.116666666666667,-8.116666666666667,2.897777777777778,3.456297452499325,2.7014550264550294,3.4614526727560038,-0.02499999999999991
2019-11-27,N,Syracuse,W,86.0,72.0,27.0,55.0,0.491,9.0,26.0,0.346,23.0,28.0,0.821,10.0,36.0,17.0,12.0,2.0,18.0,24.0,,19.0,56.0,0.339,8.0,31.0,0.258,26.0,37.0,0.703,9.0,28.0,14.0,9.0,2.0,17.0,20.0,14.0,1,6,79.0,71.2,60.0,-0.060715373339843615,0.04647563789611148,0.43079999999999996,0.36099999999999993,65.6,11.200000000000003,0.17073170731707324,0,0,1,1.5,0.4011875,0.02244039270687237,11.200000000000003,-14.0,79.0,53.6,72.4,63.0,18.800000000000004,0.29841269841269846,0,0,1,2019-11-27,N,Oklahoma State,0,86.0,72.0,8.0,9.0,L,0.05940381469169154,0.06707265282148456,6,5.0625,18.800000000000004,0.3383999999999999,0.4748,0.4069375,0.07052677405311275,1.2999999999999972,-0.06381489760980699,0.05254360266729684,-1.5561904761904757,-1.5561904761904757,-3.616666666666667,-3.616666666666667,1.3024603174603184,3.456297452499325,1.1278306878306892,3.4614526727560038,3.564087301587301
2019-11-29,N,Ole Miss,W,78.0,37.0,28.0,62.0,0.452,8.0,27.0,0.296,14.0,15.0,0.933,6.0,41.0,11.0,11.0,5.0,13.0,14.0,,15.0,58.0,0.259,1.0,20.0,0.05,6.0,11.0,0.545,8.0,34.0,9.0,7.0,1.0,20.0,12.0,41.0,1,7,57.5,73.66666666666667,62.0,-0.048818479750947386,0.04131434757353081,0.44083333333333335,0.3573333333333333,67.83333333333333,11.666666666666671,0.17199017199017208,0,0,1,1.5,0.4011875,0.02244039270687237,11.666666666666671,-41.0,57.5,61.166666666666664,74.83333333333333,68.0,13.666666666666664,0.2009803921568627,0,0,1,2019-11-29,N,Oklahoma State,0,78.0,37.0,1.0,8.0,L,-0.039582268562685874,-0.0846415283164226,7,0.46875,13.666666666666664,0.3738333333333333,0.4538333333333333,0.42634374999999997,0.006816632583503749,-0.0833333333333357,0.06428118493155299,-0.040439035610999007,0.6031746031746046,0.6031746031746046,2.0611111111111122,2.0611111111111122,0.9929214929214938,3.456297452499325,1.7836089065255745,3.4614526727560038,-1.4358730158730173
2019-12-04,,Georgetown,L,74.0,81.0,25.0,62.0,0.403,12.0,32.0,0.375,12.0,16.0,0.75,7.0,25.0,12.0,7.0,5.0,12.0,17.0,,29.0,64.0,0.453,9.0,22.0,0.409,14.0,14.0,1.0,11.0,39.0,16.0,3.0,7.0,15.0,14.0,-7.0,0,8,77.5,74.28571428571429,58.42857142857143,-0.04237051595004243,0.016548987529363235,0.44242857142857145,0.34328571428571425,66.35714285714286,15.857142857142861,0.23896663078579122,1,0,0,1.5,0.4011875,0.02244039270687237,15.857142857142861,7.0,77.5,74.57142857142857,77.57142857142857,76.07142857142857,3.0,0.03943661971830986,0,1,0,2019-12-04,@,Oklahoma State,1,74.0,81.0,9.0,12.0,W,-0.09805474884422005,0.042797476976571214,8,0.78125,3.0,0.421,0.44828571428571423,0.4338125,0.010519671786240269,-4.857142857142854,-0.04258346135364509,-0.040282835250486544,-0.25170068027210946,-0.25170068027210946,3.9322562358276656,3.9322562358276656,2.9882599580712808,3.456297452499325,1.5957719198790639,3.4614526727560038,0.14795468451931112
2019-12-08,,Wichita State,L,61.0,80.0,20.0,52.0,0.385,3.0,16.0,0.188,18.0,26.0,0.692,10.0,30.0,9.0,6.0,2.0,18.0,18.0,,28.0,63.0,0.444,11.0,26.0,0.423,13.0,20.0,0.65,12.0,39.0,18.0,10.0,4.0,16.0,20.0,-19.0,0,9,70.5,74.25,61.25,-0.01554456412409061,0.01708788279407064,0.4375,0.35699999999999993,67.75,13.0,0.1918819188191882,1,0,0,1.5,0.4011875,0.02244039270687237,13.0,19.0,70.5,60.125,76.25,68.1875,16.125,0.23648029330889092,0,1,0,2019-12-08,@,Oklahoma State,1,61.0,80.0,11.0,3.0,W,0.01598383461742292,0.017036968457442014,9,8.064516129032263,16.125,0.382625,0.41474999999999995,0.39051612903225813,0.11893434823977171,-0.21875,-0.01627366733919606,0.016526641901557976,0.9875000000000034,0.9875000000000034,-6.098710317460316,-6.098710317460316,2.3230248917748915,3.456297452499325,1.4939566798941808,3.4614526727560038,4.499308713910648
2019-12-15,@,Houston,W,61.0,55.0,21.0,51.0,0.412,4.0,14.0,0.286,15.0,19.0,0.789,9.0,34.0,12.0,3.0,3.0,9.0,18.0,,19.0,61.0,0.311,7.0,29.0,0.241,10.0,16.0,0.625,16.0,38.0,9.0,4.0,5.0,9.0,16.0,6.0,1,10,58.0,72.77777777777777,63.333333333333336,-0.029554896455033564,0.02858090105400618,0.43166666666666664,0.3666666666666666,68.05555555555556,9.444444444444436,0.1387755102040815,0,1,0,1.5,0.4011875,0.02244039270687237,9.444444444444436,-6.0,58.0,68.375,80.625,74.5,12.25,0.1644295302013423,1,0,0,2019-12-15,,Oklahoma State,0,61.0,55.0,7.0,4.0,L,-0.029803431871330444,0.03748112235680612,9,10.161290322580648,12.25,0.38825,0.46475,0.3854838709677419,0.15118790496760265,-3.2222222222222214,-0.03328288885108755,-0.029185766006468113,2.1270482603815943,2.1270482603815943,-3.3795138888888916,-3.3795138888888916,1.0073442061814137,3.456297452499325,2.2240188409095234,3.4614526727560038,3.4163038369809198
