Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC,result2,Mean_Score2,Opp_Avg_Score2,Avg_Score2,Avg_Mean_Score2,Avg_Result2,Pct_Margin2,Home2,Away2,Neutral2,Date2,Loc2,Opp_name2,Win2,Opp_score2,Score2,Threes2,Opp_Threes2,W2,Avg_Threes2,Opp_Avg_Threes2,Game_Number2,Avg_Result_Fin2,Avg_Result_NC2,Opp_Avg_FG_Pct2,Avg_FG_Pct2,Opp_Avg_FG_Pct_Fin2,Pct_Margin_Fin2,Scoring_Pace_Diff,Matchup_Comp,Opp_Matchup_Comp,SOS,SOS_NC,Opp_SOS,Opp_SOS_NC,Prev_SOS,SOS_Fin,SOS_All,SOS_All_Fin,Opp_Prev_SOS
2019-12-04,@,Saint Francis (PA),L,69.0,77.0,28.0,61.0,0.459,7.0,22.0,0.318,6.0,10.0,0.6,8.0,35.0,7.0,1.0,1.0,15.0,17.0,,27.0,63.0,0.429,5.0,22.0,0.227,18.0,21.0,0.857,9.0,33.0,14.0,6.0,4.0,7.0,16.0,-8.0,0,7,73.0,62.833333333333336,72.33333333333333,-0.05888245228956496,0.0804848544859732,0.44366666666666665,0.44049999999999995,67.58333333333333,-9.499999999999993,-0.1405672009864364,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-9.499999999999993,8.0,73.0,76.42857142857143,73.42857142857143,74.92857142857143,-3.0,-0.040038131553860816,1,0,0.0,2019-12-04,,Lehigh,1,69.0,77.0,5.0,7.0,W,-0.02169556832956948,0.0004943294848964719,8,4.451612903225808,-3.0,0.45957142857142863,0.41942857142857143,0.4452903225806452,0.05997392438070406,-3.672619047619051,-0.00539512115802247,-0.04178713510155833,3.4937169312169325,3.4937169312169325,3.392857142857143,3.392857142857143,-2.0603579527048903,-0.024034178011778953,-0.16298342153458853,-0.14530268559452228,-0.17176623294820573
2019-12-07,,Yale,L,65.0,78.0,27.0,55.0,0.491,3.0,13.0,0.231,8.0,10.0,0.8,5.0,29.0,13.0,5.0,1.0,18.0,20.0,,28.0,55.0,0.509,7.0,23.0,0.304,15.0,22.0,0.682,8.0,29.0,21.0,7.0,4.0,11.0,13.0,-13.0,0,8,71.5,63.714285714285715,73.0,-0.05119252353886611,0.050467810107461764,0.44585714285714284,0.4388571428571428,68.35714285714286,-9.285714285714285,-0.13584117032392892,1,0,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-9.285714285714285,13.0,71.5,64.44444444444444,71.77777777777777,68.11111111111111,7.333333333333329,0.1076672104404567,0,1,0.0,2019-12-07,@,Lehigh,1,65.0,78.0,7.0,3.0,W,0.06728059145648296,-0.023869189690095438,10,8.142857142857153,7.333333333333329,0.3501111111111111,0.44722222222222224,0.4046785714285714,0.1155600608210848,0.12301587301587347,0.034956030310432436,0.058270954287221836,2.196825396825394,2.196825396825394,2.9666666666666686,2.9666666666666686,-1.0314207650273217,-0.024034178011778953,0.4962446248597538,-0.14530268559452228,-0.8285653047227127
2019-12-21,@,Auburn,L,51.0,74.0,19.0,53.0,0.358,2.0,11.0,0.182,11.0,15.0,0.733,8.0,27.0,8.0,5.0,3.0,18.0,21.0,,23.0,55.0,0.418,6.0,28.0,0.214,22.0,28.0,0.786,11.0,35.0,15.0,8.0,7.0,13.0,16.0,-23.0,0,9,62.5,63.875,73.625,-0.06694901963813515,0.03791876183499088,0.4515,0.44762499999999994,68.75,-9.75,-0.14181818181818182,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-9.75,23.0,62.5,67.7,82.6,75.15,14.899999999999991,0.19827012641383887,1,0,0.0,2019-12-21,,Lehigh,1,51.0,74.0,6.0,2.0,W,0.002456267436063031,-0.02105759696356363,11,7.6451612903225765,15.888888888888886,0.4085,0.46449999999999997,0.4147419354838709,0.10302108237339704,-3.200000000000003,0.03754711004385766,0.009650835192413025,1.9097853535353568,1.9097853535353568,3.6506565656565657,3.6506565656565657,-0.3924456680270648,-0.024034178011778953,1.4520711896094287,-0.14530268559452228,0.12474501508592306
2019-12-29,@,Princeton,L,62.0,71.0,21.0,47.0,0.447,4.0,10.0,0.4,16.0,18.0,0.889,6.0,27.0,7.0,2.0,3.0,19.0,21.0,,26.0,56.0,0.464,10.0,27.0,0.37,9.0,12.0,0.75,7.0,25.0,15.0,10.0,4.0,12.0,18.0,-9.0,0,10,66.5,62.44444444444444,73.66666666666667,-0.0786489172640309,0.025842153733215467,0.4411111111111111,0.4443333333333333,68.05555555555556,-11.222222222222229,-0.16489795918367356,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-11.222222222222229,9.0,66.5,78.0,72.18181818181819,75.0909090909091,-5.818181818181813,-0.07748184019370453,1,0,0.0,2019-12-29,,Lehigh,1,62.0,71.0,10.0,4.0,W,0.022747678198378418,-0.04429359287311935,12,0.7307692307692264,-5.888888888888886,0.5002727272727273,0.44827272727272727,0.469423076923077,0.010357045516489445,-3.517676767676768,0.05902239508190626,0.02424559747822703,3.771878121878119,3.771878121878119,1.6492865720138439,1.6492865720138439,-0.5852700777934432,-0.024034178011778953,2.1401923119108894,-0.14530268559452228,-0.7751224644281965
2020-01-02,@,Navy,L,58.0,64.0,21.0,53.0,0.396,9.0,25.0,0.36,7.0,8.0,0.875,7.0,26.0,13.0,10.0,4.0,16.0,21.0,,19.0,47.0,0.404,9.0,24.0,0.375,17.0,23.0,0.739,7.0,28.0,10.0,6.0,0.0,14.0,15.0,-6.0,0,11,61.0,62.4,73.4,-0.08275513133465781,0.033887082037800775,0.4417,0.44630000000000003,67.9,-11.000000000000007,-0.16200294550810024,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-11.222222222222229,6.0,61.0,58.6,58.7,58.65,0.10000000000000142,0.0017050298380221897,1,0,,2020-01-02,,Lehigh,1,58.0,64.0,9.0,9.0,W,0.013562520349263085,0.04483741264013874,11,-1.6206896551724057,1.1111111111111143,0.41180000000000005,0.3879,0.43882758620689655,-0.025481160206017765,4.6250000000000036,-0.06091408680872535,0.021438149167193065,3.2694072594072585,3.2694072594072585,-0.7520329670329666,-0.7520329670329666,-0.828387345987348,-0.024034178011778953,1.9992500037967234,-0.14530268559452228,-0.7219919296672548
2020-01-05,,Loyola (MD),W,78.0,71.0,30.0,61.0,0.492,8.0,20.0,0.4,10.0,12.0,0.833,8.0,24.0,20.0,8.0,2.0,11.0,20.0,,25.0,54.0,0.463,4.0,20.0,0.2,17.0,23.0,0.739,9.0,32.0,14.0,5.0,4.0,15.0,13.0,7.0,1,12,74.5,62.0,72.54545454545455,-0.06279122427397654,0.0398590965427279,0.4375454545454545,0.44245454545454543,67.27272727272727,-10.545454545454547,-0.1567567567567568,1,0,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-11.222222222222229,-7.0,74.5,72.84615384615384,72.61538461538461,72.73076923076923,-0.2307692307692264,-0.0031729243786355827,0,1,0.0,2020-01-05,@,Lehigh,0,78.0,71.0,4.0,8.0,L,-0.0179735146462614,0.009601297874992087,14,-2.3548387096774235,-0.7777777777777857,0.4356153846153846,0.4767692307692307,0.4444516129032259,-0.03156756756756762,-2.72902097902098,-0.024553558768330968,-0.026765800109420736,3.0418630611812407,3.0418630611812407,-5.621826570865033,-6.314306526806529,-0.7032889729318302,-0.024034178011778953,1.6701645802540752,-0.14530268559452228,-0.048609736159396816
2020-01-08,@,Boston University,L,67.0,84.0,26.0,61.0,0.426,6.0,20.0,0.3,9.0,12.0,0.75,4.0,32.0,9.0,7.0,2.0,8.0,18.0,,30.0,65.0,0.462,7.0,27.0,0.259,17.0,26.0,0.654,10.0,37.0,16.0,5.0,3.0,8.0,11.0,-17.0,0,13,75.5,63.333333333333336,72.41666666666667,-0.05694541473546755,0.024795545836272526,0.44208333333333333,0.44416666666666665,67.875,-9.083333333333336,-0.13382443216697365,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-11.222222222222229,17.0,75.5,70.64285714285714,67.64285714285714,69.14285714285714,-3.0,-0.04338842975206612,1,0,0.0,2020-01-08,,Lehigh,1,67.0,84.0,7.0,6.0,W,-0.04742087741539858,-0.01018765836273583,15,3.424242424242422,-6.111111111111114,0.45057142857142857,0.4479285714285714,0.4392424242424242,0.04994475138121544,-0.6339285714285694,0.024086104513790646,-0.03429032720097282,2.7896176739926744,3.1081543456543455,-0.49502432091717957,0.13978256591892932,-1.1209444971744433,-0.024034178011778953,1.3347476394264504,-0.14530268559452228,-1.1698217257805317
2020-01-11,,American,W,82.0,73.0,28.0,52.0,0.538,4.0,10.0,0.4,22.0,26.0,0.846,4.0,32.0,16.0,4.0,2.0,16.0,16.0,,27.0,72.0,0.375,9.0,31.0,0.29,10.0,17.0,0.588,14.0,30.0,15.0,11.0,3.0,9.0,20.0,9.0,1,14,77.5,63.61538461538461,73.3076923076923,-0.05596692558635524,0.01701079004721323,0.44084615384615383,0.44553846153846155,68.46153846153847,-9.692307692307693,-0.14157303370786517,1,0,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-11.222222222222229,-9.0,77.5,71.85714285714286,70.21428571428571,71.03571428571429,-1.642857142857153,-0.023127199597787973,0,1,,2020-01-11,@,Lehigh,0,82.0,73.0,9.0,4.0,L,0.0008194832674237595,-0.06302734421124445,15,2.13333333333334,0.22222222222222854,0.4602142857142857,0.45214285714285724,0.4453999999999999,0.03023145961265952,-1.2870879120879124,0.05939231165206753,0.0037336386822173708,2.5234349361046204,3.3276958335781885,-1.7635629251700666,-1.7825299700299682,-0.9882905432095421,-0.024034178011778953,1.4954780074892173,-0.14530268559452228,-1.41950403565426
2020-01-15,,Navy,L,83.0,88.0,29.0,59.0,0.492,9.0,15.0,0.6,16.0,20.0,0.8,8.0,27.0,12.0,2.0,2.0,7.0,17.0,,29.0,57.0,0.509,10.0,22.0,0.455,20.0,25.0,0.8,7.0,28.0,17.0,4.0,1.0,8.0,16.0,-5.0,0,15,85.5,64.92857142857143,73.28571428571429,-0.06599960962864107,0.019808971229444694,0.4477857142857143,0.4405,69.10714285714286,-8.357142857142861,-0.12093023255813959,1,0,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-11.222222222222229,5.0,85.5,59.5,59.642857142857146,59.57142857142857,0.1428571428571459,0.0023980815347722333,0,1,,2020-01-15,@,Lehigh,1,83.0,88.0,10.0,9.0,W,0.009828931309285027,0.061025457824082585,15,-1.6206896551724057,1.1111111111111143,0.4105,0.3930714285714286,0.43882758620689655,-0.025481160206017765,4.767857142857146,-0.063463819565155,0.013953530647180853,2.2031668436605427,3.201178478384362,-2.1703842900796673,-1.2516120911174382,-0.9595335663488516,-0.024034178011778953,1.541039102192369,-0.14530268559452228,-0.6301714791510753
2020-01-18,@,Bucknell,L,56.0,72.0,18.0,54.0,0.333,4.0,14.0,0.286,16.0,24.0,0.667,7.0,29.0,6.0,7.0,0.0,11.0,19.0,,25.0,49.0,0.51,9.0,21.0,0.429,13.0,20.0,0.65,5.0,32.0,14.0,6.0,4.0,14.0,18.0,-16.0,0,16,64.0,66.13333333333334,74.26666666666667,-0.059492104039372495,0.020407415274926566,0.4507333333333333,0.44506666666666667,70.2,-8.133333333333326,-0.11585944919278242,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-11.222222222222229,16.0,64.0,74.11111111111111,68.27777777777777,71.19444444444444,-5.833333333333343,-0.08193523214982457,1,0,0.0,2020-01-18,,Lehigh,1,56.0,72.0,9.0,4.0,W,0.03309890884810496,-0.05265479688649721,19,-3.411764705882348,-9.777777777777786,0.4692222222222223,0.41161111111111115,0.4616176470588236,-0.0492151039456936,-0.49722222222222,0.05596914019835859,0.025989674449869878,2.1644327731092443,3.2884199134199146,0.6329514213092646,2.8420443935149833,-1.232183320584795,-0.024034178011778953,1.3302571850347173,-0.14530268559452228,-1.5950161201241997
