Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC,result2,Mean_Score2,Opp_Avg_Score2,Avg_Score2,Avg_Mean_Score2,Avg_Result2,Pct_Margin2,Home2,Away2,Neutral2,Date2,Loc2,Opp_name2,Win2,Opp_score2,Score2,Threes2,Opp_Threes2,W2,Avg_Threes2,Opp_Avg_Threes2,Game_Number2,Avg_Result_Fin2,Avg_Result_NC2,Opp_Avg_FG_Pct2,Avg_FG_Pct2,Opp_Avg_FG_Pct_Fin2,Pct_Margin_Fin2,Scoring_Pace_Diff,Matchup_Comp,Opp_Matchup_Comp,SOS,SOS_NC,Opp_SOS,Opp_SOS_NC,Prev_SOS,SOS_Fin,SOS_All,SOS_All_Fin,Opp_Prev_SOS
2019-11-05,,Jacksonville State,W,74.0,65.0,26.0,60.0,0.433,5.0,21.0,0.238,17.0,25.0,0.68,17.0,37.0,15.0,7.0,2.0,13.0,16.0,,23.0,56.0,0.411,7.0,22.0,0.318,12.0,16.0,0.75,13.0,37.0,12.0,7.0,3.0,18.0,19.0,9.0,1,1,69.5,,,,,,,,,,1,0,4.466666666666669,0.4193,0.0631777463460632,,-9.0,69.5,,,,,,0,1,0.0,2019-11-05,@,SMU,0,74.0,65.0,7.0,5.0,L,,,1,-1.9333333333333371,,,,0.46076666666666666,-0.027911453320500535,,,,,,,,,0.9988030746343138,,1.0190615799764846,
2019-11-12,,New Orleans,W,77.0,64.0,28.0,59.0,0.475,6.0,23.0,0.261,15.0,22.0,0.682,10.0,39.0,15.0,4.0,2.0,10.0,15.0,,22.0,63.0,0.349,4.0,24.0,0.167,16.0,23.0,0.696,12.0,36.0,13.0,3.0,2.0,8.0,23.0,13.0,1,2,70.5,74.0,65.0,-0.11082165940118585,0.00955256097303453,0.433,0.411,69.5,9.0,0.12949640287769784,1,0,4.466666666666669,0.4193,0.0631777463460632,9.0,-13.0,70.5,79.0,53.0,66.0,-26.0,-0.3939393939393939,0,1,,2019-11-12,@,SMU,0,77.0,64.0,4.0,6.0,L,-0.03050549417936027,0.0282477897948456,2,-9.346153846153854,-26.0,0.483,0.429,0.5018846153846155,-0.12382165605095552,1.75,-0.05595057586370915,-0.017070606115802942,-9.0,-9.0,29.5,29.5,9.0,0.9988030746343138,-1.9333333333333371,1.0190615799764846,-29.75
2019-11-16,,Jackson State,W,80.0,63.0,23.0,45.0,0.511,9.0,18.0,0.5,25.0,27.0,0.926,8.0,34.0,17.0,6.0,6.0,18.0,11.0,,25.0,65.0,0.385,6.0,27.0,0.222,7.0,10.0,0.7,10.0,23.0,13.0,13.0,7.0,11.0,20.0,17.0,1,3,71.5,75.5,64.5,-0.09498131574627267,-0.05771040861551646,0.45399999999999996,0.38,70.0,11.0,0.15714285714285714,1,0,4.466666666666669,0.4193,0.0631777463460632,11.0,-17.0,71.5,88.0,70.33333333333333,79.16666666666667,-17.66666666666667,-0.22315789473684214,0,1,,2019-11-16,@,SMU,0,80.0,63.0,6.0,9.0,L,-0.029164172530428856,0.0046574560779296115,4,-2.3000000000000114,-17.66666666666667,0.5453333333333333,0.397,0.4383666666666666,-0.03445692883895148,-4.583333333333336,-0.021032624807955598,0.04102531308429553,-14.25,-14.25,4.722222222222224,4.722222222222224,14.777777777777777,0.9988030746343138,-5.6397435897435955,1.0190615799764846,-5.453703703703706
2019-11-18,@,Evansville,W,59.0,57.0,22.0,59.0,0.373,5.0,21.0,0.238,10.0,12.0,0.833,17.0,46.0,7.0,4.0,2.0,17.0,21.0,,17.0,48.0,0.354,7.0,25.0,0.28,16.0,18.0,0.889,2.0,21.0,9.0,6.0,2.0,10.0,13.0,2.0,1,4,58.0,77.0,64.0,-0.05378410236362885,-0.047899362103888565,0.47300000000000003,0.38166666666666665,70.5,13.0,0.18439716312056736,0,1,4.466666666666669,0.4193,0.0631777463460632,13.0,-2.0,58.0,69.5,73.0,71.25,3.5,0.04912280701754386,1,0,0.0,2019-11-18,,SMU,0,59.0,57.0,7.0,5.0,L,0.05633865159474155,-0.032948822535543265,3,-7.6451612903225765,3.5,0.41600000000000004,0.429,0.48087096774193555,-0.10879045214597192,-0.375,0.04209658945820552,-0.051947911153205614,-18.88888888888889,-18.88888888888889,12.5,12.5,11.5,0.9988030746343138,-4.526495726495734,1.0190615799764846,-5.055555555555557
2019-11-23,@,UNLV,W,72.0,68.0,26.0,52.0,0.5,8.0,23.0,0.348,12.0,12.0,1.0,4.0,24.0,16.0,3.0,3.0,10.0,20.0,,19.0,53.0,0.358,12.0,33.0,0.364,18.0,24.0,0.75,14.0,34.0,15.0,4.0,5.0,8.0,14.0,4.0,1,5,70.0,72.5,62.25,-0.054903672448716134,-0.02436773559786448,0.448,0.37475,67.375,10.25,0.15213358070500926,0,1,4.466666666666669,0.4193,0.0631777463460632,10.25,-4.0,70.0,67.16666666666667,66.66666666666667,66.91666666666667,-0.5,-0.0074719800747198,1,0,0.0,2019-11-23,,SMU,0,72.0,68.0,12.0,8.0,L,-0.00602436210388857,-0.030645950193218585,7,2.03125,-0.5,0.44049999999999995,0.43683333333333335,0.42174999999999996,0.02857770938667839,0.2291666666666643,0.04101920539562099,0.012116107580132792,-14.791666666666666,-14.791666666666666,1.9027777777777797,1.9027777777777797,8.586904761904762,0.9988030746343138,-5.306162117452445,1.0190615799764846,-1.9028703703703709
2019-11-27,,Hartford,W,90.0,58.0,34.0,67.0,0.507,12.0,25.0,0.48,10.0,16.0,0.625,13.0,44.0,21.0,6.0,1.0,6.0,14.0,,20.0,54.0,0.37,13.0,34.0,0.382,5.0,7.0,0.714,4.0,26.0,14.0,3.0,3.0,12.0,18.0,32.0,1,6,74.0,72.4,63.4,-0.04004369912046324,0.027169644205259746,0.4584,0.37140000000000006,67.9,9.000000000000007,0.13254786450662748,1,0,4.466666666666669,0.4193,0.0631777463460632,9.000000000000007,-32.0,74.0,59.8,60.2,60.0,0.4000000000000057,0.006666666666666762,0,1,,2019-11-27,@,SMU,0,90.0,58.0,13.0,12.0,L,0.06521317942435056,-0.08275513133465781,6,-0.7741935483871032,0.4000000000000057,0.3952,0.41880000000000006,0.4099677419354839,-0.011713030746705808,3.950000000000003,0.057565802173160555,0.04209297901614199,-11.866666666666667,-11.866666666666667,-9.299047619047618,-9.299047619047618,4.5044973544973566,0.9988030746343138,-3.838679693961956,1.0190615799764846,1.4692993197278927
2019-11-29,,Abilene Christian,W,70.0,51.0,26.0,42.0,0.619,7.0,17.0,0.412,11.0,14.0,0.786,4.0,31.0,15.0,7.0,5.0,14.0,16.0,,17.0,52.0,0.327,5.0,19.0,0.263,12.0,15.0,0.8,7.0,21.0,8.0,7.0,0.0,9.0,16.0,19.0,1,7,60.5,75.33333333333333,62.5,-0.01485179573220713,0.07847563789611145,0.46649999999999997,0.3711666666666667,68.91666666666667,12.833333333333329,0.18621523579201926,1,0,4.466666666666669,0.4193,0.0631777463460632,12.833333333333329,-19.0,60.5,73.0,66.5,69.75,-6.5,-0.0931899641577061,0,1,,2019-11-29,@,SMU,0,70.0,51.0,5.0,7.0,L,-0.020291279397121664,-0.046401074432655676,5,4.0,-6.5,0.4975,0.3935,0.4564074074074074,0.0565149136577708,-0.4166666666666643,0.026251462420763167,-0.039904524736141714,-10.722222222222221,-10.722222222222221,1.517857142857146,1.517857142857146,3.2766233766233763,0.9988030746343138,-3.3279320030328137,1.0190615799764846,0.03801020408163136
2019-12-03,,Northwestern State,W,77.0,51.0,26.0,61.0,0.426,5.0,19.0,0.263,20.0,24.0,0.833,13.0,44.0,18.0,10.0,2.0,12.0,12.0,,20.0,59.0,0.339,5.0,22.0,0.227,6.0,11.0,0.545,7.0,25.0,13.0,5.0,4.0,14.0,22.0,26.0,1,8,64.0,74.57142857142857,60.857142857142854,-0.014673787391244919,0.0667573280369565,0.4882857142857143,0.3648571428571429,67.71428571428571,13.714285714285715,0.20253164556962028,1,0,4.466666666666669,0.4193,0.0631777463460632,13.714285714285715,-26.0,64.0,78.25,64.5,71.375,-13.75,-0.19264448336252188,0,1,0.0,2019-12-03,@,SMU,0,77.0,51.0,5.0,5.0,L,0.02368494022169282,0.031523561218795126,5,-2.925925925925924,-13.75,0.44525,0.379,0.41959259259259263,-0.038489646772228964,-1.830357142857146,-0.0215074413898886,0.03976359294524644,-9.259183673469389,-9.259183673469389,-0.6428571428571406,-0.6428571428571406,2.0144029581529583,0.9988030746343138,-2.281084574028126,1.0190615799764846,-2.453833616780045
2019-12-07,,Georgetown,L,74.0,91.0,21.0,59.0,0.356,8.0,27.0,0.296,24.0,30.0,0.8,16.0,33.0,14.0,8.0,2.0,13.0,13.0,,34.0,61.0,0.557,14.0,27.0,0.519,9.0,10.0,0.9,8.0,31.0,26.0,6.0,4.0,12.0,20.0,-17.0,0,9,82.5,74.875,59.625,-0.028048569115574684,0.057544820286048515,0.48050000000000004,0.36162500000000003,67.25,15.25,0.22676579925650558,1,0,4.466666666666669,0.4193,0.0631777463460632,15.25,17.0,82.5,74.5,78.0,76.25,3.5,0.04590163934426229,0,1,0.0,2019-12-07,@,SMU,1,74.0,91.0,14.0,8.0,W,-0.08275513133465778,0.05895885937262152,9,0.78125,3.5,0.41875,0.4488749999999999,0.4338125,0.010519671786240269,-4.5,-0.04066585351481539,-0.06900818183665777,-9.852083333333333,-9.852083333333333,5.111160714285715,5.111160714285715,1.7805484693877554,0.9988030746343138,-2.3616897430153507,1.0190615799764846,0.304272427721089
2019-12-20,@,Georgia,L (2 OT),85.0,87.0,35.0,87.0,0.402,8.0,32.0,0.25,7.0,12.0,0.583,24.0,51.0,19.0,9.0,2.0,13.0,15.0,,33.0,73.0,0.452,12.0,32.0,0.375,9.0,12.0,0.75,10.0,39.0,16.0,6.0,7.0,18.0,18.0,-2.0,0,10,86.0,74.77777777777777,63.111111111111114,-0.02377696240106536,0.07203901817780156,0.4666666666666667,0.38333333333333336,68.94444444444444,11.666666666666657,0.1692183722804189,0,1,4.466666666666669,0.4193,0.0631777463460632,11.666666666666657,2.0,86.0,76.625,83.5,80.0625,6.875,0.0858704137392662,1,0,0.0,2019-12-20,,SMU,1,85.0,87.0,12.0,8.0,W (2 OT),-0.06651837407993647,0.014371233328411614,9,0.2258064516128968,6.875,0.44937499999999997,0.46524999999999994,0.4541290322580645,0.0029857112390700795,-5.559027777777779,-0.018485244778108305,-0.06922368351584844,-7.1352493185826535,-7.1352493185826535,-0.47619949494949676,-0.47619949494949676,0.4302999878301066,0.9988030746343138,-2.0124742160136453,1.0190615799764846,1.891853303209838
