Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC,result2,Mean_Score2,Opp_Avg_Score2,Avg_Score2,Avg_Mean_Score2,Avg_Result2,Pct_Margin2,Home2,Away2,Neutral2,Date2,Loc2,Opp_name2,Win2,Opp_score2,Score2,Threes2,Opp_Threes2,W2,Avg_Threes2,Opp_Avg_Threes2,Game_Number2,Avg_Result_Fin2,Avg_Result_NC2,Opp_Avg_FG_Pct2,Avg_FG_Pct2,Opp_Avg_FG_Pct_Fin2,Pct_Margin_Fin2,Scoring_Pace_Diff,Matchup_Comp,Opp_Matchup_Comp,SOS,SOS_NC,Opp_SOS,Opp_SOS_NC,Prev_SOS,SOS_Fin,SOS_All,SOS_All_Fin,Opp_Prev_SOS
2019-11-05,@,Fordham,L,59.0,68.0,23.0,51.0,0.451,7.0,25.0,0.28,6.0,9.0,0.667,4.0,32.0,14.0,7.0,4.0,16.0,27.0,,24.0,57.0,0.421,7.0,17.0,0.412,13.0,31.0,0.419,12.0,34.0,13.0,10.0,0.0,9.0,12.0,-9.0,0,1,63.5,,,,,,,,,,0,1,-3.86666666666666,0.4373666666666667,-0.05513307984790865,,9.0,63.5,,,,,,1,0,0.0,2019-11-05,,St. Francis (NY),1,59.0,68.0,7.0,7.0,W,,,1,-3.1290322580645196,,,,0.4020967741935484,-0.0520246714936981,,,,,,,,,-1.9980484306286928,,-1.9452167156836637,
2019-11-09,,Lafayette,W,73.0,72.0,26.0,57.0,0.456,5.0,12.0,0.417,16.0,19.0,0.842,5.0,33.0,7.0,6.0,5.0,14.0,16.0,,27.0,61.0,0.443,8.0,28.0,0.286,10.0,13.0,0.769,6.0,32.0,15.0,5.0,1.0,15.0,16.0,1.0,1,2,72.5,59.0,68.0,0.04240784128594194,-0.004700832692123846,0.451,0.421,63.5,-9.0,-0.14173228346456693,1,0,-3.86666666666666,0.4373666666666667,-0.05513307984790865,-9.0,-1.0,72.5,63.0,65.0,64.0,2.0,0.03125,0,1,,2019-11-09,@,St. Francis (NY),0,73.0,72.0,8.0,5.0,L,0.055706407126880686,-0.07542912400865048,2,0.03333333333333144,2.0,0.377,0.52,0.43283333333333346,0.000481347773766519,-0.25,-0.05655781395436428,-0.01618228969530584,9.0,9.0,-2.0,-2.0,-9.0,-1.9980484306286928,-3.1290322580645196,-1.9452167156836637,2.0
2019-11-14,@,Longwood,L,77.0,86.0,29.0,57.0,0.509,8.0,21.0,0.381,11.0,19.0,0.579,10.0,29.0,11.0,4.0,4.0,15.0,21.0,,28.0,59.0,0.475,9.0,22.0,0.409,21.0,27.0,0.778,11.0,27.0,9.0,5.0,1.0,9.0,21.0,-9.0,0,3,81.5,66.0,70.0,-0.04079708937661586,0.007904209324682887,0.4535,0.432,68.0,-4.0,-0.058823529411764705,0,1,-3.86666666666666,0.4373666666666667,-0.05513307984790865,-4.0,9.0,81.5,65.5,75.0,70.25,9.5,0.13523131672597866,1,0,0.0,2019-11-14,,St. Francis (NY),1,77.0,86.0,9.0,8.0,W,0.16647563789611142,-0.061615965157323704,3,-3.13333333333334,9.5,0.4645,0.475,0.44333333333333336,-0.045988258317025535,-1.125,0.05013733177533267,0.03627476105215548,4.333333333333336,4.333333333333336,-8.166666666666664,-8.166666666666664,-5.4,-1.9980484306286928,-1.547849462365594,-1.9452167156836637,8.63888888888889
2019-11-16,@,NC State,L,64.0,95.0,25.0,66.0,0.379,4.0,15.0,0.267,10.0,17.0,0.588,15.0,38.0,7.0,5.0,5.0,20.0,21.0,,36.0,73.0,0.493,3.0,16.0,0.188,20.0,28.0,0.714,15.0,43.0,15.0,9.0,3.0,12.0,18.0,-31.0,0,4,79.5,69.66666666666667,75.33333333333333,-0.026443022390969906,0.005059708692571607,0.472,0.4463333333333333,72.5,-5.666666666666657,-0.07816091954022976,0,1,-3.86666666666666,0.4373666666666667,-0.05513307984790865,-5.666666666666657,31.0,79.5,74.66666666666667,83.66666666666667,79.16666666666667,9.0,0.11368421052631578,1,0,0.0,2019-11-16,,St. Francis (NY),1,64.0,95.0,3.0,4.0,W,-0.038623963697514085,-0.032274362103888565,4,4.90625,9.0,0.4673333333333334,0.4346666666666667,0.4284687500000001,0.06798008226888937,-3.3333333333333357,0.029213553015122896,-0.013979485142947225,6.000000000000004,6.000000000000004,-5.166666666666667,-5.166666666666667,-6.5416666666666625,-1.9980484306286928,-2.076344086021509,-1.9452167156836637,4.305555555555556
2019-11-26,@,Little Rock,L,56.0,67.0,19.0,54.0,0.352,5.0,20.0,0.25,13.0,21.0,0.619,7.0,36.0,8.0,3.0,2.0,16.0,26.0,,18.0,52.0,0.346,5.0,15.0,0.333,26.0,36.0,0.722,10.0,40.0,11.0,10.0,2.0,13.0,23.0,-11.0,0,5,61.5,68.25,80.25,-0.04978809836762482,-0.06118791350575775,0.44875,0.45799999999999996,74.25,-12.0,-0.16161616161616163,0,1,-3.86666666666666,0.4373666666666667,-0.05513307984790865,-12.0,11.0,61.5,67.8,65.8,66.8,-2.0,-0.029940119760479042,1,0,,2019-11-26,,St. Francis (NY),1,56.0,67.0,5.0,5.0,W,-0.11291645936832623,0.031608381258943274,6,3.3333333333333286,-2.0,0.4042,0.45120000000000005,0.4284666666666668,0.04666355576294907,3.7250000000000014,-0.03967015497022487,0.08312113178491709,6.312500000000002,6.312500000000002,3.1952380952380977,3.1952380952380977,-5.333387445887447,-1.9980484306286928,-0.330695564516132,-1.9452167156836637,-1.7663151927437646
2019-11-30,@,St. Peter's,L,59.0,67.0,22.0,60.0,0.367,7.0,18.0,0.389,8.0,12.0,0.667,9.0,29.0,9.0,7.0,4.0,7.0,21.0,,20.0,61.0,0.328,6.0,15.0,0.4,21.0,24.0,0.875,19.0,46.0,8.0,5.0,6.0,11.0,17.0,-8.0,0,6,63.0,65.8,77.6,-0.04908667213428369,-0.06610168169151737,0.42939999999999995,0.4356,71.7,-11.799999999999997,-0.1645746164574616,0,1,-3.86666666666666,0.4373666666666667,-0.05513307984790865,-11.799999999999997,8.0,63.0,72.66666666666667,56.0,64.33333333333333,-16.66666666666667,-0.25906735751295346,1,0,0.0,2019-11-30,,St. Francis (NY),1,59.0,67.0,6.0,7.0,W,0.025761352181825736,-0.07957940797544821,4,2.2333333333333343,-16.66666666666667,0.4033333333333333,0.32,0.4051666666666666,0.03424482494249938,3.683333333333337,0.06250030646269845,-0.04126582971256147,3.742857142857143,3.742857142857143,-0.24880952380952692,-0.24880952380952692,-3.2458333333333327,-1.9980484306286928,0.4021102150537601,-1.9452167156836637,-2.6530257936507935
2019-12-05,@,Hartford,W,84.0,78.0,31.0,63.0,0.492,5.0,19.0,0.263,17.0,23.0,0.739,10.0,36.0,17.0,6.0,1.0,15.0,23.0,,25.0,52.0,0.481,11.0,26.0,0.423,17.0,19.0,0.895,2.0,25.0,18.0,5.0,1.0,18.0,21.0,6.0,1,7,81.0,64.66666666666667,75.83333333333333,-0.035173846639971085,-0.06297491155443802,0.419,0.41766666666666663,70.25,-11.166666666666657,-0.15895610913404495,0,1,-3.86666666666666,0.4373666666666667,-0.05513307984790865,-11.166666666666657,-6.0,81.0,65.42857142857143,59.142857142857146,62.285714285714285,-6.285714285714285,-0.10091743119266054,1,0,,2019-12-05,,St. Francis (NY),0,84.0,78.0,11.0,5.0,L,0.1212582465917636,-0.07116628350126847,8,-0.7741935483871032,-6.285714285714285,0.41971428571428576,0.39957142857142863,0.4099677419354839,-0.011713030746705808,3.9821428571428577,0.05003190923610972,-0.08738550997941563,2.001785714285713,2.001785714285713,-3.5749999999999997,-3.5749999999999997,-2.908767951625093,-1.9980484306286928,0.7073140681003558,-1.9452167156836637,-1.1355150856638951
2019-12-07,@,UMass-Lowell,L,63.0,94.0,26.0,67.0,0.388,6.0,24.0,0.25,5.0,9.0,0.556,11.0,26.0,10.0,4.0,1.0,15.0,17.0,,32.0,54.0,0.593,6.0,15.0,0.4,24.0,27.0,0.889,6.0,33.0,15.0,7.0,7.0,11.0,13.0,-31.0,0,8,78.5,67.42857142857143,76.14285714285714,-0.05293114176490554,-0.03772698874553959,0.4294285714285714,0.42671428571428566,71.78571428571429,-8.714285714285708,-0.12139303482587055,0,1,-3.86666666666666,0.4373666666666667,-0.05513307984790865,-8.714285714285708,31.0,78.5,74.66666666666667,72.44444444444444,73.55555555555556,-2.2222222222222285,-0.03021148036253785,1,0,,2019-12-07,,St. Francis (NY),1,63.0,94.0,6.0,6.0,W,-0.028248288484256645,-0.0010243621038886208,10,-2.8387096774193594,-2.2222222222222285,0.46177777777777773,0.4378888888888889,0.473483870967742,-0.037542662116041015,-0.8849206349206327,0.007363467643680217,0.03264541103625908,0.8229591836734684,0.8229591836734684,-2.512345679012346,-2.512345679012346,-2.8819682539682536,-1.9980484306286928,0.49567012288786166,-1.9452167156836637,-0.15850296394277916
2019-12-10,,Presbyterian,W,64.0,63.0,24.0,61.0,0.393,5.0,20.0,0.25,11.0,17.0,0.647,11.0,33.0,10.0,8.0,3.0,11.0,18.0,,23.0,47.0,0.489,6.0,16.0,0.375,11.0,16.0,0.688,5.0,33.0,11.0,5.0,3.0,17.0,19.0,1.0,1,9,63.5,66.875,78.375,-0.04997296023472969,-0.050366467367046475,0.42424999999999996,0.44749999999999995,72.625,-11.5,-0.15834767641996558,1,0,-3.86666666666666,0.4373666666666667,-0.05513307984790865,-11.5,-1.0,63.5,74.625,60.25,67.4375,-14.375,-0.21316033364226136,0,1,0.0,2019-12-10,@,St. Francis (NY),0,64.0,63.0,6.0,5.0,L,-0.020993241771938342,0.08346056251922701,9,-8.133333333333326,-14.375,0.44475,0.4025,0.45806666666666673,-0.11569464201043138,2.59375,-0.06458150952046184,0.03251700211635214,0.09618055555555394,0.09618055555555394,-1.6874999999999982,-1.6874999999999982,-3.5777777777777775,-1.9980484306286928,0.07887264784945902,-1.9452167156836637,-1.591602569057926
2019-12-14,,NJIT,W,73.0,71.0,24.0,60.0,0.4,8.0,20.0,0.4,17.0,24.0,0.708,6.0,31.0,8.0,4.0,5.0,9.0,22.0,,22.0,55.0,0.4,6.0,16.0,0.375,21.0,28.0,0.75,9.0,39.0,10.0,3.0,3.0,16.0,25.0,2.0,1,10,72.0,66.55555555555556,76.66666666666667,-0.053090305342619826,-0.04830697079954077,0.42077777777777775,0.45211111111111113,71.61111111111111,-10.111111111111114,-0.14119472459270757,1,0,-3.86666666666666,0.4373666666666667,-0.05513307984790865,-10.111111111111114,-2.0,72.0,74.9,66.1,70.5,-8.800000000000011,-0.12482269503546116,0,1,,2019-12-14,@,St. Francis (NY),0,73.0,71.0,6.0,8.0,L,-0.027593953631876444,-0.0051131471506175585,11,-5.310344827586199,-9.111111111111114,0.4763,0.39770000000000005,0.44806896551724135,-0.08075511274252742,0.5555555555555571,0.01647599901335372,0.03651000290795575,-0.6940235690235687,-0.6940235690235687,-1.541010101010101,-1.541010101010101,-3.340793102818419,-1.9980484306286928,-0.8335946833930726,-1.9452167156836637,-1.4133140331890348
