Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Neutral,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC,result2,Mean_Score2,Opp_Avg_Score2,Avg_Score2,Avg_Mean_Score2,Avg_Result2,Pct_Margin2,Home2,Away2,Neutral2,Date2,Loc2,Opp_name2,Win2,Opp_score2,Score2,Threes2,Opp_Threes2,W2,Avg_Threes2,Opp_Avg_Threes2,Game_Number2,Avg_Result_Fin2,Avg_Result_NC2,Opp_Avg_FG_Pct2,Avg_FG_Pct2,Opp_Avg_FG_Pct_Fin2,Pct_Margin_Fin2,Scoring_Pace_Diff,Matchup_Comp,Opp_Matchup_Comp,SOS,SOS_NC,Opp_SOS,Opp_SOS_NC,Prev_SOS,SOS_Fin,SOS_All,SOS_All_Fin,Opp_Prev_SOS
2019-11-05,,Fresno State,W,71.0,57.0,25.0,60.0,0.417,1.0,13.0,0.077,20.0,27.0,0.741,15.0,43.0,11.0,8.0,2.0,13.0,12.0,,19.0,55.0,0.345,9.0,36.0,0.25,10.0,14.0,0.714,7.0,28.0,14.0,5.0,7.0,17.0,19.0,14.0,1,1,64.0,,,,,,,,,,1,0,0,9.129032258064527,0.4087741935483872,0.12802533363492435,,-14.0,64.0,,,,,,0,1,0.0,2019-11-05,@,Oregon,0,71.0,57.0,9.0,1.0,L,,,1,-1.3103448275862064,,,,0.42296551724137943,-0.018981018981018977,,,,,,,,,3.5112015113794874,,3.2741508803271873,
2019-11-09,,Boise State,W,106.0,75.0,42.0,60.0,0.7,13.0,19.0,0.684,9.0,13.0,0.692,2.0,32.0,27.0,9.0,2.0,12.0,23.0,,27.0,63.0,0.429,6.0,23.0,0.261,15.0,23.0,0.652,12.0,25.0,14.0,5.0,1.0,13.0,13.0,31.0,1,2,90.5,71.0,57.0,-0.271270840977128,0.1601598484224272,0.417,0.345,64.0,14.0,0.21875,1,0,0,9.129032258064527,0.4087741935483872,0.12802533363492435,14.0,-31.0,90.5,,,,,,0,1,0.0,2019-11-09,@,Oregon,0,106.0,75.0,6.0,13.0,L,,,1,4.193548387096783,,,,0.4523548387096775,0.05806163465832974,,,,-14.0,-14.0,,,14.0,3.5112015113794874,-1.3103448275862064,3.2741508803271873,
2019-11-12,N,Memphis,W,82.0,74.0,29.0,60.0,0.483,9.0,23.0,0.391,15.0,27.0,0.556,13.0,36.0,16.0,7.0,2.0,18.0,21.0,,26.0,69.0,0.377,4.0,23.0,0.174,18.0,22.0,0.818,15.0,33.0,16.0,7.0,2.0,12.0,21.0,8.0,1,3,78.0,88.5,66.0,-0.07623622651066822,0.02738472880520232,0.5585,0.387,77.25,22.5,0.2912621359223301,0,0,1,9.129032258064527,0.4087741935483872,0.12802533363492435,22.5,-8.0,78.0,55.0,94.5,74.75,39.5,0.5284280936454849,0,0,1.0,2019-11-12,N,Oregon,0,82.0,74.0,4.0,9.0,L,0.003935955356428877,0.12283927425974778,3,7.096774193548384,39.5,0.302,0.569,0.3642903225806451,0.10367577756833173,1.25,-0.09677191088777895,0.010381958872254708,-18.25,-18.25,-39.5,-39.5,16.0,3.5112015113794874,1.4416017797552882,3.2741508803271873,39.5
2019-11-17,,Texas-Arlington,W,67.0,47.0,27.0,59.0,0.458,8.0,20.0,0.4,5.0,8.0,0.625,7.0,45.0,10.0,4.0,5.0,9.0,16.0,,15.0,64.0,0.234,6.0,30.0,0.2,11.0,16.0,0.688,12.0,34.0,7.0,3.0,2.0,6.0,8.0,20.0,1,4,57.0,86.33333333333333,68.66666666666667,-0.04711509569462213,-0.036825332977674985,0.5333333333333333,0.38366666666666666,77.5,17.666666666666657,0.2279569892473117,1,0,0,9.129032258064527,0.4087741935483872,0.12802533363492435,17.666666666666657,-20.0,57.0,69.5,73.0,71.25,3.5,0.04912280701754386,0,1,0.0,2019-11-17,@,Oregon,0,67.0,47.0,6.0,8.0,L,0.09743454200570045,0.010216645090356025,3,0.63333333333334,3.5,0.386,0.372,0.42020000000000013,0.009132420091324298,3.125,-0.02193987718995062,-0.05990041279396311,1.1944444444444475,1.1944444444444475,0.625,0.625,-2.340740740740743,3.5112015113794874,3.3266592510196538,3.2741508803271873,2.072916666666666
2019-11-22,,Houston,W,78.0,66.0,26.0,48.0,0.542,10.0,21.0,0.476,16.0,21.0,0.762,3.0,25.0,17.0,4.0,2.0,11.0,16.0,,27.0,65.0,0.415,2.0,20.0,0.1,10.0,12.0,0.833,16.0,37.0,9.0,3.0,3.0,9.0,20.0,12.0,1,5,72.0,81.5,63.25,-0.028248288484256645,-0.017081674356852983,0.5145000000000001,0.34625,72.375,18.25,0.25215889464594127,1,0,0,9.129032258064527,0.4087741935483872,0.12802533363492435,18.25,-12.0,72.0,72.33333333333333,84.0,78.16666666666667,11.666666666666671,0.14925373134328362,0,1,0.0,2019-11-22,@,Oregon,0,78.0,66.0,2.0,10.0,L,-0.004000552580079031,0.07357241208965987,4,10.161290322580648,11.666666666666671,0.4216666666666667,0.4923333333333333,0.3854838709677419,0.15118790496760265,-2.8958333333333357,-0.04558831781488897,0.008266567390421373,0.47499999999999787,0.47499999999999787,-9.583333333333334,-9.583333333333334,2.735416666666666,3.5112015113794874,2.653327771598075,3.2741508803271873,7.219444444444445
2019-11-27,N,Seton Hall,W,71.0,69.0,25.0,53.0,0.472,5.0,15.0,0.333,16.0,28.0,0.571,13.0,37.0,10.0,5.0,3.0,13.0,12.0,,24.0,59.0,0.407,14.0,27.0,0.519,7.0,9.0,0.778,7.0,24.0,14.0,3.0,8.0,13.0,24.0,2.0,1,6,70.0,80.8,63.8,-0.009068916559334117,-0.059605866806082874,0.5200000000000001,0.36,72.3,17.0,0.2351313969571231,0,0,1,9.129032258064527,0.4087741935483872,0.12802533363492435,17.0,-2.0,70.0,64.2,84.4,74.3,20.200000000000003,0.271870794078062,0,0,1.0,2019-11-27,N,Oregon,0,71.0,69.0,14.0,5.0,L,0.006380851166253587,-0.033150530328187655,6,6.799999999999997,20.200000000000003,0.3658,0.4664,0.4023666666666667,0.09537166900420754,-1.0,0.017338955950229783,-0.019502209226781204,2.94666666666667,2.94666666666667,-1.9799999999999998,-1.9799999999999998,1.3314182194616977,3.5112015113794874,4.15492028179459,3.2741508803271873,2.8293333333333344
2019-11-28,N,Gonzaga,L (1 OT),72.0,73.0,27.0,80.0,0.338,8.0,28.0,0.286,10.0,14.0,0.714,17.0,41.0,10.0,9.0,6.0,6.0,18.0,,24.0,62.0,0.387,9.0,28.0,0.321,16.0,20.0,0.8,12.0,45.0,10.0,3.0,4.0,12.0,14.0,-1.0,0,7,72.5,79.16666666666667,64.66666666666667,-0.022998046314414877,0.003485947174461934,0.5120000000000001,0.3678333333333333,71.91666666666667,14.5,0.20162224797219003,0,0,1,9.129032258064527,0.4087741935483872,0.12802533363492435,14.5,1.0,72.5,60.42857142857143,89.14285714285714,74.78571428571429,28.714285714285708,0.3839541547277936,0,0,1.0,2019-11-28,N,Oregon,1,72.0,73.0,9.0,8.0,W (1 OT),-0.02987051595004242,0.012716772647884511,8,19.575757575757578,28.714285714285708,0.3975714285714286,0.5265714285714286,0.42436363636363633,0.25214676034348166,-1.4345238095238102,-0.017101489009028786,-0.01020426580777718,5.330555555555558,5.330555555555558,-15.121428571428572,-15.121428571428572,1.5798809523809516,3.5112015113794874,4.595766901495491,3.2741508803271873,9.423996598639453
2019-11-29,N,UNC,L,74.0,78.0,25.0,70.0,0.357,12.0,30.0,0.4,12.0,20.0,0.6,17.0,31.0,13.0,8.0,4.0,7.0,18.0,,26.0,62.0,0.419,6.0,23.0,0.261,20.0,21.0,0.952,16.0,41.0,12.0,4.0,12.0,13.0,18.0,-4.0,0,8,76.0,78.14285714285714,65.85714285714286,-0.01736348459017739,0.011855247440579975,0.4871428571428572,0.37057142857142855,72.0,12.285714285714278,0.17063492063492053,0,0,1,9.129032258064527,0.4087741935483872,0.12802533363492435,12.285714285714278,4.0,76.0,64.83333333333333,74.33333333333333,69.58333333333333,9.5,0.13652694610778443,0,0,1.0,2019-11-29,N,Oregon,1,74.0,78.0,6.0,12.0,W,-0.08482481053438182,0.09521599779328371,7,-0.6060606060605949,9.5,0.3778333333333333,0.42483333333333334,0.42296969696969705,-0.008357709987463281,1.2083333333333357,-0.040660564561034396,-0.03171149819837296,8.349659863945577,8.349659863945577,-0.7769841269841274,-0.7769841269841274,-2.113211382113823,3.5112015113794874,6.735765569247218,3.2741508803271873,1.8535052910052905
2019-12-07,,Hawaii,W,89.0,64.0,32.0,51.0,0.627,10.0,19.0,0.526,15.0,17.0,0.882,6.0,30.0,20.0,5.0,2.0,12.0,16.0,,22.0,57.0,0.386,12.0,30.0,0.4,8.0,12.0,0.667,7.0,16.0,14.0,4.0,0.0,11.0,16.0,25.0,1,9,76.5,77.625,67.375,0.005316217606256335,-0.0018360504155768842,0.47087500000000004,0.376625,72.5,10.25,0.1413793103448276,1,0,0,9.129032258064527,0.4087741935483872,0.12802533363492435,10.25,-25.0,76.5,69.57142857142857,73.14285714285714,71.35714285714286,3.5714285714285694,0.05005005005005002,0,1,,2019-12-07,@,Oregon,0,89.0,64.0,12.0,10.0,L,0.008741262896111435,-0.06711779126199946,8,0.8275862068965552,3.5714285714285694,0.4192857142857143,0.46614285714285714,0.4482068965517241,0.012078510317060946,0.5714285714285694,-0.018889488706687618,-0.004006170162770448,7.9750000000000005,7.9750000000000005,-2.06626984126984,-2.06626984126984,-0.9451641108420779,3.5112015113794874,5.818037297333741,3.2741508803271873,1.2699946909980926
2019-12-14,@,Michigan,W (1 OT),71.0,70.0,27.0,53.0,0.509,8.0,16.0,0.5,9.0,13.0,0.692,5.0,29.0,6.0,6.0,3.0,13.0,15.0,,25.0,61.0,0.41,9.0,21.0,0.429,11.0,14.0,0.786,6.0,27.0,14.0,4.0,3.0,11.0,12.0,1.0,1,10,70.5,78.88888888888889,67.0,0.007602398459491733,0.02478409560755418,0.4882222222222222,0.37766666666666665,72.94444444444444,11.888888888888886,0.16298552932216295,0,1,0,9.129032258064527,0.4087741935483872,0.12802533363492435,11.888888888888886,-1.0,70.5,68.2,78.5,73.35,10.299999999999997,0.1404226312201772,1,0,0.0,2019-12-14,,Oregon,0,71.0,70.0,9.0,8.0,L (1 OT),0.022781370380187904,-0.12437480198658654,11,6.774193548387089,12.444444444444443,0.41459999999999997,0.49449999999999994,0.4275806451612904,0.09455200360198099,-0.20277777777777573,-0.030749744763532833,0.023761642653101236,6.27847923681257,6.27847923681257,4.07243867243867,4.07243867243867,0.48976066127964785,3.5112015113794874,5.2635427317296095,3.2741508803271873,1.1617861924230968
