Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC,result2,Mean_Score2,Opp_Avg_Score2,Avg_Score2,Avg_Mean_Score2,Avg_Result2,Pct_Margin2,Home2,Away2,Neutral2,Date2,Loc2,Opp_name2,Win2,Opp_score2,Score2,Threes2,Opp_Threes2,W2,Avg_Threes2,Opp_Avg_Threes2,Game_Number2,Avg_Result_Fin2,Avg_Result_NC2,Opp_Avg_FG_Pct2,Avg_FG_Pct2,Opp_Avg_FG_Pct_Fin2,Pct_Margin_Fin2,Scoring_Pace_Diff,Matchup_Comp,Opp_Matchup_Comp,SOS,SOS_NC,Opp_SOS,Opp_SOS_NC,Prev_SOS,SOS_Fin,SOS_All,SOS_All_Fin,Opp_Prev_SOS
2019-11-05,@,Missouri State,W,67.0,66.0,27.0,52.0,0.519,3.0,14.0,0.214,10.0,15.0,0.667,9.0,30.0,17.0,7.0,3.0,13.0,19.0,,23.0,54.0,0.426,8.0,28.0,0.286,12.0,18.0,0.667,9.0,24.0,10.0,7.0,3.0,10.0,15.0,1.0,1,1,66.5,,,,,,,,,,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,,-1.0,66.5,,,,,,1,0,0.0,2019-11-05,,Little Rock,0,67.0,66.0,8.0,3.0,L,,,1,2.787878787878796,,,,0.43278787878787883,0.040280210157618325,,,,,,,,,-0.7781426770021452,,-0.6561873484927361,
2019-11-10,@,Illinois State,L,70.0,75.0,27.0,53.0,0.509,6.0,19.0,0.316,10.0,12.0,0.833,4.0,24.0,13.0,9.0,4.0,15.0,19.0,,24.0,51.0,0.471,10.0,24.0,0.417,17.0,24.0,0.708,8.0,25.0,14.0,4.0,4.0,15.0,16.0,-5.0,0,2,72.5,67.0,66.0,-0.17919600389493334,0.05011200153247508,0.519,0.426,66.5,1.0,0.015037593984962405,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,1.0,5.0,72.5,72.0,79.0,75.5,7.0,0.09271523178807947,1,0,0.0,2019-11-10,,Little Rock,1,70.0,75.0,10.0,6.0,W,0.18014652397206082,-0.02185769543722188,2,-4.666666666666671,7.0,0.467,0.476,0.4506333333333333,-0.06849315068493157,-4.5,0.06258443637760652,0.09501317216764195,-1.0,-1.0,-7.0,-7.0,1.0,-0.7781426770021452,2.787878787878796,-0.6561873484927361,7.0
2019-11-17,@,Central Arkansas,W,76.0,56.0,26.0,61.0,0.426,6.0,18.0,0.333,18.0,24.0,0.75,14.0,41.0,12.0,6.0,2.0,12.0,27.0,,13.0,51.0,0.255,8.0,25.0,0.32,22.0,30.0,0.733,10.0,30.0,7.0,5.0,10.0,17.0,19.0,20.0,1,3,66.0,68.5,70.5,-0.11644407013308564,0.06945436130036675,0.514,0.4485,69.5,-2.0,-0.02877697841726619,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,-2.0,-20.0,66.0,99.66666666666667,64.33333333333333,82.0,-35.33333333333334,-0.43089430894308955,1,0,0.0,2019-11-17,,Little Rock,0,76.0,56.0,8.0,6.0,L,-0.01818757453912173,0.03764620645798433,4,-8.566666666666677,-35.33333333333334,0.5436666666666666,0.36599999999999994,0.45416666666666666,-0.10827891299768289,-6.25,-0.06620934605505592,-0.03554161466812548,6.125,6.125,14.722222222222221,14.722222222222221,-4.902777777777779,-0.7781426770021452,-0.9393939393939377,-0.6561873484927361,-7.611111111111114
2019-11-20,@,Memphis,L,58.0,68.0,21.0,49.0,0.429,3.0,10.0,0.3,13.0,24.0,0.542,6.0,34.0,11.0,11.0,4.0,26.0,24.0,,24.0,62.0,0.387,5.0,21.0,0.238,15.0,23.0,0.652,11.0,36.0,16.0,16.0,6.0,19.0,23.0,-10.0,0,4,63.0,71.0,65.66666666666667,-0.10225675647008575,0.08241472419052764,0.48466666666666663,0.38400000000000006,68.33333333333333,5.333333333333329,0.07804878048780481,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,5.333333333333329,10.0,63.0,62.0,91.25,76.625,29.25,0.3817292006525285,1,0,0.0,2019-11-20,,Little Rock,1,58.0,68.0,5.0,3.0,W,-0.0833873758025187,0.04937886370256306,5,7.096774193548384,29.25,0.34725,0.52325,0.3642903225806451,0.10367577756833173,-4.145833333333336,-0.07105858456514981,-0.08289962350780888,-7.305555555555557,-7.305555555555557,-14.479166666666668,-14.479166666666668,3.3409090909090895,-0.7781426770021452,-3.481818181818184,-0.6561873484927361,13.01597222222222
2019-11-23,@,NC State,L,58.0,74.0,22.0,59.0,0.373,4.0,18.0,0.222,10.0,14.0,0.714,11.0,32.0,15.0,7.0,2.0,16.0,16.0,,27.0,56.0,0.482,8.0,22.0,0.364,12.0,18.0,0.667,7.0,32.0,14.0,11.0,5.0,15.0,16.0,-16.0,0,5,66.0,67.75,66.25,-0.11426236948396237,0.03741903412252651,0.47075,0.38475000000000004,67.0,1.5,0.022388059701492536,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,1.5,16.0,66.0,70.4,86.6,78.5,16.19999999999999,0.2063694267515922,1,0,0.0,2019-11-23,,Little Rock,1,58.0,74.0,8.0,4.0,W,-0.06410172930943125,-0.03227436210388862,6,4.90625,16.19999999999999,0.43900000000000006,0.4668,0.4284687500000001,0.06798008226888937,-5.75,0.06072680699307115,-0.04897575723092565,1.2708333333333321,1.2708333333333321,-7.599999999999999,-7.599999999999999,-0.8033333333333331,-0.7781426770021452,-0.837170087976542,-0.6561873484927361,6.285833333333327
2019-11-26,,St. Francis (NY),W,67.0,56.0,18.0,52.0,0.346,5.0,15.0,0.333,26.0,36.0,0.722,10.0,40.0,11.0,10.0,2.0,13.0,23.0,,19.0,54.0,0.352,5.0,20.0,0.25,13.0,21.0,0.619,7.0,36.0,8.0,3.0,2.0,16.0,26.0,11.0,1,6,61.5,65.8,67.8,-0.11291645936832623,0.031608381258943274,0.45120000000000005,0.4042,66.8,-2.0,-0.029940119760479042,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,-2.0,-11.0,61.5,80.25,68.25,74.25,-12.0,-0.16161616161616163,0,1,,2019-11-26,@,Little Rock,0,67.0,56.0,5.0,5.0,L,-0.04978809836762482,-0.06118791350575775,5,-3.86666666666666,-12.0,0.45799999999999996,0.44875,0.4373666666666667,-0.05513307984790865,-3.7250000000000014,0.08312113178491709,-0.03967015497022487,3.1952380952380977,3.1952380952380977,6.312500000000002,6.312500000000002,-1.9005376344086027,-0.7781426770021452,0.3115139296187664,-0.6561873484927361,-5.466319444444446
2019-11-27,,Alcorn State,W,67.0,50.0,21.0,53.0,0.396,6.0,20.0,0.3,19.0,28.0,0.679,12.0,43.0,7.0,5.0,0.0,17.0,15.0,,18.0,58.0,0.31,5.0,27.0,0.185,9.0,14.0,0.643,10.0,35.0,6.0,5.0,4.0,15.0,26.0,17.0,1,7,58.5,66.0,65.83333333333333,-0.10897890755843401,0.020652853085984857,0.4336666666666667,0.39549999999999996,65.91666666666667,0.1666666666666714,0.0025284450063211843,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,0.1666666666666714,-17.0,58.5,83.5,61.5,72.5,-22.0,-0.30344827586206896,0,1,,2019-11-27,@,Little Rock,0,67.0,50.0,5.0,6.0,L,-0.008646313323400767,-0.10693753575658319,5,-5.0,-22.0,0.53825,0.33949999999999997,0.4639999999999999,-0.06903876792352628,-3.2916666666666643,0.10795339653639163,-0.013363047511836122,0.6960317460317486,0.6960317460317486,11.958333333333336,11.958333333333336,-0.9614417989417982,-0.7781426770021452,-0.38484950309547133,-0.6561873484927361,-5.072371031746031
2019-11-30,,ETSU,L,63.0,67.0,21.0,45.0,0.467,8.0,20.0,0.4,13.0,18.0,0.722,9.0,29.0,12.0,6.0,1.0,17.0,17.0,,23.0,51.0,0.451,11.0,22.0,0.5,10.0,12.0,0.833,6.0,22.0,9.0,6.0,1.0,11.0,17.0,-4.0,0,8,65.0,66.14285714285714,63.57142857142857,-0.09970146793542203,0.016812716547796813,0.4282857142857143,0.3832857142857143,64.85714285714286,2.5714285714285694,0.03964757709251098,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,2.5714285714285694,4.0,65.0,66.83333333333333,77.0,71.91666666666667,10.166666666666671,0.14136732329084595,0,1,0.0,2019-11-30,@,Little Rock,1,63.0,67.0,11.0,8.0,W,0.030631482051955594,-0.05167897557022272,7,9.451612903225808,10.166666666666671,0.4311666666666667,0.4746666666666666,0.4407096774193548,0.13605758068260973,-3.529761904761905,0.07178070580420631,0.02269357673832961,-3.492687074829933,-3.492687074829933,-3.4738095238095226,-3.4738095238095226,0.9887445887445886,-0.7781426770021452,-1.0441567169389754,-0.6561873484927361,2.387298437893676
2019-12-07,@,North Texas,L,53.0,76.0,17.0,46.0,0.37,5.0,16.0,0.313,14.0,21.0,0.667,7.0,24.0,8.0,8.0,5.0,16.0,14.0,,26.0,54.0,0.481,19.0,35.0,0.543,5.0,6.0,0.833,7.0,31.0,23.0,7.0,1.0,14.0,19.0,-23.0,0,9,64.5,65.75,64.0,-0.07968405792137906,0.038038137896111435,0.43312500000000004,0.39175,64.875,1.75,0.02697495183044316,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,1.75,23.0,64.5,64.625,61.625,63.125,-3.0,-0.047524752475247525,1,0,0.0,2019-12-07,,Little Rock,1,53.0,76.0,19.0,5.0,W,0.03941681436669969,-0.034994381446248335,9,5.655172413793096,-3.0,0.41912499999999997,0.41925,0.43251724137931047,0.08453608247422668,0.875,0.052806195830467514,0.038721340631568395,-1.4357142857142833,-1.4357142857142833,6.302777777777778,6.302777777777778,0.24557539682539714,-0.7781426770021452,0.26781448558162246,-0.6561873484927361,0.1308979552469136
2019-12-10,,Tennessee State,W,86.0,62.0,29.0,54.0,0.537,7.0,14.0,0.5,21.0,32.0,0.656,7.0,33.0,16.0,10.0,7.0,15.0,19.0,,21.0,58.0,0.362,8.0,27.0,0.296,12.0,27.0,0.444,13.0,34.0,9.0,10.0,5.0,20.0,28.0,24.0,1,10,74.0,64.33333333333333,65.33333333333333,-0.07518239319197148,0.08953686238590741,0.42611111111111116,0.4016666666666666,64.83333333333333,-1.0,-0.015424164524421595,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0,-24.0,74.0,69.5,73.875,71.6875,4.375,0.06102877070619006,0,1,0.0,2019-12-10,@,Little Rock,0,86.0,62.0,8.0,7.0,L,0.016424876474791628,0.0317993789033057,9,-1.2580645161290391,4.375,0.39762500000000006,0.4785,0.4140645161290323,-0.01781228591002522,-3.4270833333333357,-0.048895331146938885,0.038348818816606935,-1.9327160493827147,-1.9327160493827147,-4.494593253968254,-4.494593253968254,0.8272275132275135,-0.7781426770021452,0.8664098109384528,-0.6561873484927361,-0.16759536442944245
