Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC,result2,Mean_Score2,Opp_Avg_Score2,Avg_Score2,Avg_Mean_Score2,Avg_Result2,Pct_Margin2,Home2,Away2,Neutral2,Date2,Loc2,Opp_name2,Win2,Opp_score2,Score2,Threes2,Opp_Threes2,W2,Avg_Threes2,Opp_Avg_Threes2,Game_Number2,Avg_Result_Fin2,Avg_Result_NC2,Opp_Avg_FG_Pct2,Avg_FG_Pct2,Opp_Avg_FG_Pct_Fin2,Pct_Margin_Fin2,Scoring_Pace_Diff,Matchup_Comp,Opp_Matchup_Comp,SOS,SOS_NC,Opp_SOS,Opp_SOS_NC,Prev_SOS,SOS_Fin,SOS_All,SOS_All_Fin,Opp_Prev_SOS
2019-11-05,@,California Baptist,L,70.0,93.0,26.0,70.0,0.371,4.0,17.0,0.235,14.0,21.0,0.667,11.0,33.0,8.0,9.0,3.0,12.0,24.0,,30.0,62.0,0.484,13.0,30.0,0.433,20.0,26.0,0.769,11.0,45.0,16.0,2.0,4.0,17.0,18.0,-23.0,0,1,81.5,,,,,,,,,,0,1,-2.3000000000000114,0.4383666666666666,-0.03445692883895148,,23.0,81.5,,,,,,1,0,,2019-11-05,,Jackson State,1,70.0,93.0,13.0,4.0,W,,,1,4.666666666666671,,,,0.43418518518518523,0.06315789473684218,,,,,,,,,-4.039230887661471,,-4.003512169606441,
2019-11-06,@,UCSB,L,62.0,83.0,22.0,61.0,0.361,6.0,20.0,0.3,12.0,16.0,0.75,8.0,21.0,8.0,4.0,1.0,8.0,18.0,,28.0,47.0,0.596,9.0,21.0,0.429,18.0,22.0,0.818,6.0,36.0,16.0,2.0,5.0,15.0,19.0,-21.0,0,2,72.5,70.0,93.0,-0.14209579067531714,0.10583047660578887,0.371,0.484,81.5,-23.0,-0.2822085889570552,0,1,-2.3000000000000114,0.4383666666666666,-0.03445692883895148,-23.0,21.0,72.5,,,,,,1,0,,2019-11-06,,Jackson State,1,62.0,83.0,9.0,6.0,W,,,1,3.4827586206896655,,,,0.448551724137931,0.05128205128205144,,,,23.0,23.0,,,-23.0,-4.039230887661471,4.666666666666671,-4.003512169606441,
2019-11-12,@,Tulane,L,79.0,88.0,28.0,61.0,0.459,10.0,24.0,0.417,13.0,17.0,0.765,12.0,27.0,18.0,6.0,3.0,13.0,21.0,,30.0,54.0,0.556,6.0,17.0,0.353,22.0,30.0,0.733,6.0,25.0,14.0,7.0,3.0,9.0,14.0,-9.0,0,3,83.5,66.0,88.0,-0.0862516348311613,0.061475637896111435,0.366,0.54,77.0,-22.0,-0.2857142857142857,0,1,-2.3000000000000114,0.4383666666666666,-0.03445692883895148,-22.0,9.0,83.5,55.0,76.0,65.5,21.0,0.32061068702290074,1,0,0.0,2019-11-12,,Jackson State,1,79.0,88.0,6.0,10.0,W,0.0022651115803219435,-0.04079708937661586,2,-2.6000000000000085,21.0,0.393,0.413,0.45536666666666664,-0.037338439444710506,5.75,0.05931960599233714,0.011800388947240703,12.75,12.75,-21.0,-21.0,-11.333333333333334,-4.039230887661471,4.074712643678168,-4.003512169606441,21.0
2019-11-16,@,SMU,L,63.0,80.0,25.0,65.0,0.385,6.0,27.0,0.222,7.0,10.0,0.7,10.0,23.0,13.0,13.0,7.0,11.0,20.0,,23.0,45.0,0.511,9.0,18.0,0.5,25.0,27.0,0.926,8.0,34.0,17.0,6.0,6.0,18.0,11.0,-17.0,0,4,71.5,70.33333333333333,88.0,-0.029164172530428856,0.0046574560779296115,0.397,0.5453333333333333,79.16666666666667,-17.66666666666667,-0.22315789473684214,0,1,-2.3000000000000114,0.4383666666666666,-0.03445692883895148,-17.66666666666667,17.0,71.5,64.5,75.5,70.0,11.0,0.15714285714285714,1,0,,2019-11-16,,Jackson State,1,63.0,80.0,9.0,6.0,W,-0.09498131574627267,-0.05771040861551646,3,4.466666666666669,11.0,0.38,0.45399999999999996,0.4193,0.0631777463460632,4.583333333333336,0.04102531308429553,-0.021032624807955598,4.722222222222224,4.722222222222224,-14.25,-14.25,-4.226190476190477,-4.039230887661471,1.8498084291187762,-4.003512169606441,13.833333333333332
2019-11-18,@,Texas State,L,58.0,73.0,21.0,58.0,0.362,5.0,18.0,0.278,11.0,15.0,0.733,9.0,22.0,11.0,10.0,4.0,11.0,18.0,,24.0,49.0,0.49,7.0,16.0,0.438,18.0,23.0,0.783,9.0,34.0,14.0,5.0,2.0,16.0,11.0,-15.0,0,5,65.5,68.5,86.0,-0.02885282925717325,0.009150056500762616,0.394,0.5367500000000001,77.25,-17.5,-0.22653721682847897,0,1,-2.3000000000000114,0.4383666666666666,-0.03445692883895148,-17.5,15.0,65.5,66.0,69.66666666666667,67.83333333333333,3.6666666666666714,0.054054054054054126,1,0,,2019-11-18,,Jackson State,1,58.0,73.0,7.0,5.0,W,-0.06950522334790771,0.03496048638095994,4,5.700000000000003,3.6666666666666714,0.407,0.467,0.41190000000000004,0.08409146791246623,4.708333333333336,-0.03176017859360315,-0.025218578880093157,7.5,7.5,1.5555555555555525,1.5555555555555525,-8.909722222222221,-4.039230887661471,2.5040229885057492,-4.003512169606441,-4.4722222222222205
2019-11-26,@,UNLV,L,57.0,80.0,19.0,54.0,0.352,6.0,19.0,0.316,13.0,19.0,0.684,6.0,24.0,10.0,9.0,3.0,14.0,21.0,,32.0,56.0,0.571,9.0,20.0,0.45,7.0,18.0,0.389,12.0,39.0,21.0,9.0,5.0,20.0,20.0,-23.0,0,6,68.5,66.4,83.4,-0.033403880176177736,0.0030224004860395226,0.38760000000000006,0.5274000000000001,74.9,-17.0,-0.2269692923898531,0,1,-2.3000000000000114,0.4383666666666666,-0.03445692883895148,-17.0,23.0,68.5,67.85714285714286,66.85714285714286,67.35714285714286,-1.0,-0.014846235418875926,1,0,0.0,2019-11-26,,Jackson State,1,57.0,80.0,9.0,6.0,W,0.026219227639701193,-0.022998046314414877,8,2.03125,-1.0,0.44899999999999995,0.4255714285714286,0.42174999999999996,0.02857770938667839,3.7714285714285722,0.027716853778394484,0.008901966432300998,4.163333333333334,4.163333333333334,1.9428571428571442,1.9428571428571442,-5.890659340659341,-4.039230887661471,3.1432183908046,-4.003512169606441,-2.563287981859411
2019-12-01,@,Air Force,L,52.0,76.0,20.0,58.0,0.345,9.0,32.0,0.281,3.0,6.0,0.5,5.0,20.0,12.0,9.0,0.0,13.0,19.0,,26.0,44.0,0.591,9.0,19.0,0.474,15.0,18.0,0.833,3.0,33.0,17.0,6.0,1.0,17.0,11.0,-24.0,0,7,64.0,64.83333333333333,82.83333333333333,-0.028177318402089035,0.0063951549987271705,0.38166666666666665,0.5346666666666667,73.83333333333333,-18.0,-0.24379232505643342,0,1,-2.3000000000000114,0.4383666666666666,-0.03445692883895148,-18.0,24.0,64.0,73.28571428571429,68.71428571428571,71.0,-4.571428571428584,-0.06438631790744484,1,0,0.0,2019-12-01,,Jackson State,1,52.0,76.0,9.0,9.0,W,-0.032859081438607884,0.025656924445819074,8,-3.3870967741935516,-4.571428571428584,0.5,0.44,0.47361290322580646,-0.04582151429194855,1.4166666666666643,-0.026887605496365527,-0.014496169111723842,5.301587301587303,5.301587301587303,0.7469387755102049,0.7469387755102049,-3.921864111498258,-4.039230887661471,2.9578903256705,-4.003512169606441,-0.5135179786200224
2019-12-03,@,Denver,L,58.0,67.0,26.0,66.0,0.394,2.0,24.0,0.083,4.0,9.0,0.444,6.0,24.0,12.0,15.0,1.0,12.0,27.0,,19.0,35.0,0.543,6.0,13.0,0.462,23.0,32.0,0.719,2.0,39.0,13.0,5.0,1.0,26.0,15.0,-9.0,0,8,62.5,63.0,81.85714285714286,-0.0005991920358613401,0.011082967739043381,0.3764285714285714,0.5427142857142858,72.42857142857143,-18.85714285714286,-0.26035502958579887,0,1,-2.3000000000000114,0.4383666666666666,-0.03445692883895148,-18.85714285714286,9.0,62.5,73.57142857142857,60.285714285714285,66.92857142857143,-13.285714285714285,-0.19850586979722518,1,0,0.0,2019-12-03,,Jackson State,1,58.0,67.0,6.0,2.0,W,-0.12158123414180325,-0.004786498026218666,8,-8.066666666666663,-13.285714285714285,0.4774285714285714,0.40914285714285714,0.4524999999999999,-0.11080586080586076,2.75,0.0016935263496551357,-0.03670804946693143,4.547619047619048,4.547619047619048,3.272675736961453,3.272675736961453,-3.6482142857142854,-4.039230887661471,2.0514635971184925,-4.003512169606441,-2.0319818999028167
2019-12-19,@,Portland,W,73.0,63.0,29.0,61.0,0.475,4.0,13.0,0.308,11.0,17.0,0.647,8.0,30.0,10.0,6.0,3.0,12.0,20.0,,18.0,46.0,0.391,7.0,14.0,0.5,20.0,28.0,0.714,5.0,29.0,10.0,5.0,5.0,20.0,19.0,10.0,1,9,68.0,62.375,80.0,-0.02494720779527132,0.0052256378961114125,0.378625,0.5427500000000001,71.1875,-17.625,-0.247585601404741,0,1,-2.3000000000000114,0.4383666666666666,-0.03445692883895148,-17.625,-10.0,68.0,65.77777777777777,69.77777777777777,67.77777777777777,4.0,0.05901639344262296,1,0,0.0,2019-12-19,,Jackson State,0,73.0,63.0,7.0,4.0,L,0.035201752545793,-0.03987571345523988,10,-8.5,4.0,0.40655555555555556,0.46588888888888885,0.44756666666666667,-0.12198038746711312,1.7048611111111143,0.03154025538185393,0.013562876247788751,1.8537247474747467,1.8537247474747467,-9.238664421997756,-9.238664421997756,-3.0128144278746696,-4.039230887661471,0.7866973141453482,-4.003512169606441,2.125558133878841
2019-12-21,@,Memphis,L,49.0,77.0,20.0,62.0,0.323,3.0,15.0,0.2,6.0,10.0,0.6,10.0,28.0,11.0,17.0,2.0,25.0,14.0,,32.0,58.0,0.552,4.0,19.0,0.211,9.0,14.0,0.643,6.0,39.0,16.0,15.0,8.0,28.0,13.0,-28.0,0,10,63.0,63.55555555555556,78.11111111111111,-0.04079708937661586,0.00653253690037886,0.3893333333333333,0.525888888888889,70.83333333333333,-14.555555555555557,-0.20549019607843141,0,1,-2.3000000000000114,0.4383666666666666,-0.03445692883895148,-14.555555555555557,28.0,63.0,63.0,79.0,71.0,16.0,0.22535211267605634,1,0,0.0,2019-12-21,,Jackson State,1,49.0,77.0,4.0,3.0,W,-0.08187879248363544,-0.013524362103888576,11,7.096774193548384,17.333333333333343,0.3563,0.4595000000000001,0.3642903225806451,0.10367577756833173,-0.0833333333333357,0.02348945741208295,-0.023127391406248386,1.690404040404041,1.690404040404041,0.7153787878787888,0.7153787878787888,-3.2794877802609754,-4.039230887661471,-0.24515794298191274,-4.003512169606441,1.4852807432466517
