Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC,result2,Mean_Score2,Opp_Avg_Score2,Avg_Score2,Avg_Mean_Score2,Avg_Result2,Pct_Margin2,Home2,Away2,Neutral2,Date2,Loc2,Opp_name2,Win2,Opp_score2,Score2,Threes2,Opp_Threes2,W2,Avg_Threes2,Opp_Avg_Threes2,Game_Number2,Avg_Result_Fin2,Avg_Result_NC2,Opp_Avg_FG_Pct2,Avg_FG_Pct2,Opp_Avg_FG_Pct_Fin2,Pct_Margin_Fin2,Scoring_Pace_Diff,Matchup_Comp,Opp_Matchup_Comp,SOS,SOS_NC,Opp_SOS,Opp_SOS_NC,Prev_SOS,SOS_Fin,SOS_All,SOS_All_Fin,Opp_Prev_SOS
2019-11-09,@,Butler,L,53.0,79.0,21.0,49.0,0.429,5.0,11.0,0.455,6.0,8.0,0.75,2.0,21.0,7.0,2.0,5.0,16.0,20.0,,29.0,60.0,0.483,9.0,19.0,0.474,12.0,20.0,0.6,14.0,38.0,18.0,6.0,2.0,5.0,14.0,-26.0,0,1,66.0,,,,,,,,,,0,1,-9.346153846153854,0.5018846153846155,-0.12382165605095552,,26.0,66.0,47.0,80.0,63.5,33.0,0.5196850393700787,1,0,0.0,2019-11-09,,New Orleans,1,53.0,79.0,9.0,5.0,W,-0.08852436210388856,-0.1220350004017609,2,6.419354838709673,33.0,0.368,0.593,0.3983548387096774,0.09824734633423837,,,,,,-33.0,-33.0,,-0.9699484597139784,,-0.8520908593322392,33.0
2019-11-12,@,SMU,L,64.0,77.0,22.0,63.0,0.349,4.0,24.0,0.167,16.0,23.0,0.696,12.0,36.0,13.0,3.0,2.0,8.0,23.0,,28.0,59.0,0.475,6.0,23.0,0.261,15.0,22.0,0.682,10.0,39.0,15.0,4.0,2.0,10.0,15.0,-13.0,0,2,70.5,53.0,79.0,-0.03050549417936027,0.0282477897948456,0.429,0.483,66.0,-26.0,-0.3939393939393939,0,1,-9.346153846153854,0.5018846153846155,-0.12382165605095552,-26.0,13.0,70.5,65.0,74.0,69.5,9.0,0.12949640287769784,1,0,,2019-11-12,,New Orleans,1,64.0,77.0,6.0,4.0,W,-0.11082165940118585,0.00955256097303453,2,4.466666666666669,9.0,0.411,0.433,0.4193,0.0631777463460632,-1.75,-0.017070606115802942,-0.05595057586370915,29.5,29.5,-9.0,-9.0,-29.75,-0.9699484597139784,6.419354838709673,-0.8520908593322392,9.0
2019-11-17,@,Mississippi State,L,59.0,82.0,22.0,58.0,0.379,2.0,11.0,0.182,13.0,15.0,0.867,9.0,27.0,10.0,9.0,3.0,12.0,21.0,,31.0,61.0,0.508,5.0,20.0,0.25,15.0,24.0,0.625,16.0,43.0,20.0,6.0,4.0,14.0,14.0,-23.0,0,3,70.5,58.5,78.0,-0.08275513133465778,-0.02506282364235013,0.389,0.479,68.25,-19.5,-0.2857142857142857,0,1,-9.346153846153854,0.5018846153846155,-0.12382165605095552,-19.5,23.0,70.5,57.333333333333336,68.66666666666667,63.0,11.333333333333336,0.17989417989417994,1,0,0.0,2019-11-17,,New Orleans,1,59.0,82.0,5.0,2.0,W,-0.124203973754374,0.00042912626820446054,4,5.258064516129039,11.333333333333336,0.39633333333333337,0.484,0.42358064516129035,0.07431046273079563,2.625,-0.005959228195363197,0.0557933893027208,17.25,17.25,-7.9444444444444455,-7.9444444444444455,-10.857142857142858,-0.9699484597139784,5.443010752688171,-0.8520908593322392,9.925925925925927
2019-11-24,@,Hawaii,L,71.0,79.0,27.0,66.0,0.409,6.0,16.0,0.375,11.0,13.0,0.846,8.0,25.0,11.0,12.0,1.0,11.0,25.0,,23.0,42.0,0.548,8.0,18.0,0.444,25.0,31.0,0.806,3.0,31.0,14.0,5.0,6.0,20.0,16.0,-8.0,0,4,75.0,58.666666666666664,79.33333333333333,-0.12602436210388857,-0.06142352176775412,0.38566666666666666,0.48866666666666664,69.0,-20.666666666666664,-0.29951690821256033,0,1,-9.346153846153854,0.5018846153846155,-0.12382165605095552,-20.666666666666664,8.0,75.0,68.2,69.6,68.9,1.3999999999999915,0.020319303338171137,1,0,,2019-11-24,,New Orleans,1,71.0,79.0,8.0,6.0,W,0.014061844792663147,-0.07598770521239293,6,0.8275862068965552,1.3999999999999915,0.41200000000000003,0.4412,0.4482068965517241,0.012078510317060946,0.04999999999999716,0.09785858203106229,-0.02938925024080956,13.488888888888892,13.488888888888892,-0.23666666666666886,-0.23666666666666886,-6.244791666666666,-0.9699484597139784,5.38136200716846,-0.8520908593322392,0.5713015873015846
2019-12-03,@,LSU,L,54.0,90.0,23.0,63.0,0.365,4.0,11.0,0.364,4.0,6.0,0.667,8.0,28.0,10.0,7.0,0.0,14.0,15.0,,34.0,62.0,0.548,5.0,21.0,0.238,17.0,21.0,0.81,8.0,40.0,23.0,9.0,7.0,10.0,8.0,-36.0,0,5,72.0,61.75,79.25,-0.10704662931036629,-0.04854013497455101,0.3915,0.5035000000000001,70.5,-17.5,-0.24822695035460993,0,1,-9.346153846153854,0.5018846153846155,-0.12382165605095552,-17.5,36.0,72.0,71.28571428571429,81.28571428571429,76.28571428571429,10.0,0.13108614232209737,1,0,0.0,2019-12-03,,New Orleans,1,54.0,90.0,5.0,4.0,W,-0.07099360639211352,0.03517303268569061,8,7.225806451612897,10.0,0.3952857142857143,0.5054285714285714,0.42416129032258054,0.09399916072177918,-2.892857142857146,-0.06136085553206148,0.05870297468274788,11.64285714285714,11.64285714285714,3.9285714285714297,3.9285714285714297,-2.0694019274376423,-0.9699484597139784,4.242918057100484,-0.8520908593322392,-0.2674603174603179
2019-12-18,,Abilene Christian,L,71.0,77.0,22.0,48.0,0.458,3.0,9.0,0.333,24.0,26.0,0.923,4.0,25.0,13.0,10.0,4.0,22.0,27.0,,24.0,50.0,0.48,7.0,15.0,0.467,22.0,30.0,0.733,8.0,30.0,18.0,11.0,3.0,21.0,22.0,-6.0,0,6,74.0,60.2,81.4,-0.1042220365224932,-0.07028111886064536,0.3862,0.5124000000000001,70.8,-21.200000000000003,-0.29943502824858764,1,0,-9.346153846153854,0.5018846153846155,-0.12382165605095552,-21.200000000000003,6.0,74.0,71.0,65.0,68.0,-6.0,-0.08823529411764706,0,1,,2019-12-18,@,New Orleans,1,71.0,77.0,7.0,3.0,W,-0.03660128518081163,-0.06704548886445194,7,4.0,-6.0,0.4935,0.3853333333333333,0.4564074074074074,0.0565149136577708,1.3999999999999986,0.08359196964481291,0.050718628473619035,11.185858585858583,11.185858585858583,0.052441077441075144,0.052441077441075144,-1.4932723895489854,-0.9699484597139784,4.8394957360029665,-0.8520908593322392,-1.6728954649914247
2019-12-21,@,Sam Houston State,L,79.0,87.0,26.0,54.0,0.481,7.0,18.0,0.389,20.0,22.0,0.909,9.0,28.0,13.0,6.0,2.0,21.0,22.0,,31.0,60.0,0.517,11.0,24.0,0.458,14.0,17.0,0.824,8.0,25.0,23.0,11.0,4.0,13.0,21.0,-8.0,0,7,83.0,62.0,80.66666666666667,-0.11997597500711438,-0.06559047780636793,0.3981666666666667,0.507,71.33333333333333,-18.66666666666667,-0.2616822429906543,0,1,-9.346153846153854,0.5018846153846155,-0.12382165605095552,-18.66666666666667,8.0,83.0,77.57142857142857,77.0,77.28571428571429,-0.5714285714285694,-0.007393715341959308,1,0,,2019-12-21,,New Orleans,1,79.0,87.0,11.0,7.0,W,0.025993263128022304,-0.009656958788971437,8,1.3333333333333428,-0.5714285714285694,0.448,0.415,0.440148148148148,0.017655713585090858,-2.9761904761904816,0.034038258567535014,-0.04129056246061112,7.89430014430014,7.89430014430014,-1.12398474541332,-1.12398474541332,-1.0847744360902263,-0.9699484597139784,4.699579780002472,-0.8520908593322392,-0.5488172161618359
2019-12-28,@,Memphis,L,55.0,97.0,16.0,55.0,0.291,3.0,17.0,0.176,20.0,27.0,0.741,8.0,26.0,10.0,13.0,5.0,27.0,20.0,,33.0,63.0,0.524,12.0,23.0,0.522,19.0,23.0,0.826,12.0,42.0,18.0,18.0,11.0,27.0,23.0,-42.0,0,8,76.0,64.42857142857143,81.57142857142857,-0.10731593638326772,-0.045573398881471716,0.41000000000000003,0.5084285714285715,73.0,-17.14285714285714,-0.23483365949119367,0,1,-9.346153846153854,0.5018846153846155,-0.12382165605095552,-17.14285714285714,42.0,76.0,61.72727272727273,78.81818181818181,70.27272727272727,17.090909090909086,0.2432082794307891,1,0,0.0,2019-12-28,,New Orleans,1,55.0,97.0,12.0,3.0,W,-0.08861086729419998,-0.02191906018930828,12,7.096774193548384,17.333333333333343,0.3532727272727273,0.46790909090909094,0.3642903225806451,0.10367577756833173,1.3636363636363669,0.048500149163243036,0.06354760735410682,6.362554112554114,6.362554112554114,-0.6883379247015621,-0.6883379247015621,-0.5840150716863048,-0.9699484597139784,4.218687430478311,-0.8520908593322392,1.3224600583071646
2020-01-02,,Lamar,L,67.0,74.0,22.0,48.0,0.458,6.0,16.0,0.375,17.0,25.0,0.68,4.0,27.0,11.0,3.0,2.0,19.0,20.0,,26.0,55.0,0.473,7.0,18.0,0.389,15.0,21.0,0.714,9.0,27.0,11.0,9.0,2.0,15.0,23.0,-7.0,0,9,70.5,63.25,83.5,-0.11194333443590437,-0.030590230367361637,0.395125,0.510375,73.375,-20.25,-0.27597955706984667,1,0,-9.346153846153854,0.5018846153846155,-0.12382165605095552,-20.25,7.0,70.5,68.8,64.6,66.7,-4.200000000000003,-0.06296851574212897,0,1,0.0,2020-01-02,@,New Orleans,1,67.0,74.0,7.0,6.0,W,-0.08597018253732505,0.061475637896111435,11,-0.7931034482758577,-4.0,0.4173,0.3981,0.44293103448275867,-0.011173184357541837,3.3374999999999986,-0.08295654219327707,0.05128204060429834,8.597184065934066,8.597184065934066,-2.393434343434341,-2.393434343434341,-0.59917942577517,-0.9699484597139784,4.57844827586207,-0.8520908593322392,0.35566165876771894
2020-01-04,,Stephen F. Austin,L,68.0,87.0,20.0,50.0,0.4,5.0,14.0,0.357,23.0,31.0,0.742,7.0,18.0,9.0,8.0,1.0,14.0,17.0,,33.0,58.0,0.569,7.0,14.0,0.5,14.0,19.0,0.737,13.0,38.0,16.0,7.0,4.0,17.0,23.0,-19.0,0,10,77.5,63.666666666666664,82.44444444444444,-0.10410027833425503,-0.03050549417936027,0.40211111111111114,0.5062222222222222,73.05555555555556,-18.77777777777778,-0.2570342205323194,1,0,-9.346153846153854,0.5018846153846155,-0.12382165605095552,-18.77777777777778,19.0,77.5,69.9090909090909,79.63636363636364,74.77272727272727,9.727272727272734,0.13009118541033443,0,1,,2020-01-04,@,New Orleans,1,68.0,87.0,7.0,5.0,W,-0.10804491004909406,0.01417394738895933,12,10.92857142857143,9.777777777777786,0.4438181818181819,0.47536363636363627,0.4353928571428572,0.14934114202049784,-0.8585858585858546,-0.03841239211876492,0.05741048140028215,7.477294927294927,7.477294927294927,-4.195906618633892,-4.195906618633892,-0.9156820119084267,-0.9699484597139784,3.9816091954023003,-0.8520908593322392,1.8929331281842416
