Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Neutral,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC,result2,Mean_Score2,Opp_Avg_Score2,Avg_Score2,Avg_Mean_Score2,Avg_Result2,Pct_Margin2,Home2,Away2,Neutral2,Date2,Loc2,Opp_name2,Win2,Opp_score2,Score2,Threes2,Opp_Threes2,W2,Avg_Threes2,Opp_Avg_Threes2,Game_Number2,Avg_Result_Fin2,Avg_Result_NC2,Opp_Avg_FG_Pct2,Avg_FG_Pct2,Opp_Avg_FG_Pct_Fin2,Pct_Margin_Fin2,Scoring_Pace_Diff,Matchup_Comp,Opp_Matchup_Comp,SOS,SOS_NC,Opp_SOS,Opp_SOS_NC,Prev_SOS,SOS_Fin,SOS_All,SOS_All_Fin,Opp_Prev_SOS
2019-11-15,,Missouri State,W,59.0,56.0,22.0,53.0,0.415,5.0,23.0,0.217,10.0,15.0,0.667,9.0,25.0,14.0,10.0,4.0,15.0,15.0,,21.0,44.0,0.477,5.0,13.0,0.385,9.0,11.0,0.818,5.0,25.0,9.0,5.0,2.0,22.0,15.0,3.0,1,4,57.5,73.33333333333333,59.333333333333336,-0.1362516348311613,-0.060715373339843615,0.41333333333333333,0.373,66.33333333333333,13.999999999999993,0.21105527638190946,1,0,0,3.09375,0.41225,0.044765995930364004,13.999999999999993,-3.0,57.5,56.666666666666664,66.0,61.333333333333336,9.333333333333336,0.1521739130434783,0,1,0.0,2019-11-15,@,Xavier,0,59.0,56.0,5.0,5.0,L,-0.010494059073585527,-0.10175965622153563,4,2.787878787878796,9.333333333333336,0.38533333333333336,0.4086666666666667,0.43278787878787883,0.040280210157618325,2.4999999999999964,0.11774939286485167,0.025241844514676787,0.3888888888888881,0.3888888888888881,-17.38888888888889,-17.38888888888889,-0.3148148148148182,3.392786597903393,1.8781362007168478,3.40277051073366,13.40740740740741
2019-11-21,N,Towson,W,73.0,51.0,27.0,57.0,0.474,9.0,22.0,0.409,10.0,14.0,0.714,8.0,41.0,19.0,7.0,5.0,11.0,18.0,,18.0,59.0,0.305,4.0,16.0,0.25,11.0,18.0,0.611,8.0,29.0,6.0,4.0,3.0,10.0,16.0,22.0,1,5,62.0,69.75,58.5,-0.11997597500711438,-0.05711410569363218,0.41375,0.399,64.125,11.25,0.17543859649122806,0,0,1,3.09375,0.41225,0.044765995930364004,11.25,-22.0,62.0,69.33333333333333,70.66666666666667,70.0,1.3333333333333428,0.019047619047619185,0,0,1.0,2019-11-21,N,Xavier,0,73.0,51.0,4.0,9.0,L,-0.04465643757558668,0.032629484049957636,4,1.5999999999999943,1.3333333333333428,0.4126666666666667,0.4246666666666667,0.4199333333333333,0.02326708676684432,-2.9375,-0.06256799631499123,0.05050259889939473,4.6125000000000025,4.6125000000000025,1.3333333333333333,1.3333333333333333,-2.3464912280701746,3.392786597903393,2.105571847507335,3.40277051073366,-1.3583333333333314
2019-11-22,N,UConn,W (2 OT),75.0,74.0,25.0,66.0,0.379,9.0,24.0,0.375,16.0,26.0,0.615,13.0,44.0,12.0,7.0,9.0,21.0,26.0,,21.0,70.0,0.3,7.0,23.0,0.304,25.0,27.0,0.926,13.0,39.0,10.0,8.0,6.0,15.0,24.0,1.0,1,6,74.5,70.4,57.0,-0.08341072574025218,-0.06089278315652019,0.4258,0.3802,63.7,13.400000000000006,0.21036106750392472,0,0,1,3.09375,0.41225,0.044765995930364004,13.400000000000006,-1.0,74.5,72.5,79.25,75.875,6.75,0.08896210873146623,0,0,1.0,2019-11-22,N,Xavier,0,75.0,74.0,7.0,9.0,L (2 OT),-0.029612690179598333,-0.034214017276302355,5,5.806451612903231,6.75,0.38,0.4105,0.415774193548387,0.08302583025830267,-6.087499999999999,0.05342111952688661,0.04246409214604142,2.46666666666667,2.46666666666667,-4.020833333333332,-4.020833333333332,-0.3173333333333321,3.392786597903393,2.004457478005867,3.40277051073366,3.612291666666667
2019-11-24,N,Florida,L,65.0,70.0,24.0,54.0,0.444,5.0,16.0,0.313,12.0,15.0,0.8,10.0,27.0,13.0,6.0,2.0,18.0,18.0,,26.0,48.0,0.542,7.0,18.0,0.389,11.0,15.0,0.733,5.0,25.0,8.0,9.0,3.0,14.0,14.0,-5.0,0,7,67.5,71.16666666666667,59.833333333333336,-0.06059696163550449,-0.05447143731280224,0.418,0.36683333333333334,65.5,11.333333333333336,0.173027989821883,0,0,1,3.09375,0.41225,0.044765995930364004,11.333333333333336,5.0,67.5,60.666666666666664,66.33333333333333,63.5,5.666666666666664,0.08923884514435691,0,0,1.0,2019-11-24,N,Xavier,1,65.0,70.0,7.0,5.0,W,-0.042167578184290566,-0.01682106540059186,7,5.838709677419359,5.666666666666664,0.38199999999999995,0.415,0.4237419354838711,0.08467836257309948,1.0,0.0319265634659914,0.047926282890479524,2.9111111111111136,2.9111111111111136,1.2555555555555575,1.2555555555555575,-0.41249999999999876,3.392786597903393,2.6381231671554275,3.40277051073366,2.872453703703703
2019-11-30,,Lipscomb,W,87.0,62.0,36.0,74.0,0.486,8.0,24.0,0.333,7.0,13.0,0.538,21.0,42.0,21.0,10.0,5.0,14.0,12.0,,25.0,63.0,0.397,4.0,15.0,0.267,8.0,11.0,0.727,14.0,34.0,12.0,6.0,0.0,17.0,13.0,25.0,1,8,74.5,70.28571428571429,61.285714285714285,-0.06352436210388862,-0.047790096369622836,0.4217142857142857,0.3918571428571429,65.78571428571429,9.000000000000007,0.13680781758957664,1,0,0,3.09375,0.41225,0.044765995930364004,9.000000000000007,-25.0,74.5,68.16666666666667,65.66666666666667,66.91666666666667,-2.5,-0.037359900373599,0,1,,2019-11-30,@,Xavier,0,87.0,62.0,4.0,8.0,L,-0.00895583418510687,0.045888840830096755,7,-2.63333333333334,-2.5,0.403,0.42250000000000004,0.44753333333333345,-0.03771783241823834,-0.5654761904761898,-0.05399128949579529,0.020688165186323798,2.557142857142856,2.557142857142856,0.02936507936507719,0.02936507936507719,0.8528622087132728,3.392786597903393,3.0953498114788465,3.40277051073366,-0.3864417989417983
2019-12-04,,Green Bay,W,84.0,71.0,29.0,69.0,0.42,8.0,33.0,0.242,18.0,27.0,0.667,16.0,44.0,14.0,4.0,2.0,10.0,16.0,,26.0,67.0,0.388,7.0,25.0,0.28,12.0,20.0,0.6,13.0,38.0,15.0,6.0,1.0,11.0,23.0,13.0,1,9,77.5,72.375,61.375,-0.05963835174119425,-0.05690521750103722,0.42974999999999997,0.39250000000000007,66.875,11.0,0.16448598130841122,1,0,0,3.09375,0.41225,0.044765995930364004,11.0,-13.0,77.5,85.83333333333333,78.16666666666667,82.0,-7.666666666666657,-0.09349593495934948,0,1,0.0,2019-12-04,@,Xavier,0,84.0,71.0,7.0,8.0,L,0.019098239175429133,0.0709416573135872,7,-2.0,-7.666666666666657,0.511,0.46833333333333343,0.447,-0.0249597423510467,-7.5625,-0.06504493456043275,-0.03296648986720643,1.6778273809523814,1.6778273809523814,-0.18452380952380784,-0.18452380952380784,0.7576058201058202,3.392786597903393,2.379264418377323,3.40277051073366,0.7208128621819109
2019-12-07,,Cincinnati,W,73.0,66.0,28.0,60.0,0.467,6.0,19.0,0.316,11.0,15.0,0.733,6.0,33.0,17.0,8.0,3.0,11.0,17.0,,24.0,60.0,0.4,6.0,24.0,0.25,12.0,19.0,0.632,13.0,41.0,9.0,5.0,5.0,15.0,22.0,7.0,1,10,69.5,73.66666666666667,62.44444444444444,-0.0556058100676895,-0.051958525804956135,0.42866666666666664,0.39200000000000007,68.05555555555556,11.222222222222229,0.16489795918367356,1,0,0,3.09375,0.41225,0.044765995930364004,11.222222222222229,-7.0,69.5,68.375,75.875,72.125,7.5,0.10398613518197573,0,1,0.0,2019-12-07,@,Xavier,0,73.0,66.0,6.0,6.0,L,-0.05158037528346021,0.021027740272711093,9,5.599999999999994,7.5,0.38275000000000003,0.448625,0.3988333333333333,0.08007626310772155,-2.0347222222222214,-0.034194510257599516,0.05176910526747578,0.9923280423280426,0.9923280423280426,1.2217261904761942,1.2217261904761942,0.26676727028839753,3.392786597903393,1.892679483002065,3.40277051073366,1.387033297115142
2019-12-14,@,Wake Forest,L,78.0,80.0,27.0,67.0,0.403,6.0,22.0,0.273,18.0,27.0,0.667,11.0,37.0,8.0,4.0,3.0,8.0,24.0,,26.0,55.0,0.473,7.0,16.0,0.438,21.0,27.0,0.778,3.0,32.0,11.0,6.0,3.0,13.0,22.0,-2.0,0,11,79.0,73.6,62.8,-0.056730883843019,-0.050785508600703855,0.43249999999999994,0.39280000000000004,68.2,10.799999999999997,0.158357771260997,0,1,0,3.09375,0.41225,0.044765995930364004,11.222222222222229,2.0,79.0,72.7,73.5,73.1,0.7999999999999972,0.010943912448700372,1,0,0.0,2019-12-14,,Xavier,1,78.0,80.0,7.0,6.0,W,-0.07678966822633757,-0.045298777509665766,11,-1.4516129032258078,1.8888888888888857,0.43810000000000004,0.4262,0.4390967741935484,-0.019577985642810547,-2.4499999999999957,0.05069358623269427,0.062448397546725425,1.2846428571428574,1.2846428571428574,3.59090909090909,3.59090909090909,0.768844396344396,3.392786597903393,2.263411534701858,3.40277051073366,1.1032826287769457
2019-12-18,,Western Carolina,W,74.0,61.0,26.0,53.0,0.491,8.0,17.0,0.471,14.0,17.0,0.824,8.0,39.0,17.0,9.0,7.0,18.0,13.0,,22.0,61.0,0.361,8.0,26.0,0.308,9.0,10.0,0.9,6.0,26.0,13.0,8.0,3.0,14.0,18.0,13.0,1,12,67.5,74.0,64.36363636363636,-0.0592246078041343,-0.05081249769710888,0.4298181818181818,0.40009090909090916,69.18181818181819,9.63636363636364,0.13929040735873854,1,0,0,3.09375,0.41225,0.044765995930364004,11.222222222222229,-13.0,67.5,75.625,79.75,77.6875,4.125,0.05309734513274336,0,1,0.0,2019-12-18,@,Xavier,0,74.0,61.0,8.0,8.0,L,0.048544603413352816,-0.0655904778063679,9,1.448275862068968,4.125,0.44825000000000004,0.46187500000000004,0.44248275862068964,0.018775145283862347,-4.2528409090909065,0.062326321275749254,-0.04966560730674754,1.645198740653287,1.645198740653287,-1.8273674242424232,-1.8273674242424232,0.9560761149546193,3.392786597903393,1.9256820403447974,3.40277051073366,0.27556876257160334
2019-12-22,@,TCU,W,67.0,59.0,27.0,51.0,0.529,7.0,15.0,0.467,6.0,11.0,0.545,8.0,33.0,19.0,8.0,2.0,19.0,20.0,,19.0,58.0,0.328,7.0,23.0,0.304,14.0,21.0,0.667,15.0,31.0,14.0,9.0,2.0,14.0,17.0,8.0,1,13,63.0,74.0,64.08333333333333,-0.05338922696875342,-0.04044243752651533,0.4349166666666666,0.39683333333333337,69.04166666666667,9.916666666666671,0.14363307181653598,0,1,0,3.09375,0.41225,0.044765995930364004,11.222222222222229,-8.0,63.0,60.55555555555556,72.66666666666667,66.61111111111111,12.111111111111114,0.18181818181818185,1,0,0.0,2019-12-22,,Xavier,0,67.0,59.0,7.0,7.0,L,0.0717967388135426,0.038769215877762775,10,-0.2258064516128968,12.111111111111114,0.39466666666666667,0.4378888888888889,0.4361612903225806,-0.003476533399552918,1.2152777777777786,-0.04549569722400653,-0.053885388780950956,1.61457362082362,1.461353040898495,-0.8327635327635323,-0.8327635327635323,1.108570564295755,3.392786597903393,1.885898192155145,3.40277051073366,0.4420520427154078
