Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC,result2,Mean_Score2,Opp_Avg_Score2,Avg_Score2,Avg_Mean_Score2,Avg_Result2,Pct_Margin2,Home2,Away2,Neutral2,Date2,Loc2,Opp_name2,Win2,Opp_score2,Score2,Threes2,Opp_Threes2,W2,Avg_Threes2,Opp_Avg_Threes2,Game_Number2,Avg_Result_Fin2,Avg_Result_NC2,Opp_Avg_FG_Pct2,Avg_FG_Pct2,Opp_Avg_FG_Pct_Fin2,Pct_Margin_Fin2,Scoring_Pace_Diff,Matchup_Comp,Opp_Matchup_Comp,SOS,SOS_NC,Opp_SOS,Opp_SOS_NC,Prev_SOS,SOS_Fin,SOS_All,SOS_All_Fin,Opp_Prev_SOS
2019-11-08,,Florida A&M,W,65.0,52.0,22.0,61.0,0.361,6.0,26.0,0.231,15.0,22.0,0.682,12.0,43.0,16.0,8.0,3.0,14.0,22.0,,17.0,61.0,0.279,5.0,15.0,0.333,13.0,20.0,0.65,10.0,34.0,6.0,9.0,5.0,15.0,18.0,13.0,1,1,58.5,,,,,,,,,,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,,-13.0,58.5,77.0,48.0,62.5,-29.0,-0.464,0,1,0.0,2019-11-08,@,Hawaii,0,65.0,52.0,5.0,6.0,L,-0.25102436210388857,-0.1966412452207717,2,-5.925925925925924,-29.0,0.448,0.323,0.4635555555555556,-0.08403361344537812,,,,,,29.0,29.0,,-1.6234772321980309,,-1.5653467353160926,-29.0
2019-11-10,,South Dakota,L,75.0,81.0,28.0,58.0,0.483,8.0,19.0,0.421,11.0,16.0,0.688,3.0,28.0,14.0,4.0,6.0,10.0,23.0,,26.0,55.0,0.473,5.0,14.0,0.357,24.0,29.0,0.828,4.0,30.0,11.0,6.0,4.0,9.0,17.0,-6.0,0,2,78.0,65.0,52.0,-0.03660128518081163,-0.02506282364235013,0.361,0.279,58.5,13.0,0.2222222222222222,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,13.0,6.0,78.0,62.0,72.0,67.0,10.0,0.14925373134328357,0,1,0.0,2019-11-10,@,Hawaii,1,75.0,81.0,5.0,8.0,W,0.10314230456277812,-0.023201781458727255,2,2.103448275862064,10.0,0.431,0.468,0.4601724137931035,0.02747129024994364,-4.25,0.029141294066560325,-0.05084326296887792,-21.0,-21.0,-10.0,-10.0,16.5,-1.6234772321980309,-5.925925925925924,-1.5653467353160926,10.0
2019-11-11,,Pacific,W,72.0,67.0,23.0,48.0,0.479,10.0,23.0,0.435,16.0,17.0,0.941,5.0,18.0,14.0,6.0,2.0,7.0,11.0,,26.0,53.0,0.491,7.0,19.0,0.368,8.0,9.0,0.889,7.0,25.0,10.0,4.0,2.0,9.0,17.0,5.0,1,3,69.5,70.0,66.5,-0.013524362103888576,-0.08796045232945249,0.422,0.376,68.25,3.5,0.05128205128205128,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,3.5,-5.0,69.5,63.0,69.0,66.0,6.0,0.09090909090909091,0,1,0.0,2019-11-11,@,Hawaii,0,72.0,67.0,7.0,10.0,L,-0.05265479688649727,0.043618495038968585,3,3.6129032258064484,6.0,0.4295,0.478,0.4251290322580645,0.05361416945907128,1.125,-0.02428811069913999,0.06805541676789398,-6.666666666666668,-6.666666666666668,-6.666666666666668,-6.666666666666668,7.8,-1.6234772321980309,-1.9112388250319299,-1.5653467353160926,7.291666666666667
2019-11-15,,Portland State,W,83.0,75.0,30.0,59.0,0.508,11.0,20.0,0.55,12.0,17.0,0.706,10.0,35.0,19.0,2.0,1.0,16.0,21.0,,27.0,69.0,0.391,5.0,17.0,0.294,16.0,24.0,0.667,15.0,32.0,8.0,10.0,1.0,14.0,20.0,8.0,1,4,79.0,70.66666666666667,66.66666666666667,0.026098279405545377,-0.05852436210388856,0.441,0.4143333333333333,68.66666666666667,4.0,0.058252427184466014,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,4.0,-8.0,79.0,85.0,74.0,79.5,-11.0,-0.13836477987421383,0,1,0.0,2019-11-15,@,Hawaii,0,83.0,75.0,5.0,11.0,L,0.010799962220435777,-0.20764200916271208,2,0.9333333333333371,-11.0,0.5,0.412,0.47853333333333337,0.012126461671719407,-5.416666666666664,-0.07361453098035246,-0.025140821380716653,-2.6944444444444478,-2.6944444444444478,23.33333333333333,23.33333333333333,1.516666666666665,-1.6234772321980309,-0.06985814141913711,-1.5653467353160926,-16.333333333333332
2019-11-18,@,Illinois,L,53.0,66.0,24.0,64.0,0.375,3.0,22.0,0.136,2.0,3.0,0.667,4.0,25.0,9.0,7.0,2.0,9.0,18.0,,23.0,54.0,0.426,5.0,12.0,0.417,15.0,23.0,0.652,10.0,43.0,14.0,3.0,3.0,15.0,8.0,-13.0,0,5,59.5,73.75,68.75,0.04240784128594194,-0.07352436210388857,0.45775,0.4085,71.25,5.0,0.07017543859649122,0,1,0.8275862068965552,0.4482068965517241,0.012078510317060946,5.0,13.0,59.5,77.0,76.66666666666667,76.83333333333333,-0.3333333333333286,-0.004338394793926186,1,0,0.0,2019-11-18,,Hawaii,1,53.0,66.0,5.0,3.0,W,-0.13091566645171465,-0.014823063402589876,4,5.433333333333337,-0.3333333333333286,0.4696666666666667,0.45599999999999996,0.41929999999999995,0.07988238176917428,-2.7916666666666643,-0.025072178209092362,0.09810958600089885,-3.3125,-3.3125,7.38888888888889,7.38888888888889,2.7142857142857144,-1.6234772321980309,0.18093972726898144,-1.5653467353160926,-6.166666666666664
2019-11-24,,New Orleans,W,79.0,71.0,23.0,42.0,0.548,8.0,18.0,0.444,25.0,31.0,0.806,3.0,31.0,14.0,5.0,6.0,20.0,16.0,,27.0,66.0,0.409,6.0,16.0,0.375,11.0,13.0,0.846,8.0,25.0,11.0,12.0,1.0,11.0,25.0,8.0,1,6,75.0,69.6,68.2,0.014061844792663147,-0.07598770521239293,0.4412,0.41200000000000003,68.9,1.3999999999999915,0.020319303338171137,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,1.3999999999999915,-8.0,75.0,79.33333333333333,58.666666666666664,69.0,-20.666666666666664,-0.29951690821256033,0,1,,2019-11-24,@,Hawaii,0,79.0,71.0,6.0,8.0,L,-0.12602436210388857,-0.06142352176775412,4,-9.346153846153854,-20.666666666666664,0.48866666666666664,0.38566666666666666,0.5018846153846155,-0.12382165605095552,-0.04999999999999716,-0.02938925024080956,0.09785858203106229,-0.23666666666666886,-0.23666666666666886,13.488888888888892,13.488888888888892,-0.057319223985892884,-1.6234772321980309,1.2314184484818527,-1.5653467353160926,-6.652962962962963
2019-11-29,,San Francisco,W,85.0,75.0,28.0,55.0,0.509,9.0,17.0,0.529,20.0,24.0,0.833,11.0,28.0,14.0,2.0,2.0,12.0,19.0,,27.0,58.0,0.466,7.0,21.0,0.333,14.0,20.0,0.7,10.0,29.0,7.0,6.0,2.0,13.0,23.0,10.0,1,7,80.0,71.16666666666667,68.66666666666667,0.009660649605713278,-0.07323309996796626,0.459,0.4115,69.91666666666667,2.5,0.03575685339690107,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,2.5,-10.0,80.0,72.5,86.83333333333333,79.66666666666667,14.333333333333329,0.17991631799163174,0,1,0.0,2019-11-29,@,Hawaii,0,85.0,75.0,7.0,9.0,L,0.07803034039131301,-0.01697263796595755,7,4.727272727272734,14.333333333333329,0.44816666666666666,0.478,0.44848484848484843,0.0659062103929025,-4.875,-0.01280494858536113,-0.07559367512174191,-2.473015873015876,-2.473015873015876,-9.352380952380953,-9.352380952380953,0.778197278911564,-1.6234772321980309,-0.5315102672907651,-1.5653467353160926,6.5437972411186704
2019-12-07,@,Oregon,L,64.0,89.0,22.0,57.0,0.386,12.0,30.0,0.4,8.0,12.0,0.667,7.0,16.0,14.0,4.0,0.0,11.0,16.0,,32.0,51.0,0.627,10.0,19.0,0.526,15.0,17.0,0.882,6.0,30.0,20.0,5.0,2.0,12.0,16.0,-25.0,0,8,76.5,73.14285714285714,69.57142857142857,0.008741262896111435,-0.06711779126199946,0.46614285714285714,0.4192857142857143,71.35714285714286,3.5714285714285694,0.05005005005005002,0,1,0.8275862068965552,0.4482068965517241,0.012078510317060946,3.5714285714285694,25.0,76.5,67.375,77.625,72.5,10.25,0.1413793103448276,1,0,0.0,2019-12-07,,Hawaii,1,64.0,89.0,10.0,12.0,W,0.005316217606256335,-0.0018360504155768842,9,9.129032258064527,10.25,0.376625,0.47087500000000004,0.4087741935483872,0.12802533363492435,-0.5714285714285694,-0.004006170162770448,-0.018889488706687618,-2.06626984126984,-2.06626984126984,7.9750000000000005,7.9750000000000005,0.35044826572604354,-1.6234772321980309,0.2197444462183061,-1.5653467353160926,-0.5831824570105827
2019-12-15,,Samford,W,94.0,73.0,33.0,64.0,0.516,13.0,33.0,0.394,15.0,23.0,0.652,11.0,49.0,24.0,6.0,3.0,19.0,23.0,,29.0,72.0,0.403,4.0,11.0,0.364,11.0,18.0,0.611,5.0,25.0,9.0,9.0,2.0,9.0,18.0,21.0,1,9,83.5,72.0,72.0,0.03543397122944475,-0.05310769543722188,0.456125,0.44525000000000003,72.0,0.0,0.0,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,0.0,-21.0,83.5,77.125,74.125,75.625,-3.0,-0.03966942148760331,0,1,0.0,2019-12-15,@,Hawaii,0,94.0,73.0,4.0,13.0,L,-0.02010109060304538,0.017107728657861865,9,-12.0,-3.0,0.4327500000000001,0.46125000000000005,0.47000000000000003,-0.15247776365946633,-1.8125,0.024621022827328372,0.032672964323772896,-0.17544642857143167,-0.17544642857143167,-2.552714646464649,-2.552714646464649,0.627360853432282,-1.6234772321980309,1.3334054226990837,-1.5653467353160926,-2.341269137883721
2019-12-22,,UTEP,W,67.0,63.0,26.0,53.0,0.491,3.0,13.0,0.231,12.0,25.0,0.48,7.0,32.0,16.0,8.0,2.0,15.0,12.0,,25.0,59.0,0.424,6.0,20.0,0.3,7.0,8.0,0.875,5.0,27.0,11.0,8.0,3.0,17.0,24.0,4.0,1,10,65.0,74.44444444444444,72.11111111111111,0.044684593119992067,-0.06390957011621523,0.4627777777777778,0.4405555555555556,73.27777777777777,2.3333333333333286,0.031842304776345656,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,2.3333333333333286,-4.0,65.0,59.142857142857146,63.142857142857146,61.142857142857146,4.0,0.06542056074766354,0,1,0.0,2019-12-22,@,Hawaii,0,67.0,63.0,6.0,3.0,L,-0.0013071675337528177,-0.03816204326330891,8,-0.551724137931032,4.0,0.39771428571428574,0.40714285714285714,0.4211379310344828,-0.008376963350785303,6.067460317460313,-0.0412947378711682,0.009140050062883456,-0.3150701150701154,-0.3150701150701154,-2.564102564102563,-2.564102564102563,0.42800026434047056,-1.6234772321980309,-0.14808406871192561,-1.5653467353160926,0.9788114983307291
2019-12-23,,Washington,L,61.0,72.0,21.0,74.0,0.284,9.0,39.0,0.231,10.0,14.0,0.714,18.0,39.0,15.0,10.0,1.0,13.0,21.0,,24.0,52.0,0.462,3.0,15.0,0.2,21.0,29.0,0.724,8.0,41.0,12.0,8.0,4.0,17.0,18.0,-11.0,0,11,66.5,73.7,71.2,0.02433181157318065,-0.060715373339843615,0.46559999999999996,0.4389,72.45,2.5,0.03450655624568668,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,2.3333333333333286,11.0,66.5,64.0,75.0,69.5,11.0,0.15827338129496402,0,1,0.0,2019-12-23,@,Hawaii,1,61.0,72.0,3.0,9.0,W,-0.058978907558434046,0.02738472880520232,12,4.15625,8.666666666666671,0.39145454545454544,0.48427272727272735,0.3822812500000002,0.06066134549600912,1.4750000000000014,0.02581317611745667,0.05984084216976268,-0.011593406593408417,-0.011593406593408417,1.8286042240587699,1.8286042240587699,0.22643323657474573,-1.6234772321980309,-0.18844807563383625,-1.5653467353160926,-0.29906122879263286
