Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2020-12-12,,Tennessee State,W,69.0,66.0,22.0,60.0,0.367,7.0,20.0,0.35,18.0,27.0,0.667,10.0,38.0,14.0,6.0,7.0,16.0,16.0,,27.0,69.0,0.391,3.0,17.0,0.176,9.0,15.0,0.6,11.0,40.0,14.0,8.0,3.0,16.0,24.0,3.0,1,1,67.5,1,0,1,,,,,,,,,,,-4.6111111111111,0.4751111111111111,-0.06275992438563312,Horizon
2021-01-01,,Cleveland State,L,62.0,65.0,25.0,60.0,0.417,4.0,21.0,0.19,8.0,15.0,0.533,10.0,30.0,20.0,7.0,2.0,18.0,18.0,,24.0,54.0,0.444,5.0,16.0,0.313,12.0,26.0,0.462,11.0,36.0,13.0,7.0,2.0,20.0,16.0,-3.0,0,2,63.5,1,0,1,69.0,66.0,-0.009176536016932024,-0.1771607257402522,0.367,0.391,67.5,2.0,3.0,0.044444444444444446,-4.6111111111111,0.4751111111111111,-0.06275992438563312,Horizon
2021-01-02,,Cleveland State,L,49.0,59.0,19.0,52.0,0.365,5.0,24.0,0.208,6.0,8.0,0.75,5.0,27.0,13.0,15.0,2.0,21.0,15.0,,23.0,52.0,0.442,4.0,18.0,0.222,9.0,14.0,0.643,7.0,31.0,12.0,14.0,2.0,21.0,14.0,-10.0,0,3,54.0,1,0,1,65.5,65.5,-0.061615965157323704,-0.13031825523365956,0.392,0.4175,65.5,3.0,0.0,0.0,-4.6111111111111,0.4751111111111111,-0.06275992438563312,Horizon
2021-01-08,@,Milwaukee,L,70.0,94.0,25.0,60.0,0.417,8.0,27.0,0.296,12.0,19.0,0.632,5.0,32.0,10.0,5.0,0.0,13.0,20.0,,31.0,59.0,0.525,13.0,23.0,0.565,19.0,24.0,0.792,4.0,35.0,19.0,6.0,2.0,12.0,17.0,-24.0,0,4,82.0,0,1,-1,60.0,63.333333333333336,-0.0468576954372219,-0.12405067789336224,0.383,0.42566666666666664,61.666666666666664,4.0,-3.3333333333333357,-0.05405405405405409,-4.6111111111111,0.4751111111111111,-0.06275992438563312,Horizon
2021-01-09,@,Milwaukee,L,63.0,71.0,22.0,54.0,0.407,10.0,25.0,0.4,9.0,13.0,0.692,2.0,27.0,11.0,6.0,2.0,15.0,20.0,,29.0,52.0,0.558,4.0,14.0,0.286,9.0,14.0,0.643,1.0,31.0,13.0,9.0,1.0,16.0,15.0,-8.0,0,5,67.0,0,1,-1,62.5,71.0,-0.025524362103888587,-0.04943985506163506,0.3915,0.4505,66.75,1.25,-8.5,-0.12734082397003746,-4.6111111111111,0.4751111111111111,-0.06275992438563312,Horizon
2021-01-15,@,Northern Kentucky,W,74.0,69.0,25.0,58.0,0.431,9.0,18.0,0.5,15.0,22.0,0.682,13.0,24.0,12.0,10.0,0.0,9.0,16.0,,27.0,53.0,0.509,6.0,23.0,0.261,9.0,16.0,0.563,11.0,30.0,10.0,3.0,1.0,14.0,17.0,5.0,1,6,71.5,0,1,-1,62.6,71.0,0.012354232145312671,-0.06845393956867732,0.3946,0.4720000000000001,66.8,0.24000000000000005,-8.399999999999999,-0.12574850299401197,-4.6111111111111,0.4751111111111111,-0.06275992438563312,Horizon
2021-01-16,@,Northern Kentucky,W,65.0,63.0,25.0,57.0,0.439,11.0,30.0,0.367,4.0,10.0,0.4,7.0,24.0,8.0,8.0,3.0,14.0,18.0,,23.0,48.0,0.479,4.0,13.0,0.308,13.0,19.0,0.684,5.0,28.0,7.0,7.0,3.0,18.0,12.0,2.0,1,7,64.0,0,1,-1,64.5,70.66666666666667,0.01980897122944475,-0.06588285266992633,0.40066666666666667,0.4781666666666667,67.58333333333333,0.0,-6.166666666666671,-0.091245376078915,-4.6111111111111,0.4751111111111111,-0.06275992438563312,Horizon
2021-01-22,,Wright State,L,65.0,95.0,26.0,70.0,0.371,6.0,25.0,0.24,7.0,10.0,0.7,10.0,31.0,10.0,4.0,2.0,10.0,18.0,,37.0,65.0,0.569,6.0,18.0,0.333,15.0,20.0,0.75,8.0,40.0,18.0,9.0,1.0,8.0,9.0,-30.0,0,8,80.0,1,0,1,64.57142857142857,69.57142857142857,0.044882717542129136,-0.07327795553304667,0.40614285714285714,0.4782857142857143,67.07142857142857,0.16326530612244897,-5.0,-0.07454739084132056,-4.6111111111111,0.4751111111111111,-0.06275992438563312,Horizon
2021-01-23,,Wright State,L,72.0,100.0,29.0,64.0,0.453,6.0,20.0,0.3,8.0,11.0,0.727,4.0,21.0,14.0,8.0,1.0,13.0,21.0,,34.0,61.0,0.557,13.0,27.0,0.481,19.0,23.0,0.826,9.0,37.0,21.0,6.0,2.0,13.0,10.0,-28.0,0,9,86.0,1,0,1,64.625,72.75,0.03463811371816172,-0.08156559921729062,0.40175,0.48962500000000003,68.6875,0.0,-8.125,-0.11828935395814377,-4.6111111111111,0.4751111111111111,-0.06275992438563312,Horizon
2021-01-29,,Milwaukee,W,73.0,68.0,27.0,63.0,0.429,7.0,25.0,0.28,12.0,18.0,0.667,13.0,40.0,12.0,4.0,5.0,10.0,14.0,,26.0,61.0,0.426,8.0,24.0,0.333,8.0,9.0,0.889,3.0,27.0,8.0,4.0,1.0,8.0,16.0,5.0,1,10,70.5,1,0,1,65.44444444444444,75.77777777777777,0.022638626011561358,-0.05839239729450435,0.40744444444444444,0.4971111111111111,70.61111111111111,0.12345679012345678,-10.333333333333329,-0.14634146341463408,-4.6111111111111,0.4751111111111111,-0.06275992438563312,Horizon
