Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2021-01-07,,Sacred Heart,W (1 OT),97.0,90.0,41.0,72.0,0.569,9.0,24.0,0.375,6.0,12.0,0.5,10.0,31.0,15.0,15.0,3.0,12.0,16.0,,31.0,64.0,0.484,13.0,32.0,0.406,15.0,19.0,0.789,12.0,37.0,22.0,6.0,2.0,22.0,15.0,7.0,1,1,93.5,1,0,1,,,,,,,,,,,-0.38888888888889994,0.42088888888888887,-0.00585039699122457,NEC
2021-01-08,,Sacred Heart,L,62.0,68.0,24.0,57.0,0.421,6.0,22.0,0.273,8.0,15.0,0.533,6.0,28.0,11.0,5.0,3.0,7.0,18.0,,20.0,48.0,0.417,11.0,21.0,0.524,17.0,25.0,0.68,7.0,38.0,15.0,2.0,1.0,12.0,14.0,-6.0,0,2,65.0,1,0,1,97.0,90.0,-0.03517384663997103,0.11980897122944478,0.569,0.484,93.5,2.0,7.0,0.0748663101604278,-0.38888888888889994,0.42088888888888887,-0.00585039699122457,NEC
2021-01-14,@,Mount St. Mary's,L,57.0,77.0,20.0,56.0,0.357,4.0,18.0,0.222,13.0,17.0,0.765,4.0,25.0,6.0,12.0,4.0,12.0,19.0,,28.0,59.0,0.475,9.0,21.0,0.429,12.0,18.0,0.667,10.0,41.0,19.0,4.0,7.0,15.0,14.0,-20.0,0,3,67.0,0,1,-1,79.5,79.0,-0.03050549417936027,0.142171840427757,0.495,0.4505,79.25,3.0,0.5,0.006309148264984227,-0.38888888888889994,0.42088888888888887,-0.00585039699122457,NEC
2021-01-15,@,Mount St. Mary's,L,52.0,63.0,18.0,53.0,0.34,6.0,21.0,0.286,10.0,13.0,0.769,5.0,23.0,11.0,11.0,2.0,11.0,15.0,,23.0,47.0,0.489,8.0,17.0,0.471,9.0,12.0,0.75,7.0,36.0,15.0,2.0,5.0,19.0,15.0,-11.0,0,4,57.5,0,1,-1,72.0,78.33333333333333,-0.04963547321499967,0.10775223364079234,0.449,0.4586666666666666,75.16666666666667,0.4444444444444444,-6.333333333333329,-0.08425720620842565,-0.38888888888889994,0.42088888888888887,-0.00585039699122457,NEC
2021-01-21,,Fairleigh Dickinson,W,62.0,51.0,23.0,50.0,0.46,7.0,27.0,0.259,9.0,13.0,0.692,6.0,34.0,12.0,7.0,5.0,10.0,14.0,,19.0,59.0,0.322,4.0,16.0,0.25,9.0,12.0,0.75,11.0,32.0,5.0,8.0,2.0,9.0,13.0,11.0,1,5,56.5,1,0,1,67.0,74.5,-0.033673615835231874,0.09922731574846044,0.42175,0.46624999999999994,70.75,0.0,-7.5,-0.10600706713780919,-0.38888888888889994,0.42088888888888887,-0.00585039699122457,NEC
2021-01-22,,Fairleigh Dickinson,W,76.0,71.0,27.0,57.0,0.474,5.0,23.0,0.217,17.0,23.0,0.739,6.0,32.0,15.0,7.0,5.0,14.0,17.0,,25.0,57.0,0.439,9.0,19.0,0.474,12.0,17.0,0.706,5.0,30.0,11.0,7.0,2.0,13.0,19.0,5.0,1,6,73.5,1,0,1,66.0,69.8,-0.022615271194797615,0.07329512213679912,0.42940000000000006,0.43739999999999996,67.9,0.24000000000000005,-3.799999999999997,-0.055964653902798187,-0.38888888888889994,0.42088888888888887,-0.00585039699122457,NEC
2021-01-27,@,LIU,W,68.0,63.0,22.0,52.0,0.423,7.0,22.0,0.318,17.0,23.0,0.739,9.0,37.0,13.0,4.0,0.0,14.0,19.0,,19.0,51.0,0.373,7.0,20.0,0.35,18.0,27.0,0.667,7.0,30.0,17.0,7.0,3.0,12.0,20.0,5.0,1,7,65.5,0,1,-1,67.66666666666667,70.0,-0.04012534732556344,0.07218992361039717,0.4368333333333334,0.43766666666666665,68.83333333333333,0.7777777777777777,-2.3333333333333286,-0.03389830508474569,-0.38888888888889994,0.42088888888888887,-0.00585039699122457,NEC
2021-01-28,@,LIU,L,68.0,78.0,26.0,61.0,0.426,7.0,23.0,0.304,9.0,13.0,0.692,7.0,27.0,10.0,7.0,3.0,14.0,15.0,,31.0,69.0,0.449,5.0,20.0,0.25,11.0,21.0,0.524,16.0,46.0,18.0,9.0,3.0,17.0,19.0,-10.0,0,8,73.0,0,1,-1,67.71428571428571,69.0,-0.035043349445660676,0.06535762547375112,0.43485714285714294,0.4284285714285714,68.35714285714286,0.16326530612244897,-1.2857142857142918,-0.018808777429467172,-0.38888888888889994,0.42088888888888887,-0.00585039699122457,NEC
2021-02-04,,Saint Francis (PA),W,68.0,62.0,25.0,49.0,0.51,12.0,26.0,0.462,6.0,10.0,0.6,2.0,26.0,13.0,8.0,3.0,12.0,14.0,,24.0,51.0,0.471,4.0,12.0,0.333,10.0,17.0,0.588,4.0,29.0,14.0,5.0,3.0,14.0,12.0,6.0,1,9,65.0,1,0,1,67.75,70.125,-0.031236539225659776,0.03941681436669969,0.4337500000000001,0.43099999999999994,68.9375,0.0,-2.375,-0.03445149592021759,-0.38888888888889994,0.42088888888888887,-0.00585039699122457,NEC
2021-02-05,,Saint Francis (PA),W,59.0,54.0,23.0,50.0,0.46,6.0,20.0,0.3,7.0,15.0,0.467,5.0,32.0,12.0,3.0,7.0,12.0,13.0,,19.0,61.0,0.311,9.0,25.0,0.36,7.0,12.0,0.583,14.0,41.0,13.0,8.0,1.0,14.0,17.0,5.0,1,10,56.5,1,0,1,67.77777777777777,69.22222222222223,-0.0036882965301180404,0.023554289581504628,0.4422222222222223,0.4354444444444444,68.5,0.12345679012345678,-1.444444444444457,-0.021086780210867986,-0.38888888888889994,0.42088888888888887,-0.00585039699122457,NEC
2021-02-11,@,Central Connecticut,W,62.0,46.0,23.0,47.0,0.489,6.0,18.0,0.333,10.0,17.0,0.588,1.0,22.0,13.0,8.0,2.0,16.0,19.0,,13.0,43.0,0.302,2.0,15.0,0.133,18.0,25.0,0.72,9.0,33.0,8.0,4.0,2.0,19.0,17.0,16.0,1,11,54.0,0,1,-1,66.9,67.7,-0.004107321745144166,0.036549493139833744,0.44400000000000006,0.42299999999999993,67.3,0.44000000000000006,-0.7999999999999972,-0.011887072808320909,-0.38888888888889994,0.42088888888888887,-0.00585039699122457,NEC
2021-02-12,@,Central Connecticut,W,72.0,52.0,24.0,48.0,0.5,10.0,24.0,0.417,14.0,17.0,0.824,6.0,32.0,18.0,10.0,2.0,17.0,19.0,,19.0,52.0,0.365,6.0,24.0,0.25,8.0,14.0,0.571,6.0,21.0,10.0,5.0,2.0,14.0,20.0,20.0,1,12,62.0,0,1,-1,66.45454545454545,65.72727272727273,-0.005726824484189541,0.02257522295835207,0.4480909090909091,0.4119999999999999,66.0909090909091,0.09917355371900827,0.7272727272727195,0.011004126547455178,-0.38888888888889994,0.42088888888888887,-0.00585039699122457,NEC
