Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Neutral,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2020-11-27,@,Georgia Tech,W,83.0,73.0,27.0,61.0,0.443,12.0,25.0,0.48,17.0,18.0,0.944,7.0,31.0,22.0,8.0,4.0,9.0,11.0,,28.0,61.0,0.459,8.0,24.0,0.333,9.0,11.0,0.818,7.0,32.0,16.0,5.0,1.0,14.0,15.0,10.0,1,1,78.0,0,1,0,-1,,,,,,,,,,,2.884615384615387,0.44257692307692315,0.03897116134060798,Southern
2020-11-30,,Georgia State,W,86.0,69.0,32.0,67.0,0.478,11.0,26.0,0.423,11.0,20.0,0.55,15.0,49.0,19.0,8.0,5.0,18.0,26.0,,21.0,57.0,0.368,5.0,18.0,0.278,22.0,34.0,0.647,8.0,31.0,8.0,8.0,2.0,15.0,19.0,17.0,1,2,77.5,1,0,0,1,83.0,73.0,0.12021057765514759,0.01524276118378265,0.443,0.459,78.0,2.0,10.0,0.1282051282051282,2.884615384615387,0.44257692307692315,0.03897116134060798,Southern
2020-12-13,@,Georgia Southern,W,77.0,75.0,28.0,56.0,0.5,12.0,29.0,0.414,9.0,18.0,0.5,10.0,34.0,17.0,8.0,5.0,22.0,15.0,,29.0,71.0,0.408,2.0,13.0,0.154,15.0,19.0,0.789,15.0,37.0,8.0,16.0,2.0,13.0,19.0,2.0,1,3,76.0,0,1,0,-1,84.5,71.0,0.09475966156475046,-0.03887647477994488,0.4605,0.4135,77.75,0.0,13.5,0.17363344051446947,2.884615384615387,0.44257692307692315,0.03897116134060798,Southern
2020-12-16,@,Georgia State,L,81.0,88.0,29.0,65.0,0.446,7.0,27.0,0.259,16.0,25.0,0.64,11.0,34.0,15.0,1.0,0.0,8.0,18.0,,35.0,70.0,0.5,7.0,23.0,0.304,11.0,20.0,0.55,12.0,34.0,18.0,3.0,8.0,6.0,18.0,-7.0,0,4,84.5,0,1,0,-1,82.0,72.33333333333333,0.11330490618879435,-0.10615109021448763,0.4736666666666667,0.4116666666666666,77.16666666666667,0.4444444444444444,9.666666666666671,0.1252699784017279,2.884615384615387,0.44257692307692315,0.03897116134060798,Southern
2020-12-22,@,Kennesaw State,W,81.0,71.0,30.0,62.0,0.484,5.0,19.0,0.263,16.0,20.0,0.8,7.0,30.0,17.0,6.0,4.0,10.0,19.0,,24.0,58.0,0.414,5.0,16.0,0.313,18.0,23.0,0.783,8.0,31.0,9.0,3.0,4.0,13.0,19.0,10.0,1,5,76.0,0,1,0,-1,81.75,76.25,0.07179673881354265,-0.09713091948093774,0.46675,0.43374999999999997,79.0,1.25,5.5,0.06962025316455696,2.884615384615387,0.44257692307692315,0.03897116134060798,Southern
2020-12-29,,Wofford,L,65.0,78.0,25.0,63.0,0.397,9.0,27.0,0.333,6.0,11.0,0.545,6.0,29.0,15.0,5.0,2.0,12.0,11.0,,32.0,68.0,0.471,9.0,30.0,0.3,5.0,8.0,0.625,11.0,37.0,16.0,4.0,1.0,11.0,16.0,-13.0,0,6,71.5,1,0,0,1,81.6,75.2,0.03206387319022913,-0.09809883018899493,0.4702,0.4298,78.4,2.16,6.3999999999999915,0.08163265306122437,2.884615384615387,0.44257692307692315,0.03897116134060798,Southern
2021-01-02,@,Furman,L,80.0,83.0,30.0,54.0,0.556,7.0,18.0,0.389,13.0,20.0,0.65,9.0,35.0,19.0,8.0,4.0,18.0,13.0,,31.0,58.0,0.534,10.0,24.0,0.417,11.0,15.0,0.733,4.0,21.0,17.0,14.0,4.0,11.0,17.0,-3.0,0,7,81.5,0,1,0,-1,78.83333333333333,75.66666666666667,0.04165534191302478,-0.0756388995488225,0.458,0.4366666666666667,77.25,0.7777777777777777,3.166666666666657,0.04099244875943893,2.884615384615387,0.44257692307692315,0.03897116134060798,Southern
2021-01-13,@,Chattanooga,L,80.0,83.0,31.0,63.0,0.492,10.0,32.0,0.313,8.0,9.0,0.889,8.0,30.0,17.0,3.0,3.0,14.0,20.0,,28.0,59.0,0.475,7.0,16.0,0.438,20.0,22.0,0.909,5.0,28.0,12.0,8.0,0.0,6.0,11.0,-3.0,0,8,81.5,0,1,0,-1,79.0,76.71428571428571,0.0282477897948456,-0.05654112188042487,0.47200000000000003,0.45057142857142857,77.85714285714286,1.4693877551020407,2.285714285714292,0.029357798165137693,2.884615384615387,0.44257692307692315,0.03897116134060798,Southern
2021-01-16,,Western Carolina,W,78.0,76.0,26.0,55.0,0.473,3.0,18.0,0.167,23.0,30.0,0.767,8.0,34.0,10.0,9.0,3.0,13.0,29.0,,19.0,51.0,0.373,8.0,23.0,0.348,30.0,36.0,0.833,5.0,24.0,11.0,6.0,0.0,12.0,22.0,2.0,1,9,77.0,1,0,0,1,79.125,77.5,0.03244720187715411,-0.05707274920066274,0.47450000000000003,0.453625,78.3125,2.25,1.625,0.020750199521149242,2.884615384615387,0.44257692307692315,0.03897116134060798,Southern
2021-01-20,@,Citadel,W,83.0,63.0,36.0,67.0,0.537,8.0,23.0,0.348,3.0,6.0,0.5,0.0,27.0,19.0,10.0,4.0,6.0,17.0,,21.0,63.0,0.333,8.0,27.0,0.296,13.0,18.0,0.722,11.0,38.0,13.0,0.0,5.0,14.0,10.0,20.0,1,10,73.0,0,1,0,-1,79.0,77.33333333333333,0.007150743381343527,-0.050593327621129947,0.47433333333333333,0.44466666666666665,78.16666666666667,1.1111111111111112,1.6666666666666714,0.02132196162046914,2.884615384615387,0.44257692307692315,0.03897116134060798,Southern
