Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2021-01-02,,Grambling,L,49.0,66.0,18.0,59.0,0.305,2.0,20.0,0.1,11.0,18.0,0.611,12.0,38.0,7.0,12.0,4.0,20.0,14.0,,25.0,59.0,0.424,7.0,16.0,0.438,9.0,12.0,0.75,8.0,38.0,17.0,13.0,6.0,20.0,16.0,-17.0,0,1,57.5,1,0,1,,,,,,,,,,,-7.333333333333329,0.4371111111111112,-0.10801963993453349,SWAC
2021-01-04,,Jackson State,L,44.0,60.0,13.0,47.0,0.277,3.0,10.0,0.3,15.0,20.0,0.75,8.0,33.0,6.0,4.0,3.0,18.0,16.0,,20.0,51.0,0.392,8.0,24.0,0.333,12.0,16.0,0.75,5.0,30.0,7.0,7.0,4.0,13.0,16.0,-16.0,0,2,52.0,1,0,1,49.0,66.0,-0.19107538251205183,0.0046574560779296115,0.305,0.424,57.5,2.0,-17.0,-0.2956521739130435,-7.333333333333329,0.4371111111111112,-0.10801963993453349,SWAC
2021-01-09,@,Arkansas-Pine Bluff,L,82.0,91.0,27.0,51.0,0.529,8.0,15.0,0.533,20.0,23.0,0.87,4.0,20.0,16.0,7.0,1.0,15.0,23.0,,32.0,54.0,0.593,7.0,15.0,0.467,20.0,26.0,0.769,9.0,28.0,17.0,8.0,4.0,13.0,23.0,-9.0,0,3,86.5,0,1,-1,46.5,63.0,-0.1522340395232434,0.043618495038968585,0.29100000000000004,0.40800000000000003,54.75,3.0,-16.5,-0.3013698630136986,-7.333333333333329,0.4371111111111112,-0.10801963993453349,SWAC
2021-01-12,@,Mississippi Valley State,W,64.0,51.0,23.0,51.0,0.451,10.0,20.0,0.5,8.0,11.0,0.727,5.0,34.0,13.0,2.0,0.0,13.0,13.0,,18.0,54.0,0.333,8.0,28.0,0.286,7.0,10.0,0.7,5.0,27.0,10.0,4.0,5.0,10.0,16.0,13.0,1,4,57.5,0,1,-1,58.333333333333336,72.33333333333333,-0.09066721924674573,-0.009376896666100532,0.3703333333333334,0.4696666666666667,65.33333333333333,0.4444444444444444,-13.999999999999993,-0.2142857142857142,-7.333333333333329,0.4371111111111112,-0.10801963993453349,SWAC
2021-01-16,@,Alabama A&M,L,63.0,70.0,20.0,63.0,0.317,3.0,22.0,0.136,20.0,34.0,0.588,16.0,45.0,6.0,5.0,2.0,13.0,25.0,,21.0,56.0,0.375,4.0,23.0,0.174,24.0,33.0,0.727,9.0,38.0,9.0,5.0,3.0,13.0,26.0,-7.0,0,5,66.5,0,1,-1,59.75,67.0,-0.024821433233595702,0.02229653341849952,0.39050000000000007,0.4355,63.375,0.0,-7.25,-0.11439842209072978,-7.333333333333329,0.4371111111111112,-0.10801963993453349,SWAC
2021-01-23,,Alcorn State,L,52.0,57.0,16.0,52.0,0.308,3.0,21.0,0.143,17.0,27.0,0.63,10.0,33.0,6.0,8.0,5.0,20.0,17.0,,21.0,58.0,0.362,5.0,18.0,0.278,10.0,12.0,0.833,9.0,33.0,7.0,9.0,2.0,19.0,24.0,-5.0,0,6,54.5,1,0,1,60.4,67.6,-0.055246216408524285,-0.011749214174894496,0.3758,0.4234,64.0,0.24000000000000005,-7.199999999999996,-0.11249999999999993,-7.333333333333329,0.4371111111111112,-0.10801963993453349,SWAC
2021-01-25,,Southern,W,66.0,64.0,21.0,59.0,0.356,7.0,19.0,0.368,17.0,29.0,0.586,14.0,38.0,6.0,6.0,3.0,11.0,19.0,,23.0,51.0,0.451,3.0,12.0,0.25,15.0,24.0,0.625,6.0,35.0,10.0,4.0,1.0,16.0,24.0,2.0,1,7,65.0,1,0,1,59.0,65.83333333333333,-0.06776165023948177,-0.01732183045831892,0.36450000000000005,0.4131666666666667,62.416666666666664,0.0,-6.833333333333329,-0.10947930574098791,-7.333333333333329,0.4371111111111112,-0.10801963993453349,SWAC
2021-01-30,@,Texas Southern,L,73.0,80.0,23.0,72.0,0.319,8.0,27.0,0.296,19.0,25.0,0.76,9.0,34.0,14.0,6.0,3.0,13.0,25.0,,27.0,65.0,0.415,3.0,14.0,0.214,23.0,31.0,0.742,12.0,51.0,14.0,7.0,9.0,19.0,23.0,-7.0,0,8,76.5,0,1,-1,60.0,65.57142857142857,-0.05638150496103139,-0.039014558182319914,0.3632857142857143,0.4185714285714286,62.785714285714285,0.16326530612244897,-5.571428571428569,-0.08873720136518769,-7.333333333333329,0.4371111111111112,-0.10801963993453349,SWAC
2021-02-01,@,Prairie View,L,63.0,87.0,20.0,48.0,0.417,7.0,16.0,0.438,16.0,30.0,0.533,7.0,27.0,11.0,4.0,3.0,22.0,19.0,,31.0,65.0,0.477,7.0,19.0,0.368,18.0,25.0,0.72,11.0,33.0,16.0,12.0,6.0,9.0,27.0,-24.0,0,9,75.0,0,1,-1,61.625,67.375,-0.04577588340206301,-0.06306054021149526,0.35775,0.418125,64.5,0.0,-5.75,-0.08914728682170543,-7.333333333333329,0.4371111111111112,-0.10801963993453349,SWAC
2021-02-06,,Arkansas-Pine Bluff,W,73.0,67.0,25.0,59.0,0.424,10.0,25.0,0.4,13.0,21.0,0.619,12.0,33.0,10.0,9.0,6.0,20.0,23.0,,21.0,50.0,0.42,4.0,13.0,0.308,21.0,27.0,0.778,9.0,32.0,10.0,9.0,6.0,22.0,23.0,6.0,1,10,70.0,1,0,1,61.77777777777778,69.55555555555556,-0.03834450598878064,-0.06432308414861701,0.36433333333333334,0.4246666666666667,65.66666666666667,0.12345679012345678,-7.777777777777779,-0.11844331641285956,-7.333333333333329,0.4371111111111112,-0.10801963993453349,SWAC
