Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2020-11-25,,UIC,L,61.0,65.0,23.0,57.0,0.404,3.0,10.0,0.3,12.0,17.0,0.706,12.0,40.0,8.0,4.0,2.0,12.0,13.0,,24.0,60.0,0.4,11.0,33.0,0.333,6.0,9.0,0.667,5.0,26.0,16.0,4.0,1.0,8.0,13.0,-4.0,0,1,63.0,1,0,1,,,,,,,,,,,-15.105263157894733,0.464421052631579,-0.21619585687382292,MAC
2020-12-02,,SIU-Edwardsville,L,53.0,73.0,21.0,52.0,0.404,2.0,14.0,0.143,9.0,17.0,0.529,7.0,29.0,10.0,7.0,2.0,19.0,17.0,,26.0,51.0,0.51,8.0,19.0,0.421,13.0,18.0,0.722,3.0,28.0,18.0,10.0,6.0,12.0,20.0,-20.0,0,2,63.0,1,0,1,61.0,65.0,-0.1659833784973312,0.1941679455884191,0.404,0.4,63.0,2.0,-4.0,-0.06349206349206349,-15.105263157894733,0.464421052631579,-0.21619585687382292,MAC
2020-12-05,@,Pitt,L,59.0,89.0,20.0,53.0,0.377,7.0,18.0,0.389,12.0,16.0,0.75,8.0,29.0,14.0,1.0,6.0,18.0,20.0,,30.0,60.0,0.5,14.0,29.0,0.483,15.0,27.0,0.556,12.0,36.0,26.0,9.0,4.0,7.0,19.0,-30.0,0,3,74.0,0,1,-1,57.0,69.0,-0.18194541473546752,0.099519116156981,0.404,0.455,63.0,3.0,-12.0,-0.19047619047619047,-15.105263157894733,0.464421052631579,-0.21619585687382292,MAC
2020-12-08,,Ball State,L (1 OT),70.0,79.0,25.0,60.0,0.417,5.0,19.0,0.263,15.0,21.0,0.714,12.0,33.0,10.0,3.0,1.0,13.0,28.0,,22.0,54.0,0.407,10.0,29.0,0.345,25.0,39.0,0.641,10.0,32.0,13.0,4.0,1.0,9.0,22.0,-9.0,0,4,74.5,1,0,1,57.666666666666664,75.66666666666667,-0.10543187655475561,0.12259898591373253,0.395,0.47000000000000003,66.66666666666667,0.4444444444444444,-18.000000000000007,-0.2700000000000001,-15.105263157894733,0.464421052631579,-0.21619585687382292,MAC
2020-12-13,@,Iowa,L,53.0,106.0,24.0,70.0,0.343,2.0,15.0,0.133,3.0,9.0,0.333,19.0,37.0,10.0,5.0,1.0,17.0,17.0,,41.0,73.0,0.562,12.0,30.0,0.4,12.0,18.0,0.667,15.0,44.0,29.0,12.0,7.0,8.0,9.0,-53.0,0,5,79.5,0,1,-1,60.75,76.5,-0.10364781889401203,0.10804426534709183,0.4005,0.45425000000000004,68.625,1.25,-15.75,-0.22950819672131148,-15.105263157894733,0.464421052631579,-0.21619585687382292,MAC
2020-12-18,,Chicago State,W,64.0,54.0,25.0,60.0,0.417,3.0,16.0,0.188,11.0,14.0,0.786,13.0,39.0,13.0,7.0,4.0,8.0,10.0,,20.0,50.0,0.4,8.0,24.0,0.333,6.0,8.0,0.75,4.0,25.0,11.0,4.0,1.0,14.0,15.0,10.0,1,6,59.0,1,0,1,59.2,82.4,-0.12095679453632102,0.0869610747893153,0.389,0.4758000000000001,70.8,0.24000000000000005,-23.200000000000003,-0.3276836158192091,-15.105263157894733,0.464421052631579,-0.21619585687382292,MAC
2020-12-22,@,Toledo,L,55.0,78.0,22.0,60.0,0.367,1.0,15.0,0.067,10.0,17.0,0.588,13.0,32.0,3.0,10.0,2.0,14.0,19.0,,27.0,57.0,0.474,12.0,30.0,0.4,12.0,16.0,0.75,8.0,39.0,18.0,5.0,3.0,16.0,19.0,-23.0,0,7,66.5,0,1,-1,60.0,77.66666666666667,-0.13019102877055524,0.09205503703774232,0.39366666666666666,0.4631666666666667,68.83333333333333,0.7777777777777777,-17.66666666666667,-0.25665859564164656,-15.105263157894733,0.464421052631579,-0.21619585687382292,MAC
2021-01-02,,Bowling Green State,L,42.0,68.0,18.0,54.0,0.333,2.0,11.0,0.182,4.0,12.0,0.333,12.0,34.0,5.0,7.0,3.0,18.0,18.0,,28.0,57.0,0.491,6.0,23.0,0.261,6.0,10.0,0.6,7.0,29.0,12.0,9.0,1.0,13.0,13.0,-26.0,0,8,55.0,1,0,1,59.285714285714285,77.71428571428571,-0.14725930186292469,0.100078579072582,0.38985714285714285,0.46471428571428575,68.5,0.16326530612244897,-18.428571428571423,-0.2690302398331595,-15.105263157894733,0.464421052631579,-0.21619585687382292,MAC
2021-01-05,@,Ohio,L,73.0,76.0,27.0,59.0,0.458,10.0,21.0,0.476,9.0,14.0,0.643,9.0,34.0,13.0,3.0,2.0,11.0,18.0,,28.0,57.0,0.491,8.0,19.0,0.421,12.0,17.0,0.706,5.0,24.0,21.0,6.0,3.0,7.0,15.0,-3.0,0,9,74.5,0,1,-1,57.125,76.5,-0.1494105765459017,0.08353446142552318,0.38275000000000003,0.468,66.8125,0.5625,-19.375,-0.2899906454630496,-15.105263157894733,0.464421052631579,-0.21619585687382292,MAC
2021-01-09,@,Miami (OH),L,58.0,70.0,21.0,44.0,0.477,6.0,17.0,0.353,10.0,19.0,0.526,7.0,25.0,9.0,6.0,6.0,16.0,15.0,,25.0,47.0,0.532,10.0,18.0,0.556,10.0,15.0,0.667,3.0,24.0,13.0,6.0,1.0,13.0,19.0,-12.0,0,10,64.0,0,1,-1,58.888888888888886,76.44444444444444,-0.11541115455671874,0.07455703324494867,0.3911111111111112,0.4705555555555556,67.66666666666667,0.12345679012345678,-17.555555555555557,-0.2594417077175698,-15.105263157894733,0.464421052631579,-0.21619585687382292,MAC
2021-01-12,,Akron,W,67.0,65.0,25.0,54.0,0.463,7.0,14.0,0.5,10.0,14.0,0.714,10.0,41.0,18.0,7.0,3.0,14.0,17.0,,25.0,60.0,0.417,9.0,29.0,0.31,6.0,13.0,0.462,5.0,25.0,16.0,3.0,0.0,11.0,15.0,2.0,1,11,66.0,1,0,1,58.8,75.8,-0.10434068863450083,0.0782962183710455,0.39970000000000006,0.4767,67.3,0.0,-17.0,-0.2526002971768202,-15.105263157894733,0.464421052631579,-0.21619585687382292,MAC
2021-01-16,@,Ball State,L,58.0,78.0,22.0,63.0,0.349,8.0,23.0,0.348,6.0,8.0,0.75,11.0,34.0,13.0,4.0,2.0,13.0,20.0,,26.0,56.0,0.464,8.0,21.0,0.381,18.0,24.0,0.75,9.0,36.0,13.0,8.0,5.0,9.0,12.0,-20.0,0,12,68.0,0,1,-1,59.54545454545455,74.81818181818181,-0.09367703385961379,0.08015729038699843,0.40545454545454546,0.4712727272727273,67.18181818181819,0.09917355371900827,-15.272727272727266,-0.2273342354533152,-15.105263157894733,0.464421052631579,-0.21619585687382292,MAC
