Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Neutral,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2020-11-25,,Fairleigh Dickinson,W,84.0,66.0,31.0,63.0,0.492,9.0,24.0,0.375,13.0,16.0,0.813,13.0,39.0,18.0,7.0,6.0,13.0,24.0,,25.0,63.0,0.397,2.0,13.0,0.154,14.0,22.0,0.636,15.0,33.0,11.0,7.0,6.0,15.0,17.0,18.0,1,1,75.0,1,0,0,1,,,,,,,,,,,-1.5,0.3935454545454546,-0.02197802197802198,MAAC
2020-12-02,N,Drexel,L,48.0,66.0,15.0,44.0,0.341,1.0,12.0,0.083,17.0,24.0,0.708,4.0,30.0,5.0,4.0,4.0,17.0,19.0,,25.0,59.0,0.424,7.0,16.0,0.438,9.0,14.0,0.643,10.0,34.0,15.0,5.0,4.0,13.0,21.0,-18.0,0,2,57.0,0,0,1,0,84.0,66.0,0.007904209324682887,-0.22261527119479765,0.492,0.397,75.0,2.0,18.0,0.24,-1.5,0.3935454545454546,-0.02197802197802198,MAAC
2020-12-03,N,Drexel,L,58.0,70.0,22.0,56.0,0.393,5.0,17.0,0.294,9.0,12.0,0.75,6.0,30.0,15.0,2.0,5.0,12.0,23.0,,22.0,54.0,0.407,6.0,17.0,0.353,20.0,24.0,0.833,8.0,32.0,14.0,5.0,6.0,7.0,14.0,-12.0,0,3,64.0,0,0,1,0,66.0,66.0,-0.0862516348311613,-0.10897890755843401,0.4165,0.4105,66.0,0.75,0.0,0.0,-1.5,0.3935454545454546,-0.02197802197802198,MAAC
2020-12-06,,New Hampshire,W,64.0,58.0,22.0,53.0,0.415,9.0,24.0,0.375,11.0,14.0,0.786,4.0,40.0,13.0,3.0,10.0,19.0,20.0,,21.0,67.0,0.313,5.0,25.0,0.2,11.0,19.0,0.579,11.0,40.0,9.0,9.0,2.0,12.0,19.0,6.0,1,4,61.0,1,0,0,1,63.333333333333336,67.33333333333333,-0.07668225684073068,-0.09075208487616579,0.4086666666666667,0.4093333333333333,65.33333333333333,0.4444444444444444,-3.999999999999993,-0.06122448979591826,-1.5,0.3935454545454546,-0.02197802197802198,MAAC
2021-01-08,,Manhattan,W (2 OT),84.0,79.0,27.0,60.0,0.45,5.0,21.0,0.238,25.0,33.0,0.758,7.0,35.0,19.0,8.0,6.0,16.0,20.0,,26.0,74.0,0.351,6.0,28.0,0.214,21.0,31.0,0.677,19.0,50.0,15.0,11.0,3.0,17.0,28.0,5.0,1,5,81.5,1,0,0,1,63.5,65.0,-0.03005979517475471,-0.08275513133465778,0.41025,0.38525,64.25,1.25,-1.5,-0.023346303501945526,-1.5,0.3935454545454546,-0.02197802197802198,MAAC
2021-01-09,,Manhattan,L,42.0,45.0,14.0,44.0,0.318,3.0,16.0,0.188,11.0,20.0,0.55,6.0,43.0,4.0,1.0,4.0,14.0,18.0,,17.0,60.0,0.283,6.0,23.0,0.261,5.0,12.0,0.417,7.0,33.0,9.0,7.0,5.0,6.0,20.0,-3.0,0,6,43.5,1,0,0,1,67.6,67.8,-0.05612791239974657,-0.0834358665286673,0.4182,0.37839999999999996,67.7,2.16,-0.20000000000000284,-0.002954209748892213,-1.5,0.3935454545454546,-0.02197802197802198,MAAC
2021-01-15,@,Monmouth,L (1 OT),80.0,92.0,27.0,65.0,0.415,9.0,26.0,0.346,17.0,25.0,0.68,2.0,42.0,13.0,12.0,7.0,27.0,28.0,,28.0,81.0,0.346,10.0,32.0,0.313,26.0,36.0,0.722,12.0,47.0,19.0,13.0,8.0,17.0,23.0,-12.0,0,7,86.0,0,1,0,-1,63.333333333333336,64.0,-0.060892783156520136,-0.06352436210388857,0.4015,0.3625,63.666666666666664,3.1111111111111107,-0.6666666666666643,-0.010471204188481638,-1.5,0.3935454545454546,-0.02197802197802198,MAAC
2021-01-16,@,Monmouth,L,63.0,70.0,20.0,60.0,0.333,6.0,20.0,0.3,17.0,21.0,0.81,9.0,40.0,5.0,2.0,5.0,15.0,17.0,,26.0,72.0,0.361,7.0,15.0,0.467,11.0,17.0,0.647,13.0,39.0,13.0,12.0,9.0,7.0,16.0,-7.0,0,8,66.5,0,1,0,-1,65.71428571428571,68.0,-0.04613305775606247,-0.048818479750947386,0.40342857142857147,0.36014285714285715,66.85714285714286,1.4693877551020407,-2.285714285714292,-0.034188034188034275,-1.5,0.3935454545454546,-0.02197802197802198,MAAC
2021-01-22,,Niagara,L,56.0,59.0,19.0,60.0,0.317,6.0,29.0,0.207,12.0,20.0,0.6,7.0,38.0,11.0,4.0,5.0,10.0,16.0,,23.0,63.0,0.365,5.0,18.0,0.278,8.0,13.0,0.615,9.0,47.0,9.0,7.0,4.0,10.0,18.0,-3.0,0,9,57.5,1,0,0,1,65.375,68.25,-0.043925891740599854,-0.04429359287311935,0.39462500000000006,0.36024999999999996,66.8125,0.5625,-2.875,-0.04303086997193639,-1.5,0.3935454545454546,-0.02197802197802198,MAAC
2021-01-23,,Niagara,W,78.0,69.0,23.0,49.0,0.469,7.0,21.0,0.333,25.0,30.0,0.833,8.0,33.0,17.0,3.0,3.0,12.0,14.0,,27.0,60.0,0.45,4.0,20.0,0.2,11.0,15.0,0.733,6.0,24.0,8.0,3.0,1.0,6.0,20.0,9.0,1,10,73.5,1,0,0,1,64.33333333333333,67.22222222222223,-0.03891296314015796,-0.04575576706256629,0.38600000000000007,0.36077777777777775,65.77777777777777,1.1111111111111112,-2.8888888888889,-0.04391891891891909,-1.5,0.3935454545454546,-0.02197802197802198,MAAC
