Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2020-12-04,,McNeese State,W,86.0,76.0,31.0,55.0,0.564,2.0,6.0,0.333,22.0,32.0,0.688,7.0,24.0,16.0,8.0,3.0,16.0,22.0,,24.0,45.0,0.533,8.0,18.0,0.444,20.0,27.0,0.741,5.0,24.0,15.0,9.0,5.0,26.0,29.0,10.0,1,1,81.0,1,0,1,,,,,,,,,,,6.833333333333329,0.4542222222222223,0.09189391109450872,Southland
2020-12-09,@,Baylor,L,52.0,83.0,18.0,44.0,0.409,1.0,9.0,0.111,15.0,27.0,0.556,11.0,32.0,4.0,10.0,4.0,35.0,26.0,,25.0,51.0,0.49,9.0,20.0,0.45,24.0,27.0,0.889,6.0,25.0,20.0,14.0,4.0,20.0,22.0,-31.0,0,2,67.5,0,1,-1,86.0,76.0,-0.24375692024342344,0.0022651115803219435,0.564,0.533,81.0,2.0,10.0,0.12345679012345678,6.833333333333329,0.4542222222222223,0.09189391109450872,Southland
2020-12-12,@,Louisiana-Monroe,L,55.0,66.0,18.0,44.0,0.409,6.0,17.0,0.353,13.0,23.0,0.565,5.0,23.0,11.0,9.0,0.0,16.0,19.0,,20.0,38.0,0.526,11.0,20.0,0.55,15.0,23.0,0.652,1.0,24.0,12.0,8.0,1.0,18.0,19.0,-11.0,0,3,60.5,0,1,-1,69.0,79.5,-0.24830697079954073,0.0072303548772434945,0.48649999999999993,0.5115000000000001,74.25,0.0,-10.5,-0.1414141414141414,6.833333333333329,0.4542222222222223,0.09189391109450872,Southland
2021-01-02,,New Orleans,W,78.0,67.0,26.0,46.0,0.565,2.0,7.0,0.286,24.0,33.0,0.727,9.0,28.0,12.0,7.0,2.0,20.0,26.0,,22.0,45.0,0.489,1.0,8.0,0.125,22.0,30.0,0.733,6.0,22.0,10.0,11.0,1.0,21.0,25.0,11.0,1,4,72.5,1,0,1,64.33333333333333,75.0,-0.17362798904689375,0.059808971229444785,0.4606666666666666,0.5163333333333334,69.66666666666667,0.4444444444444444,-10.666666666666671,-0.15311004784689,6.833333333333329,0.4542222222222223,0.09189391109450872,Southland
2021-01-13,,Central Arkansas,W,95.0,69.0,34.0,62.0,0.548,9.0,27.0,0.333,18.0,23.0,0.783,9.0,30.0,18.0,13.0,4.0,10.0,22.0,,23.0,51.0,0.451,6.0,15.0,0.4,17.0,23.0,0.739,7.0,26.0,10.0,4.0,0.0,18.0,20.0,26.0,1,5,82.0,1,0,1,67.75,73.0,-0.19175314439171143,-0.015579156624436485,0.48674999999999996,0.5095000000000001,70.375,0.0,-5.25,-0.07460035523978685,6.833333333333329,0.4542222222222223,0.09189391109450872,Southland
2021-01-16,@,Incarnate Word,W,83.0,65.0,32.0,58.0,0.552,4.0,15.0,0.267,15.0,27.0,0.556,13.0,38.0,17.0,8.0,6.0,15.0,24.0,,22.0,52.0,0.423,6.0,19.0,0.316,15.0,29.0,0.517,10.0,26.0,8.0,6.0,0.0,17.0,29.0,18.0,1,6,74.0,0,1,-1,73.2,72.2,-0.14958993587438038,-0.022665636342115714,0.499,0.4978000000000001,72.7,0.24000000000000005,1.0,0.013755158184319119,6.833333333333329,0.4542222222222223,0.09189391109450872,Southland
2021-01-20,,Northwestern State,W,86.0,74.0,33.0,55.0,0.6,5.0,12.0,0.417,15.0,25.0,0.6,9.0,29.0,22.0,9.0,1.0,16.0,15.0,,28.0,54.0,0.519,5.0,17.0,0.294,13.0,13.0,1.0,2.0,17.0,19.0,7.0,3.0,15.0,20.0,12.0,1,7,80.0,1,0,1,74.83333333333333,71.0,-0.15316801466513577,-0.02479196773769138,0.5078333333333334,0.4853333333333334,72.91666666666667,0.0,3.8333333333333286,0.052571428571428505,6.833333333333329,0.4542222222222223,0.09189391109450872,Southland
2021-01-23,,Lamar,W,102.0,72.0,37.0,62.0,0.597,9.0,20.0,0.45,19.0,19.0,1.0,8.0,30.0,19.0,8.0,5.0,15.0,20.0,,27.0,64.0,0.422,2.0,7.0,0.286,16.0,23.0,0.696,12.0,27.0,13.0,11.0,2.0,14.0,16.0,30.0,1,8,87.0,1,0,1,76.42857142857143,71.42857142857143,-0.150907539673982,-0.03752436210388854,0.521,0.4901428571428572,73.92857142857143,0.16326530612244897,5.0,0.06763285024154589,6.833333333333329,0.4542222222222223,0.09189391109450872,Southland
2021-01-27,@,Abilene Christian,L,62.0,82.0,23.0,54.0,0.426,2.0,8.0,0.25,14.0,25.0,0.56,13.0,41.0,10.0,8.0,5.0,22.0,25.0,,26.0,63.0,0.413,6.0,24.0,0.25,24.0,29.0,0.828,12.0,36.0,12.0,7.0,5.0,11.0,19.0,-20.0,0,9,72.0,0,1,-1,79.625,71.5,-0.13456046885428102,-0.06177611035563679,0.5305,0.4816250000000001,75.5625,0.5625,8.125,0.10752688172043011,6.833333333333329,0.4542222222222223,0.09189391109450872,Southland
2021-01-31,,Sam Houston State,W,78.0,68.0,27.0,61.0,0.443,5.0,17.0,0.294,19.0,22.0,0.864,9.0,31.0,15.0,7.0,5.0,9.0,15.0,,24.0,57.0,0.421,6.0,20.0,0.3,14.0,16.0,0.875,5.0,22.0,14.0,4.0,5.0,12.0,22.0,10.0,1,10,73.0,1,0,1,77.66666666666667,72.66666666666667,-0.1418505423613993,-0.06581794008553996,0.5188888888888888,0.4740000000000001,75.16666666666667,0.12345679012345678,5.0,0.06651884700665188,6.833333333333329,0.4542222222222223,0.09189391109450872,Southland
2021-02-03,@,Texas A&M-Corpus Christi,W,84.0,75.0,33.0,66.0,0.5,4.0,14.0,0.286,14.0,18.0,0.778,13.0,44.0,15.0,4.0,2.0,11.0,15.0,,28.0,62.0,0.452,11.0,22.0,0.5,8.0,14.0,0.571,5.0,24.0,15.0,4.0,3.0,9.0,14.0,9.0,1,11,79.5,0,1,-1,77.7,72.2,-0.13977918835871483,-0.06421688287951186,0.5113,0.4687000000000001,74.95,0.44000000000000006,5.5,0.0733822548365577,6.833333333333329,0.4542222222222223,0.09189391109450872,Southland
2021-02-10,,Texas A&M-Corpus Christi,W,80.0,68.0,32.0,58.0,0.552,6.0,13.0,0.462,10.0,11.0,0.909,11.0,27.0,23.0,18.0,1.0,20.0,16.0,,26.0,47.0,0.553,5.0,17.0,0.294,11.0,15.0,0.733,6.0,17.0,10.0,10.0,2.0,23.0,12.0,12.0,1,12,74.0,1,0,1,78.27272727272727,72.45454545454545,-0.14279265478681538,-0.04627216636988607,0.5102727272727272,0.4671818181818183,75.36363636363636,0.09917355371900827,5.818181818181813,0.07720144752714107,6.833333333333329,0.4542222222222223,0.09189391109450872,Southland
2021-02-15,@,New Orleans,W,89.0,79.0,36.0,62.0,0.581,3.0,8.0,0.375,14.0,27.0,0.519,12.0,28.0,18.0,8.0,6.0,14.0,22.0,,26.0,52.0,0.5,7.0,16.0,0.438,20.0,27.0,0.741,6.0,20.0,16.0,6.0,4.0,13.0,18.0,10.0,1,13,84.0,0,1,-1,78.41666666666667,72.08333333333333,-0.13817898484565266,-0.049940547074986796,0.5137499999999999,0.47433333333333344,75.25,0.3611111111111111,6.333333333333343,0.08416389811738662,6.833333333333329,0.4542222222222223,0.09189391109450872,Southland
2021-02-24,@,Northwestern State,W,83.0,57.0,34.0,65.0,0.523,6.0,18.0,0.333,9.0,23.0,0.391,13.0,34.0,20.0,11.0,1.0,7.0,22.0,,15.0,45.0,0.333,6.0,22.0,0.273,21.0,29.0,0.724,6.0,31.0,7.0,3.0,3.0,18.0,19.0,26.0,1,14,70.0,0,1,-1,79.23076923076923,72.61538461538461,-0.1445923232689371,-0.04975317566321058,0.5189230769230768,0.4763076923076924,75.92307692307692,0.08284023668639054,6.615384615384613,0.08713272543059775,6.833333333333329,0.4542222222222223,0.09189391109450872,Southland
