Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2020-11-25,@,Indiana,L,59.0,89.0,23.0,57.0,0.404,5.0,25.0,0.2,8.0,11.0,0.727,7.0,31.0,9.0,3.0,2.0,17.0,17.0,,37.0,65.0,0.569,5.0,19.0,0.263,10.0,22.0,0.455,9.0,32.0,22.0,9.0,4.0,8.0,11.0,-30.0,0,1,74.0,0,1,-1,,,,,,,,,,,-10.29629629629629,0.4813333333333335,-0.14359504132231396,OVC
2020-11-30,,Chattanooga,L,54.0,62.0,22.0,52.0,0.423,3.0,15.0,0.2,7.0,15.0,0.467,5.0,39.0,11.0,3.0,8.0,20.0,18.0,,20.0,65.0,0.308,3.0,21.0,0.143,19.0,22.0,0.864,9.0,37.0,4.0,13.0,2.0,10.0,15.0,-8.0,0,2,58.0,1,0,1,59.0,89.0,-0.059287073968295356,-0.14498503626119194,0.404,0.569,74.0,2.0,-30.0,-0.40540540540540543,-10.29629629629629,0.4813333333333335,-0.14359504132231396,OVC
2020-12-02,@,Xavier,L,48.0,79.0,19.0,60.0,0.317,4.0,16.0,0.25,6.0,9.0,0.667,12.0,33.0,10.0,4.0,1.0,16.0,17.0,,29.0,56.0,0.518,7.0,15.0,0.467,14.0,20.0,0.7,9.0,36.0,19.0,10.0,10.0,8.0,11.0,-31.0,0,3,63.5,0,1,-1,56.5,75.5,-0.10113498157291512,-0.15458396475289518,0.4135,0.4385,66.0,0.0,-19.0,-0.2878787878787879,-10.29629629629629,0.4813333333333335,-0.14359504132231396,OVC
2020-12-03,@,Northern Kentucky,L,65.0,74.0,23.0,48.0,0.479,8.0,23.0,0.348,11.0,23.0,0.478,10.0,38.0,15.0,4.0,1.0,20.0,24.0,,25.0,64.0,0.391,6.0,27.0,0.222,18.0,27.0,0.667,17.0,37.0,10.0,10.0,0.0,8.0,19.0,-9.0,0,4,69.5,0,1,-1,53.666666666666664,76.66666666666667,-0.08992187763183887,-0.1178721881908451,0.3813333333333333,0.465,65.16666666666667,0.4444444444444444,-23.000000000000007,-0.3529411764705883,-10.29629629629629,0.4813333333333335,-0.14359504132231396,OVC
2020-12-06,@,Western Carolina,L (1 OT),75.0,76.0,29.0,65.0,0.446,7.0,26.0,0.269,10.0,15.0,0.667,10.0,40.0,13.0,9.0,2.0,18.0,24.0,,26.0,67.0,0.388,10.0,31.0,0.323,14.0,22.0,0.636,9.0,35.0,13.0,5.0,3.0,17.0,11.0,-1.0,0,5,75.5,0,1,-1,56.5,76.0,-0.04803763644017173,-0.1062875199986254,0.40574999999999994,0.4465,66.25,1.25,-19.5,-0.2943396226415094,-10.29629629629629,0.4813333333333335,-0.14359504132231396,OVC
2020-12-13,,Jacksonville State,L,67.0,73.0,25.0,56.0,0.446,6.0,19.0,0.316,11.0,15.0,0.733,9.0,27.0,20.0,8.0,3.0,13.0,18.0,,24.0,50.0,0.48,7.0,24.0,0.292,18.0,24.0,0.75,8.0,30.0,20.0,4.0,5.0,12.0,15.0,-6.0,0,6,70.0,1,0,1,60.2,76.0,-0.04442137207066593,-0.0687875199986254,0.4138,0.43479999999999996,68.1,2.16,-15.799999999999997,-0.2320117474302496,-10.29629629629629,0.4813333333333335,-0.14359504132231396,OVC
2020-12-16,@,Jacksonville State,L,50.0,74.0,18.0,54.0,0.333,6.0,29.0,0.207,8.0,9.0,0.889,4.0,25.0,7.0,10.0,1.0,17.0,11.0,,30.0,57.0,0.526,11.0,29.0,0.379,3.0,6.0,0.5,6.0,33.0,17.0,12.0,4.0,18.0,12.0,-24.0,0,7,62.0,0,1,-1,61.333333333333336,75.5,-0.04450262297345381,-0.06186873296481571,0.4191666666666667,0.4423333333333333,68.41666666666667,0.7777777777777777,-14.166666666666664,-0.2070645554202192,-10.29629629629629,0.4813333333333335,-0.14359504132231396,OVC
2020-12-18,@,Tennessee,L,49.0,103.0,18.0,58.0,0.31,7.0,26.0,0.269,6.0,9.0,0.667,3.0,22.0,9.0,3.0,2.0,13.0,17.0,,42.0,72.0,0.583,9.0,19.0,0.474,10.0,14.0,0.714,10.0,42.0,28.0,8.0,8.0,7.0,10.0,-54.0,0,8,76.0,0,1,-1,59.714285714285715,75.28571428571429,-0.033620055883792854,-0.034586980699714,0.4068571428571429,0.45428571428571424,67.5,1.4693877551020407,-15.571428571428577,-0.23068783068783077,-10.29629629629629,0.4813333333333335,-0.14359504132231396,OVC
2020-12-22,@,Western Kentucky,L,68.0,88.0,26.0,58.0,0.448,6.0,18.0,0.333,10.0,14.0,0.714,5.0,29.0,13.0,4.0,2.0,14.0,20.0,,30.0,65.0,0.462,9.0,24.0,0.375,19.0,22.0,0.864,9.0,38.0,18.0,6.0,1.0,9.0,16.0,-20.0,0,9,78.0,0,1,-1,58.375,78.75,-0.018021150112453865,-0.03733388591341236,0.39475000000000005,0.470375,68.5625,2.25,-20.375,-0.29717411121239745,-10.29629629629629,0.4813333333333335,-0.14359504132231396,OVC
2020-12-30,,Southeast Missouri State,W,72.0,63.0,25.0,52.0,0.481,6.0,23.0,0.261,16.0,25.0,0.64,7.0,31.0,16.0,12.0,4.0,16.0,18.0,,24.0,54.0,0.444,7.0,20.0,0.35,8.0,14.0,0.571,4.0,25.0,16.0,5.0,1.0,19.0,19.0,9.0,1,10,67.5,1,0,1,59.44444444444444,79.77777777777777,-0.021935577057159594,-0.0335800724102952,0.4006666666666667,0.4694444444444444,69.61111111111111,3.08641975308642,-20.33333333333333,-0.2920989624900239,-10.29629629629629,0.4813333333333335,-0.14359504132231396,OVC
