Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2020-12-13,@,Rice,W,72.0,61.0,29.0,66.0,0.439,4.0,17.0,0.235,10.0,13.0,0.769,19.0,47.0,12.0,6.0,3.0,15.0,16.0,,19.0,56.0,0.339,13.0,35.0,0.371,10.0,16.0,0.625,9.0,25.0,11.0,5.0,0.0,14.0,15.0,11.0,1,1,66.5,1,0,1,,,,,,,,,,,-10.649999999999999,0.46024999999999994,-0.15795328142380421,MWC
2020-12-21,@,Boise State,L,53.0,77.0,19.0,56.0,0.339,5.0,15.0,0.333,10.0,19.0,0.526,10.0,27.0,8.0,3.0,1.0,13.0,18.0,,30.0,52.0,0.577,5.0,15.0,0.333,12.0,20.0,0.6,7.0,33.0,19.0,10.0,5.0,12.0,20.0,-24.0,0,2,65.0,1,0,1,72.0,61.0,-0.1468576954372219,0.32581990019119345,0.439,0.339,66.5,2.0,11.0,0.16541353383458646,-10.649999999999999,0.46024999999999994,-0.15795328142380421,MWC
2020-12-23,@,Boise State,L,52.0,89.0,18.0,54.0,0.333,1.0,9.0,0.111,15.0,21.0,0.714,7.0,23.0,3.0,4.0,2.0,18.0,13.0,,36.0,60.0,0.6,11.0,22.0,0.5,6.0,9.0,0.667,6.0,34.0,23.0,8.0,4.0,13.0,20.0,-37.0,0,3,70.5,1,0,1,62.5,69.0,-0.09752436210388857,0.07777998572219841,0.389,0.45799999999999996,65.75,3.0,-6.5,-0.09885931558935361,-10.649999999999999,0.46024999999999994,-0.15795328142380421,MWC
2020-12-31,N,Nevada,L,54.0,68.0,18.0,58.0,0.31,3.0,14.0,0.214,15.0,35.0,0.429,17.0,42.0,13.0,6.0,3.0,16.0,23.0,,20.0,52.0,0.385,4.0,18.0,0.222,24.0,31.0,0.774,7.0,36.0,5.0,7.0,4.0,15.0,28.0,-14.0,0,4,61.0,0,1,-1,59.0,75.66666666666667,-0.14403283668015976,0.06973554979038454,0.37033333333333335,0.5053333333333333,67.33333333333333,4.0,-16.66666666666667,-0.2475247524752476,-10.649999999999999,0.46024999999999994,-0.15795328142380421,MWC
2021-01-02,N,Nevada,L,74.0,84.0,23.0,51.0,0.451,9.0,23.0,0.391,19.0,29.0,0.655,10.0,25.0,16.0,4.0,0.0,8.0,23.0,,25.0,51.0,0.49,13.0,25.0,0.52,21.0,25.0,0.84,8.0,29.0,17.0,5.0,1.0,8.0,26.0,-10.0,0,5,79.0,0,1,-1,57.75,73.75,-0.14469319327271973,0.02206885823509447,0.35525,0.47525,65.75,1.25,-16.0,-0.24334600760456274,-10.649999999999999,0.46024999999999994,-0.15795328142380421,MWC
2021-01-06,N,Utah State,L,45.0,77.0,15.0,56.0,0.268,5.0,21.0,0.238,10.0,14.0,0.714,8.0,28.0,5.0,7.0,5.0,16.0,17.0,,28.0,57.0,0.491,4.0,16.0,0.25,17.0,21.0,0.81,10.0,38.0,16.0,7.0,10.0,13.0,12.0,-32.0,0,6,61.0,0,1,-1,61.0,75.8,-0.09713091948093772,0.050591732882918794,0.3744,0.4782,68.4,0.24000000000000005,-14.799999999999997,-0.21637426900584789,-10.649999999999999,0.46024999999999994,-0.15795328142380421,MWC
2021-01-08,N,Utah State,L,46.0,82.0,19.0,61.0,0.311,5.0,21.0,0.238,3.0,4.0,0.75,5.0,20.0,8.0,6.0,4.0,13.0,17.0,,32.0,63.0,0.508,7.0,16.0,0.438,11.0,17.0,0.647,17.0,49.0,20.0,6.0,5.0,15.0,8.0,-36.0,0,7,64.0,0,1,-1,58.333333333333336,76.0,-0.08209579067531714,0.01542300631716409,0.3566666666666667,0.48033333333333333,67.16666666666667,0.0,-17.666666666666664,-0.26302729528535973,-10.649999999999999,0.46024999999999994,-0.15795328142380421,MWC
2021-01-13,@,Dixie State,W,72.0,63.0,27.0,64.0,0.422,2.0,12.0,0.167,16.0,23.0,0.696,15.0,46.0,9.0,1.0,11.0,9.0,19.0,,22.0,66.0,0.333,8.0,24.0,0.333,11.0,19.0,0.579,11.0,34.0,16.0,6.0,1.0,7.0,20.0,9.0,1,8,67.5,1,0,1,56.57142857142857,76.85714285714286,-0.07110011967964613,0.004319504067115121,0.35014285714285714,0.4842857142857143,66.71428571428571,0.16326530612244897,-20.285714285714292,-0.3040685224839402,-10.649999999999999,0.46024999999999994,-0.15795328142380421,MWC
2021-01-16,@,UNLV,L,54.0,77.0,17.0,51.0,0.333,3.0,18.0,0.167,17.0,23.0,0.739,10.0,28.0,13.0,4.0,1.0,11.0,18.0,,29.0,57.0,0.509,10.0,27.0,0.37,9.0,12.0,0.75,8.0,32.0,18.0,8.0,2.0,11.0,18.0,-23.0,0,9,65.5,1,0,1,58.5,75.125,-0.09557564415517061,0.010934872505096449,0.359125,0.46537500000000004,66.8125,0.0,-16.625,-0.2488306828811974,-10.649999999999999,0.46024999999999994,-0.15795328142380421,MWC
2021-01-18,@,UNLV,L,46.0,53.0,17.0,49.0,0.347,6.0,21.0,0.286,6.0,12.0,0.5,9.0,34.0,10.0,9.0,3.0,19.0,19.0,,18.0,49.0,0.367,6.0,20.0,0.3,11.0,16.0,0.688,9.0,36.0,8.0,8.0,3.0,15.0,18.0,-7.0,0,10,49.5,1,0,1,58.0,75.33333333333333,-0.10088068394296903,0.01833404497575747,0.3562222222222223,0.47022222222222226,66.66666666666667,0.12345679012345678,-17.33333333333333,-0.2599999999999999,-10.649999999999999,0.46024999999999994,-0.15795328142380421,MWC
