Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Neutral,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2020-11-25,@,South Carolina State,W,81.0,61.0,32.0,62.0,0.516,7.0,27.0,0.259,10.0,13.0,0.769,13.0,54.0,15.0,6.0,3.0,23.0,13.0,,24.0,80.0,0.3,7.0,32.0,0.219,6.0,11.0,0.545,12.0,30.0,12.0,13.0,0.0,9.0,14.0,20.0,1,1,71.0,0,1,0,-1,,,,,,,,,,,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
2020-11-30,,Bowling Green State,L (1 OT),76.0,78.0,24.0,62.0,0.387,13.0,29.0,0.448,15.0,17.0,0.882,7.0,30.0,16.0,9.0,4.0,17.0,11.0,,31.0,61.0,0.508,7.0,21.0,0.333,9.0,11.0,0.818,6.0,31.0,13.0,8.0,4.0,18.0,17.0,-2.0,0,2,77.0,1,0,0,1,81.0,61.0,-0.05426510284462932,0.03073793297807864,0.516,0.3,71.0,2.0,20.0,0.28169014084507044,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
2020-12-11,@,Charlotte,W,61.0,57.0,20.0,49.0,0.408,5.0,21.0,0.238,16.0,21.0,0.762,6.0,27.0,8.0,4.0,10.0,10.0,11.0,,19.0,49.0,0.388,8.0,23.0,0.348,11.0,14.0,0.786,3.0,28.0,12.0,4.0,3.0,10.0,17.0,4.0,1,3,59.0,0,1,0,-1,78.5,69.5,0.06864124299165286,-0.011366088722593592,0.4515,0.404,74.0,0.0,9.0,0.12162162162162163,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
2020-12-15,@,Tennessee,L,38.0,79.0,12.0,43.0,0.279,5.0,21.0,0.238,9.0,15.0,0.6,7.0,24.0,4.0,2.0,3.0,18.0,14.0,,33.0,67.0,0.493,6.0,18.0,0.333,7.0,9.0,0.778,16.0,40.0,12.0,13.0,5.0,6.0,16.0,-41.0,0,4,58.5,0,1,0,-1,72.66666666666667,65.33333333333333,0.030512335143817848,0.023210331773662496,0.437,0.3986666666666667,69.0,0.4444444444444444,7.333333333333343,0.10628019323671511,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
2020-12-22,@,Auburn,L,53.0,67.0,15.0,46.0,0.326,6.0,23.0,0.261,17.0,21.0,0.81,5.0,18.0,6.0,5.0,0.0,7.0,15.0,,25.0,52.0,0.481,11.0,28.0,0.393,6.0,10.0,0.6,10.0,36.0,17.0,3.0,4.0,11.0,17.0,-14.0,0,5,60.0,0,1,0,-1,64.0,68.75,0.038038137896111435,-0.008069816649343087,0.39749999999999996,0.42225,66.375,1.25,-4.75,-0.07156308851224105,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
2021-01-01,,Troy,L,56.0,69.0,22.0,55.0,0.4,6.0,21.0,0.286,6.0,11.0,0.545,8.0,28.0,10.0,8.0,4.0,12.0,15.0,,26.0,50.0,0.52,7.0,20.0,0.35,10.0,14.0,0.714,6.0,34.0,13.0,6.0,3.0,12.0,15.0,-13.0,0,6,62.5,1,0,0,1,61.8,68.4,0.03599020100290756,0.028580901054006125,0.3832,0.434,65.1,2.16,-6.6000000000000085,-0.10138248847926282,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
2021-01-02,,Troy,W,90.0,59.0,34.0,62.0,0.548,15.0,26.0,0.577,7.0,14.0,0.5,7.0,33.0,20.0,8.0,1.0,8.0,13.0,,22.0,49.0,0.449,8.0,25.0,0.32,7.0,9.0,0.778,3.0,27.0,15.0,5.0,3.0,17.0,13.0,31.0,1,7,74.5,1,0,0,1,60.833333333333336,68.5,0.0316811173481662,0.022242061253775647,0.38599999999999995,0.4483333333333333,64.66666666666667,0.7777777777777777,-7.666666666666664,-0.11855670103092779,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
2021-01-08,,Georgia Southern,W,66.0,63.0,23.0,51.0,0.451,6.0,15.0,0.4,14.0,20.0,0.7,8.0,26.0,11.0,9.0,4.0,15.0,13.0,,25.0,53.0,0.472,8.0,25.0,0.32,5.0,10.0,0.5,9.0,30.0,10.0,7.0,3.0,16.0,19.0,3.0,1,8,64.5,1,0,0,1,65.0,67.14285714285714,0.062299813720287256,0.03115648895994122,0.40914285714285714,0.4484285714285714,66.07142857142857,0.16326530612244897,-2.142857142857139,-0.03243243243243237,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
2021-01-09,,Georgia Southern,W,77.0,71.0,28.0,53.0,0.528,5.0,17.0,0.294,16.0,23.0,0.696,9.0,31.0,14.0,10.0,0.0,9.0,10.0,,27.0,56.0,0.482,11.0,30.0,0.367,6.0,10.0,0.6,5.0,22.0,20.0,2.0,2.0,13.0,19.0,6.0,1,9,74.0,1,0,0,1,65.125,66.625,0.04923955344313641,0.03544374296177749,0.414375,0.45137499999999997,65.875,0.0,-1.5,-0.022770398481973434,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
2021-01-15,@,South Alabama,L,64.0,73.0,25.0,65.0,0.385,8.0,32.0,0.25,6.0,9.0,0.667,10.0,29.0,17.0,5.0,1.0,10.0,15.0,,25.0,52.0,0.481,10.0,20.0,0.5,13.0,17.0,0.765,9.0,37.0,8.0,6.0,6.0,14.0,17.0,-9.0,0,10,68.5,0,1,0,-1,66.44444444444444,67.11111111111111,0.027612761641930827,0.04905841935306504,0.427,0.4547777777777778,66.77777777777777,0.12345679012345678,-0.6666666666666714,-0.00998336106489192,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
2021-01-16,@,South Alabama,W,83.0,77.0,23.0,56.0,0.411,16.0,36.0,0.444,21.0,22.0,0.955,6.0,26.0,17.0,6.0,5.0,8.0,10.0,,30.0,60.0,0.5,11.0,24.0,0.458,6.0,7.0,0.857,9.0,34.0,10.0,6.0,7.0,14.0,17.0,6.0,1,11,80.0,0,1,0,-1,66.2,67.7,0.03088651402904191,0.05427475163318679,0.42279999999999995,0.4574,66.95,0.0,-1.5,-0.022404779686333084,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
2021-01-22,,Georgia State,W,80.0,71.0,26.0,50.0,0.52,10.0,23.0,0.435,18.0,26.0,0.692,6.0,21.0,10.0,11.0,3.0,12.0,12.0,,29.0,59.0,0.492,4.0,14.0,0.286,9.0,11.0,0.818,9.0,28.0,14.0,8.0,3.0,15.0,18.0,9.0,1,12,75.5,1,0,0,1,67.72727272727273,68.54545454545455,0.0569454365538295,0.060480942935899173,0.4217272727272727,0.4612727272727273,68.13636363636364,0.09917355371900827,-0.818181818181813,-0.012008005336891184,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
2021-01-23,,Georgia State,W,74.0,61.0,24.0,59.0,0.407,6.0,22.0,0.273,20.0,25.0,0.8,15.0,39.0,7.0,6.0,3.0,8.0,19.0,,21.0,52.0,0.404,3.0,17.0,0.176,16.0,19.0,0.842,8.0,29.0,10.0,2.0,6.0,13.0,22.0,13.0,1,13,67.5,1,0,0,1,68.75,68.75,0.057384728805202345,0.04283927425974782,0.42991666666666656,0.4638333333333333,68.75,0.0,0.0,0.0,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
2021-01-29,@,Troy,L,62.0,71.0,20.0,60.0,0.333,2.0,19.0,0.105,20.0,28.0,0.714,7.0,29.0,9.0,10.0,2.0,9.0,21.0,,23.0,54.0,0.426,3.0,11.0,0.273,22.0,28.0,0.786,11.0,42.0,7.0,5.0,6.0,16.0,23.0,-9.0,0,14,66.5,0,1,0,-1,69.15384615384616,68.15384615384616,0.04687608283493239,0.028462093878052708,0.42815384615384605,0.4592307692307692,68.65384615384616,0.08284023668639054,1.0,0.014565826330532211,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
2021-01-30,@,Troy,L,59.0,65.0,23.0,57.0,0.404,7.0,25.0,0.28,6.0,13.0,0.462,10.0,27.0,13.0,8.0,2.0,9.0,17.0,,22.0,50.0,0.44,7.0,22.0,0.318,14.0,17.0,0.824,8.0,31.0,16.0,5.0,3.0,13.0,17.0,-6.0,0,15,62.0,0,1,0,-1,68.64285714285714,68.35714285714286,0.029867937583936632,0.012494446673540882,0.4213571428571428,0.45685714285714285,68.5,0.0,0.2857142857142776,0.0041710114702814246,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
2021-02-19,,South Alabama,L,63.0,65.0,17.0,64.0,0.266,6.0,26.0,0.231,23.0,27.0,0.852,17.0,43.0,6.0,9.0,6.0,9.0,11.0,,24.0,57.0,0.421,8.0,23.0,0.348,9.0,12.0,0.75,6.0,36.0,12.0,4.0,5.0,16.0,21.0,-2.0,0,16,64.0,1,0,0,1,68.0,68.13333333333334,0.030593284954934963,0.012307340440142756,0.42019999999999996,0.4557333333333334,68.06666666666666,0.07111111111111111,-0.13333333333333997,-0.0019588638589619,-0.0833333333333286,0.44295833333333334,-0.001221747098350572,Sun Belt
