Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2020-11-25,@,Davidson,L,73.0,82.0,27.0,58.0,0.466,9.0,17.0,0.529,10.0,13.0,0.769,6.0,25.0,9.0,2.0,2.0,10.0,17.0,,31.0,59.0,0.525,11.0,27.0,0.407,9.0,12.0,0.75,9.0,34.0,21.0,2.0,5.0,12.0,15.0,-9.0,0,1,77.5,0,1,-1,,,,,,,,,,,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2020-11-28,@,Elon,L,75.0,76.0,20.0,41.0,0.488,5.0,15.0,0.333,30.0,41.0,0.732,2.0,26.0,9.0,2.0,3.0,10.0,23.0,,24.0,59.0,0.407,8.0,26.0,0.308,20.0,27.0,0.741,7.0,22.0,10.0,6.0,2.0,7.0,24.0,-1.0,0,2,75.5,0,1,-1,73.0,82.0,0.05633865159474155,0.08891466228635536,0.466,0.525,77.5,2.0,-9.0,-0.11612903225806452,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2020-12-05,,North Florida,W,85.0,74.0,30.0,65.0,0.462,3.0,12.0,0.25,22.0,33.0,0.667,11.0,32.0,18.0,8.0,5.0,5.0,12.0,,28.0,60.0,0.467,8.0,25.0,0.32,10.0,14.0,0.714,10.0,36.0,19.0,1.0,6.0,16.0,20.0,11.0,1,3,79.5,1,0,1,74.0,79.0,-0.029740578320104794,0.04723513156699749,0.477,0.46599999999999997,76.5,3.0,-5.0,-0.06535947712418301,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2020-12-12,@,UNC Asheville,L,67.0,80.0,27.0,59.0,0.458,2.0,16.0,0.125,11.0,19.0,0.579,8.0,31.0,13.0,8.0,3.0,16.0,12.0,,32.0,65.0,0.492,13.0,36.0,0.361,3.0,9.0,0.333,11.0,32.0,19.0,9.0,5.0,14.0,17.0,-13.0,0,4,73.5,0,1,-1,77.66666666666667,77.33333333333333,-0.09464024193221476,0.0356135689305942,0.472,0.4663333333333333,77.5,0.4444444444444444,0.3333333333333428,0.004301075268817327,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2020-12-13,@,UNC Asheville,L (1 OT),84.0,90.0,31.0,68.0,0.456,5.0,16.0,0.313,17.0,24.0,0.708,12.0,31.0,14.0,9.0,0.0,14.0,20.0,,30.0,54.0,0.556,12.0,28.0,0.429,18.0,26.0,0.692,5.0,27.0,20.0,11.0,4.0,17.0,23.0,-6.0,0,5,87.0,0,1,-1,75.0,78.0,-0.12352436210388856,0.07109102251149607,0.46849999999999997,0.47275,76.5,1.25,-3.0,-0.0392156862745098,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2020-12-19,@,William & Mary,W,71.0,49.0,28.0,56.0,0.5,7.0,18.0,0.389,8.0,11.0,0.727,11.0,42.0,17.0,9.0,6.0,18.0,20.0,,16.0,55.0,0.291,5.0,27.0,0.185,12.0,17.0,0.706,9.0,29.0,6.0,8.0,1.0,14.0,12.0,22.0,1,6,60.0,0,1,-1,76.8,80.4,-0.12602436210388857,0.07453533938864876,0.466,0.4894,78.6,2.16,-3.6000000000000085,-0.04580152671755736,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2020-12-22,@,Eastern Kentucky,L,67.0,86.0,24.0,57.0,0.421,8.0,23.0,0.348,11.0,20.0,0.55,8.0,34.0,12.0,7.0,2.0,20.0,23.0,,26.0,58.0,0.448,10.0,31.0,0.323,24.0,33.0,0.727,6.0,30.0,16.0,15.0,4.0,16.0,22.0,-19.0,0,7,76.5,0,1,-1,75.83333333333333,75.16666666666667,-0.10912875770828415,0.06563306583402717,0.4716666666666667,0.4563333333333333,75.5,3.1111111111111107,0.6666666666666572,0.008830022075055063,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2020-12-30,,USC Upstate,W,63.0,52.0,18.0,39.0,0.462,6.0,16.0,0.375,21.0,30.0,0.7,3.0,27.0,12.0,4.0,6.0,10.0,14.0,,20.0,54.0,0.37,4.0,17.0,0.235,8.0,13.0,0.615,12.0,31.0,9.0,6.0,4.0,10.0,21.0,11.0,1,8,57.5,1,0,1,74.57142857142857,76.71428571428571,-0.08938643106940578,0.060777313873765115,0.4644285714285714,0.4551428571428571,75.64285714285714,4.081632653061225,-2.142857142857139,-0.028328611898016946,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2020-12-31,,USC Upstate,L,51.0,60.0,21.0,56.0,0.375,6.0,20.0,0.3,3.0,6.0,0.5,4.0,28.0,13.0,5.0,4.0,13.0,18.0,,20.0,53.0,0.377,3.0,17.0,0.176,17.0,18.0,0.944,6.0,35.0,7.0,5.0,2.0,13.0,14.0,-9.0,0,9,55.5,1,0,1,73.125,73.625,-0.08275513133465778,0.04810551905061061,0.464125,0.4445,73.375,2.25,-0.5,-0.0068143100511073255,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2021-01-19,@,Longwood,L,54.0,75.0,17.0,45.0,0.378,5.0,18.0,0.278,15.0,22.0,0.682,6.0,25.0,9.0,6.0,1.0,13.0,19.0,,25.0,49.0,0.51,12.0,31.0,0.387,13.0,18.0,0.722,3.0,24.0,15.0,5.0,2.0,11.0,22.0,-21.0,0,10,64.5,0,1,-1,70.66666666666667,72.11111111111111,-0.07295832436803953,0.02854035284218226,0.45422222222222225,0.437,71.38888888888889,1.1111111111111112,-1.4444444444444429,-0.020233463035019435,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2021-01-20,@,Longwood,L,54.0,67.0,18.0,40.0,0.45,6.0,16.0,0.375,12.0,18.0,0.667,5.0,21.0,11.0,3.0,6.0,13.0,13.0,,26.0,53.0,0.491,11.0,21.0,0.524,4.0,7.0,0.571,3.0,22.0,12.0,3.0,1.0,8.0,16.0,-13.0,0,11,60.5,0,1,-1,69.0,72.4,-0.0700461012343234,0.04282922905633235,0.4466,0.4443,70.7,1.7600000000000002,-3.4000000000000057,-0.04809052333804817,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2021-01-24,,Presbyterian,W,81.0,57.0,29.0,57.0,0.509,6.0,17.0,0.353,17.0,27.0,0.63,14.0,33.0,19.0,11.0,5.0,14.0,23.0,,17.0,39.0,0.436,3.0,10.0,0.3,20.0,31.0,0.645,6.0,21.0,11.0,7.0,6.0,20.0,26.0,24.0,1,12,69.0,1,0,1,67.63636363636364,71.9090909090909,-0.06352436210388857,0.05436438631583329,0.4469090909090909,0.44854545454545447,69.77272727272727,2.4793388429752063,-4.272727272727266,-0.06123778501628656,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2021-01-25,,Presbyterian,L,56.0,71.0,17.0,49.0,0.347,3.0,16.0,0.188,19.0,26.0,0.731,12.0,32.0,8.0,7.0,8.0,18.0,20.0,,26.0,58.0,0.448,8.0,20.0,0.4,11.0,17.0,0.647,15.0,34.0,13.0,9.0,1.0,16.0,26.0,-15.0,0,13,63.5,1,0,1,68.75,70.66666666666667,-0.06625163483116128,0.04024922280177179,0.4520833333333334,0.44749999999999995,69.70833333333333,1.4444444444444444,-1.9166666666666714,-0.027495517035266058,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2021-01-29,@,Gardner-Webb,W,59.0,55.0,20.0,52.0,0.385,2.0,11.0,0.182,17.0,26.0,0.654,11.0,37.0,13.0,5.0,1.0,11.0,13.0,,20.0,54.0,0.37,8.0,29.0,0.276,7.0,15.0,0.467,10.0,34.0,12.0,9.0,6.0,12.0,19.0,4.0,1,14,57.0,0,1,-1,67.76923076923077,70.6923076923077,-0.07175364700740727,0.03903276520840748,0.444,0.4475384615384615,69.23076923076923,0.7455621301775149,-2.92307692307692,-0.042222222222222175,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2021-01-30,@,Gardner-Webb,W,72.0,69.0,26.0,53.0,0.491,4.0,14.0,0.286,16.0,22.0,0.727,11.0,25.0,13.0,9.0,2.0,9.0,13.0,,26.0,46.0,0.565,12.0,26.0,0.462,5.0,11.0,0.455,6.0,21.0,18.0,5.0,7.0,15.0,20.0,3.0,1,15,70.5,0,1,-1,67.14285714285714,69.57142857142857,-0.08054563869963324,0.04376516561685073,0.4397857142857143,0.442,68.35714285714286,1.2244897959183672,-2.4285714285714306,-0.035527690700104524,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2021-02-07,@,Hampton,W,72.0,58.0,20.0,68.0,0.294,3.0,19.0,0.158,29.0,37.0,0.784,24.0,56.0,12.0,6.0,2.0,10.0,20.0,,18.0,48.0,0.375,8.0,24.0,0.333,14.0,23.0,0.609,2.0,24.0,12.0,4.0,10.0,14.0,24.0,14.0,1,16,65.0,0,1,-1,67.46666666666667,69.53333333333333,-0.08526349253867116,0.054644381903781625,0.4432,0.4502,68.5,1.7777777777777777,-2.066666666666663,-0.030170316301703106,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2021-02-08,@,Hampton,L,71.0,76.0,25.0,70.0,0.357,7.0,26.0,0.269,14.0,16.0,0.875,15.0,43.0,12.0,4.0,3.0,8.0,17.0,,25.0,57.0,0.439,11.0,26.0,0.423,15.0,19.0,0.789,7.0,35.0,13.0,4.0,8.0,9.0,15.0,-5.0,0,17,73.5,0,1,-1,67.75,68.8125,-0.09212214808174835,0.057047844980580076,0.43387499999999996,0.4455,68.28125,2.390625,-1.0625,-0.015560640732265447,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2021-02-11,,Charleston Southern,W,77.0,73.0,29.0,64.0,0.453,5.0,16.0,0.313,14.0,22.0,0.636,12.0,33.0,12.0,10.0,4.0,10.0,18.0,,26.0,58.0,0.448,9.0,26.0,0.346,12.0,16.0,0.75,9.0,34.0,18.0,7.0,9.0,17.0,23.0,4.0,1,18,75.0,1,0,1,67.94117647058823,69.23529411764706,-0.0875503361298626,0.061157031269093554,0.42935294117647055,0.44511764705882356,68.58823529411765,3.051903114186851,-1.294117647058826,-0.01886792452830192,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2021-02-12,,Charleston Southern,L,68.0,69.0,26.0,63.0,0.413,5.0,16.0,0.313,11.0,13.0,0.846,17.0,35.0,15.0,6.0,3.0,10.0,18.0,,23.0,55.0,0.418,9.0,26.0,0.346,14.0,19.0,0.737,10.0,29.0,7.0,6.0,5.0,10.0,16.0,-1.0,0,19,68.5,1,0,1,68.44444444444444,69.44444444444444,-0.08949838807791455,0.060875637896111445,0.43066666666666664,0.44527777777777783,68.94444444444444,2.111111111111111,-1.0,-0.014504431909750202,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2021-02-18,,Winthrop,L,70.0,76.0,27.0,66.0,0.409,6.0,21.0,0.286,10.0,15.0,0.667,8.0,26.0,11.0,2.0,4.0,7.0,22.0,,25.0,54.0,0.463,7.0,21.0,0.333,19.0,26.0,0.731,9.0,42.0,16.0,4.0,1.0,13.0,18.0,-6.0,0,20,73.0,1,0,1,68.42105263157895,69.42105263157895,-0.08967820825773468,0.06175994418875741,0.42973684210526314,0.44384210526315787,68.92105263157895,1.3850415512465373,-1.0,-0.014509354715540284,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2021-02-19,,Winthrop,L,63.0,71.0,26.0,62.0,0.419,5.0,11.0,0.455,6.0,13.0,0.462,8.0,30.0,12.0,10.0,7.0,14.0,17.0,,25.0,60.0,0.417,10.0,26.0,0.385,11.0,18.0,0.611,11.0,37.0,13.0,8.0,4.0,15.0,12.0,-8.0,0,21,67.0,1,0,1,68.5,69.75,-0.0879769168484141,0.05636811101439099,0.42869999999999997,0.4448,69.125,0.8400000000000002,-1.25,-0.018083182640144666,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2021-02-23,@,Campbell,L,48.0,68.0,19.0,55.0,0.345,2.0,13.0,0.154,8.0,12.0,0.667,11.0,28.0,7.0,7.0,4.0,10.0,15.0,,26.0,49.0,0.531,8.0,17.0,0.471,8.0,12.0,0.667,7.0,31.0,17.0,5.0,3.0,9.0,13.0,-20.0,0,22,58.0,0,1,-1,68.23809523809524,69.80952380952381,-0.08742526929160663,0.05891765699570217,0.42823809523809525,0.4434761904761904,69.02380952380952,0.44897959183673464,-1.5714285714285694,-0.02276647119696444,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
2021-02-27,,USC Upstate,W,65.0,60.0,22.0,58.0,0.379,4.0,16.0,0.25,17.0,21.0,0.81,14.0,39.0,15.0,8.0,5.0,11.0,17.0,,19.0,48.0,0.396,7.0,22.0,0.318,15.0,22.0,0.682,5.0,29.0,11.0,6.0,2.0,13.0,20.0,5.0,1,23,62.5,1,0,1,67.31818181818181,69.72727272727273,-0.09070194481827074,0.05805321286351689,0.4244545454545455,0.44745454545454544,68.52272727272727,0.7603305785123967,-2.4090909090909207,-0.03515754560530697,-3.2083333333333286,0.4443333333333333,-0.046994202014037166,Big South
