Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2020-11-27,,UNC Wilmington,L,68.0,76.0,29.0,63.0,0.46,3.0,17.0,0.176,7.0,12.0,0.583,7.0,30.0,15.0,6.0,8.0,16.0,26.0,,24.0,50.0,0.48,4.0,11.0,0.364,24.0,32.0,0.75,4.0,26.0,10.0,7.0,4.0,10.0,15.0,-8.0,0,1,72.0,1,0,1,,,,,,,,,,,0.6000000000000085,0.44920000000000015,0.008207934336525426,Big South
2020-11-28,,Western Carolina,L (1 OT),81.0,83.0,26.0,57.0,0.456,6.0,19.0,0.316,23.0,38.0,0.605,12.0,35.0,9.0,5.0,5.0,20.0,24.0,,27.0,65.0,0.415,5.0,26.0,0.192,24.0,29.0,0.828,10.0,31.0,12.0,8.0,4.0,15.0,26.0,-2.0,0,2,82.0,1,0,1,68.0,76.0,-0.18117142092741798,-0.1556296252617833,0.46,0.48,72.0,2.0,-8.0,-0.1111111111111111,0.6000000000000085,0.44920000000000015,0.008207934336525426,Big South
2020-12-05,,South Carolina State,W,77.0,56.0,29.0,56.0,0.518,9.0,22.0,0.409,10.0,20.0,0.5,11.0,37.0,17.0,9.0,7.0,18.0,18.0,,23.0,62.0,0.371,3.0,20.0,0.15,7.0,12.0,0.583,9.0,31.0,14.0,6.0,3.0,17.0,21.0,21.0,1,3,66.5,1,0,1,74.5,79.5,-0.1323163084126134,-0.1437130413491716,0.458,0.4475,77.0,3.0,-5.0,-0.06493506493506493,0.6000000000000085,0.44920000000000015,0.008207934336525426,Big South
2020-12-12,,High Point,W,80.0,67.0,32.0,65.0,0.492,13.0,36.0,0.361,3.0,9.0,0.333,11.0,32.0,19.0,9.0,5.0,14.0,17.0,,27.0,59.0,0.458,2.0,16.0,0.125,11.0,19.0,0.579,8.0,31.0,13.0,8.0,3.0,16.0,12.0,13.0,1,4,73.5,1,0,1,75.33333333333333,71.66666666666667,-0.07458630900654342,-0.1460825016387723,0.47800000000000004,0.422,73.5,4.0,3.666666666666657,0.049886621315192614,0.6000000000000085,0.44920000000000015,0.008207934336525426,Big South
2020-12-13,,High Point,W (1 OT),90.0,84.0,30.0,54.0,0.556,12.0,28.0,0.429,18.0,26.0,0.692,5.0,27.0,20.0,11.0,4.0,17.0,23.0,,31.0,68.0,0.456,5.0,16.0,0.313,17.0,24.0,0.708,12.0,31.0,14.0,9.0,0.0,14.0,20.0,6.0,1,5,87.0,1,0,1,76.5,70.5,-0.00960279347643761,-0.16458819189112261,0.48150000000000004,0.431,73.5,5.0,6.0,0.08163265306122448,0.6000000000000085,0.44920000000000015,0.008207934336525426,Big South
2020-12-16,@,Chattanooga,L,66.0,69.0,29.0,62.0,0.468,6.0,20.0,0.3,2.0,7.0,0.286,9.0,35.0,11.0,7.0,4.0,12.0,14.0,,25.0,55.0,0.455,9.0,19.0,0.474,10.0,14.0,0.714,5.0,33.0,14.0,6.0,2.0,11.0,11.0,-3.0,0,6,67.5,0,1,-1,79.2,73.2,0.012233213653687125,-0.1577866571858558,0.49640000000000006,0.43600000000000005,76.2,6.0,6.0,0.07874015748031496,0.6000000000000085,0.44920000000000015,0.008207934336525426,Big South
2020-12-22,@,Marshall,L,67.0,88.0,27.0,61.0,0.443,9.0,26.0,0.346,4.0,12.0,0.333,9.0,28.0,12.0,5.0,1.0,20.0,19.0,,32.0,62.0,0.516,12.0,28.0,0.429,12.0,16.0,0.75,7.0,34.0,19.0,6.0,9.0,12.0,18.0,-21.0,0,7,77.5,0,1,-1,77.0,72.5,0.0046574560779296115,-0.1204209138280265,0.4916666666666667,0.4391666666666667,74.75,3.1111111111111107,4.5,0.06020066889632107,0.6000000000000085,0.44920000000000015,0.008207934336525426,Big South
2020-12-30,@,Longwood,W,80.0,73.0,31.0,62.0,0.5,10.0,34.0,0.294,8.0,13.0,0.615,7.0,30.0,16.0,3.0,5.0,8.0,17.0,,25.0,56.0,0.446,5.0,16.0,0.313,18.0,24.0,0.75,9.0,35.0,8.0,5.0,1.0,9.0,14.0,7.0,1,8,76.5,0,1,-1,75.57142857142857,74.71428571428571,0.015398133170213602,-0.08407885541172794,0.48471428571428576,0.4501428571428572,75.14285714285714,1.4693877551020407,0.8571428571428612,0.011406844106463932,0.6000000000000085,0.44920000000000015,0.008207934336525426,Big South
2020-12-31,@,Longwood,L,55.0,65.0,20.0,58.0,0.345,8.0,28.0,0.286,7.0,14.0,0.5,10.0,33.0,12.0,6.0,4.0,15.0,15.0,,24.0,55.0,0.436,4.0,12.0,0.333,13.0,16.0,0.813,5.0,35.0,7.0,8.0,3.0,10.0,16.0,-10.0,0,9,60.0,0,1,-1,76.125,74.5,0.021451007354239493,-0.0870142949897946,0.48662500000000003,0.44962500000000005,75.3125,0.5625,1.625,0.021576763485477178,0.6000000000000085,0.44920000000000015,0.008207934336525426,Big South
2021-01-09,@,Hampton,L,71.0,73.0,26.0,67.0,0.388,6.0,24.0,0.25,13.0,17.0,0.765,9.0,35.0,13.0,9.0,2.0,12.0,12.0,,31.0,62.0,0.5,4.0,15.0,0.267,7.0,9.0,0.778,5.0,38.0,12.0,5.0,10.0,15.0,13.0,-2.0,0,10,72.0,0,1,-1,73.77777777777777,73.44444444444444,0.0298491318720151,-0.09113404440343467,0.4708888888888889,0.4481111111111111,73.61111111111111,0.12345679012345678,0.3333333333333286,0.004528301886792388,0.6000000000000085,0.44920000000000015,0.008207934336525426,Big South
