Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2021-01-16,@,Lafayette,L,75.0,77.0,25.0,55.0,0.455,8.0,17.0,0.471,17.0,31.0,0.548,15.0,36.0,11.0,1.0,2.0,13.0,19.0,,26.0,56.0,0.464,14.0,31.0,0.452,11.0,12.0,0.917,7.0,29.0,21.0,7.0,2.0,12.0,28.0,-2.0,0,1,76.0,0,1,-1,,,,,,,,,,,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-01-17,,Lafayette,L,70.0,72.0,26.0,53.0,0.491,4.0,19.0,0.211,14.0,22.0,0.636,10.0,32.0,14.0,6.0,3.0,14.0,16.0,,27.0,57.0,0.474,11.0,25.0,0.44,7.0,10.0,0.7,9.0,26.0,17.0,7.0,1.0,12.0,20.0,-2.0,0,2,71.0,1,0,1,75.0,77.0,0.006475637896111441,0.23193018335065685,0.455,0.464,76.0,2.0,-2.0,-0.02631578947368421,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-01-23,@,American,L,70.0,71.0,26.0,59.0,0.441,3.0,13.0,0.231,15.0,19.0,0.789,9.0,38.0,12.0,8.0,3.0,17.0,17.0,,24.0,58.0,0.414,7.0,18.0,0.389,16.0,20.0,0.8,7.0,31.0,7.0,8.0,6.0,11.0,17.0,-1.0,0,3,70.5,0,1,-1,72.5,74.5,-0.06524850003492305,0.18983134259409806,0.473,0.469,73.5,0.0,-2.0,-0.027210884353741496,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-01-24,,American,L (3 OT),79.0,81.0,31.0,63.0,0.492,2.0,14.0,0.143,15.0,32.0,0.469,8.0,32.0,13.0,13.0,3.0,16.0,14.0,,30.0,68.0,0.441,12.0,29.0,0.414,9.0,14.0,0.643,9.0,35.0,10.0,11.0,3.0,19.0,22.0,-2.0,0,4,80.0,1,0,1,71.66666666666667,73.33333333333333,-0.10422203652249323,0.12283927425974783,0.4623333333333333,0.4506666666666666,72.5,0.4444444444444444,-1.6666666666666572,-0.022988505747126305,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-01-30,@,Navy,L,52.0,70.0,18.0,47.0,0.383,5.0,17.0,0.294,11.0,20.0,0.55,4.0,26.0,10.0,5.0,5.0,18.0,18.0,,25.0,56.0,0.446,7.0,21.0,0.333,13.0,16.0,0.813,6.0,32.0,14.0,13.0,4.0,12.0,19.0,-18.0,0,5,61.0,0,1,-1,73.5,75.25,-0.14005497434878653,0.12501384387617787,0.46975,0.44825,74.375,0.0,-1.75,-0.023529411764705882,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-02-07,,Lafayette,W,75.0,62.0,26.0,59.0,0.441,7.0,19.0,0.368,16.0,17.0,0.941,7.0,38.0,13.0,5.0,4.0,11.0,14.0,,22.0,60.0,0.367,7.0,19.0,0.368,11.0,15.0,0.733,4.0,23.0,15.0,7.0,1.0,11.0,16.0,13.0,1,6,68.5,1,0,1,69.2,74.2,-0.12277291701718335,0.0988745597289955,0.4524,0.4478,71.7,0.24000000000000005,-5.0,-0.0697350069735007,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-02-08,@,Lafayette,L,76.0,80.0,28.0,59.0,0.475,7.0,23.0,0.304,13.0,20.0,0.65,8.0,31.0,13.0,4.0,5.0,12.0,22.0,,25.0,58.0,0.431,8.0,22.0,0.364,22.0,28.0,0.786,9.0,33.0,19.0,8.0,4.0,10.0,19.0,-4.0,0,7,78.0,0,1,-1,70.16666666666667,72.16666666666667,-0.10687353074996933,0.08832321295384815,0.45049999999999996,0.4343333333333333,71.16666666666667,0.0,-2.0,-0.028103044496487116,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-02-13,@,Lafayette,L (3 OT),94.0,97.0,36.0,85.0,0.424,4.0,24.0,0.167,18.0,29.0,0.621,18.0,54.0,10.0,9.0,5.0,13.0,20.0,,35.0,85.0,0.412,7.0,27.0,0.259,20.0,25.0,0.8,14.0,51.0,14.0,7.0,5.0,14.0,25.0,-3.0,0,8,95.5,0,1,-1,71.0,73.28571428571429,-0.09622053916626278,0.07244055017681317,0.454,0.43385714285714283,72.14285714285714,0.16326530612244897,-2.285714285714292,-0.03168316831683177,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-02-14,,Lafayette,W,88.0,69.0,35.0,66.0,0.53,7.0,17.0,0.412,11.0,18.0,0.611,9.0,34.0,22.0,8.0,3.0,7.0,21.0,,22.0,51.0,0.431,6.0,18.0,0.333,19.0,25.0,0.76,5.0,27.0,9.0,2.0,3.0,14.0,20.0,19.0,1,9,78.5,1,0,1,73.875,76.25,-0.11047867682470075,0.04549203133873436,0.45025,0.431125,75.0625,0.5625,-2.375,-0.03164029975020816,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-02-20,@,Lehigh,W,75.0,47.0,30.0,62.0,0.484,6.0,16.0,0.375,9.0,17.0,0.529,11.0,41.0,16.0,9.0,1.0,11.0,11.0,,16.0,52.0,0.308,4.0,17.0,0.235,11.0,14.0,0.786,6.0,30.0,10.0,4.0,2.0,18.0,19.0,28.0,1,10,61.0,0,1,-1,75.44444444444444,75.44444444444444,-0.10586604104350564,0.03551834776356361,0.4591111111111111,0.4311111111111111,75.44444444444444,0.12345679012345678,0.0,0.0,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-02-21,,Lehigh,L,72.0,76.0,28.0,61.0,0.459,4.0,16.0,0.25,12.0,25.0,0.48,10.0,36.0,15.0,12.0,4.0,18.0,22.0,,25.0,56.0,0.446,5.0,19.0,0.263,21.0,33.0,0.636,9.0,37.0,11.0,15.0,3.0,18.0,25.0,-4.0,0,11,74.0,1,0,1,75.4,72.6,-0.10264903053890187,0.02945084450768176,0.46159999999999995,0.41879999999999995,74.0,0.44000000000000006,2.8000000000000114,0.03783783783783799,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-02-24,,American,W,60.0,49.0,23.0,60.0,0.383,3.0,15.0,0.2,11.0,22.0,0.5,13.0,37.0,10.0,7.0,5.0,8.0,17.0,,15.0,53.0,0.283,6.0,26.0,0.231,13.0,16.0,0.813,11.0,39.0,6.0,4.0,7.0,17.0,19.0,11.0,1,12,54.5,1,0,1,75.0909090909091,72.9090909090909,-0.10650257033633409,0.01565269525271995,0.4613636363636363,0.42127272727272724,74.0,0.09917355371900827,2.181818181818187,0.029484029484029554,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-02-27,,Navy,L,67.0,73.0,22.0,46.0,0.478,3.0,11.0,0.273,20.0,27.0,0.741,6.0,32.0,6.0,10.0,5.0,23.0,29.0,,24.0,51.0,0.471,4.0,11.0,0.364,21.0,35.0,0.6,7.0,25.0,10.0,12.0,4.0,14.0,24.0,-6.0,0,13,70.0,1,0,1,73.83333333333333,70.91666666666667,-0.11036409122352739,0.01785049101009495,0.45483333333333326,0.40975,72.375,0.0,2.916666666666657,0.04029936672423706,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-02-28,@,Navy,L,58.0,66.0,20.0,48.0,0.417,7.0,18.0,0.389,11.0,16.0,0.688,9.0,24.0,12.0,9.0,2.0,18.0,25.0,,22.0,45.0,0.489,3.0,15.0,0.2,19.0,26.0,0.731,9.0,29.0,11.0,9.0,2.0,18.0,15.0,-8.0,0,14,62.0,0,1,-1,73.3076923076923,71.07692307692308,-0.11520327081322751,0.004657456077929556,0.45661538461538453,0.41446153846153844,72.1923076923077,0.08284023668639054,2.2307692307692264,0.030900372935535367,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-03-06,@,Navy,W,76.0,68.0,32.0,55.0,0.582,7.0,18.0,0.389,5.0,11.0,0.455,11.0,33.0,18.0,6.0,2.0,15.0,13.0,,28.0,58.0,0.483,8.0,21.0,0.381,4.0,9.0,0.444,10.0,23.0,15.0,9.0,3.0,8.0,16.0,8.0,1,15,72.0,0,1,-1,72.21428571428571,70.71428571428571,-0.10580922857273128,-0.007463756043282477,0.4537857142857142,0.41978571428571426,71.46428571428571,0.0,1.5,0.020989505247376312,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-03-10,@,Army,W,67.0,63.0,26.0,52.0,0.5,10.0,22.0,0.455,5.0,9.0,0.556,8.0,34.0,14.0,2.0,1.0,15.0,17.0,,24.0,58.0,0.414,3.0,21.0,0.143,12.0,16.0,0.75,5.0,25.0,9.0,5.0,0.0,5.0,13.0,4.0,1,16,65.0,0,1,-1,72.46666666666667,70.53333333333333,-0.10101286256387015,-0.00445063809632712,0.46233333333333326,0.424,71.5,0.07111111111111111,1.9333333333333371,0.027039627039627093,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
2021-03-14,@,Colgate,L,72.0,85.0,29.0,62.0,0.468,5.0,22.0,0.227,9.0,16.0,0.563,12.0,31.0,12.0,2.0,1.0,12.0,13.0,,31.0,59.0,0.525,14.0,23.0,0.609,9.0,14.0,0.643,6.0,26.0,18.0,9.0,1.0,8.0,15.0,-13.0,0,17,78.5,0,1,-1,72.125,70.0625,-0.08735451808309133,-0.013791980301926021,0.4646874999999999,0.42337499999999995,71.09375,0.265625,2.0625,0.029010989010989013,1.1764705882353041,0.42935294117647055,0.016447368421052773,Patriot
