Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2021-01-02,,Army,W,101.0,57.0,41.0,63.0,0.651,12.0,25.0,0.48,7.0,8.0,0.875,6.0,42.0,24.0,4.0,1.0,15.0,19.0,,21.0,60.0,0.35,6.0,22.0,0.273,9.0,18.0,0.5,5.0,21.0,13.0,4.0,0.0,11.0,11.0,44.0,1,1,79.0,1,0,1,,,,,,,,,,,17.733333333333334,0.4076666666666667,0.22891566265060243,Patriot
2021-01-03,,Army,L,73.0,75.0,26.0,59.0,0.441,8.0,27.0,0.296,13.0,14.0,0.929,2.0,33.0,15.0,7.0,6.0,11.0,22.0,,26.0,63.0,0.413,13.0,35.0,0.371,10.0,21.0,0.476,10.0,38.0,18.0,7.0,1.0,10.0,17.0,-2.0,0,2,74.0,1,0,1,101.0,57.0,0.042911281460467854,0.0022651115803219435,0.651,0.35,79.0,2.0,44.0,0.5569620253164557,17.733333333333334,0.4076666666666667,0.22891566265060243,Patriot
2021-01-09,@,Boston University,W,86.0,79.0,29.0,60.0,0.483,10.0,27.0,0.37,18.0,26.0,0.692,5.0,30.0,13.0,6.0,0.0,4.0,19.0,,30.0,68.0,0.441,7.0,26.0,0.269,12.0,17.0,0.706,13.0,38.0,8.0,2.0,2.0,12.0,22.0,7.0,1,3,82.5,0,1,-1,87.0,66.0,0.03130322410300801,0.11829381971429326,0.546,0.38149999999999995,76.5,3.0,21.0,0.27450980392156865,17.733333333333334,0.4076666666666667,0.22891566265060243,Patriot
2021-01-10,@,Boston University,W,89.0,45.0,32.0,58.0,0.552,8.0,18.0,0.444,17.0,22.0,0.773,9.0,38.0,10.0,7.0,2.0,10.0,16.0,,15.0,60.0,0.25,1.0,29.0,0.034,14.0,16.0,0.875,7.0,26.0,1.0,6.0,1.0,11.0,19.0,44.0,1,4,67.0,0,1,-1,86.66666666666667,70.33333333333333,0.03262948404995758,0.05614388434160911,0.525,0.4013333333333333,78.5,0.4444444444444444,16.333333333333343,0.2080679405520171,17.733333333333334,0.4076666666666667,0.22891566265060243,Patriot
2021-01-16,,Holy Cross,W,95.0,55.0,36.0,75.0,0.48,14.0,29.0,0.483,9.0,14.0,0.643,16.0,43.0,26.0,9.0,1.0,5.0,16.0,,23.0,55.0,0.418,2.0,18.0,0.111,7.0,13.0,0.538,6.0,28.0,17.0,3.0,6.0,15.0,17.0,40.0,1,5,75.0,1,0,1,87.25,64.0,0.013123202366025488,0.0028818878961114347,0.5317500000000001,0.3635,75.625,0.0,23.25,0.3074380165289256,17.733333333333334,0.4076666666666667,0.22891566265060243,Patriot
2021-01-17,,Holy Cross,W,96.0,87.0,28.0,58.0,0.483,11.0,21.0,0.524,29.0,40.0,0.725,7.0,31.0,23.0,10.0,3.0,12.0,20.0,,30.0,61.0,0.492,5.0,12.0,0.417,22.0,30.0,0.733,9.0,35.0,15.0,8.0,3.0,15.0,28.0,9.0,1,6,91.5,1,0,1,88.8,62.2,0.037826989247462806,-0.03378159683057669,0.5214000000000001,0.37439999999999996,75.5,0.24000000000000005,26.599999999999994,0.3523178807947019,17.733333333333334,0.4076666666666667,0.22891566265060243,Patriot
2021-01-30,@,Holy Cross,W (1 OT),74.0,63.0,29.0,67.0,0.433,3.0,20.0,0.15,13.0,17.0,0.765,11.0,45.0,14.0,8.0,6.0,13.0,13.0,,25.0,72.0,0.347,4.0,18.0,0.222,9.0,13.0,0.692,12.0,37.0,9.0,6.0,2.0,12.0,16.0,11.0,1,7,68.5,0,1,-1,90.0,66.33333333333333,0.03647563789611141,-0.057242955068712686,0.515,0.39399999999999996,78.16666666666667,0.7777777777777777,23.66666666666667,0.302771855010661,17.733333333333334,0.4076666666666667,0.22891566265060243,Patriot
2021-01-31,@,Holy Cross,W,78.0,60.0,27.0,68.0,0.397,6.0,21.0,0.286,18.0,22.0,0.818,12.0,39.0,9.0,9.0,5.0,7.0,12.0,,24.0,59.0,0.407,5.0,16.0,0.313,7.0,10.0,0.7,9.0,35.0,11.0,3.0,11.0,14.0,16.0,18.0,1,8,69.0,0,1,-1,87.71428571428571,65.85714285714286,0.008951207928684757,-0.0662358588500925,0.5032857142857143,0.3872857142857143,76.78571428571429,0.16326530612244897,21.857142857142847,0.2846511627906975,17.733333333333334,0.4076666666666667,0.22891566265060243,Patriot
2021-02-13,@,Army,W,84.0,74.0,31.0,60.0,0.517,13.0,28.0,0.464,9.0,12.0,0.75,4.0,38.0,18.0,5.0,4.0,12.0,15.0,,27.0,65.0,0.415,10.0,27.0,0.37,10.0,19.0,0.526,8.0,31.0,12.0,5.0,1.0,10.0,13.0,10.0,1,9,79.0,0,1,-1,86.5,65.125,-0.0013856337801891327,-0.06592359434956996,0.49,0.38975,75.8125,0.0,21.375,0.28194558944765047,17.733333333333334,0.4076666666666667,0.22891566265060243,Patriot
2021-02-14,@,Army,W,92.0,83.0,33.0,64.0,0.516,7.0,22.0,0.318,19.0,25.0,0.76,7.0,35.0,14.0,9.0,6.0,10.0,15.0,,31.0,70.0,0.443,9.0,25.0,0.36,12.0,15.0,0.8,9.0,32.0,8.0,6.0,0.0,14.0,23.0,9.0,1,10,87.5,0,1,-1,86.22222222222223,66.11111111111111,0.015083885318791845,-0.04629747134758605,0.49300000000000005,0.39255555555555555,76.16666666666667,0.12345679012345678,20.111111111111114,0.2640408460977389,17.733333333333334,0.4076666666666667,0.22891566265060243,Patriot
2021-02-20,,Boston University,W,82.0,72.0,32.0,69.0,0.464,8.0,26.0,0.308,10.0,14.0,0.714,11.0,40.0,21.0,9.0,5.0,11.0,12.0,,28.0,67.0,0.418,8.0,27.0,0.296,8.0,10.0,0.8,10.0,39.0,12.0,5.0,2.0,15.0,18.0,10.0,1,11,77.0,1,0,1,86.8,67.8,0.004447988126526192,-0.03918807891804782,0.4953,0.3976,77.3,0.44000000000000006,19.0,0.24579560155239327,17.733333333333334,0.4076666666666667,0.22891566265060243,Patriot
