Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2021-01-16,@,Navy,L (1 OT),86.0,87.0,33.0,60.0,0.55,14.0,28.0,0.5,6.0,9.0,0.667,7.0,31.0,18.0,6.0,8.0,20.0,29.0,,26.0,65.0,0.4,6.0,20.0,0.3,29.0,40.0,0.725,19.0,35.0,9.0,7.0,2.0,13.0,13.0,-1.0,0,1,86.5,0,1,-1,,,,,,,,,,,-4.5,0.4619,-0.06306937631394534,Patriot
2021-01-17,@,Navy,L,59.0,71.0,23.0,51.0,0.451,5.0,21.0,0.238,8.0,14.0,0.571,7.0,30.0,14.0,10.0,5.0,21.0,19.0,,25.0,55.0,0.455,7.0,15.0,0.467,14.0,17.0,0.824,7.0,28.0,14.0,13.0,2.0,14.0,16.0,-12.0,0,2,65.0,0,1,-1,86.0,87.0,0.17484773091936723,-0.10662781037975064,0.55,0.4,86.5,2.0,-1.0,-0.011560693641618497,-4.5,0.4619,-0.06306937631394534,Patriot
2021-01-23,,Loyola (MD),W,71.0,70.0,24.0,58.0,0.414,7.0,18.0,0.389,16.0,20.0,0.8,7.0,31.0,7.0,8.0,6.0,11.0,17.0,,26.0,59.0,0.441,3.0,13.0,0.231,15.0,19.0,0.789,9.0,38.0,12.0,8.0,3.0,17.0,17.0,1.0,1,3,70.5,1,0,1,72.5,79.0,0.07957908617197351,-0.06668891906591387,0.5005000000000001,0.4275,75.75,3.0,-6.5,-0.0858085808580858,-4.5,0.4619,-0.06306937631394534,Patriot
2021-01-24,@,Loyola (MD),W (3 OT),81.0,79.0,30.0,68.0,0.441,12.0,29.0,0.414,9.0,14.0,0.643,9.0,35.0,10.0,11.0,3.0,19.0,22.0,,31.0,63.0,0.492,2.0,14.0,0.143,15.0,32.0,0.469,8.0,32.0,13.0,13.0,3.0,16.0,14.0,2.0,1,4,80.0,0,1,-1,72.0,76.0,0.04758674900722254,-0.10299804631441489,0.4716666666666667,0.432,74.0,0.4444444444444444,-4.0,-0.05405405405405406,-4.5,0.4619,-0.06306937631394534,Patriot
2021-02-20,,Navy,L,60.0,72.0,22.0,54.0,0.407,3.0,15.0,0.2,13.0,19.0,0.684,5.0,28.0,9.0,6.0,8.0,13.0,21.0,,25.0,65.0,0.385,6.0,22.0,0.273,16.0,21.0,0.762,16.0,45.0,9.0,7.0,4.0,10.0,19.0,-12.0,0,5,66.0,1,0,1,74.25,76.75,0.07031402173449525,-0.13762859663157587,0.464,0.447,75.5,1.25,-2.5,-0.033112582781456956,-4.5,0.4619,-0.06306937631394534,Patriot
2021-02-21,,Navy,L,60.0,69.0,20.0,49.0,0.408,11.0,24.0,0.458,9.0,13.0,0.692,4.0,22.0,15.0,8.0,2.0,16.0,16.0,,28.0,53.0,0.528,3.0,10.0,0.3,10.0,16.0,0.625,7.0,29.0,10.0,13.0,2.0,13.0,14.0,-9.0,0,6,64.5,1,0,1,71.4,75.8,0.031013453022161797,-0.12355074732816299,0.4526,0.4346,73.6,0.24000000000000005,-4.3999999999999915,-0.059782608695652065,-4.5,0.4619,-0.06306937631394534,Patriot
2021-02-24,@,Loyola (MD),L,49.0,60.0,15.0,53.0,0.283,6.0,26.0,0.231,13.0,16.0,0.813,11.0,39.0,6.0,4.0,7.0,17.0,19.0,,23.0,60.0,0.383,3.0,15.0,0.2,11.0,22.0,0.5,13.0,37.0,10.0,7.0,5.0,8.0,17.0,-11.0,0,7,54.5,0,1,-1,69.5,74.66666666666667,0.06057635732057187,-0.13272079067531714,0.44516666666666665,0.45016666666666666,72.08333333333333,0.0,-5.166666666666671,-0.07167630057803476,-4.5,0.4619,-0.06306937631394534,Patriot
2021-02-27,@,Bucknell,W,78.0,71.0,25.0,55.0,0.455,10.0,24.0,0.417,18.0,24.0,0.75,8.0,32.0,17.0,7.0,4.0,12.0,18.0,,23.0,54.0,0.426,8.0,23.0,0.348,17.0,23.0,0.739,5.0,29.0,11.0,5.0,3.0,13.0,21.0,7.0,1,8,74.5,0,1,-1,66.57142857142857,72.57142857142857,0.05986619583602565,-0.13635900777317989,0.422,0.44057142857142856,69.57142857142857,0.16326530612244897,-6.0,-0.08624229979466119,-4.5,0.4619,-0.06306937631394534,Patriot
2021-02-28,,Bucknell,W,81.0,68.0,31.0,56.0,0.554,11.0,27.0,0.407,8.0,11.0,0.727,4.0,29.0,20.0,7.0,3.0,10.0,16.0,,26.0,55.0,0.473,5.0,23.0,0.217,11.0,19.0,0.579,5.0,25.0,7.0,5.0,1.0,9.0,13.0,13.0,1,9,74.5,1,0,1,68.0,72.375,0.061475637896111435,-0.116633170394044,0.426125,0.43875000000000003,70.1875,0.5625,-4.375,-0.06233303650934995,-4.5,0.4619,-0.06306937631394534,Patriot
2021-03-06,@,Army,L,66.0,89.0,25.0,53.0,0.472,11.0,26.0,0.423,5.0,9.0,0.556,4.0,19.0,12.0,6.0,1.0,15.0,16.0,,35.0,55.0,0.636,7.0,17.0,0.412,12.0,15.0,0.8,4.0,29.0,22.0,7.0,0.0,10.0,12.0,-23.0,0,10,77.5,0,1,-1,69.44444444444444,71.88888888888889,0.06567563789611147,-0.1141426001255269,0.44033333333333335,0.4425555555555556,70.66666666666667,0.12345679012345678,-2.444444444444443,-0.03459119496855344,-4.5,0.4619,-0.06306937631394534,Patriot
