Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2020-12-02,,North Dakota,W,74.0,73.0,27.0,59.0,0.458,1.0,10.0,0.1,19.0,27.0,0.704,11.0,33.0,11.0,2.0,2.0,14.0,27.0,,26.0,54.0,0.481,7.0,19.0,0.368,14.0,25.0,0.56,9.0,35.0,12.0,6.0,0.0,18.0,27.0,1.0,1,1,73.5,1,0,1,,,,,,,,,,,-10.578947368421055,0.4602631578947369,-0.1450739805124504,WAC
2020-12-12,@,Denver,W,73.0,70.0,25.0,59.0,0.424,10.0,27.0,0.37,13.0,21.0,0.619,4.0,24.0,13.0,12.0,2.0,13.0,20.0,,23.0,49.0,0.469,4.0,15.0,0.267,20.0,22.0,0.909,4.0,37.0,9.0,5.0,3.0,21.0,21.0,3.0,1,2,71.5,0,1,-1,74.0,73.0,-0.272983821563348,-0.025853129227176253,0.458,0.481,73.5,2.0,1.0,0.013605442176870748,-10.578947368421055,0.4602631578947369,-0.1450739805124504,WAC
2020-12-17,@,Southern Utah,L,78.0,85.0,27.0,59.0,0.458,9.0,23.0,0.391,15.0,20.0,0.75,4.0,29.0,12.0,4.0,3.0,12.0,25.0,,30.0,70.0,0.429,11.0,31.0,0.355,14.0,22.0,0.636,14.0,40.0,17.0,6.0,1.0,11.0,19.0,-7.0,0,3,81.5,0,1,-1,73.5,71.5,-0.08903456618552122,-0.08275513133465778,0.441,0.475,72.5,0.0,2.0,0.027586206896551724,-10.578947368421055,0.4602631578947369,-0.1450739805124504,WAC
2020-12-29,@,Gonzaga,L,67.0,112.0,24.0,56.0,0.429,4.0,15.0,0.267,15.0,22.0,0.682,5.0,25.0,17.0,4.0,0.0,19.0,21.0,,44.0,73.0,0.603,8.0,23.0,0.348,16.0,24.0,0.667,8.0,37.0,26.0,11.0,0.0,7.0,19.0,-45.0,0,4,89.5,0,1,-1,75.0,76.0,-0.0468576954372219,-0.024050677893362238,0.4466666666666667,0.45966666666666667,75.5,0.4444444444444444,-1.0,-0.013245033112582781,-10.578947368421055,0.4602631578947369,-0.1450739805124504,WAC
2021-01-13,,New Mexico,L,63.0,72.0,22.0,66.0,0.333,8.0,24.0,0.333,11.0,19.0,0.579,11.0,34.0,16.0,6.0,1.0,7.0,20.0,,27.0,64.0,0.422,2.0,12.0,0.167,16.0,23.0,0.696,15.0,46.0,9.0,1.0,11.0,9.0,19.0,-9.0,0,5,67.5,1,0,1,73.0,85.0,-0.06694901963813515,-0.048818479750947386,0.44225000000000003,0.4955,79.0,1.25,-12.0,-0.1518987341772152,-10.578947368421055,0.4602631578947369,-0.1450739805124504,WAC
2021-01-15,@,Texas-Rio Grande Valley,L,49.0,82.0,18.0,52.0,0.346,1.0,14.0,0.071,12.0,17.0,0.706,7.0,26.0,10.0,6.0,2.0,29.0,20.0,,32.0,71.0,0.451,8.0,30.0,0.267,10.0,16.0,0.625,14.0,42.0,21.0,17.0,8.0,16.0,20.0,-33.0,0,6,65.5,0,1,-1,71.0,82.4,-0.04310182689262093,-0.08051465336602448,0.42040000000000005,0.4808,76.7,0.24000000000000005,-11.400000000000006,-0.14863102998696226,-10.578947368421055,0.4602631578947369,-0.1450739805124504,WAC
2021-01-16,@,Texas-Rio Grande Valley,L,65.0,72.0,24.0,56.0,0.429,5.0,26.0,0.192,12.0,22.0,0.545,12.0,36.0,16.0,7.0,0.0,17.0,26.0,,28.0,61.0,0.459,4.0,19.0,0.211,12.0,25.0,0.48,11.0,35.0,19.0,9.0,1.0,12.0,21.0,-7.0,0,7,68.5,0,1,-1,67.33333333333333,82.33333333333333,-0.06847485715339349,-0.07060938234680353,0.4080000000000001,0.47583333333333333,74.83333333333333,0.7777777777777777,-15.0,-0.200445434298441,-10.578947368421055,0.4602631578947369,-0.1450739805124504,WAC
2021-01-22,,Grand Canyon,L,74.0,77.0,28.0,62.0,0.452,8.0,21.0,0.381,10.0,14.0,0.714,6.0,30.0,18.0,6.0,2.0,11.0,19.0,,27.0,62.0,0.435,8.0,23.0,0.348,15.0,21.0,0.714,13.0,41.0,11.0,6.0,4.0,16.0,14.0,-3.0,0,8,75.5,1,0,1,67.0,80.85714285714286,-0.07045399963054103,-0.08030881440070836,0.41100000000000003,0.4734285714285714,73.92857142857143,1.4693877551020407,-13.857142857142861,-0.1874396135265701,-10.578947368421055,0.4602631578947369,-0.1450739805124504,WAC
2021-01-23,,Grand Canyon,L,46.0,81.0,16.0,45.0,0.356,2.0,12.0,0.167,12.0,19.0,0.632,4.0,24.0,8.0,6.0,2.0,18.0,26.0,,28.0,57.0,0.491,7.0,22.0,0.318,18.0,24.0,0.75,8.0,38.0,14.0,7.0,2.0,10.0,21.0,-35.0,0,9,63.5,1,0,1,67.875,80.375,-0.05938071569504877,-0.07091160938227115,0.416125,0.468625,74.125,0.5625,-12.5,-0.16863406408094436,-10.578947368421055,0.4602631578947369,-0.1450739805124504,WAC
2021-01-29,@,California Baptist,L,74.0,89.0,27.0,67.0,0.403,5.0,21.0,0.238,15.0,19.0,0.789,9.0,33.0,18.0,8.0,4.0,10.0,21.0,,30.0,59.0,0.508,13.0,31.0,0.419,16.0,21.0,0.762,6.0,37.0,21.0,1.0,4.0,13.0,17.0,-15.0,0,10,81.5,0,1,-1,65.44444444444444,80.44444444444444,-0.0690421889290159,-0.06904922398234162,0.40944444444444444,0.47111111111111115,72.94444444444444,0.12345679012345678,-15.0,-0.20563594821020564,-10.578947368421055,0.4602631578947369,-0.1450739805124504,WAC
