Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2020-12-02,@,Jacksonville,L,65.0,78.0,24.0,58.0,0.414,9.0,25.0,0.36,8.0,17.0,0.471,8.0,31.0,10.0,6.0,5.0,22.0,19.0,,30.0,54.0,0.556,7.0,14.0,0.5,11.0,17.0,0.647,4.0,32.0,14.0,10.0,3.0,19.0,19.0,-13.0,0,1,71.5,0,1,-1,,,,,,,,,,,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2020-12-18,,South Carolina State,W,62.0,56.0,21.0,59.0,0.356,1.0,16.0,0.063,19.0,22.0,0.864,17.0,43.0,8.0,6.0,3.0,14.0,25.0,,17.0,43.0,0.395,6.0,14.0,0.429,16.0,29.0,0.552,4.0,21.0,9.0,4.0,4.0,15.0,24.0,6.0,1,2,59.0,1,0,1,65.0,78.0,0.10186025328072684,-0.04429359287311935,0.414,0.556,71.5,2.0,-13.0,-0.18181818181818182,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2020-12-22,@,Citadel,L,82.0,94.0,31.0,67.0,0.463,8.0,20.0,0.4,12.0,18.0,0.667,16.0,37.0,10.0,5.0,2.0,18.0,21.0,,34.0,60.0,0.567,11.0,22.0,0.5,15.0,22.0,0.682,8.0,26.0,18.0,6.0,7.0,11.0,17.0,-12.0,0,3,88.0,0,1,-1,63.5,67.0,-0.07730388966294369,-0.022479585984485573,0.385,0.47550000000000003,65.25,0.0,-3.5,-0.05363984674329502,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2020-12-30,,Radford,L,65.0,71.0,22.0,54.0,0.407,9.0,20.0,0.45,12.0,15.0,0.8,8.0,21.0,11.0,9.0,2.0,10.0,20.0,,26.0,43.0,0.605,5.0,11.0,0.455,14.0,21.0,0.667,7.0,29.0,13.0,6.0,1.0,17.0,18.0,-6.0,0,4,68.0,1,0,1,69.66666666666667,76.0,-0.05515115636226181,0.0022651115803219435,0.41100000000000003,0.506,72.83333333333333,0.4444444444444444,-6.333333333333329,-0.08695652173913038,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2020-12-31,,Radford,W,65.0,63.0,22.0,57.0,0.386,7.0,21.0,0.333,14.0,18.0,0.778,11.0,31.0,9.0,8.0,1.0,10.0,20.0,,19.0,52.0,0.365,5.0,20.0,0.25,20.0,24.0,0.833,12.0,35.0,9.0,4.0,0.0,14.0,21.0,2.0,1,5,64.0,1,0,1,68.5,74.75,-0.017903924147684158,-0.022554462438336753,0.41000000000000003,0.53075,71.625,0.0,-6.25,-0.08726003490401396,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-01-14,@,Campbell,L,46.0,48.0,17.0,54.0,0.315,4.0,15.0,0.267,8.0,13.0,0.615,10.0,31.0,9.0,10.0,1.0,13.0,14.0,,20.0,44.0,0.455,5.0,12.0,0.417,3.0,10.0,0.3,5.0,30.0,13.0,5.0,7.0,17.0,17.0,-2.0,0,6,47.0,0,1,-1,67.8,72.4,-0.012639406351676208,-0.031756406302783646,0.40520000000000006,0.4976000000000001,70.1,0.24000000000000005,-4.6000000000000085,-0.06562054208273907,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-01-15,@,Campbell,L,51.0,73.0,16.0,42.0,0.381,2.0,11.0,0.182,17.0,25.0,0.68,5.0,25.0,7.0,6.0,2.0,16.0,22.0,,24.0,45.0,0.533,9.0,18.0,0.5,16.0,20.0,0.8,2.0,23.0,16.0,9.0,3.0,13.0,22.0,-22.0,0,7,62.0,0,1,-1,64.16666666666667,68.33333333333333,-0.017420465999992474,-0.02815850844535195,0.3901666666666667,0.4905000000000001,66.25,0.0,-4.166666666666657,-0.06289308176100615,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-01-19,,Winthrop,L,58.0,72.0,19.0,51.0,0.373,5.0,20.0,0.25,15.0,16.0,0.938,4.0,23.0,9.0,5.0,2.0,16.0,18.0,,27.0,51.0,0.529,5.0,18.0,0.278,13.0,18.0,0.722,6.0,31.0,15.0,8.0,2.0,16.0,21.0,-14.0,0,8,65.0,1,0,1,62.285714285714285,69.0,-0.03829500430572341,-0.015387716141155694,0.3888571428571429,0.4965714285714286,65.64285714285714,0.16326530612244897,-6.714285714285715,-0.10228509249183898,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-01-20,,Winthrop,L,66.0,78.0,24.0,47.0,0.511,6.0,15.0,0.4,12.0,22.0,0.545,5.0,28.0,14.0,3.0,1.0,17.0,18.0,,29.0,61.0,0.475,10.0,22.0,0.455,10.0,15.0,0.667,8.0,27.0,14.0,6.0,3.0,11.0,21.0,-12.0,0,9,72.0,1,0,1,61.75,69.375,-0.04024500987716789,-0.027037875617402063,0.3868750000000001,0.5006250000000001,65.5625,0.0,-7.625,-0.11630123927550047,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-01-24,@,High Point,L,57.0,81.0,17.0,39.0,0.436,3.0,10.0,0.3,20.0,31.0,0.645,6.0,21.0,11.0,7.0,6.0,20.0,26.0,,29.0,57.0,0.509,6.0,17.0,0.353,17.0,27.0,0.63,14.0,33.0,19.0,11.0,5.0,14.0,23.0,-24.0,0,10,69.0,0,1,-1,62.22222222222222,70.33333333333333,-0.04031007638960282,-0.014946163051755834,0.4006666666666667,0.4977777777777778,66.27777777777777,0.12345679012345678,-8.111111111111107,-0.12238055322715838,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-01-25,@,High Point,W,71.0,56.0,26.0,58.0,0.448,8.0,20.0,0.4,11.0,17.0,0.647,15.0,34.0,13.0,9.0,1.0,16.0,26.0,,17.0,49.0,0.347,3.0,16.0,0.188,19.0,26.0,0.731,12.0,32.0,8.0,7.0,8.0,18.0,20.0,15.0,1,11,63.5,0,1,-1,61.7,71.4,-0.05096358414602792,-0.02360839571733392,0.40420000000000006,0.49890000000000007,66.55,0.0,-9.700000000000003,-0.14575507137490615,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-01-29,,Longwood,L,45.0,49.0,17.0,41.0,0.415,10.0,24.0,0.417,1.0,4.0,0.25,4.0,30.0,12.0,5.0,4.0,19.0,18.0,,17.0,49.0,0.347,4.0,19.0,0.211,11.0,20.0,0.55,11.0,30.0,9.0,10.0,0.0,11.0,10.0,-4.0,0,12,47.0,1,0,1,62.54545454545455,70.0,-0.043175524894586204,-0.03300488158440806,0.40818181818181826,0.48509090909090913,66.27272727272727,0.09917355371900827,-7.454545454545453,-0.11248285322359396,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-01-30,,Longwood,W,66.0,54.0,23.0,49.0,0.469,7.0,20.0,0.35,13.0,18.0,0.722,10.0,26.0,13.0,6.0,0.0,11.0,17.0,,20.0,46.0,0.435,3.0,15.0,0.2,11.0,18.0,0.611,8.0,24.0,5.0,8.0,1.0,15.0,18.0,12.0,1,13,60.0,1,0,1,61.083333333333336,68.25,-0.018844962376739882,-0.03513608371561017,0.4087500000000001,0.4735833333333333,64.66666666666667,0.0,-7.166666666666664,-0.11082474226804119,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-02-04,@,Gardner-Webb,L,53.0,59.0,17.0,58.0,0.293,6.0,28.0,0.214,13.0,17.0,0.765,10.0,30.0,10.0,10.0,1.0,16.0,26.0,,15.0,48.0,0.313,4.0,20.0,0.2,25.0,33.0,0.758,9.0,36.0,10.0,5.0,5.0,14.0,16.0,-6.0,0,14,56.0,0,1,-1,61.46153846153846,67.15384615384616,-0.01690358613392612,-0.042046698873648036,0.4133846153846155,0.47061538461538455,64.3076923076923,0.08284023668639054,-5.6923076923077005,-0.08851674641148338,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-02-05,@,Gardner-Webb,L,64.0,91.0,22.0,50.0,0.44,8.0,21.0,0.381,12.0,19.0,0.632,10.0,24.0,14.0,1.0,1.0,9.0,14.0,,32.0,54.0,0.593,13.0,23.0,0.565,14.0,17.0,0.824,9.0,29.0,16.0,7.0,5.0,5.0,17.0,-27.0,0,15,77.5,0,1,-1,60.857142857142854,66.57142857142857,-0.014228587456001196,-0.046356980129639624,0.4047857142857144,0.4593571428571428,63.714285714285715,0.0,-5.714285714285715,-0.08968609865470853,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-02-11,@,Hampton,W,85.0,70.0,34.0,62.0,0.548,7.0,17.0,0.412,10.0,16.0,0.625,12.0,41.0,18.0,5.0,1.0,14.0,21.0,,22.0,51.0,0.431,8.0,25.0,0.32,18.0,23.0,0.783,4.0,25.0,13.0,7.0,3.0,12.0,16.0,15.0,1,16,77.5,0,1,-1,61.06666666666667,68.2,-0.008939209265460601,-0.03199943541767153,0.40713333333333346,0.4682666666666666,64.63333333333334,0.07111111111111111,-7.133333333333333,-0.11036616812790095,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-02-12,@,Hampton,L,57.0,62.0,22.0,60.0,0.367,1.0,20.0,0.05,12.0,20.0,0.6,13.0,38.0,9.0,8.0,1.0,13.0,20.0,,18.0,44.0,0.409,5.0,17.0,0.294,21.0,27.0,0.778,4.0,29.0,8.0,11.0,6.0,13.0,15.0,-5.0,0,17,59.5,0,1,-1,62.5625,68.3125,-0.013824062403588855,-0.028071480127676296,0.4159375000000001,0.46593749999999995,65.4375,0.265625,-5.75,-0.08787010506208214,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-02-15,,USC Upstate,W,75.0,65.0,29.0,55.0,0.527,4.0,14.0,0.286,13.0,18.0,0.722,7.0,25.0,11.0,12.0,1.0,14.0,16.0,,26.0,50.0,0.52,3.0,14.0,0.214,10.0,10.0,1.0,1.0,20.0,11.0,10.0,3.0,18.0,18.0,10.0,1,18,70.0,1,0,1,62.23529411764706,67.94117647058823,-0.027134948115230706,-0.030407478987005465,0.41305882352941187,0.4625882352941176,65.08823529411765,0.5605536332179932,-5.705882352941174,-0.08766380478987795,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-02-18,,USC Upstate,L,51.0,65.0,18.0,42.0,0.429,5.0,16.0,0.313,10.0,17.0,0.588,7.0,25.0,7.0,11.0,4.0,22.0,13.0,,24.0,50.0,0.48,9.0,23.0,0.391,8.0,12.0,0.667,5.0,22.0,14.0,13.0,2.0,18.0,17.0,-14.0,0,19,58.0,1,0,1,62.94444444444444,67.77777777777777,-0.03550141417802799,-0.03811452603831478,0.41938888888888903,0.4657777777777777,65.36111111111111,0.2345679012345679,-4.833333333333329,-0.07394815129621751,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-02-22,,Charleston Southern,L (1 OT),77.0,78.0,23.0,67.0,0.343,4.0,22.0,0.182,27.0,37.0,0.73,14.0,42.0,8.0,4.0,5.0,12.0,24.0,,24.0,66.0,0.364,7.0,30.0,0.233,23.0,31.0,0.742,11.0,42.0,6.0,3.0,1.0,12.0,26.0,-1.0,0,20,77.5,1,0,1,62.31578947368421,67.63157894736842,-0.03480814588767234,-0.031034089730347714,0.4198947368421054,0.4665263157894736,64.97368421052632,0.05540166204986149,-5.315789473684212,-0.0818144997974889,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
2021-02-27,@,Hampton,L,65.0,67.0,23.0,59.0,0.39,6.0,21.0,0.286,13.0,17.0,0.765,10.0,29.0,7.0,9.0,2.0,9.0,17.0,,22.0,40.0,0.55,7.0,17.0,0.412,16.0,21.0,0.762,2.0,25.0,12.0,5.0,7.0,14.0,16.0,-2.0,0,21,66.0,0,1,-1,63.05,68.15,-0.04231103934417402,-0.031792887415700744,0.41605000000000014,0.4614,65.6,0.0,-5.1000000000000085,-0.07774390243902453,-4.952380952380956,0.46561904761904765,-0.0754716981132076,Big South
