Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2020-12-06,,UC-Riverside,L,63.0,83.0,24.0,58.0,0.414,4.0,15.0,0.267,11.0,16.0,0.688,2.0,23.0,10.0,3.0,2.0,8.0,15.0,,30.0,58.0,0.517,15.0,32.0,0.469,8.0,13.0,0.615,7.0,35.0,17.0,5.0,4.0,9.0,20.0,-20.0,0,1,73.0,1,0,1,,,,,,,,,,,-10.599999999999994,0.4842000000000001,-0.14228187919463078,Summit
2020-12-09,@,Wyoming,L,61.0,83.0,19.0,48.0,0.396,4.0,12.0,0.333,19.0,25.0,0.76,11.0,35.0,11.0,7.0,1.0,27.0,19.0,,33.0,67.0,0.493,10.0,30.0,0.333,7.0,11.0,0.636,11.0,30.0,15.0,9.0,3.0,12.0,23.0,-22.0,0,2,72.0,0,1,-1,63.0,83.0,-0.1230481716276981,0.22864431259490658,0.414,0.517,73.0,2.0,-20.0,-0.273972602739726,-10.599999999999994,0.4842000000000001,-0.14228187919463078,Summit
2020-12-12,,Dixie State,L,70.0,73.0,23.0,49.0,0.469,4.0,15.0,0.267,20.0,22.0,0.909,4.0,37.0,9.0,5.0,3.0,21.0,21.0,,25.0,59.0,0.424,10.0,27.0,0.37,13.0,21.0,0.619,4.0,24.0,13.0,12.0,2.0,13.0,20.0,-3.0,0,3,71.5,1,0,1,62.0,83.0,-0.11997597500711438,0.1382828668117741,0.405,0.505,72.5,0.0,-21.0,-0.2896551724137931,-10.599999999999994,0.4842000000000001,-0.14228187919463078,Summit
2020-12-16,,Northern Colorado,L,75.0,83.0,28.0,61.0,0.459,3.0,12.0,0.25,16.0,21.0,0.762,3.0,25.0,8.0,11.0,3.0,12.0,28.0,,23.0,49.0,0.469,10.0,20.0,0.5,27.0,37.0,0.73,9.0,38.0,8.0,4.0,7.0,19.0,20.0,-8.0,0,4,79.0,1,0,1,64.66666666666667,79.66666666666667,-0.12795735179461024,0.1258061818291658,0.4263333333333333,0.478,72.16666666666667,0.4444444444444444,-15.0,-0.20785219399538105,-10.599999999999994,0.4842000000000001,-0.14228187919463078,Summit
2020-12-19,,Texas State,L,68.0,70.0,23.0,46.0,0.5,6.0,16.0,0.375,16.0,20.0,0.8,4.0,20.0,13.0,6.0,0.0,23.0,19.0,,25.0,49.0,0.51,7.0,12.0,0.583,13.0,18.0,0.722,6.0,19.0,11.0,10.0,4.0,18.0,22.0,-2.0,0,5,69.0,1,0,1,67.25,80.5,-0.1462381167507287,0.10573029628120462,0.4345,0.47575,73.875,1.25,-13.25,-0.1793570219966159,-10.599999999999994,0.4842000000000001,-0.14228187919463078,Summit
2020-12-22,,Northern Arizona,L,65.0,68.0,24.0,46.0,0.522,6.0,18.0,0.333,11.0,17.0,0.647,2.0,25.0,12.0,5.0,7.0,11.0,20.0,,23.0,57.0,0.404,3.0,15.0,0.2,19.0,23.0,0.826,10.0,32.0,8.0,4.0,1.0,8.0,17.0,-3.0,0,6,66.5,1,0,1,67.4,78.4,-0.126580741925847,0.08443482156958082,0.4476,0.48260000000000003,72.9,2.16,-11.0,-0.15089163237311384,-10.599999999999994,0.4842000000000001,-0.14228187919463078,Summit
2021-01-02,@,South Dakota,L,54.0,93.0,19.0,53.0,0.358,8.0,26.0,0.308,8.0,10.0,0.8,7.0,27.0,8.0,4.0,1.0,19.0,18.0,,33.0,63.0,0.524,14.0,26.0,0.538,13.0,15.0,0.867,6.0,33.0,22.0,4.0,1.0,8.0,19.0,-39.0,0,7,73.5,0,1,-1,67.0,76.66666666666667,-0.11203182479045573,0.04517129007002446,0.45999999999999996,0.46950000000000003,71.83333333333333,3.1111111111111107,-9.666666666666671,-0.13457076566125298,-10.599999999999994,0.4842000000000001,-0.14228187919463078,Summit
2021-01-03,@,South Dakota,L,57.0,79.0,16.0,54.0,0.296,6.0,21.0,0.286,19.0,23.0,0.826,3.0,24.0,11.0,6.0,2.0,11.0,19.0,,28.0,54.0,0.519,8.0,23.0,0.348,15.0,19.0,0.789,7.0,42.0,13.0,5.0,2.0,14.0,19.0,-22.0,0,8,68.0,0,1,-1,65.14285714285714,79.0,-0.0832612042091517,0.06079751854710602,0.4454285714285714,0.4772857142857143,72.07142857142857,1.4693877551020407,-13.857142857142861,-0.19226957383548074,-10.599999999999994,0.4842000000000001,-0.14228187919463078,Summit
2021-01-15,,Oral Roberts,L,84.0,88.0,29.0,66.0,0.439,9.0,22.0,0.409,17.0,23.0,0.739,9.0,31.0,9.0,4.0,5.0,9.0,17.0,,31.0,62.0,0.5,9.0,18.0,0.5,17.0,19.0,0.895,6.0,33.0,10.0,2.0,3.0,9.0,20.0,-4.0,0,9,86.0,1,0,1,64.125,79.0,-0.07375828023254355,0.05198196701003549,0.42674999999999996,0.48250000000000004,71.5625,0.5625,-14.875,-0.20786026200873362,-10.599999999999994,0.4842000000000001,-0.14228187919463078,Summit
2021-01-16,,Oral Roberts,L,82.0,91.0,28.0,62.0,0.452,8.0,22.0,0.364,18.0,21.0,0.857,12.0,27.0,9.0,6.0,5.0,15.0,21.0,,27.0,51.0,0.529,8.0,18.0,0.444,29.0,34.0,0.853,8.0,26.0,10.0,11.0,4.0,12.0,19.0,-9.0,0,10,86.5,1,0,1,66.33333333333333,80.0,-0.06226808069685341,0.044808971229444716,0.4281111111111111,0.48444444444444446,73.16666666666667,1.1111111111111112,-13.666666666666671,-0.18678815489749437,-10.599999999999994,0.4842000000000001,-0.14228187919463078,Summit
