Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference
2021-01-02,,Lafayette,W (1 OT),90.0,89.0,35.0,69.0,0.507,4.0,8.0,0.5,16.0,29.0,0.552,7.0,43.0,14.0,2.0,2.0,10.0,22.0,,31.0,72.0,0.431,6.0,20.0,0.3,21.0,27.0,0.778,4.0,32.0,18.0,5.0,0.0,7.0,23.0,1.0,1,1,89.5,1,0,1,,,,,,,,,,,-8.266666666666666,0.4707999999999999,-0.11407543698252068,Patriot
2021-01-03,@,Lafayette,L,70.0,82.0,27.0,59.0,0.458,4.0,11.0,0.364,12.0,15.0,0.8,7.0,28.0,15.0,6.0,0.0,11.0,16.0,,27.0,57.0,0.474,12.0,29.0,0.414,16.0,16.0,1.0,8.0,30.0,18.0,6.0,7.0,12.0,14.0,-12.0,0,2,76.0,0,1,-1,90.0,89.0,-0.18019102877055523,-0.11127717109265262,0.507,0.431,89.5,2.0,1.0,0.0111731843575419,-8.266666666666666,0.4707999999999999,-0.11407543698252068,Patriot
2021-01-09,,Navy,L,61.0,69.0,27.0,48.0,0.563,3.0,10.0,0.3,4.0,9.0,0.444,6.0,23.0,19.0,5.0,3.0,16.0,25.0,,23.0,50.0,0.46,4.0,10.0,0.4,19.0,26.0,0.731,8.0,26.0,11.0,12.0,1.0,10.0,10.0,-8.0,0,3,65.0,1,0,1,80.0,85.5,-0.16352436210388857,0.0022651115803219435,0.48250000000000004,0.4525,82.75,0.0,-5.5,-0.06646525679758308,-8.266666666666666,0.4707999999999999,-0.11407543698252068,Patriot
2021-01-10,@,Navy,L,58.0,73.0,25.0,53.0,0.472,3.0,12.0,0.25,5.0,8.0,0.625,3.0,16.0,9.0,7.0,1.0,9.0,16.0,,26.0,53.0,0.491,9.0,21.0,0.429,12.0,17.0,0.706,14.0,39.0,16.0,4.0,3.0,14.0,15.0,-15.0,0,4,65.5,0,1,-1,73.66666666666667,80.0,-0.16420309513556278,-0.03852436210388854,0.5093333333333333,0.455,76.83333333333333,0.4444444444444444,-6.333333333333329,-0.08242950108459864,-8.266666666666666,0.4707999999999999,-0.11407543698252068,Patriot
2021-01-16,@,Bucknell,L,70.0,75.0,28.0,64.0,0.438,3.0,12.0,0.25,11.0,15.0,0.733,10.0,34.0,12.0,4.0,4.0,12.0,24.0,,24.0,53.0,0.453,12.0,26.0,0.462,15.0,25.0,0.6,7.0,34.0,15.0,5.0,6.0,13.0,17.0,-5.0,0,5,72.5,0,1,-1,69.75,78.25,-0.1629867276952864,-0.016399761464910956,0.5,0.46399999999999997,74.0,0.0,-8.5,-0.11486486486486487,-8.266666666666666,0.4707999999999999,-0.11407543698252068,Patriot
2021-01-17,,Bucknell,L,61.0,77.0,23.0,58.0,0.397,4.0,15.0,0.267,11.0,16.0,0.688,7.0,32.0,13.0,7.0,2.0,13.0,16.0,,27.0,57.0,0.474,9.0,26.0,0.346,14.0,20.0,0.7,6.0,32.0,13.0,8.0,2.0,10.0,15.0,-16.0,0,6,69.0,1,0,1,69.8,77.6,-0.16739255694629546,0.01894986470023513,0.48760000000000003,0.46179999999999993,73.7,0.24000000000000005,-7.799999999999997,-0.10583446404341923,-8.266666666666666,0.4707999999999999,-0.11407543698252068,Patriot
2021-01-23,@,Holy Cross,W,75.0,72.0,28.0,57.0,0.491,6.0,14.0,0.429,13.0,21.0,0.619,8.0,31.0,18.0,6.0,2.0,11.0,16.0,,28.0,58.0,0.483,5.0,15.0,0.333,11.0,16.0,0.688,6.0,26.0,15.0,5.0,3.0,14.0,24.0,3.0,1,7,73.5,0,1,-1,68.33333333333333,77.5,-0.15986582551852271,0.021959508863853394,0.4725,0.46383333333333326,72.91666666666667,0.0,-9.166666666666671,-0.12571428571428578,-8.266666666666666,0.4707999999999999,-0.11407543698252068,Patriot
2021-01-24,@,Holy Cross,W,82.0,74.0,30.0,56.0,0.536,6.0,16.0,0.375,16.0,22.0,0.727,7.0,37.0,15.0,4.0,4.0,15.0,19.0,,26.0,68.0,0.382,4.0,20.0,0.2,18.0,21.0,0.857,9.0,25.0,8.0,9.0,4.0,7.0,21.0,8.0,1,8,78.0,0,1,-1,69.28571428571429,76.71428571428571,-0.14651405282553806,0.004911392086055566,0.47514285714285714,0.4665714285714285,73.0,0.16326530612244897,-7.428571428571416,-0.10176125244618378,-8.266666666666666,0.4707999999999999,-0.11407543698252068,Patriot
2021-01-30,,Bucknell,L,70.0,84.0,26.0,72.0,0.361,3.0,14.0,0.214,15.0,17.0,0.882,14.0,43.0,11.0,6.0,2.0,14.0,21.0,,28.0,56.0,0.5,6.0,16.0,0.375,22.0,25.0,0.88,2.0,33.0,10.0,7.0,2.0,12.0,19.0,-14.0,0,9,77.0,1,0,1,70.875,76.375,-0.13892118750071397,-0.014015360467227345,0.48275,0.45599999999999996,73.625,0.5625,-5.5,-0.07470288624787776,-8.266666666666666,0.4707999999999999,-0.11407543698252068,Patriot
2021-01-31,@,Bucknell,L,68.0,92.0,21.0,65.0,0.323,8.0,25.0,0.32,18.0,22.0,0.818,9.0,32.0,10.0,8.0,3.0,12.0,11.0,,34.0,66.0,0.515,10.0,25.0,0.4,14.0,14.0,1.0,6.0,40.0,14.0,6.0,5.0,12.0,15.0,-24.0,0,10,80.0,0,1,-1,70.77777777777777,77.22222222222223,-0.14397962113057614,-0.024315729010363385,0.4692222222222222,0.46088888888888885,74.0,0.12345679012345678,-6.444444444444457,-0.08708708708708726,-8.266666666666666,0.4707999999999999,-0.11407543698252068,Patriot
2021-02-20,,Loyola (MD),L,47.0,75.0,16.0,52.0,0.308,4.0,17.0,0.235,11.0,14.0,0.786,6.0,30.0,10.0,4.0,2.0,18.0,19.0,,30.0,62.0,0.484,6.0,16.0,0.375,9.0,17.0,0.529,11.0,41.0,16.0,9.0,1.0,11.0,11.0,-28.0,0,11,61.0,1,0,1,70.5,78.7,-0.12629031955069706,-0.020004667059415893,0.4546,0.46629999999999994,74.6,0.44000000000000006,-8.200000000000003,-0.10991957104557645,-8.266666666666666,0.4707999999999999,-0.11407543698252068,Patriot
2021-02-21,@,Loyola (MD),W,76.0,72.0,25.0,56.0,0.446,5.0,19.0,0.263,21.0,33.0,0.636,9.0,37.0,11.0,15.0,3.0,18.0,25.0,,28.0,61.0,0.459,4.0,16.0,0.25,12.0,25.0,0.48,10.0,36.0,15.0,12.0,4.0,18.0,22.0,4.0,1,12,74.0,0,1,-1,68.36363636363636,78.36363636363636,-0.1220350004017609,-0.024661253055164645,0.44127272727272726,0.46790909090909083,73.36363636363636,0.09917355371900827,-10.0,-0.13630731102850063,-8.266666666666666,0.4707999999999999,-0.11407543698252068,Patriot
2021-02-27,@,Lafayette,L,69.0,75.0,26.0,61.0,0.426,5.0,19.0,0.263,12.0,13.0,0.923,8.0,35.0,11.0,5.0,1.0,10.0,13.0,,28.0,61.0,0.459,8.0,25.0,0.32,11.0,14.0,0.786,8.0,34.0,17.0,5.0,4.0,11.0,15.0,-6.0,0,13,72.0,0,1,-1,69.0,77.83333333333333,-0.1214953765966422,-0.03408110728590141,0.44166666666666665,0.46716666666666656,73.41666666666667,0.3611111111111111,-8.833333333333329,-0.12031782065834272,-8.266666666666666,0.4707999999999999,-0.11407543698252068,Patriot
2021-02-28,,Lafayette,L,70.0,71.0,28.0,69.0,0.406,10.0,22.0,0.455,4.0,7.0,0.571,11.0,38.0,16.0,4.0,2.0,7.0,10.0,,25.0,56.0,0.446,11.0,25.0,0.44,10.0,10.0,1.0,2.0,32.0,15.0,3.0,1.0,8.0,12.0,-1.0,0,14,70.5,1,0,1,69.0,77.61538461538461,-0.11954442899352066,-0.031066483015682433,0.44046153846153846,0.46653846153846146,73.3076923076923,0.7455621301775149,-8.615384615384613,-0.11752360965372505,-8.266666666666666,0.4707999999999999,-0.11407543698252068,Patriot
