Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-09,@,Air Force,L,71.0,78.0,29.0,64.0,0.453,3.0,18.0,0.167,10.0,20.0,0.5,8.0,29.0,9.0,5.0,4.0,6.0,24.0,,22.0,48.0,0.458,12.0,26.0,0.462,22.0,31.0,0.71,7.0,35.0,16.0,2.0,5.0,12.0,21.0,-7.0,0,1,74.5,,,,,,,,,,0,1,5.700000000000003,0.41190000000000004,0.08409146791246623,
2019-11-12,,Prairie View,W,75.0,48.0,24.0,46.0,0.522,8.0,17.0,0.471,19.0,22.0,0.864,4.0,31.0,14.0,7.0,4.0,19.0,17.0,,18.0,51.0,0.353,5.0,15.0,0.333,7.0,13.0,0.538,4.0,19.0,11.0,8.0,2.0,18.0,17.0,27.0,1,2,61.5,71.0,78.0,-0.18676379872360688,0.148014099434573,0.453,0.458,74.5,-7.0,-0.09395973154362416,1,0,5.700000000000003,0.41190000000000004,0.08409146791246623,-7.0
2019-11-15,@,Baylor,L,63.0,72.0,26.0,61.0,0.426,6.0,17.0,0.353,5.0,7.0,0.714,9.0,31.0,11.0,8.0,6.0,18.0,17.0,,25.0,61.0,0.41,6.0,23.0,0.261,16.0,24.0,0.667,16.0,34.0,12.0,15.0,7.0,12.0,10.0,-9.0,0,3,67.5,73.0,63.0,-0.0874969648436146,0.0912375426580162,0.48750000000000004,0.40549999999999997,68.0,10.0,0.14705882352941177,0,1,5.700000000000003,0.41190000000000004,0.08409146791246623,10.0
2019-11-18,,Jackson State,W,73.0,58.0,24.0,49.0,0.49,7.0,16.0,0.438,18.0,23.0,0.783,9.0,34.0,14.0,5.0,2.0,16.0,11.0,,21.0,58.0,0.362,5.0,18.0,0.278,11.0,15.0,0.733,9.0,22.0,11.0,10.0,4.0,11.0,18.0,15.0,1,4,65.5,69.66666666666667,66.0,-0.06950522334790771,0.03496048638095994,0.467,0.407,67.83333333333333,3.6666666666666714,0.054054054054054126,1,0,5.700000000000003,0.41190000000000004,0.08409146791246623,3.6666666666666714
2019-11-20,@,UNLV,W,64.0,57.0,22.0,53.0,0.415,3.0,13.0,0.231,17.0,22.0,0.773,7.0,28.0,13.0,8.0,8.0,9.0,22.0,,17.0,49.0,0.347,7.0,19.0,0.368,16.0,21.0,0.762,10.0,30.0,11.0,3.0,2.0,14.0,22.0,7.0,1,5,60.5,70.5,64.0,-0.05820521316771837,0.014600637896111435,0.47275,0.39574999999999994,67.25,6.5,0.09665427509293681,0,1,5.700000000000003,0.41190000000000004,0.08409146791246623,6.5
2019-11-25,,Abilene Christian,W,61.0,56.0,24.0,50.0,0.48,5.0,15.0,0.333,8.0,17.0,0.471,5.0,28.0,12.0,9.0,5.0,13.0,14.0,,19.0,56.0,0.339,5.0,13.0,0.385,13.0,17.0,0.765,11.0,34.0,7.0,5.0,5.0,16.0,20.0,5.0,1,6,58.5,69.2,62.6,-0.07942031586111398,0.0219388966820539,0.4612,0.38599999999999995,65.9,6.600000000000001,0.1001517450682853,1,0,5.700000000000003,0.41190000000000004,0.08409146791246623,6.600000000000001
2019-11-30,,Hartford,W,69.0,55.0,25.0,55.0,0.455,2.0,10.0,0.2,17.0,23.0,0.739,11.0,37.0,12.0,7.0,4.0,10.0,20.0,,16.0,48.0,0.333,9.0,24.0,0.375,14.0,21.0,0.667,7.0,29.0,6.0,7.0,0.0,18.0,22.0,14.0,1,7,62.0,67.83333333333333,61.5,-0.07765212623165269,0.011678889928631753,0.4643333333333333,0.3781666666666666,64.66666666666667,6.333333333333329,0.09793814432989682,1,0,5.700000000000003,0.41190000000000004,0.08409146791246623,6.333333333333329
2019-12-04,@,Houston,L,60.0,68.0,19.0,56.0,0.339,4.0,16.0,0.25,18.0,25.0,0.72,8.0,30.0,14.0,3.0,2.0,8.0,28.0,,19.0,53.0,0.358,5.0,18.0,0.278,25.0,32.0,0.781,14.0,43.0,10.0,2.0,10.0,11.0,23.0,-8.0,0,8,64.0,68.0,60.57142857142857,-0.09923864781817432,0.03317375110365861,0.463,0.3717142857142857,64.28571428571429,7.428571428571431,0.11555555555555558,0,1,5.700000000000003,0.41190000000000004,0.08409146791246623,7.428571428571431
2019-12-07,,UTSA,L,71.0,77.0,25.0,55.0,0.455,7.0,17.0,0.412,14.0,22.0,0.636,9.0,29.0,7.0,3.0,2.0,9.0,17.0,,28.0,59.0,0.475,11.0,25.0,0.44,10.0,14.0,0.714,7.0,34.0,9.0,4.0,1.0,10.0,19.0,-6.0,0,9,74.0,67.0,61.5,-0.10083779493970946,0.01574393057903828,0.4475,0.37,64.25,5.5,0.08560311284046693,1,0,5.700000000000003,0.41190000000000004,0.08409146791246623,5.5
2019-12-19,@,Georgia Southern,L,64.0,67.0,25.0,49.0,0.51,5.0,15.0,0.333,9.0,14.0,0.643,3.0,21.0,13.0,5.0,1.0,15.0,22.0,,21.0,50.0,0.42,7.0,25.0,0.28,18.0,29.0,0.621,12.0,31.0,11.0,6.0,5.0,18.0,19.0,-3.0,0,10,65.5,67.44444444444444,63.22222222222222,-0.091119090275223,0.029182140532315326,0.44833333333333336,0.38166666666666665,65.33333333333333,4.222222222222221,0.06462585034013604,0,1,5.700000000000003,0.41190000000000004,0.08409146791246623,4.222222222222221
