Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-06,@,Stanford,L,62.0,73.0,23.0,52.0,0.442,7.0,20.0,0.35,9.0,14.0,0.643,5.0,31.0,9.0,6.0,4.0,17.0,13.0,,27.0,54.0,0.5,7.0,17.0,0.412,12.0,13.0,0.923,1.0,23.0,13.0,13.0,5.0,9.0,12.0,-11.0,0,1,67.5,,,,,,,,,,0,1,2.103448275862064,0.43575862068965515,0.030071481390189725,
2019-11-16,@,Arkansas,L,46.0,64.0,18.0,56.0,0.321,2.0,16.0,0.125,8.0,14.0,0.571,10.0,32.0,10.0,5.0,5.0,22.0,22.0,,20.0,54.0,0.37,4.0,20.0,0.2,20.0,26.0,0.769,13.0,34.0,9.0,11.0,2.0,13.0,18.0,-18.0,0,2,55.0,62.0,73.0,0.02518531531546625,-0.025853129227176253,0.442,0.5,67.5,-11.0,-0.16296296296296298,0,1,2.103448275862064,0.43575862068965515,0.030071481390189725,-11.0
2019-11-22,@,Washington,L,56.0,73.0,19.0,57.0,0.333,9.0,22.0,0.409,9.0,13.0,0.692,7.0,24.0,13.0,7.0,0.0,19.0,33.0,,19.0,42.0,0.452,0.0,11.0,0.0,35.0,46.0,0.761,8.0,34.0,7.0,8.0,5.0,21.0,18.0,-17.0,0,3,64.5,54.0,68.5,-0.06352436210388857,-0.07264844969512943,0.3815,0.435,61.25,-14.5,-0.23673469387755103,0,1,2.103448275862064,0.43575862068965515,0.030071481390189725,-14.5
2019-11-25,,Texas Southern,W,74.0,62.0,28.0,54.0,0.519,3.0,11.0,0.273,15.0,20.0,0.75,4.0,34.0,10.0,6.0,4.0,14.0,16.0,,24.0,64.0,0.375,4.0,15.0,0.267,10.0,18.0,0.556,10.0,33.0,14.0,8.0,2.0,17.0,19.0,12.0,1,4,68.0,54.666666666666664,70.0,0.01574393057903828,-0.15638150496103143,0.36533333333333334,0.4406666666666667,62.333333333333336,-15.333333333333336,-0.24598930481283426,1,0,2.103448275862064,0.43575862068965515,0.030071481390189725,-15.333333333333336
2019-11-29,,Coppin State,W,69.0,62.0,29.0,65.0,0.446,8.0,25.0,0.32,3.0,7.0,0.429,8.0,38.0,18.0,6.0,5.0,13.0,14.0,,23.0,59.0,0.39,7.0,30.0,0.233,9.0,11.0,0.818,4.0,32.0,9.0,5.0,0.0,13.0,12.0,7.0,1,5,65.5,59.5,68.0,-0.048818479750947386,-0.14808318563330033,0.40375000000000005,0.42425,63.75,-8.5,-0.13333333333333333,1,0,2.103448275862064,0.43575862068965515,0.030071481390189725,-8.5
2019-12-01,@,New Mexico,L,63.0,72.0,26.0,60.0,0.433,7.0,22.0,0.318,4.0,7.0,0.571,1.0,26.0,12.0,5.0,5.0,6.0,29.0,,22.0,51.0,0.431,6.0,13.0,0.462,22.0,35.0,0.629,8.0,38.0,15.0,3.0,5.0,9.0,15.0,-9.0,0,6,67.5,61.4,66.8,-0.030136739954051472,-0.11591957168472686,0.41220000000000007,0.41740000000000005,64.1,-5.399999999999999,-0.08424336973478938,0,1,2.103448275862064,0.43575862068965515,0.030071481390189725,-5.399999999999999
2019-12-06,,North Dakota,W,77.0,70.0,27.0,55.0,0.491,2.0,5.0,0.4,21.0,27.0,0.778,7.0,29.0,9.0,8.0,6.0,10.0,18.0,,23.0,55.0,0.418,9.0,22.0,0.409,15.0,20.0,0.75,8.0,31.0,15.0,4.0,2.0,17.0,24.0,7.0,1,7,73.5,61.666666666666664,67.66666666666667,-0.021632470211996657,-0.10662781037975064,0.4156666666666667,0.4196666666666667,64.66666666666667,-6.000000000000007,-0.09278350515463928,1,0,2.103448275862064,0.43575862068965515,0.030071481390189725,-6.000000000000007
2019-12-18,@,Oregon,L,48.0,81.0,19.0,52.0,0.365,4.0,17.0,0.235,6.0,11.0,0.545,1.0,20.0,9.0,6.0,2.0,19.0,17.0,,32.0,59.0,0.542,8.0,21.0,0.381,9.0,17.0,0.529,8.0,39.0,19.0,12.0,2.0,14.0,10.0,-33.0,0,8,64.5,63.857142857142854,68.0,-0.05849080505690868,-0.08033108479296419,0.4264285714285715,0.4194285714285715,65.92857142857143,-4.142857142857146,-0.06283856988082345,0,1,2.103448275862064,0.43575862068965515,0.030071481390189725,-4.142857142857146
2019-12-21,@,Omaha,L (1 OT),82.0,87.0,29.0,71.0,0.408,5.0,16.0,0.313,19.0,29.0,0.655,10.0,32.0,11.0,8.0,2.0,7.0,28.0,,25.0,58.0,0.431,7.0,17.0,0.412,30.0,42.0,0.714,10.0,45.0,8.0,5.0,7.0,18.0,23.0,-5.0,0,9,84.5,61.875,69.625,-0.058978907558434046,-0.07115452368378083,0.41875000000000007,0.4347500000000001,65.75,-7.75,-0.11787072243346007,0,1,2.103448275862064,0.43575862068965515,0.030071481390189725,-7.75
2019-12-28,,Northern Arizona,W,79.0,72.0,30.0,60.0,0.5,3.0,9.0,0.333,16.0,23.0,0.696,11.0,34.0,12.0,4.0,0.0,13.0,21.0,,25.0,59.0,0.424,8.0,19.0,0.421,14.0,21.0,0.667,10.0,30.0,13.0,8.0,1.0,15.0,19.0,7.0,1,10,75.5,64.11111111111111,71.55555555555556,-0.06915694442624556,-0.07128833725916808,0.4175555555555556,0.4343333333333334,67.83333333333333,-7.444444444444443,-0.10974610974610972,1,0,2.103448275862064,0.43575862068965515,0.030071481390189725,-7.444444444444443
