Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-05,,Binghamton,W,84.0,64.0,32.0,62.0,0.516,7.0,21.0,0.333,13.0,15.0,0.867,6.0,32.0,20.0,10.0,5.0,6.0,15.0,,24.0,58.0,0.414,9.0,25.0,0.36,7.0,10.0,0.7,6.0,23.0,12.0,4.0,4.0,12.0,17.0,20.0,1,1,74.0,,,,,,,,,,1,0,-6.519999999999996,0.4583600000000001,-0.09424689216536565,
2019-11-10,@,Bryant,L,81.0,82.0,26.0,58.0,0.448,11.0,26.0,0.423,18.0,23.0,0.783,7.0,29.0,16.0,7.0,5.0,15.0,18.0,,27.0,60.0,0.45,15.0,31.0,0.484,13.0,23.0,0.565,12.0,37.0,16.0,10.0,2.0,17.0,20.0,-1.0,0,2,81.5,84.0,64.0,-0.06352436210388857,0.10835063789611143,0.516,0.414,74.0,20.0,0.2702702702702703,0,1,-6.519999999999996,0.4583600000000001,-0.09424689216536565,20.0
2019-11-13,,NJIT,L,58.0,59.0,23.0,56.0,0.411,6.0,28.0,0.214,6.0,9.0,0.667,6.0,31.0,15.0,6.0,3.0,11.0,14.0,,22.0,60.0,0.367,3.0,12.0,0.25,12.0,12.0,1.0,10.0,34.0,9.0,6.0,2.0,10.0,14.0,-1.0,0,3,58.5,82.5,73.0,0.013748365168838705,0.17962632282761826,0.482,0.432,77.75,9.5,0.12218649517684887,1,0,-6.519999999999996,0.4583600000000001,-0.09424689216536565,9.5
2019-11-16,@,DePaul,L,54.0,75.0,21.0,57.0,0.368,6.0,27.0,0.222,6.0,12.0,0.5,12.0,29.0,10.0,10.0,0.0,14.0,13.0,,29.0,58.0,0.5,6.0,21.0,0.286,11.0,16.0,0.688,12.0,39.0,15.0,10.0,7.0,14.0,15.0,-21.0,0,4,64.5,74.33333333333333,68.33333333333333,0.009345593053062151,0.08159758911562365,0.4583333333333333,0.41033333333333327,71.33333333333333,6.0,0.08411214953271029,0,1,-6.519999999999996,0.4583600000000001,-0.09424689216536565,6.0
2019-11-20,@,Syracuse,L,53.0,72.0,14.0,40.0,0.35,6.0,27.0,0.222,19.0,25.0,0.76,6.0,22.0,11.0,4.0,1.0,6.0,13.0,,25.0,53.0,0.472,10.0,27.0,0.37,12.0,18.0,0.667,7.0,28.0,18.0,2.0,0.0,7.0,16.0,-19.0,0,5,62.5,69.25,70.0,0.011385385188530217,0.04004706646754003,0.43574999999999997,0.43274999999999997,69.625,-0.75,-0.010771992818671455,0,1,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-0.75
2019-11-23,@,Coppin State,L (1 OT),66.0,68.0,23.0,79.0,0.291,7.0,34.0,0.206,13.0,19.0,0.684,21.0,48.0,16.0,14.0,1.0,15.0,14.0,,26.0,62.0,0.419,9.0,26.0,0.346,7.0,14.0,0.5,10.0,39.0,12.0,11.0,8.0,20.0,15.0,-2.0,0,6,67.0,66.0,70.4,0.013748365168838705,0.052952910623384086,0.41859999999999997,0.4406,68.2,-4.400000000000006,-0.06451612903225815,0,1,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-4.400000000000006
2019-11-26,@,Navy,L,61.0,72.0,22.0,52.0,0.423,7.0,22.0,0.318,10.0,14.0,0.714,7.0,26.0,10.0,2.0,2.0,12.0,19.0,,26.0,53.0,0.491,7.0,21.0,0.333,13.0,20.0,0.65,11.0,34.0,14.0,3.0,1.0,9.0,12.0,-11.0,0,7,66.5,66.0,70.0,0.01223321365368718,0.057904209324682876,0.3973333333333333,0.437,68.0,-4.0,-0.058823529411764705,0,1,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-4.0
2019-12-07,,Lafayette,L,59.0,62.0,24.0,63.0,0.381,3.0,21.0,0.143,8.0,12.0,0.667,10.0,30.0,12.0,9.0,2.0,3.0,13.0,,21.0,47.0,0.447,7.0,21.0,0.333,13.0,20.0,0.65,6.0,33.0,14.0,1.0,5.0,12.0,12.0,-3.0,0,8,60.5,65.28571428571429,70.28571428571429,0.014703209012085161,0.046231735457086975,0.40099999999999997,0.44471428571428573,67.78571428571429,-5.0,-0.07376185458377238,1,0,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-5.0
2019-12-11,@,Colgate,L,58.0,66.0,24.0,53.0,0.453,4.0,16.0,0.25,6.0,6.0,1.0,7.0,36.0,12.0,0.0,3.0,14.0,19.0,,24.0,59.0,0.407,6.0,21.0,0.286,12.0,15.0,0.8,6.0,27.0,13.0,6.0,9.0,6.0,12.0,-8.0,0,9,62.0,64.5,69.25,-0.005384827220167643,0.04387635991777211,0.39849999999999997,0.445,66.875,-4.75,-0.07102803738317758,0,1,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-4.75
2019-12-22,@,Hartford,L,76.0,80.0,30.0,61.0,0.492,8.0,25.0,0.32,8.0,11.0,0.727,10.0,32.0,18.0,6.0,1.0,16.0,16.0,,28.0,60.0,0.467,13.0,24.0,0.542,11.0,16.0,0.688,10.0,26.0,12.0,9.0,6.0,11.0,13.0,-4.0,0,10,78.0,63.77777777777778,68.88888888888889,-0.015614954438383344,0.034862734670304985,0.4045555555555555,0.44077777777777777,66.33333333333333,-5.111111111111107,-0.0770519262981574,0,1,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-5.111111111111107
2019-12-29,@,Penn State,L,59.0,90.0,22.0,54.0,0.407,8.0,19.0,0.421,7.0,13.0,0.538,9.0,25.0,14.0,5.0,4.0,16.0,15.0,,35.0,67.0,0.522,8.0,26.0,0.308,12.0,18.0,0.667,14.0,38.0,16.0,8.0,3.0,11.0,17.0,-31.0,0,11,74.5,65.0,70.0,-0.013524362103888576,0.0507613521818257,0.4132999999999999,0.4434,67.5,-5.0,-0.07407407407407407,0,1,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-5.111111111111107
2020-01-18,@,Columbia,L,61.0,75.0,20.0,59.0,0.339,5.0,25.0,0.2,16.0,19.0,0.842,8.0,31.0,9.0,2.0,4.0,12.0,15.0,,29.0,57.0,0.509,7.0,16.0,0.438,10.0,12.0,0.833,5.0,33.0,14.0,6.0,7.0,9.0,19.0,-14.0,0,12,68.0,64.45454545454545,71.81818181818181,-0.00463860751996753,0.0396401948581368,0.41272727272727266,0.4505454545454546,68.13636363636364,-7.36363636363636,-0.10807204803202128,0,1,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-5.111111111111107
2020-01-25,,Columbia,W,62.0,50.0,23.0,48.0,0.479,7.0,20.0,0.35,9.0,18.0,0.5,2.0,39.0,15.0,5.0,4.0,11.0,16.0,,19.0,60.0,0.317,5.0,23.0,0.217,7.0,15.0,0.467,5.0,31.0,11.0,6.0,2.0,9.0,18.0,12.0,1,13,56.0,64.16666666666667,72.08333333333333,-0.009628258207784679,0.0332964471446664,0.4065833333333333,0.45541666666666675,68.125,-7.916666666666657,-0.11620795107033625,1,0,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-5.111111111111107
2020-01-31,@,Brown,L,63.0,74.0,26.0,58.0,0.448,8.0,24.0,0.333,3.0,7.0,0.429,6.0,27.0,14.0,10.0,3.0,18.0,21.0,,24.0,55.0,0.436,6.0,18.0,0.333,20.0,27.0,0.741,12.0,37.0,15.0,9.0,5.0,15.0,13.0,-11.0,0,14,68.5,64.0,70.38461538461539,-0.007033977488503984,0.03073793297807864,0.41215384615384615,0.44476923076923086,67.1923076923077,-6.384615384615387,-0.09502003434459076,0,1,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-5.111111111111107
2020-02-01,@,Yale,L,71.0,86.0,22.0,49.0,0.449,13.0,27.0,0.481,14.0,20.0,0.7,3.0,18.0,16.0,6.0,1.0,12.0,23.0,,30.0,54.0,0.556,10.0,18.0,0.556,16.0,23.0,0.696,10.0,35.0,21.0,5.0,2.0,11.0,19.0,-15.0,0,15,78.5,63.92857142857143,70.64285714285714,-0.0017925185284695666,0.023179379048790916,0.4147142857142857,0.44414285714285723,67.28571428571429,-6.714285714285708,-0.09978768577494682,0,1,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-5.111111111111107
2020-02-08,,Princeton,W,73.0,62.0,26.0,53.0,0.491,7.0,18.0,0.389,14.0,19.0,0.737,5.0,31.0,16.0,11.0,1.0,11.0,20.0,,22.0,51.0,0.431,7.0,23.0,0.304,11.0,17.0,0.647,6.0,28.0,9.0,7.0,0.0,16.0,18.0,11.0,1,16,67.5,64.4,71.66666666666667,0.01566818447996232,0.024150056500762573,0.417,0.45160000000000006,68.03333333333333,-7.266666666666666,-0.10681038706516413,1,0,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-5.111111111111107
2020-02-09,,Penn,L,73.0,79.0,28.0,61.0,0.459,9.0,23.0,0.391,8.0,11.0,0.727,4.0,26.0,13.0,3.0,0.0,6.0,17.0,,30.0,56.0,0.536,6.0,23.0,0.261,13.0,16.0,0.813,5.0,28.0,16.0,3.0,5.0,7.0,14.0,-6.0,0,17,76.0,64.9375,71.0625,0.012750902573686052,0.024206508608512478,0.42162499999999997,0.45031250000000006,68.0,-6.125,-0.0900735294117647,1,0,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-5.111111111111107
2020-02-14,@,Harvard,L,63.0,85.0,22.0,55.0,0.4,5.0,20.0,0.25,14.0,22.0,0.636,7.0,27.0,11.0,5.0,2.0,10.0,21.0,,32.0,61.0,0.525,10.0,27.0,0.37,11.0,16.0,0.688,8.0,35.0,14.0,5.0,2.0,10.0,19.0,-22.0,0,18,74.0,65.41176470588235,71.52941176470588,0.015612328543593512,0.017067743159269344,0.42382352941176465,0.4553529411764707,68.47058823529412,-6.117647058823536,-0.08934707903780079,0,1,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-5.111111111111107
2020-02-15,@,Dartmouth,L,53.0,75.0,20.0,56.0,0.357,5.0,23.0,0.217,8.0,11.0,0.727,5.0,19.0,9.0,4.0,4.0,7.0,18.0,,27.0,51.0,0.529,6.0,17.0,0.353,15.0,18.0,0.833,10.0,35.0,14.0,4.0,4.0,11.0,15.0,-22.0,0,19,64.0,65.27777777777777,72.27777777777777,0.010730957045047618,0.018527905382660248,0.4225,0.4592222222222223,68.77777777777777,-7.0,-0.10177705977382877,0,1,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-5.111111111111107
2020-02-21,,Yale,L (2 OT),80.0,81.0,31.0,61.0,0.508,7.0,18.0,0.389,11.0,16.0,0.688,6.0,28.0,17.0,10.0,3.0,10.0,19.0,,30.0,65.0,0.462,10.0,30.0,0.333,11.0,17.0,0.647,11.0,36.0,21.0,6.0,5.0,16.0,16.0,-1.0,0,20,80.5,64.63157894736842,72.42105263157895,0.008951207928684757,0.013510521617041638,0.41905263157894734,0.46289473684210536,68.52631578947368,-7.78947368421052,-0.11367127496159746,1,0,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-5.111111111111107
2020-02-22,,Brown,W,63.0,45.0,21.0,41.0,0.512,6.0,9.0,0.667,15.0,18.0,0.833,3.0,33.0,11.0,9.0,5.0,11.0,20.0,,15.0,58.0,0.259,4.0,23.0,0.174,11.0,17.0,0.647,15.0,31.0,6.0,5.0,2.0,11.0,16.0,18.0,1,21,54.0,65.4,72.85,0.005282977345652695,0.01591970103955692,0.42349999999999993,0.4628500000000001,69.125,-7.449999999999989,-0.10777576853526204,1,0,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-5.111111111111107
2020-02-28,,Dartmouth,L,70.0,82.0,25.0,51.0,0.49,6.0,17.0,0.353,14.0,22.0,0.636,4.0,23.0,13.0,2.0,4.0,6.0,17.0,,25.0,45.0,0.556,11.0,23.0,0.478,21.0,29.0,0.724,3.0,28.0,16.0,1.0,1.0,10.0,17.0,-12.0,0,22,76.0,65.28571428571429,71.52380952380952,0.003762289974886035,0.014038886897442981,0.42771428571428566,0.45314285714285724,68.4047619047619,-6.238095238095227,-0.0911938739993037,1,0,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-5.111111111111107
2020-02-29,,Harvard,L,58.0,67.0,21.0,53.0,0.396,6.0,23.0,0.261,10.0,15.0,0.667,7.0,27.0,12.0,9.0,1.0,14.0,27.0,,17.0,43.0,0.395,7.0,16.0,0.438,26.0,33.0,0.788,8.0,30.0,11.0,8.0,3.0,17.0,15.0,-9.0,0,23,62.5,65.5,72.0,0.0008406621847998341,0.017915031835505357,0.4305454545454545,0.45781818181818196,68.75,-6.5,-0.09454545454545454,1,0,-6.519999999999996,0.4583600000000001,-0.09424689216536565,-5.111111111111107
