Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-09,,Middle Tennessee,L,70.0,73.0,24.0,64.0,0.375,9.0,32.0,0.281,13.0,16.0,0.813,10.0,38.0,12.0,4.0,6.0,18.0,16.0,,23.0,57.0,0.404,13.0,30.0,0.433,14.0,17.0,0.824,6.0,34.0,14.0,8.0,4.0,20.0,18.0,-3.0,0,1,71.5,,,,,,,,,,1,0,-2.63333333333334,0.44753333333333345,-0.03771783241823834,
2019-11-12,@,Tennessee State,L,78.0,79.0,27.0,54.0,0.5,7.0,20.0,0.35,17.0,24.0,0.708,4.0,19.0,9.0,3.0,1.0,13.0,12.0,,32.0,59.0,0.542,8.0,22.0,0.364,7.0,13.0,0.538,12.0,36.0,15.0,3.0,6.0,22.0,26.0,-1.0,0,2,78.5,70.0,73.0,0.07218992361039717,0.22072221323857721,0.375,0.404,71.5,-3.0,-0.04195804195804196,0,1,-2.63333333333334,0.44753333333333345,-0.03771783241823834,-3.0
2019-11-15,@,Duquesne,L,36.0,58.0,14.0,48.0,0.292,0.0,18.0,0.0,8.0,12.0,0.667,4.0,31.0,4.0,8.0,3.0,21.0,16.0,,22.0,60.0,0.367,1.0,22.0,0.045,13.0,17.0,0.765,12.0,41.0,12.0,15.0,5.0,13.0,15.0,-22.0,0,3,47.0,74.0,76.0,0.010799962220435777,0.10094932210663776,0.4375,0.47300000000000003,75.0,-2.0,-0.02666666666666667,0,1,-2.63333333333334,0.44753333333333345,-0.03771783241823834,-2.0
2019-11-20,,Belmont,L,67.0,73.0,23.0,61.0,0.377,4.0,20.0,0.2,17.0,28.0,0.607,14.0,45.0,9.0,5.0,1.0,11.0,15.0,,27.0,69.0,0.391,8.0,32.0,0.25,11.0,18.0,0.611,14.0,42.0,13.0,3.0,4.0,10.0,17.0,-6.0,0,4,70.0,61.333333333333336,70.0,-0.05265479688649727,0.0007613521818257141,0.389,0.4376666666666667,65.66666666666667,-8.666666666666664,-0.13197969543147203,1,0,-2.63333333333334,0.44753333333333345,-0.03771783241823834,-8.666666666666664
2019-11-22,@,Navy,W,65.0,61.0,26.0,53.0,0.491,10.0,21.0,0.476,3.0,7.0,0.429,4.0,25.0,15.0,5.0,6.0,10.0,15.0,,20.0,56.0,0.357,8.0,24.0,0.333,13.0,14.0,0.929,14.0,34.0,13.0,5.0,1.0,13.0,14.0,4.0,1,5,63.0,62.75,70.75,-0.07448053740269334,0.00449683930953898,0.386,0.42600000000000005,66.75,-8.0,-0.1198501872659176,0,1,-2.63333333333334,0.44753333333333345,-0.03771783241823834,-8.0
2019-11-25,@,Tennessee Tech,W,78.0,65.0,30.0,60.0,0.5,10.0,26.0,0.385,8.0,12.0,0.667,7.0,36.0,16.0,5.0,1.0,10.0,10.0,,25.0,70.0,0.357,11.0,35.0,0.314,4.0,8.0,0.5,14.0,38.0,10.0,4.0,3.0,12.0,17.0,13.0,1,6,71.5,63.2,68.8,-0.02871423552161012,0.017870986733320715,0.40700000000000003,0.4122,66.0,-5.599999999999994,-0.08484848484848476,0,1,-2.63333333333334,0.44753333333333345,-0.03771783241823834,-5.599999999999994
2019-11-30,@,Xavier,L,62.0,87.0,25.0,63.0,0.397,4.0,15.0,0.267,8.0,11.0,0.727,14.0,34.0,12.0,6.0,0.0,17.0,13.0,,36.0,74.0,0.486,8.0,24.0,0.333,7.0,13.0,0.538,21.0,42.0,21.0,10.0,5.0,14.0,12.0,-25.0,0,7,74.5,65.66666666666667,68.16666666666667,-0.00895583418510687,0.045888840830096755,0.42250000000000004,0.403,66.91666666666667,-2.5,-0.037359900373599,0,1,-2.63333333333334,0.44753333333333345,-0.03771783241823834,-2.5
2019-12-03,@,Belmont,L,75.0,80.0,31.0,69.0,0.449,7.0,28.0,0.25,6.0,7.0,0.857,8.0,31.0,10.0,9.0,2.0,15.0,18.0,,29.0,57.0,0.509,10.0,28.0,0.357,12.0,16.0,0.75,3.0,32.0,14.0,7.0,4.0,18.0,12.0,-5.0,0,8,77.5,65.14285714285714,70.85714285714286,-0.024050677893362238,0.03123370241224044,0.41885714285714293,0.41485714285714287,68.0,-5.714285714285722,-0.08403361344537827,0,1,-2.63333333333334,0.44753333333333345,-0.03771783241823834,-5.714285714285722
2019-12-17,,Tennessee Tech,W,78.0,60.0,28.0,55.0,0.509,11.0,25.0,0.44,11.0,17.0,0.647,6.0,31.0,18.0,6.0,4.0,17.0,15.0,,23.0,54.0,0.426,8.0,24.0,0.333,6.0,17.0,0.353,8.0,29.0,7.0,9.0,0.0,16.0,17.0,18.0,1,9,69.0,66.375,72.0,-0.025388768883549573,0.03543397122944475,0.42262500000000003,0.426625,69.1875,-5.625,-0.08130081300813008,1,0,-2.63333333333334,0.44753333333333345,-0.03771783241823834,-5.625
2019-12-20,@,Vermont,L,63.0,86.0,21.0,65.0,0.323,10.0,27.0,0.37,11.0,16.0,0.688,9.0,31.0,16.0,6.0,1.0,11.0,23.0,,28.0,60.0,0.467,10.0,23.0,0.435,20.0,25.0,0.8,10.0,46.0,15.0,6.0,9.0,13.0,15.0,-23.0,0,10,74.5,67.66666666666667,70.66666666666667,-0.00810564289206589,0.04024922280177179,0.43222222222222223,0.4265555555555556,69.16666666666667,-3.0,-0.043373493975903614,0,1,-2.63333333333334,0.44753333333333345,-0.03771783241823834,-3.0
