Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-05,@,Missouri State,W,67.0,66.0,27.0,52.0,0.519,3.0,14.0,0.214,10.0,15.0,0.667,9.0,30.0,17.0,7.0,3.0,13.0,19.0,,23.0,54.0,0.426,8.0,28.0,0.286,12.0,18.0,0.667,9.0,24.0,10.0,7.0,3.0,10.0,15.0,1.0,1,1,66.5,,,,,,,,,,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,
2019-11-10,@,Illinois State,L,70.0,75.0,27.0,53.0,0.509,6.0,19.0,0.316,10.0,12.0,0.833,4.0,24.0,13.0,9.0,4.0,15.0,19.0,,24.0,51.0,0.471,10.0,24.0,0.417,17.0,24.0,0.708,8.0,25.0,14.0,4.0,4.0,15.0,16.0,-5.0,0,2,72.5,67.0,66.0,-0.17919600389493334,0.05011200153247508,0.519,0.426,66.5,1.0,0.015037593984962405,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,1.0
2019-11-17,@,Central Arkansas,W,76.0,56.0,26.0,61.0,0.426,6.0,18.0,0.333,18.0,24.0,0.75,14.0,41.0,12.0,6.0,2.0,12.0,27.0,,13.0,51.0,0.255,8.0,25.0,0.32,22.0,30.0,0.733,10.0,30.0,7.0,5.0,10.0,17.0,19.0,20.0,1,3,66.0,68.5,70.5,-0.11644407013308564,0.06945436130036675,0.514,0.4485,69.5,-2.0,-0.02877697841726619,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,-2.0
2019-11-20,@,Memphis,L,58.0,68.0,21.0,49.0,0.429,3.0,10.0,0.3,13.0,24.0,0.542,6.0,34.0,11.0,11.0,4.0,26.0,24.0,,24.0,62.0,0.387,5.0,21.0,0.238,15.0,23.0,0.652,11.0,36.0,16.0,16.0,6.0,19.0,23.0,-10.0,0,4,63.0,71.0,65.66666666666667,-0.10225675647008575,0.08241472419052764,0.48466666666666663,0.38400000000000006,68.33333333333333,5.333333333333329,0.07804878048780481,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,5.333333333333329
2019-11-23,@,NC State,L,58.0,74.0,22.0,59.0,0.373,4.0,18.0,0.222,10.0,14.0,0.714,11.0,32.0,15.0,7.0,2.0,16.0,16.0,,27.0,56.0,0.482,8.0,22.0,0.364,12.0,18.0,0.667,7.0,32.0,14.0,11.0,5.0,15.0,16.0,-16.0,0,5,66.0,67.75,66.25,-0.11426236948396237,0.03741903412252651,0.47075,0.38475000000000004,67.0,1.5,0.022388059701492536,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,1.5
2019-11-26,,St. Francis (NY),W,67.0,56.0,18.0,52.0,0.346,5.0,15.0,0.333,26.0,36.0,0.722,10.0,40.0,11.0,10.0,2.0,13.0,23.0,,19.0,54.0,0.352,5.0,20.0,0.25,13.0,21.0,0.619,7.0,36.0,8.0,3.0,2.0,16.0,26.0,11.0,1,6,61.5,65.8,67.8,-0.11291645936832623,0.031608381258943274,0.45120000000000005,0.4042,66.8,-2.0,-0.029940119760479042,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,-2.0
2019-11-27,,Alcorn State,W,67.0,50.0,21.0,53.0,0.396,6.0,20.0,0.3,19.0,28.0,0.679,12.0,43.0,7.0,5.0,0.0,17.0,15.0,,18.0,58.0,0.31,5.0,27.0,0.185,9.0,14.0,0.643,10.0,35.0,6.0,5.0,4.0,15.0,26.0,17.0,1,7,58.5,66.0,65.83333333333333,-0.10897890755843401,0.020652853085984857,0.4336666666666667,0.39549999999999996,65.91666666666667,0.1666666666666714,0.0025284450063211843,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,0.1666666666666714
2019-11-30,,ETSU,L,63.0,67.0,21.0,45.0,0.467,8.0,20.0,0.4,13.0,18.0,0.722,9.0,29.0,12.0,6.0,1.0,17.0,17.0,,23.0,51.0,0.451,11.0,22.0,0.5,10.0,12.0,0.833,6.0,22.0,9.0,6.0,1.0,11.0,17.0,-4.0,0,8,65.0,66.14285714285714,63.57142857142857,-0.09970146793542203,0.016812716547796813,0.4282857142857143,0.3832857142857143,64.85714285714286,2.5714285714285694,0.03964757709251098,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,2.5714285714285694
2019-12-07,@,North Texas,L,53.0,76.0,17.0,46.0,0.37,5.0,16.0,0.313,14.0,21.0,0.667,7.0,24.0,8.0,8.0,5.0,16.0,14.0,,26.0,54.0,0.481,19.0,35.0,0.543,5.0,6.0,0.833,7.0,31.0,23.0,7.0,1.0,14.0,19.0,-23.0,0,9,64.5,65.75,64.0,-0.07968405792137906,0.038038137896111435,0.43312500000000004,0.39175,64.875,1.75,0.02697495183044316,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,1.75
2019-12-10,,Tennessee State,W,86.0,62.0,29.0,54.0,0.537,7.0,14.0,0.5,21.0,32.0,0.656,7.0,33.0,16.0,10.0,7.0,15.0,19.0,,21.0,58.0,0.362,8.0,27.0,0.296,12.0,27.0,0.444,13.0,34.0,9.0,10.0,5.0,20.0,28.0,24.0,1,10,74.0,64.33333333333333,65.33333333333333,-0.07518239319197148,0.08953686238590741,0.42611111111111116,0.4016666666666666,64.83333333333333,-1.0,-0.015424164524421595,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2019-12-19,@,Louisiana-Monroe,W,73.0,72.0,23.0,47.0,0.489,12.0,24.0,0.5,15.0,23.0,0.652,3.0,22.0,16.0,8.0,2.0,15.0,22.0,,26.0,48.0,0.542,7.0,12.0,0.583,13.0,22.0,0.591,5.0,27.0,15.0,4.0,0.0,17.0,21.0,1.0,1,11,72.5,66.5,65.0,-0.07442661774298634,0.08801409943457295,0.4372000000000001,0.3977,65.75,1.5,0.022813688212927757,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2019-12-21,@,Louisiana,W,69.0,66.0,28.0,54.0,0.519,3.0,11.0,0.273,10.0,13.0,0.769,10.0,32.0,18.0,4.0,3.0,17.0,18.0,,21.0,52.0,0.404,6.0,19.0,0.316,18.0,23.0,0.783,8.0,24.0,9.0,8.0,0.0,12.0,14.0,3.0,1,12,67.5,67.0909090909091,65.63636363636364,-0.04929671982746581,0.07705735534763491,0.441909090909091,0.4108181818181818,66.36363636363636,1.4545454545454533,0.021917808219178065,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2020-01-02,,Texas State,W,72.0,68.0,26.0,49.0,0.531,3.0,11.0,0.273,17.0,22.0,0.773,5.0,38.0,13.0,3.0,3.0,13.0,16.0,,24.0,60.0,0.4,7.0,18.0,0.389,13.0,19.0,0.684,6.0,27.0,13.0,7.0,2.0,7.0,20.0,4.0,1,13,70.0,67.25,65.66666666666667,-0.06073625801466925,0.06718629779458857,0.4483333333333334,0.41025,66.45833333333333,1.5833333333333286,0.023824451410658237,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2020-01-04,,Texas-Arlington,W,92.0,89.0,30.0,54.0,0.556,7.0,18.0,0.389,25.0,33.0,0.758,12.0,33.0,14.0,3.0,4.0,18.0,17.0,,33.0,66.0,0.5,10.0,26.0,0.385,13.0,16.0,0.813,8.0,25.0,13.0,4.0,2.0,12.0,25.0,3.0,1,14,90.5,67.61538461538461,65.84615384615384,-0.07120354299126053,0.061475637896111435,0.45469230769230773,0.4094615384615385,66.73076923076923,1.7692307692307736,0.02651296829971188,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2020-01-06,,Georgia Southern,W,79.0,73.0,28.0,50.0,0.56,4.0,12.0,0.333,19.0,30.0,0.633,7.0,32.0,21.0,6.0,4.0,15.0,20.0,,27.0,61.0,0.443,8.0,24.0,0.333,11.0,17.0,0.647,7.0,25.0,8.0,4.0,6.0,11.0,25.0,6.0,1,15,76.0,69.35714285714286,67.5,-0.07253569063118001,0.057904209324682876,0.46192857142857147,0.4159285714285715,68.42857142857143,1.8571428571428612,0.027139874739039723,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2020-01-09,@,Troy,L,71.0,76.0,26.0,68.0,0.382,5.0,23.0,0.217,14.0,20.0,0.7,14.0,41.0,15.0,7.0,3.0,16.0,16.0,,25.0,59.0,0.424,15.0,31.0,0.484,11.0,18.0,0.611,7.0,32.0,17.0,6.0,7.0,12.0,18.0,-5.0,0,16,73.5,70.0,67.86666666666666,-0.0792386478181743,0.05484498956605255,0.46846666666666675,0.41773333333333335,68.93333333333334,2.13333333333334,0.030947775628626786,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2020-01-11,,South Alabama,L,43.0,52.0,16.0,47.0,0.34,5.0,16.0,0.313,6.0,11.0,0.545,10.0,33.0,14.0,5.0,2.0,21.0,16.0,,19.0,45.0,0.422,1.0,9.0,0.111,13.0,18.0,0.722,3.0,24.0,6.0,9.0,4.0,15.0,16.0,-9.0,0,17,47.5,70.0625,68.375,-0.08069652981129266,0.07038788652499628,0.46306250000000004,0.418125,69.21875,1.6875,0.02437923250564334,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2020-01-16,@,Coastal Carolina,W,71.0,55.0,28.0,55.0,0.509,7.0,18.0,0.389,8.0,15.0,0.533,7.0,41.0,17.0,11.0,10.0,21.0,18.0,,23.0,73.0,0.315,5.0,25.0,0.2,4.0,7.0,0.571,13.0,36.0,11.0,12.0,2.0,17.0,19.0,16.0,1,18,63.0,68.47058823529412,67.41176470588235,-0.0764109600420329,0.05558558554009052,0.45582352941176474,0.4183529411764706,67.94117647058823,1.058823529411768,0.015584415584415635,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2020-01-18,@,Appalachian State,W,73.0,57.0,28.0,52.0,0.538,7.0,17.0,0.412,10.0,13.0,0.769,8.0,35.0,18.0,6.0,3.0,18.0,19.0,,19.0,58.0,0.328,5.0,16.0,0.313,14.0,23.0,0.609,7.0,23.0,6.0,13.0,3.0,11.0,16.0,16.0,1,19,65.0,68.61111111111111,66.72222222222223,-0.07303853214437442,0.051171724490615966,0.45877777777777784,0.41261111111111115,67.66666666666667,1.8888888888888857,0.027914614121510625,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2020-01-22,,Troy,W,81.0,63.0,29.0,59.0,0.492,7.0,19.0,0.368,16.0,25.0,0.64,6.0,36.0,17.0,8.0,6.0,8.0,17.0,,21.0,63.0,0.333,7.0,26.0,0.269,14.0,17.0,0.824,13.0,40.0,9.0,3.0,1.0,15.0,21.0,18.0,1,20,72.0,68.84210526315789,66.21052631578948,-0.07040509604884268,0.04657102740326563,0.4629473684210527,0.40815789473684216,67.52631578947368,2.6315789473684106,0.038971161340607796,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2020-01-25,@,South Alabama,W,73.0,71.0,25.0,53.0,0.472,12.0,28.0,0.429,11.0,14.0,0.786,8.0,28.0,14.0,7.0,6.0,10.0,18.0,,23.0,46.0,0.5,9.0,16.0,0.563,16.0,18.0,0.889,2.0,20.0,11.0,7.0,2.0,12.0,15.0,2.0,1,21,72.0,69.45,66.05,-0.0694638869419015,0.04529471435334087,0.46440000000000003,0.40440000000000004,67.75,3.4000000000000057,0.050184501845018534,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2020-01-30,,Coastal Carolina,W,96.0,79.0,26.0,53.0,0.491,5.0,20.0,0.25,39.0,47.0,0.83,7.0,34.0,15.0,10.0,3.0,16.0,25.0,,26.0,69.0,0.377,5.0,30.0,0.167,22.0,33.0,0.667,20.0,43.0,7.0,7.0,4.0,17.0,35.0,17.0,1,22,87.5,69.61904761904762,66.28571428571429,-0.05702641408747272,0.04638943099955967,0.46476190476190476,0.408952380952381,67.95238095238095,3.3333333333333286,0.04905395935529075,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2020-02-01,,Appalachian State,W,93.0,86.0,34.0,56.0,0.607,13.0,25.0,0.52,12.0,14.0,0.857,9.0,19.0,26.0,9.0,4.0,9.0,15.0,,32.0,44.0,0.727,12.0,19.0,0.632,10.0,14.0,0.714,1.0,15.0,16.0,6.0,1.0,15.0,15.0,7.0,1,23,89.5,70.81818181818181,66.86363636363636,-0.06320343784201438,0.03725741899740309,0.46595454545454545,0.4075000000000001,68.8409090909091,3.9545454545454533,0.057444701221525236,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2020-02-08,,Arkansas State,W,90.0,87.0,25.0,58.0,0.431,10.0,23.0,0.435,30.0,35.0,0.857,11.0,31.0,15.0,5.0,4.0,7.0,17.0,,29.0,56.0,0.518,11.0,22.0,0.5,18.0,24.0,0.75,8.0,30.0,14.0,2.0,3.0,8.0,25.0,3.0,1,24,88.5,71.78260869565217,67.69565217391305,-0.05368184241884921,0.04100357623907869,0.4720869565217391,0.4213913043478262,69.73913043478261,4.0869565217391255,0.05860349127182038,1,0,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2020-02-13,@,Texas State,L,66.0,74.0,22.0,44.0,0.5,3.0,10.0,0.3,19.0,29.0,0.655,7.0,25.0,10.0,8.0,4.0,16.0,16.0,,31.0,63.0,0.492,4.0,19.0,0.211,8.0,15.0,0.533,16.0,36.0,19.0,6.0,4.0,14.0,23.0,-8.0,0,25,70.0,72.54166666666667,68.5,-0.049882776808081564,0.04231505395450558,0.47037499999999993,0.4254166666666668,70.52083333333333,4.041666666666671,0.05731166912850819,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
2020-02-15,@,Texas-Arlington,L,65.0,76.0,23.0,54.0,0.426,4.0,18.0,0.222,15.0,23.0,0.652,7.0,31.0,18.0,5.0,4.0,17.0,26.0,,25.0,61.0,0.41,5.0,17.0,0.294,21.0,27.0,0.778,9.0,32.0,13.0,13.0,4.0,11.0,24.0,-11.0,0,26,70.5,72.28,68.72,-0.05453155634849288,0.03397272753522668,0.4715599999999999,0.42808000000000007,70.5,3.5600000000000023,0.050496453900709254,0,1,3.3333333333333286,0.4284666666666668,0.04666355576294907,-1.0
