Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-05,@,Iowa State,L,74.0,110.0,30.0,73.0,0.411,11.0,29.0,0.379,3.0,8.0,0.375,10.0,35.0,13.0,3.0,0.0,21.0,9.0,,45.0,87.0,0.517,13.0,35.0,0.371,7.0,11.0,0.636,15.0,48.0,32.0,15.0,7.0,10.0,8.0,-36.0,0,1,92.0,,,,,,,,,,0,1,-21.400000000000006,0.47909999999999986,-0.27100042211903763,
2019-11-08,@,Utah,L,49.0,143.0,21.0,80.0,0.263,4.0,30.0,0.133,3.0,6.0,0.5,7.0,26.0,10.0,9.0,6.0,17.0,16.0,,57.0,90.0,0.633,17.0,34.0,0.5,12.0,13.0,0.923,10.0,61.0,41.0,6.0,3.0,11.0,14.0,-94.0,0,2,96.0,74.0,110.0,0.13242158384205738,0.04102109244156599,0.411,0.517,92.0,-36.0,-0.391304347826087,0,1,-21.400000000000006,0.47909999999999986,-0.27100042211903763,-36.0
2019-11-10,@,Central Michigan,L,78.0,134.0,30.0,73.0,0.411,8.0,32.0,0.25,10.0,16.0,0.625,7.0,34.0,15.0,0.0,4.0,23.0,27.0,,47.0,93.0,0.505,13.0,37.0,0.351,27.0,37.0,0.73,20.0,56.0,20.0,16.0,1.0,6.0,15.0,-56.0,0,3,106.0,61.5,126.5,0.05232929643269679,0.04220686319255412,0.33699999999999997,0.575,94.0,-65.0,-0.6914893617021277,0,1,-21.400000000000006,0.47909999999999986,-0.27100042211903763,-65.0
2019-11-12,@,Western Michigan,L,81.0,91.0,29.0,63.0,0.46,7.0,18.0,0.389,16.0,19.0,0.842,8.0,29.0,6.0,5.0,2.0,8.0,27.0,,29.0,57.0,0.509,6.0,12.0,0.5,27.0,38.0,0.711,10.0,35.0,14.0,2.0,3.0,8.0,14.0,-10.0,0,4,86.0,67.0,129.0,0.029759219985663665,0.01980897122944475,0.36166666666666664,0.5516666666666666,98.0,-62.0,-0.6326530612244898,0,1,-21.400000000000006,0.47909999999999986,-0.27100042211903763,-62.0
2019-11-19,@,Louisiana Tech,L,43.0,76.0,17.0,71.0,0.239,2.0,23.0,0.087,7.0,12.0,0.583,8.0,41.0,8.0,3.0,2.0,16.0,22.0,,28.0,67.0,0.418,3.0,22.0,0.136,17.0,29.0,0.586,11.0,54.0,19.0,7.0,3.0,11.0,15.0,-33.0,0,5,59.5,70.5,119.5,0.005624574066324217,-0.0059929813507504925,0.38625,0.5409999999999999,95.0,-49.0,-0.5157894736842106,0,1,-21.400000000000006,0.47909999999999986,-0.27100042211903763,-49.0
2019-11-24,@,South Dakota State,L,54.0,84.0,22.0,67.0,0.328,5.0,22.0,0.227,5.0,5.0,1.0,9.0,24.0,4.0,5.0,4.0,8.0,14.0,,33.0,58.0,0.569,8.0,25.0,0.32,10.0,15.0,0.667,8.0,40.0,19.0,5.0,3.0,10.0,7.0,-30.0,0,6,69.0,65.0,110.8,-0.018139746719273153,-0.0319359144504589,0.35679999999999995,0.5164,87.9,-45.8,-0.521046643913538,0,1,-21.400000000000006,0.47909999999999986,-0.27100042211903763,-45.8
2019-11-27,@,North Alabama,L,50.0,73.0,21.0,66.0,0.318,5.0,27.0,0.185,3.0,15.0,0.2,14.0,43.0,5.0,6.0,2.0,16.0,21.0,,28.0,68.0,0.412,7.0,26.0,0.269,10.0,20.0,0.5,13.0,44.0,14.0,7.0,3.0,12.0,17.0,-23.0,0,7,61.5,63.166666666666664,106.33333333333333,-0.020648372657978253,-0.03139270066188227,0.3519999999999999,0.5251666666666667,84.75,-43.166666666666664,-0.5093411996066863,0,1,-21.400000000000006,0.47909999999999986,-0.27100042211903763,-43.166666666666664
2019-12-06,@,Missouri State,L,62.0,86.0,24.0,59.0,0.407,8.0,17.0,0.471,6.0,14.0,0.429,4.0,24.0,7.0,8.0,1.0,19.0,24.0,,30.0,60.0,0.5,8.0,23.0,0.348,18.0,26.0,0.692,9.0,44.0,19.0,8.0,3.0,17.0,18.0,-24.0,0,8,74.0,61.285714285714285,101.57142857142857,-0.019818068397594868,-0.030823940162960306,0.3471428571428571,0.509,81.42857142857143,-40.285714285714285,-0.49473684210526314,0,1,-21.400000000000006,0.47909999999999986,-0.27100042211903763,-40.285714285714285
2019-12-15,@,Miami (OH),L,67.0,79.0,28.0,69.0,0.406,5.0,26.0,0.192,6.0,14.0,0.429,13.0,37.0,13.0,8.0,5.0,8.0,15.0,,30.0,72.0,0.417,11.0,36.0,0.306,8.0,11.0,0.727,14.0,42.0,20.0,2.0,4.0,10.0,10.0,-12.0,0,9,73.0,61.375,99.625,-0.008025380433827445,-0.03121570463839296,0.35462499999999997,0.507875,80.5,-38.25,-0.4751552795031056,0,1,-21.400000000000006,0.47909999999999986,-0.27100042211903763,-38.25
2019-12-17,@,Wright State,L,50.0,92.0,20.0,77.0,0.26,4.0,22.0,0.182,6.0,8.0,0.75,16.0,40.0,8.0,7.0,1.0,16.0,21.0,,35.0,72.0,0.486,7.0,26.0,0.269,15.0,27.0,0.556,16.0,54.0,20.0,4.0,3.0,16.0,11.0,-42.0,0,10,71.0,62.0,97.33333333333333,-0.01782543737270581,-0.019003814158683074,0.36033333333333334,0.4977777777777777,79.66666666666667,-35.33333333333333,-0.44351464435146437,0,1,-21.400000000000006,0.47909999999999986,-0.27100042211903763,-35.33333333333333
