Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-08,@,Ole Miss,L,43.0,71.0,15.0,46.0,0.326,6.0,19.0,0.316,7.0,12.0,0.583,1.0,20.0,12.0,11.0,2.0,23.0,19.0,,25.0,56.0,0.446,8.0,26.0,0.308,13.0,20.0,0.65,9.0,33.0,16.0,14.0,3.0,14.0,20.0,-28.0,0,1,57.0,,,,,,,,,,0,1,-2.200000000000003,0.4634999999999999,-0.030754892823858383,
2019-11-14,,VMI,W,71.0,56.0,29.0,50.0,0.58,3.0,9.0,0.333,10.0,14.0,0.714,5.0,33.0,21.0,6.0,2.0,13.0,15.0,,19.0,48.0,0.396,7.0,24.0,0.292,11.0,21.0,0.524,7.0,25.0,10.0,8.0,0.0,12.0,16.0,15.0,1,2,63.5,43.0,71.0,0.10508028905890215,0.024503806910195935,0.326,0.446,57.0,-28.0,-0.49122807017543857,1,0,-2.200000000000003,0.4634999999999999,-0.030754892823858383,-28.0
2019-11-15,,UC-Davis,W,80.0,67.0,28.0,58.0,0.483,6.0,16.0,0.375,18.0,22.0,0.818,13.0,32.0,18.0,12.0,2.0,16.0,16.0,,25.0,49.0,0.51,6.0,20.0,0.3,11.0,14.0,0.786,6.0,24.0,13.0,5.0,0.0,22.0,18.0,13.0,1,3,73.5,57.0,63.5,-0.07668225684073068,0.04080634655752874,0.45299999999999996,0.42100000000000004,60.25,-6.5,-0.1078838174273859,1,0,-2.200000000000003,0.4634999999999999,-0.030754892823858383,-6.5
2019-11-17,,Idaho,W,82.0,68.0,31.0,59.0,0.525,4.0,12.0,0.333,16.0,23.0,0.696,12.0,39.0,22.0,4.0,5.0,7.0,17.0,,27.0,54.0,0.5,4.0,16.0,0.25,10.0,17.0,0.588,6.0,28.0,21.0,5.0,3.0,6.0,21.0,14.0,1,4,75.0,64.66666666666667,64.66666666666667,-0.08156559921729065,0.011217905937348505,0.4629999999999999,0.4506666666666667,64.66666666666667,0.0,0.0,1,0,-2.200000000000003,0.4634999999999999,-0.030754892823858383,0.0
2019-11-20,@,Colorado State,W,80.0,78.0,27.0,54.0,0.5,13.0,20.0,0.65,13.0,19.0,0.684,5.0,24.0,14.0,7.0,3.0,10.0,25.0,,28.0,57.0,0.491,5.0,19.0,0.263,17.0,24.0,0.708,7.0,27.0,21.0,4.0,6.0,9.0,16.0,2.0,1,5,79.0,69.0,65.5,-0.10700262297345378,-0.027264820119155764,0.4784999999999999,0.463,67.25,3.5,0.05204460966542751,0,1,-2.200000000000003,0.4634999999999999,-0.030754892823858383,3.5
2019-11-30,,Stephen F. Austin,L,57.0,76.0,15.0,53.0,0.283,4.0,17.0,0.235,23.0,35.0,0.657,11.0,39.0,9.0,5.0,4.0,20.0,22.0,,29.0,58.0,0.5,5.0,13.0,0.385,13.0,22.0,0.591,7.0,41.0,12.0,11.0,1.0,14.0,26.0,-19.0,0,6,66.5,71.2,68.0,-0.04386144075557391,-0.048818479750947386,0.48279999999999995,0.4686,69.6,3.200000000000003,0.04597701149425292,1,0,-2.200000000000003,0.4634999999999999,-0.030754892823858383,3.200000000000003
2019-12-03,,Omaha,W,78.0,73.0,25.0,55.0,0.455,6.0,17.0,0.353,22.0,26.0,0.846,8.0,29.0,17.0,9.0,3.0,12.0,19.0,,26.0,55.0,0.473,5.0,11.0,0.455,16.0,21.0,0.762,11.0,34.0,16.0,7.0,0.0,16.0,23.0,5.0,1,7,75.5,68.83333333333333,69.33333333333333,-0.05202315145013553,-0.06112051595004242,0.44949999999999996,0.47383333333333333,69.08333333333333,-0.5,-0.007237635705669482,1,0,-2.200000000000003,0.4634999999999999,-0.030754892823858383,-0.5
2019-12-07,@,Tulsa,W,66.0,63.0,23.0,45.0,0.511,6.0,14.0,0.429,14.0,17.0,0.824,4.0,19.0,10.0,5.0,1.0,10.0,16.0,,24.0,47.0,0.511,7.0,15.0,0.467,8.0,11.0,0.727,8.0,26.0,12.0,4.0,1.0,11.0,14.0,3.0,1,8,64.5,70.14285714285714,69.85714285714286,-0.05690521750103722,-0.06812558909775362,0.45028571428571423,0.4737142857142857,70.0,0.2857142857142776,0.004081632653061109,0,1,-2.200000000000003,0.4634999999999999,-0.030754892823858383,0.2857142857142776
2019-12-11,@,Missouri State,L,53.0,75.0,18.0,48.0,0.375,3.0,11.0,0.273,14.0,16.0,0.875,7.0,20.0,4.0,6.0,1.0,15.0,18.0,,25.0,44.0,0.568,6.0,14.0,0.429,19.0,23.0,0.826,6.0,27.0,11.0,8.0,4.0,14.0,16.0,-22.0,0,9,64.0,69.625,69.0,-0.05499653445577368,-0.05808957949519289,0.457875,0.478375,69.3125,0.625,0.009017132551848512,0,1,-2.200000000000003,0.4634999999999999,-0.030754892823858383,0.625
2019-12-18,,Louisiana,W,79.0,67.0,24.0,48.0,0.5,4.0,14.0,0.286,27.0,41.0,0.659,8.0,37.0,16.0,6.0,5.0,13.0,28.0,,21.0,56.0,0.375,4.0,16.0,0.25,21.0,30.0,0.7,13.0,36.0,6.0,6.0,2.0,13.0,30.0,12.0,1,10,73.0,67.77777777777777,69.66666666666667,-0.06270468997274098,-0.05993584535747709,0.4486666666666667,0.4883333333333333,68.72222222222223,-1.8888888888889,-0.02748585286984656,1,0,-2.200000000000003,0.4634999999999999,-0.030754892823858383,-1.8888888888889
