Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Neutral,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-05,,Bucknell,L,64.0,68.0,24.0,59.0,0.407,2.0,12.0,0.167,14.0,20.0,0.7,10.0,37.0,9.0,3.0,3.0,12.0,16.0,,22.0,55.0,0.4,10.0,23.0,0.435,14.0,17.0,0.824,4.0,30.0,14.0,4.0,5.0,13.0,20.0,-4.0,0,1,66.0,,,,,,,,,,1,0,0,-4.84375,0.42240625,-0.08012406306539158,
2019-11-09,,UMass,L,60.0,62.0,21.0,50.0,0.42,6.0,17.0,0.353,12.0,16.0,0.75,6.0,32.0,13.0,8.0,1.0,10.0,17.0,,23.0,48.0,0.479,6.0,16.0,0.375,10.0,17.0,0.588,4.0,29.0,10.0,6.0,1.0,10.0,16.0,-2.0,0,2,61.0,64.0,68.0,-0.21977436210388857,0.12765210848434672,0.407,0.4,66.0,-4.0,-0.06060606060606061,1,0,0,-4.84375,0.42240625,-0.08012406306539158,-4.0
2019-11-12,@,Holy Cross,W (1 OT),68.0,63.0,25.0,54.0,0.463,5.0,17.0,0.294,13.0,19.0,0.684,7.0,32.0,8.0,9.0,7.0,12.0,10.0,,23.0,61.0,0.377,10.0,28.0,0.357,7.0,10.0,0.7,11.0,32.0,14.0,6.0,5.0,15.0,17.0,5.0,1,3,65.5,62.0,65.0,-0.11997597500711438,0.055706407126880686,0.4135,0.4395,63.5,-3.0,-0.047244094488188976,0,1,0,-4.84375,0.42240625,-0.08012406306539158,-3.0
2019-11-17,@,Loyola (MD),L (1 OT),75.0,84.0,28.0,57.0,0.491,4.0,17.0,0.235,15.0,17.0,0.882,6.0,29.0,14.0,9.0,2.0,19.0,23.0,,29.0,51.0,0.569,7.0,21.0,0.333,19.0,30.0,0.633,2.0,20.0,23.0,10.0,0.0,15.0,17.0,-9.0,0,4,79.5,64.0,64.33333333333333,-0.11039936210388857,0.09062071561631874,0.43,0.4186666666666667,64.16666666666667,-0.3333333333333286,-0.00519480519480512,0,1,0,-4.84375,0.42240625,-0.08012406306539158,-0.3333333333333286
2019-11-19,@,Maryland,L,55.0,74.0,18.0,51.0,0.353,12.0,25.0,0.48,7.0,8.0,0.875,5.0,28.0,13.0,6.0,5.0,14.0,21.0,,26.0,59.0,0.441,8.0,21.0,0.381,14.0,25.0,0.56,12.0,38.0,13.0,6.0,6.0,8.0,13.0,-19.0,0,5,64.5,66.75,69.25,-0.12251312614883239,0.04387635991777211,0.44525000000000003,0.45625,68.0,-2.5,-0.03676470588235294,0,1,0,-4.84375,0.42240625,-0.08012406306539158,-2.5
2019-11-28,N,USC,L,47.0,54.0,17.0,63.0,0.27,9.0,26.0,0.346,4.0,6.0,0.667,9.0,32.0,8.0,7.0,0.0,9.0,13.0,,20.0,48.0,0.417,5.0,12.0,0.417,9.0,17.0,0.529,7.0,38.0,9.0,7.0,5.0,15.0,11.0,-7.0,0,6,50.5,64.4,70.2,-0.0433380267001619,0.03690298832346184,0.42680000000000007,0.4532,67.3,-5.799999999999997,-0.08618127786032685,0,0,1,-4.84375,0.42240625,-0.08012406306539158,-5.799999999999997
2019-11-29,N,Davidson,L,56.0,67.0,24.0,50.0,0.48,3.0,18.0,0.167,5.0,14.0,0.357,7.0,27.0,4.0,3.0,2.0,11.0,12.0,,22.0,52.0,0.423,9.0,24.0,0.375,14.0,16.0,0.875,5.0,28.0,9.0,6.0,2.0,8.0,17.0,-11.0,0,7,61.5,61.5,67.5,-0.004581272672994241,0.027216378636852168,0.4006666666666667,0.44716666666666666,64.5,-6.0,-0.09302325581395349,0,0,1,-4.84375,0.42240625,-0.08012406306539158,-6.0
2019-12-01,N,Texas A&M,W,67.0,62.0,22.0,51.0,0.431,12.0,29.0,0.414,11.0,14.0,0.786,9.0,30.0,16.0,5.0,0.0,13.0,16.0,,19.0,43.0,0.442,9.0,27.0,0.333,15.0,18.0,0.833,4.0,21.0,14.0,9.0,1.0,12.0,16.0,5.0,1,8,64.5,60.714285714285715,67.42857142857143,-0.024112597398006252,0.03605190908255207,0.41200000000000003,0.44371428571428567,64.07142857142857,-6.714285714285715,-0.10479375696767003,0,0,1,-4.84375,0.42240625,-0.08012406306539158,-6.714285714285715
2019-12-08,,William & Mary,L,58.0,62.0,23.0,54.0,0.426,5.0,14.0,0.357,7.0,12.0,0.583,5.0,25.0,9.0,5.0,1.0,11.0,15.0,,22.0,54.0,0.407,6.0,17.0,0.353,12.0,15.0,0.8,7.0,29.0,10.0,5.0,1.0,12.0,15.0,-4.0,0,9,60.0,61.5,66.75,0.009646369603428517,0.046026199693864234,0.41437500000000005,0.4435,64.125,-5.25,-0.08187134502923976,1,0,0,-4.84375,0.42240625,-0.08012406306539158,-5.25
2019-12-21,@,Oakland,W (1 OT),61.0,59.0,25.0,63.0,0.397,4.0,16.0,0.25,7.0,12.0,0.583,7.0,30.0,7.0,10.0,2.0,16.0,18.0,,23.0,59.0,0.39,3.0,21.0,0.143,10.0,14.0,0.714,10.0,34.0,10.0,6.0,5.0,20.0,17.0,2.0,1,10,60.0,61.111111111111114,66.22222222222223,0.002839274259747837,0.038824631184701974,0.41566666666666674,0.43944444444444447,63.666666666666664,-5.111111111111114,-0.0802792321116929,0,1,0,-4.84375,0.42240625,-0.08012406306539158,-5.111111111111114
