Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Neutral,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-06,@,Ohio State,L,56.0,64.0,19.0,57.0,0.333,4.0,21.0,0.19,14.0,23.0,0.609,14.0,33.0,9.0,6.0,1.0,12.0,27.0,,20.0,49.0,0.408,5.0,16.0,0.313,19.0,29.0,0.655,13.0,39.0,9.0,2.0,2.0,14.0,18.0,-8.0,0,1,60.0,,,,,,,,,,0,1,0,5.599999999999994,0.3988333333333333,0.08007626310772155,
2019-11-11,,Drake,W,81.0,59.0,31.0,60.0,0.517,11.0,26.0,0.423,8.0,12.0,0.667,10.0,38.0,20.0,7.0,4.0,12.0,18.0,,22.0,62.0,0.355,4.0,19.0,0.211,11.0,17.0,0.647,10.0,30.0,15.0,7.0,3.0,11.0,17.0,22.0,1,2,70.0,56.0,64.0,-0.09923864781817429,-0.07914936210388857,0.333,0.408,60.0,-8.0,-0.13333333333333333,1,0,0,5.599999999999994,0.3988333333333333,0.08007626310772155,-8.0
2019-11-14,,Alabama A&M,W,85.0,53.0,30.0,58.0,0.517,7.0,22.0,0.318,18.0,27.0,0.667,11.0,52.0,21.0,8.0,5.0,16.0,11.0,,21.0,67.0,0.313,6.0,24.0,0.25,5.0,8.0,0.625,5.0,22.0,10.0,11.0,1.0,13.0,23.0,32.0,1,3,69.0,68.5,61.5,0.014942791180782955,-0.09401216698193735,0.42500000000000004,0.38149999999999995,65.0,7.0,0.1076923076923077,1,0,0,5.599999999999994,0.3988333333333333,0.08007626310772155,7.0
2019-11-22,N,Illinois State,W,66.0,65.0,22.0,49.0,0.449,1.0,16.0,0.063,21.0,30.0,0.7,12.0,33.0,7.0,4.0,4.0,17.0,17.0,,27.0,62.0,0.435,6.0,15.0,0.4,5.0,9.0,0.556,12.0,30.0,9.0,4.0,1.0,15.0,22.0,1.0,1,4,65.5,74.0,58.666666666666664,-0.01622706480659125,-0.05784254392207039,0.45566666666666666,0.35866666666666663,66.33333333333333,15.333333333333336,0.23115577889447242,0,0,1,5.599999999999994,0.3988333333333333,0.08007626310772155,15.333333333333336
2019-11-24,N,Bowling Green State,L (1 OT),84.0,91.0,22.0,59.0,0.373,9.0,26.0,0.346,31.0,55.0,0.564,8.0,43.0,11.0,5.0,4.0,18.0,28.0,,30.0,72.0,0.417,8.0,28.0,0.286,23.0,30.0,0.767,8.0,43.0,15.0,7.0,3.0,12.0,35.0,-7.0,0,5,87.5,72.0,60.25,-0.07394102877055522,-0.05211357372214581,0.454,0.37775,66.125,11.75,0.1776937618147448,0,0,1,5.599999999999994,0.3988333333333333,0.08007626310772155,11.75
2019-11-25,N,Valparaiso,W (1 OT),81.0,77.0,31.0,56.0,0.554,4.0,13.0,0.308,15.0,20.0,0.75,6.0,33.0,14.0,6.0,3.0,22.0,17.0,,28.0,66.0,0.424,7.0,22.0,0.318,14.0,15.0,0.933,9.0,26.0,11.0,12.0,4.0,18.0,20.0,4.0,1,6,79.0,74.4,66.4,-0.055459845974856314,-0.051476169332804245,0.4378,0.3856,70.4,8.0,0.11363636363636363,0,0,1,5.599999999999994,0.3988333333333333,0.08007626310772155,8.0
2019-11-30,,UNLV,W (1 OT),72.0,65.0,24.0,61.0,0.393,5.0,19.0,0.263,19.0,29.0,0.655,7.0,37.0,18.0,7.0,7.0,11.0,14.0,,20.0,63.0,0.317,10.0,32.0,0.313,15.0,20.0,0.75,9.0,40.0,11.0,3.0,1.0,15.0,22.0,7.0,1,7,68.5,75.5,68.16666666666667,-0.0751137660773985,-0.0494656823972871,0.4571666666666667,0.39199999999999996,71.83333333333333,7.333333333333329,0.10208816705336421,1,0,0,5.599999999999994,0.3988333333333333,0.08007626310772155,7.333333333333329
2019-12-03,,Vermont,W,82.0,73.0,24.0,53.0,0.453,12.0,19.0,0.632,22.0,26.0,0.846,9.0,34.0,16.0,6.0,6.0,11.0,17.0,,24.0,61.0,0.393,15.0,28.0,0.536,10.0,13.0,0.769,10.0,28.0,15.0,5.0,5.0,12.0,22.0,9.0,1,8,77.5,75.0,67.71428571428571,-0.0792386478181743,-0.0223851215975594,0.448,0.3812857142857143,71.35714285714286,7.285714285714292,0.10210210210210219,1,0,0,5.599999999999994,0.3988333333333333,0.08007626310772155,7.285714285714292
2019-12-07,@,Xavier,L,66.0,73.0,24.0,60.0,0.4,6.0,24.0,0.25,12.0,19.0,0.632,13.0,41.0,9.0,5.0,5.0,15.0,22.0,,28.0,60.0,0.467,6.0,19.0,0.316,11.0,15.0,0.733,6.0,33.0,17.0,8.0,3.0,11.0,17.0,-7.0,0,9,69.5,75.875,68.375,-0.05158037528346021,0.021027740272711093,0.448625,0.38275000000000003,72.125,7.5,0.10398613518197573,0,1,0,5.599999999999994,0.3988333333333333,0.08007626310772155,7.5
2019-12-14,,Colgate,L,66.0,67.0,25.0,52.0,0.481,5.0,19.0,0.263,11.0,17.0,0.647,10.0,32.0,11.0,5.0,6.0,16.0,11.0,,27.0,58.0,0.466,7.0,24.0,0.292,6.0,8.0,0.75,8.0,24.0,8.0,5.0,2.0,12.0,15.0,-1.0,0,10,66.5,74.77777777777777,68.88888888888889,-0.050522876219787516,0.010669186283208232,0.4432222222222222,0.39211111111111113,71.83333333333333,5.888888888888886,0.08197989172467127,1,0,0,5.599999999999994,0.3988333333333333,0.08007626310772155,5.888888888888886
