Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-06,@,Texas A&M-Corpus Christi,W,82.0,49.0,31.0,62.0,0.5,10.0,26.0,0.385,10.0,13.0,0.769,11.0,31.0,16.0,9.0,2.0,9.0,23.0,,16.0,45.0,0.356,4.0,17.0,0.235,13.0,22.0,0.591,8.0,27.0,6.0,2.0,1.0,17.0,15.0,33.0,1,1,65.5,,,,,,,,,,0,1,8.535714285714278,0.4112142857142858,0.12380212380212369,
2019-11-16,@,Creighton,L,72.0,82.0,30.0,68.0,0.441,8.0,28.0,0.286,4.0,11.0,0.364,12.0,41.0,12.0,8.0,1.0,12.0,20.0,,27.0,58.0,0.466,13.0,29.0,0.448,15.0,22.0,0.682,6.0,31.0,15.0,7.0,3.0,10.0,14.0,-10.0,0,2,77.0,82.0,49.0,0.05232929643269679,-0.0686264029202151,0.5,0.356,65.5,33.0,0.5038167938931297,0,1,8.535714285714278,0.4112142857142858,0.12380212380212369,33.0
2019-11-19,,Mississippi Valley State,W,76.0,43.0,28.0,67.0,0.418,3.0,22.0,0.136,17.0,29.0,0.586,11.0,54.0,19.0,7.0,3.0,11.0,15.0,,17.0,71.0,0.239,2.0,23.0,0.087,7.0,12.0,0.583,8.0,41.0,8.0,3.0,2.0,16.0,22.0,33.0,1,3,59.5,77.0,65.5,0.03712498854546209,0.07578861499534806,0.47050000000000003,0.41100000000000003,71.25,11.5,0.16140350877192983,1,0,8.535714285714278,0.4112142857142858,0.12380212380212369,11.5
2019-11-22,,North Alabama,W,82.0,61.0,34.0,69.0,0.493,6.0,19.0,0.316,8.0,10.0,0.8,10.0,32.0,13.0,7.0,3.0,5.0,17.0,,22.0,47.0,0.468,8.0,17.0,0.471,9.0,17.0,0.529,8.0,32.0,6.0,0.0,2.0,16.0,17.0,21.0,1,4,71.5,76.66666666666667,58.0,-0.03961131862562772,0.014061844792663147,0.453,0.35366666666666663,67.33333333333333,18.66666666666667,0.2772277227722773,1,0,8.535714285714278,0.4112142857142858,0.12380212380212369,18.66666666666667
2019-11-25,@,Indiana,L,75.0,88.0,28.0,57.0,0.491,10.0,25.0,0.4,9.0,15.0,0.6,1.0,27.0,17.0,13.0,2.0,20.0,28.0,,27.0,56.0,0.482,6.0,19.0,0.316,28.0,38.0,0.737,9.0,36.0,13.0,7.0,4.0,17.0,15.0,-13.0,0,5,81.5,78.0,58.75,-0.05390897748850393,0.03115648895994122,0.46299999999999997,0.38225,68.375,19.25,0.28153564899451555,0,1,8.535714285714278,0.4112142857142858,0.12380212380212369,19.25
2019-11-30,,Samford,W,78.0,57.0,26.0,66.0,0.394,10.0,33.0,0.303,16.0,18.0,0.889,16.0,40.0,14.0,9.0,1.0,13.0,15.0,,21.0,54.0,0.389,4.0,13.0,0.308,11.0,20.0,0.55,11.0,36.0,8.0,7.0,0.0,21.0,18.0,21.0,1,6,67.5,77.4,64.6,-0.026702656677531966,-0.00702281411627248,0.4686,0.4022,71.0,12.800000000000011,0.18028169014084522,1,0,8.535714285714278,0.4112142857142858,0.12380212380212369,12.800000000000011
2019-12-05,@,Mississippi State,W,74.0,67.0,26.0,54.0,0.481,10.0,16.0,0.625,12.0,19.0,0.632,12.0,30.0,12.0,5.0,1.0,9.0,15.0,,25.0,53.0,0.472,11.0,23.0,0.478,6.0,12.0,0.5,11.0,29.0,18.0,4.0,5.0,13.0,18.0,7.0,1,7,70.5,77.5,63.333333333333336,-0.010298555652275665,-0.021419098945993864,0.45616666666666666,0.4000000000000001,70.41666666666667,14.166666666666664,0.20118343195266267,0,1,8.535714285714278,0.4112142857142858,0.12380212380212369,14.166666666666664
2019-12-08,@,Sam Houston State,L,68.0,71.0,25.0,56.0,0.446,10.0,23.0,0.435,8.0,19.0,0.421,7.0,34.0,14.0,4.0,3.0,21.0,20.0,,24.0,65.0,0.369,8.0,19.0,0.421,15.0,20.0,0.75,12.0,38.0,17.0,8.0,6.0,12.0,18.0,-3.0,0,8,69.5,77.0,63.857142857142854,0.0037298122931429534,0.008623288902822823,0.4597142857142857,0.4102857142857143,70.42857142857143,13.142857142857146,0.18661257606490875,0,1,8.535714285714278,0.4112142857142858,0.12380212380212369,13.142857142857146
2019-12-14,,Louisiana,W,77.0,59.0,27.0,59.0,0.458,9.0,29.0,0.31,14.0,18.0,0.778,8.0,47.0,13.0,4.0,2.0,11.0,21.0,,20.0,61.0,0.328,4.0,21.0,0.19,15.0,28.0,0.536,9.0,29.0,8.0,9.0,2.0,7.0,15.0,18.0,1,9,68.0,75.875,64.75,0.017612375952124615,0.010799962220435777,0.458,0.40512500000000007,70.3125,11.125,0.1582222222222222,1,0,8.535714285714278,0.4112142857142858,0.12380212380212369,11.125
2019-12-17,,North Carolina Central,W,69.0,60.0,22.0,50.0,0.44,8.0,26.0,0.308,17.0,21.0,0.81,12.0,25.0,13.0,9.0,0.0,12.0,9.0,,23.0,42.0,0.548,8.0,16.0,0.5,6.0,9.0,0.667,5.0,21.0,12.0,4.0,3.0,19.0,19.0,9.0,1,10,64.5,76.0,64.11111111111111,0.019808971229444805,-0.0015659565579613788,0.45799999999999996,0.3965555555555556,70.05555555555556,11.888888888888886,0.16970658207771605,1,0,8.535714285714278,0.4112142857142858,0.12380212380212369,11.888888888888886
