Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-05,@,DePaul,L,54.0,72.0,17.0,66.0,0.258,3.0,24.0,0.125,17.0,21.0,0.81,17.0,40.0,6.0,9.0,1.0,17.0,14.0,,29.0,58.0,0.5,7.0,20.0,0.35,7.0,15.0,0.467,7.0,36.0,12.0,11.0,5.0,17.0,21.0,-18.0,0,1,63.0,,,,,,,,,,0,1,-5.0,0.4639999999999999,-0.06903876792352628,
2019-11-09,@,Louisiana-Monroe,L (1 OT),72.0,73.0,28.0,73.0,0.384,9.0,23.0,0.391,7.0,8.0,0.875,12.0,33.0,11.0,8.0,1.0,12.0,21.0,,28.0,52.0,0.538,2.0,11.0,0.182,15.0,25.0,0.6,5.0,34.0,12.0,5.0,3.0,14.0,12.0,-1.0,0,2,72.5,54.0,72.0,-0.1468576954372219,-0.02185769543722188,0.258,0.5,63.0,-18.0,-0.2857142857142857,0,1,-5.0,0.4639999999999999,-0.06903876792352628,-18.0
2019-11-16,@,Memphis,L,56.0,102.0,19.0,63.0,0.302,5.0,27.0,0.185,13.0,23.0,0.565,8.0,33.0,7.0,10.0,4.0,25.0,30.0,,37.0,64.0,0.578,4.0,16.0,0.25,24.0,45.0,0.533,14.0,48.0,18.0,12.0,6.0,19.0,22.0,-46.0,0,3,79.0,63.0,72.5,-0.027810076389602867,-0.12731746555216442,0.321,0.519,67.75,-9.5,-0.14022140221402213,0,1,-5.0,0.4639999999999999,-0.06903876792352628,-9.5
2019-11-19,@,NC State,L,64.0,87.0,24.0,58.0,0.414,8.0,15.0,0.533,8.0,10.0,0.8,5.0,26.0,12.0,6.0,3.0,13.0,8.0,,36.0,67.0,0.537,10.0,26.0,0.385,5.0,7.0,0.714,9.0,36.0,17.0,9.0,5.0,12.0,12.0,-23.0,0,4,75.5,60.666666666666664,82.33333333333333,-0.03330458188410834,-0.15562962526178328,0.31466666666666665,0.5386666666666667,71.5,-21.666666666666664,-0.303030303030303,0,1,-5.0,0.4639999999999999,-0.06903876792352628,-21.666666666666664
2019-11-27,@,Little Rock,L,50.0,67.0,18.0,58.0,0.31,5.0,27.0,0.185,9.0,14.0,0.643,10.0,35.0,6.0,5.0,4.0,15.0,26.0,,21.0,53.0,0.396,6.0,20.0,0.3,19.0,28.0,0.679,12.0,43.0,7.0,5.0,0.0,17.0,15.0,-17.0,0,5,58.5,61.5,83.5,-0.008646313323400767,-0.10693753575658319,0.33949999999999997,0.53825,72.5,-22.0,-0.30344827586206896,0,1,-5.0,0.4639999999999999,-0.06903876792352628,-22.0
2019-12-16,@,Tulane,L,57.0,68.0,23.0,52.0,0.442,8.0,22.0,0.364,3.0,4.0,0.75,2.0,30.0,10.0,5.0,3.0,19.0,19.0,,22.0,62.0,0.355,9.0,30.0,0.3,15.0,19.0,0.789,7.0,29.0,15.0,13.0,0.0,8.0,7.0,-11.0,0,6,62.5,59.2,80.2,-0.009470308049834508,-0.09656675611885118,0.3336,0.5098,69.7,-21.0,-0.3012912482065997,0,1,-5.0,0.4639999999999999,-0.06903876792352628,-21.0
2019-12-29,@,Santa Clara,L,57.0,92.0,21.0,64.0,0.328,5.0,14.0,0.357,10.0,12.0,0.833,10.0,23.0,6.0,11.0,2.0,11.0,12.0,,31.0,53.0,0.585,16.0,23.0,0.696,14.0,17.0,0.824,9.0,38.0,21.0,3.0,7.0,15.0,13.0,-35.0,0,7,74.5,58.833333333333336,78.16666666666667,0.009421813533505186,-0.07045399963054103,0.3516666666666666,0.484,68.5,-19.333333333333336,-0.28223844282238447,0,1,-5.0,0.4639999999999999,-0.06903876792352628,-19.333333333333336
2020-01-04,@,Prairie View,L,70.0,84.0,21.0,50.0,0.42,10.0,27.0,0.37,18.0,24.0,0.75,6.0,28.0,8.0,6.0,1.0,17.0,22.0,,31.0,55.0,0.564,2.0,8.0,0.25,20.0,25.0,0.8,2.0,22.0,22.0,11.0,4.0,9.0,20.0,-14.0,0,8,77.0,58.57142857142857,80.14285714285714,0.0011097842375749067,-0.024754308627952748,0.34828571428571425,0.4984285714285714,69.35714285714286,-21.57142857142857,-0.31101956745623066,0,1,-5.0,0.4639999999999999,-0.06903876792352628,-21.57142857142857
2020-01-06,@,Texas Southern,W,95.0,80.0,27.0,56.0,0.482,17.0,28.0,0.607,24.0,26.0,0.923,8.0,39.0,13.0,8.0,6.0,19.0,22.0,,25.0,74.0,0.338,10.0,31.0,0.323,20.0,27.0,0.741,14.0,35.0,12.0,7.0,1.0,11.0,23.0,15.0,1,9,87.5,60.0,80.625,0.017725637896111424,-0.0530592458248188,0.35724999999999996,0.506625,70.3125,-20.625,-0.29333333333333333,0,1,-5.0,0.4639999999999999,-0.06903876792352628,-20.625
2020-01-11,,Jackson State,L,65.0,76.0,24.0,60.0,0.4,7.0,22.0,0.318,10.0,17.0,0.588,10.0,35.0,13.0,6.0,3.0,13.0,15.0,,27.0,57.0,0.474,8.0,20.0,0.4,14.0,19.0,0.737,8.0,31.0,15.0,7.0,8.0,11.0,12.0,-11.0,0,10,70.5,63.888888888888886,80.55555555555556,0.05169302920045926,-0.040420913828026483,0.3711111111111111,0.48788888888888887,72.22222222222223,-16.66666666666667,-0.2307692307692308,1,0,-5.0,0.4639999999999999,-0.06903876792352628,-16.66666666666667
2020-01-13,,Grambling,W,87.0,69.0,29.0,59.0,0.492,13.0,31.0,0.419,16.0,22.0,0.727,7.0,33.0,25.0,10.0,3.0,12.0,19.0,,27.0,53.0,0.509,6.0,17.0,0.353,9.0,19.0,0.474,5.0,30.0,16.0,4.0,2.0,15.0,20.0,18.0,1,11,78.0,64.0,80.1,0.04741313789611146,-0.03637080405145404,0.374,0.48650000000000004,72.05,-16.099999999999994,-0.22345593337959743,1,0,-5.0,0.4639999999999999,-0.06903876792352628,-16.66666666666667
2020-01-18,@,Mississippi Valley State,W,105.0,73.0,38.0,80.0,0.475,13.0,31.0,0.419,16.0,21.0,0.762,19.0,52.0,18.0,5.0,2.0,13.0,17.0,,24.0,69.0,0.348,11.0,30.0,0.367,14.0,19.0,0.737,10.0,33.0,9.0,9.0,4.0,12.0,20.0,32.0,1,12,89.0,66.0909090909091,79.0909090909091,0.05786490887272766,-0.03766229313837133,0.38472727272727264,0.4885454545454546,72.5909090909091,-13.0,-0.17908578584846588,0,1,-5.0,0.4639999999999999,-0.06903876792352628,-16.66666666666667
2020-01-20,@,Arkansas-Pine Bluff,W,82.0,54.0,25.0,49.0,0.51,10.0,15.0,0.667,22.0,27.0,0.815,3.0,36.0,11.0,12.0,1.0,19.0,20.0,,18.0,51.0,0.353,4.0,11.0,0.364,14.0,23.0,0.609,5.0,28.0,8.0,8.0,4.0,18.0,23.0,28.0,1,13,68.0,69.33333333333333,78.58333333333333,0.05786986866534222,-0.024022771435807944,0.39224999999999993,0.4768333333333334,73.95833333333333,-9.25,-0.12507042253521128,0,1,-5.0,0.4639999999999999,-0.06903876792352628,-16.66666666666667
2020-01-25,,Alabama A&M,W,59.0,58.0,21.0,58.0,0.362,5.0,15.0,0.333,12.0,13.0,0.923,11.0,37.0,13.0,7.0,6.0,13.0,12.0,,25.0,64.0,0.391,4.0,18.0,0.222,4.0,5.0,0.8,7.0,32.0,14.0,9.0,2.0,11.0,15.0,1.0,1,14,58.5,70.3076923076923,76.6923076923077,0.057372793257161714,-0.02766678938573408,0.4013076923076922,0.4673076923076923,73.5,-6.384615384615387,-0.08686551543694404,1,0,-5.0,0.4639999999999999,-0.06903876792352628,-16.66666666666667
2020-01-27,,Alabama State,W,63.0,60.0,24.0,62.0,0.387,9.0,27.0,0.333,6.0,11.0,0.545,15.0,37.0,14.0,7.0,5.0,7.0,16.0,,23.0,51.0,0.451,9.0,18.0,0.5,5.0,13.0,0.385,10.0,33.0,16.0,3.0,2.0,13.0,17.0,3.0,1,15,61.5,69.5,75.35714285714286,0.050298865028691075,-0.03200777442616343,0.3984999999999999,0.46185714285714285,72.42857142857143,-5.857142857142861,-0.08086785009861938,1,0,-5.0,0.4639999999999999,-0.06903876792352628,-16.66666666666667
2020-02-01,@,Southern,L,82.0,93.0,30.0,59.0,0.508,2.0,17.0,0.118,20.0,22.0,0.909,9.0,25.0,9.0,2.0,3.0,12.0,24.0,,30.0,50.0,0.6,4.0,11.0,0.364,29.0,39.0,0.744,5.0,26.0,18.0,7.0,0.0,10.0,21.0,-11.0,0,16,87.5,69.06666666666666,74.33333333333333,0.05423625565672918,-0.02294140246263293,0.39773333333333327,0.46113333333333334,71.7,-5.266666666666666,-0.07345420734542071,0,1,-5.0,0.4639999999999999,-0.06903876792352628,-16.66666666666667
2020-02-08,@,Jackson State,L,57.0,86.0,21.0,61.0,0.344,4.0,15.0,0.267,11.0,16.0,0.688,13.0,30.0,8.0,4.0,1.0,12.0,19.0,,30.0,56.0,0.536,7.0,11.0,0.636,19.0,28.0,0.679,8.0,32.0,17.0,7.0,5.0,11.0,18.0,-29.0,0,17,71.5,69.875,75.5,0.03262948404995758,-0.03537866673965018,0.40462499999999996,0.46981249999999997,72.6875,-5.625,-0.07738607050730868,0,1,-5.0,0.4639999999999999,-0.06903876792352628,-16.66666666666667
2020-02-10,@,Grambling,L,71.0,80.0,27.0,64.0,0.422,5.0,26.0,0.192,12.0,20.0,0.6,10.0,29.0,13.0,9.0,3.0,14.0,22.0,,28.0,61.0,0.459,4.0,14.0,0.286,20.0,25.0,0.8,14.0,42.0,14.0,6.0,3.0,14.0,14.0,-9.0,0,18,75.5,69.11764705882354,76.11764705882354,0.026050105981217764,-0.037635644947783486,0.40105882352941175,0.47370588235294114,72.61764705882354,-7.0,-0.09639530174159577,0,1,-5.0,0.4639999999999999,-0.06903876792352628,-16.66666666666667
2020-02-15,,Mississippi Valley State,W (1 OT),92.0,88.0,31.0,71.0,0.437,10.0,28.0,0.357,20.0,23.0,0.87,11.0,49.0,16.0,6.0,7.0,15.0,10.0,,35.0,81.0,0.432,16.0,37.0,0.432,2.0,11.0,0.182,12.0,41.0,19.0,11.0,3.0,12.0,16.0,4.0,1,19,90.0,69.22222222222223,76.33333333333333,0.018738880271713332,-0.04496541013882305,0.4022222222222222,0.4728888888888888,72.77777777777777,-7.1111111111111,-0.097709923664122,1,0,-5.0,0.4639999999999999,-0.06903876792352628,-16.66666666666667
2020-02-17,,Arkansas-Pine Bluff,W,60.0,52.0,19.0,52.0,0.365,8.0,26.0,0.308,14.0,20.0,0.7,5.0,30.0,14.0,14.0,3.0,13.0,14.0,,21.0,56.0,0.375,3.0,19.0,0.158,7.0,15.0,0.467,14.0,38.0,11.0,10.0,5.0,17.0,17.0,8.0,1,20,56.0,70.42105263157895,76.94736842105263,0.018314202918532974,-0.028298643909634158,0.40405263157894733,0.4707368421052631,73.6842105263158,-6.526315789473685,-0.08857142857142858,1,0,-5.0,0.4639999999999999,-0.06903876792352628,-16.66666666666667
2020-02-22,@,Alabama A&M,L,61.0,71.0,22.0,55.0,0.4,8.0,25.0,0.32,9.0,11.0,0.818,5.0,28.0,9.0,4.0,1.0,12.0,22.0,,23.0,52.0,0.442,4.0,12.0,0.333,21.0,30.0,0.7,11.0,36.0,11.0,6.0,0.0,10.0,12.0,-10.0,0,21,66.0,69.9,75.7,0.02123958639396545,-0.03215051798235624,0.4021,0.46595,72.8,-5.799999999999997,-0.07967032967032964,0,1,-5.0,0.4639999999999999,-0.06903876792352628,-16.66666666666667
2020-02-24,@,Alabama State,W,80.0,77.0,28.0,53.0,0.528,12.0,26.0,0.462,12.0,17.0,0.706,5.0,34.0,11.0,6.0,4.0,20.0,20.0,,30.0,72.0,0.417,8.0,28.0,0.286,9.0,20.0,0.45,15.0,34.0,10.0,8.0,2.0,13.0,20.0,3.0,1,22,78.5,69.47619047619048,75.47619047619048,0.023692910000292333,-0.03718366809757945,0.402,0.4648095238095238,72.47619047619048,-6.0,-0.08278580814717476,0,1,-5.0,0.4639999999999999,-0.06903876792352628,-16.66666666666667
2020-02-29,,Southern,L,57.0,71.0,17.0,47.0,0.362,9.0,20.0,0.45,14.0,27.0,0.519,7.0,34.0,10.0,2.0,7.0,17.0,25.0,,24.0,54.0,0.444,3.0,12.0,0.25,20.0,32.0,0.625,5.0,31.0,11.0,8.0,2.0,8.0,25.0,-14.0,0,23,64.0,69.95454545454545,75.54545454545455,0.029555559923401864,-0.03554602275370805,0.40772727272727277,0.46263636363636357,72.75,-5.5909090909090935,-0.07685098406747895,1,0,-5.0,0.4639999999999999,-0.06903876792352628,-16.66666666666667
2020-03-05,,Prairie View,W,80.0,71.0,22.0,52.0,0.423,9.0,29.0,0.31,27.0,35.0,0.771,12.0,38.0,13.0,9.0,4.0,16.0,20.0,,28.0,65.0,0.431,4.0,22.0,0.182,11.0,20.0,0.55,14.0,34.0,14.0,9.0,3.0,14.0,27.0,9.0,1,24,75.5,69.3913043478261,75.34782608695652,0.03421999879836701,-0.041741326904811804,0.40573913043478266,0.4618260869565217,72.3695652173913,-5.956521739130423,-0.08230699909882833,1,0,-5.0,0.4639999999999999,-0.06903876792352628,-16.66666666666667
