Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Neutral,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-08,@,West Virginia,L,84.0,94.0,24.0,62.0,0.387,10.0,31.0,0.323,26.0,31.0,0.839,10.0,36.0,13.0,6.0,2.0,16.0,28.0,,29.0,61.0,0.475,5.0,13.0,0.385,31.0,40.0,0.775,9.0,37.0,17.0,12.0,5.0,14.0,23.0,-10.0,0,1,89.0,,,,,,,,,,0,1,0,7.551724137931032,0.41089655172413797,0.10643985419198052,
2019-11-15,,North Carolina Central,W,57.0,47.0,13.0,51.0,0.255,6.0,26.0,0.231,25.0,31.0,0.806,9.0,42.0,9.0,3.0,5.0,17.0,15.0,,17.0,60.0,0.283,5.0,18.0,0.278,8.0,12.0,0.667,6.0,36.0,4.0,6.0,1.0,17.0,29.0,10.0,1,2,52.0,84.0,94.0,0.043618495038968585,-0.15394989401878217,0.387,0.475,89.0,-10.0,-0.11235955056179775,1,0,0,7.551724137931032,0.41089655172413797,0.10643985419198052,-10.0
2019-11-18,,USC Upstate,W,76.0,45.0,23.0,54.0,0.426,6.0,19.0,0.316,24.0,34.0,0.706,10.0,42.0,11.0,4.0,6.0,11.0,14.0,,18.0,67.0,0.269,5.0,16.0,0.313,4.0,13.0,0.308,11.0,31.0,3.0,2.0,3.0,9.0,26.0,31.0,1,3,60.5,70.5,70.5,0.026901169811005043,-0.10075840465708005,0.321,0.379,70.5,0.0,0.0,1,0,0,7.551724137931032,0.41089655172413797,0.10643985419198052,0.0
2019-11-21,,Youngstown State,W,82.0,60.0,31.0,64.0,0.484,13.0,32.0,0.406,7.0,12.0,0.583,7.0,36.0,14.0,5.0,4.0,12.0,20.0,,22.0,68.0,0.324,4.0,19.0,0.211,12.0,21.0,0.571,14.0,41.0,7.0,7.0,3.0,12.0,19.0,22.0,1,4,71.0,72.33333333333333,62.0,-0.009376896666100532,-0.07158887823292082,0.35600000000000004,0.3423333333333334,67.16666666666667,10.333333333333329,0.15384615384615377,1,0,0,7.551724137931032,0.41089655172413797,0.10643985419198052,10.333333333333329
2019-11-24,@,Louisville,L,76.0,82.0,27.0,67.0,0.403,9.0,30.0,0.3,13.0,15.0,0.867,7.0,33.0,13.0,5.0,2.0,11.0,22.0,,26.0,62.0,0.419,9.0,25.0,0.36,21.0,30.0,0.7,14.0,46.0,11.0,6.0,2.0,14.0,20.0,-6.0,0,5,79.0,74.75,61.5,0.03764620645798433,-0.08181704503071782,0.388,0.33775000000000005,68.125,13.25,0.1944954128440367,0,1,0,7.551724137931032,0.41089655172413797,0.10643985419198052,13.25
2019-11-29,,Merrimack,W,64.0,47.0,25.0,50.0,0.5,5.0,12.0,0.417,9.0,11.0,0.818,6.0,33.0,15.0,7.0,6.0,16.0,14.0,,20.0,57.0,0.351,2.0,20.0,0.1,5.0,10.0,0.5,9.0,27.0,7.0,8.0,2.0,12.0,18.0,17.0,1,6,55.5,75.0,65.6,0.03847563789611147,-0.057426801128278804,0.391,0.35400000000000004,70.3,9.400000000000006,0.1337126600284496,1,0,0,7.551724137931032,0.41089655172413797,0.10643985419198052,9.400000000000006
2019-12-04,@,Marshall,W,85.0,73.0,28.0,60.0,0.467,11.0,22.0,0.5,18.0,26.0,0.692,15.0,42.0,15.0,5.0,3.0,18.0,18.0,,28.0,61.0,0.459,5.0,17.0,0.294,12.0,16.0,0.75,4.0,25.0,12.0,8.0,4.0,15.0,24.0,12.0,1,7,79.0,73.16666666666667,62.5,0.02132757411479025,-0.07352436210388857,0.4091666666666667,0.3535000000000001,67.83333333333333,10.666666666666671,0.15724815724815733,0,1,0,7.551724137931032,0.41089655172413797,0.10643985419198052,10.666666666666671
2019-12-08,,Southern,W,72.0,57.0,22.0,53.0,0.415,9.0,23.0,0.391,19.0,24.0,0.792,11.0,35.0,13.0,5.0,3.0,8.0,13.0,,24.0,58.0,0.414,4.0,13.0,0.308,5.0,11.0,0.455,8.0,27.0,12.0,2.0,2.0,11.0,24.0,15.0,1,8,64.5,74.85714285714286,64.0,0.02998708827779084,-0.07914936210388857,0.4174285714285714,0.36857142857142866,69.42857142857143,10.857142857142861,0.15637860082304533,1,0,0,7.551724137931032,0.41089655172413797,0.10643985419198052,10.857142857142861
2019-12-20,N,Tulane,W,62.0,61.0,21.0,56.0,0.375,11.0,31.0,0.355,9.0,19.0,0.474,9.0,40.0,17.0,3.0,4.0,15.0,15.0,,26.0,64.0,0.406,4.0,16.0,0.25,5.0,10.0,0.5,8.0,39.0,9.0,9.0,3.0,10.0,15.0,1.0,1,9,61.5,74.5,63.125,0.0337910741377222,-0.08184119378705687,0.417125,0.3742500000000001,68.8125,11.375,0.16530426884650318,0,0,1,7.551724137931032,0.41089655172413797,0.10643985419198052,11.375
2019-12-21,N,Liberty,L,67.0,80.0,24.0,54.0,0.444,13.0,27.0,0.481,6.0,7.0,0.857,4.0,20.0,13.0,3.0,0.0,9.0,14.0,,34.0,51.0,0.667,6.0,12.0,0.5,6.0,8.0,0.75,1.0,28.0,14.0,5.0,3.0,8.0,12.0,-13.0,0,10,73.5,73.11111111111111,62.888888888888886,0.05121727923349745,-0.08560916775759883,0.41244444444444445,0.3777777777777779,68.0,10.222222222222229,0.15032679738562102,0,0,1,7.551724137931032,0.41089655172413797,0.10643985419198052,10.222222222222229
