Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-08,,Florida A&M,W,65.0,52.0,22.0,61.0,0.361,6.0,26.0,0.231,15.0,22.0,0.682,12.0,43.0,16.0,8.0,3.0,14.0,22.0,,17.0,61.0,0.279,5.0,15.0,0.333,13.0,20.0,0.65,10.0,34.0,6.0,9.0,5.0,15.0,18.0,13.0,1,1,58.5,,,,,,,,,,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,
2019-11-10,,South Dakota,L,75.0,81.0,28.0,58.0,0.483,8.0,19.0,0.421,11.0,16.0,0.688,3.0,28.0,14.0,4.0,6.0,10.0,23.0,,26.0,55.0,0.473,5.0,14.0,0.357,24.0,29.0,0.828,4.0,30.0,11.0,6.0,4.0,9.0,17.0,-6.0,0,2,78.0,65.0,52.0,-0.03660128518081163,-0.02506282364235013,0.361,0.279,58.5,13.0,0.2222222222222222,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,13.0
2019-11-11,,Pacific,W,72.0,67.0,23.0,48.0,0.479,10.0,23.0,0.435,16.0,17.0,0.941,5.0,18.0,14.0,6.0,2.0,7.0,11.0,,26.0,53.0,0.491,7.0,19.0,0.368,8.0,9.0,0.889,7.0,25.0,10.0,4.0,2.0,9.0,17.0,5.0,1,3,69.5,70.0,66.5,-0.013524362103888576,-0.08796045232945249,0.422,0.376,68.25,3.5,0.05128205128205128,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,3.5
2019-11-15,,Portland State,W,83.0,75.0,30.0,59.0,0.508,11.0,20.0,0.55,12.0,17.0,0.706,10.0,35.0,19.0,2.0,1.0,16.0,21.0,,27.0,69.0,0.391,5.0,17.0,0.294,16.0,24.0,0.667,15.0,32.0,8.0,10.0,1.0,14.0,20.0,8.0,1,4,79.0,70.66666666666667,66.66666666666667,0.026098279405545377,-0.05852436210388856,0.441,0.4143333333333333,68.66666666666667,4.0,0.058252427184466014,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,4.0
2019-11-18,@,Illinois,L,53.0,66.0,24.0,64.0,0.375,3.0,22.0,0.136,2.0,3.0,0.667,4.0,25.0,9.0,7.0,2.0,9.0,18.0,,23.0,54.0,0.426,5.0,12.0,0.417,15.0,23.0,0.652,10.0,43.0,14.0,3.0,3.0,15.0,8.0,-13.0,0,5,59.5,73.75,68.75,0.04240784128594194,-0.07352436210388857,0.45775,0.4085,71.25,5.0,0.07017543859649122,0,1,0.8275862068965552,0.4482068965517241,0.012078510317060946,5.0
2019-11-24,,New Orleans,W,79.0,71.0,23.0,42.0,0.548,8.0,18.0,0.444,25.0,31.0,0.806,3.0,31.0,14.0,5.0,6.0,20.0,16.0,,27.0,66.0,0.409,6.0,16.0,0.375,11.0,13.0,0.846,8.0,25.0,11.0,12.0,1.0,11.0,25.0,8.0,1,6,75.0,69.6,68.2,0.014061844792663147,-0.07598770521239293,0.4412,0.41200000000000003,68.9,1.3999999999999915,0.020319303338171137,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,1.3999999999999915
2019-11-29,,San Francisco,W,85.0,75.0,28.0,55.0,0.509,9.0,17.0,0.529,20.0,24.0,0.833,11.0,28.0,14.0,2.0,2.0,12.0,19.0,,27.0,58.0,0.466,7.0,21.0,0.333,14.0,20.0,0.7,10.0,29.0,7.0,6.0,2.0,13.0,23.0,10.0,1,7,80.0,71.16666666666667,68.66666666666667,0.009660649605713278,-0.07323309996796626,0.459,0.4115,69.91666666666667,2.5,0.03575685339690107,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,2.5
2019-12-07,@,Oregon,L,64.0,89.0,22.0,57.0,0.386,12.0,30.0,0.4,8.0,12.0,0.667,7.0,16.0,14.0,4.0,0.0,11.0,16.0,,32.0,51.0,0.627,10.0,19.0,0.526,15.0,17.0,0.882,6.0,30.0,20.0,5.0,2.0,12.0,16.0,-25.0,0,8,76.5,73.14285714285714,69.57142857142857,0.008741262896111435,-0.06711779126199946,0.46614285714285714,0.4192857142857143,71.35714285714286,3.5714285714285694,0.05005005005005002,0,1,0.8275862068965552,0.4482068965517241,0.012078510317060946,3.5714285714285694
2019-12-15,,Samford,W,94.0,73.0,33.0,64.0,0.516,13.0,33.0,0.394,15.0,23.0,0.652,11.0,49.0,24.0,6.0,3.0,19.0,23.0,,29.0,72.0,0.403,4.0,11.0,0.364,11.0,18.0,0.611,5.0,25.0,9.0,9.0,2.0,9.0,18.0,21.0,1,9,83.5,72.0,72.0,0.03543397122944475,-0.05310769543722188,0.456125,0.44525000000000003,72.0,0.0,0.0,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,0.0
2019-12-22,,UTEP,W,67.0,63.0,26.0,53.0,0.491,3.0,13.0,0.231,12.0,25.0,0.48,7.0,32.0,16.0,8.0,2.0,15.0,12.0,,25.0,59.0,0.424,6.0,20.0,0.3,7.0,8.0,0.875,5.0,27.0,11.0,8.0,3.0,17.0,24.0,4.0,1,10,65.0,74.44444444444444,72.11111111111111,0.044684593119992067,-0.06390957011621523,0.4627777777777778,0.4405555555555556,73.27777777777777,2.3333333333333286,0.031842304776345656,1,0,0.8275862068965552,0.4482068965517241,0.012078510317060946,2.3333333333333286
