Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-05,@,Villanova,L,54.0,97.0,20.0,64.0,0.313,7.0,30.0,0.233,7.0,10.0,0.7,4.0,22.0,11.0,9.0,3.0,17.0,16.0,,36.0,69.0,0.522,12.0,30.0,0.4,13.0,16.0,0.813,12.0,50.0,22.0,9.0,4.0,17.0,14.0,-43.0,0,1,75.5,,,,,,,,,,0,1,-2.4137931034482705,0.44458620689655176,-0.03360537686029757,
2019-11-12,,Air Force,L,57.0,69.0,24.0,58.0,0.414,5.0,27.0,0.185,4.0,10.0,0.4,3.0,31.0,15.0,7.0,1.0,14.0,18.0,,23.0,56.0,0.411,9.0,25.0,0.36,14.0,18.0,0.778,4.0,36.0,16.0,10.0,3.0,13.0,10.0,-12.0,0,2,63.0,54.0,97.0,0.07536452678500033,0.05760965851466815,0.313,0.522,75.5,-43.0,-0.5695364238410596,1,0,-2.4137931034482705,0.44458620689655176,-0.03360537686029757,-43.0
2019-11-18,,Fairleigh Dickinson,W,81.0,65.0,32.0,59.0,0.542,13.0,24.0,0.542,4.0,8.0,0.5,7.0,36.0,22.0,6.0,1.0,14.0,12.0,,24.0,62.0,0.387,9.0,29.0,0.31,8.0,11.0,0.727,9.0,28.0,6.0,7.0,5.0,11.0,8.0,16.0,1,3,73.0,55.5,83.0,0.010799962220435777,0.06599371018526806,0.3635,0.4665,69.25,-27.5,-0.3971119133574007,1,0,-2.4137931034482705,0.44458620689655176,-0.03360537686029757,-27.5
2019-11-23,@,Binghamton,L,73.0,88.0,26.0,55.0,0.473,8.0,22.0,0.364,13.0,20.0,0.65,5.0,20.0,14.0,9.0,1.0,11.0,15.0,,33.0,62.0,0.532,9.0,27.0,0.333,13.0,16.0,0.813,12.0,38.0,17.0,2.0,4.0,13.0,19.0,-15.0,0,4,80.5,64.0,77.0,0.07710063789611143,0.07608602750650106,0.42300000000000004,0.44,70.5,-13.0,-0.18439716312056736,0,1,-2.4137931034482705,0.44458620689655176,-0.03360537686029757,-13.0
2019-11-30,@,Marist,W (1 OT),66.0,64.0,26.0,58.0,0.448,6.0,26.0,0.231,8.0,18.0,0.444,6.0,35.0,20.0,5.0,1.0,14.0,10.0,,25.0,67.0,0.373,11.0,28.0,0.393,3.0,7.0,0.429,8.0,37.0,11.0,11.0,2.0,13.0,18.0,2.0,1,5,65.0,66.25,79.75,0.060060543556488766,0.05324679777071961,0.4355,0.463,73.0,-13.5,-0.18493150684931506,0,1,-2.4137931034482705,0.44458620689655176,-0.03360537686029757,-13.5
2019-12-04,,NJIT,W,75.0,65.0,26.0,55.0,0.473,9.0,18.0,0.5,14.0,24.0,0.583,4.0,29.0,13.0,10.0,3.0,12.0,12.0,,24.0,65.0,0.369,7.0,26.0,0.269,10.0,16.0,0.625,12.0,41.0,9.0,8.0,2.0,16.0,22.0,10.0,1,6,70.0,66.2,76.6,0.03994995813780322,0.07812054651229944,0.438,0.445,71.4,-10.399999999999991,-0.145658263305322,1,0,-2.4137931034482705,0.44458620689655176,-0.03360537686029757,-10.399999999999991
2019-12-07,,LIU,L,72.0,85.0,28.0,60.0,0.467,4.0,23.0,0.174,12.0,22.0,0.545,9.0,47.0,13.0,1.0,1.0,15.0,23.0,,26.0,63.0,0.413,18.0,45.0,0.4,15.0,27.0,0.556,5.0,30.0,11.0,11.0,4.0,9.0,23.0,-13.0,0,7,78.5,67.66666666666667,74.66666666666667,0.041155440851776415,0.06817206646753998,0.4438333333333333,0.4323333333333334,71.16666666666667,-7.0,-0.09836065573770492,1,0,-2.4137931034482705,0.44458620689655176,-0.03360537686029757,-7.0
2019-12-11,@,Merrimack,L,60.0,69.0,22.0,48.0,0.458,5.0,17.0,0.294,11.0,17.0,0.647,7.0,30.0,11.0,3.0,1.0,16.0,18.0,,25.0,56.0,0.446,8.0,22.0,0.364,11.0,17.0,0.647,7.0,26.0,15.0,8.0,2.0,10.0,12.0,-9.0,0,8,64.5,68.28571428571429,76.14285714285714,0.012835470532094662,0.10861447466909452,0.4471428571428571,0.4295714285714286,72.21428571428571,-7.857142857142847,-0.10880316518298701,0,1,-2.4137931034482705,0.44458620689655176,-0.03360537686029757,-7.857142857142847
2019-12-14,@,Buffalo,W,89.0,76.0,35.0,64.0,0.547,10.0,20.0,0.5,9.0,15.0,0.6,10.0,35.0,28.0,8.0,0.0,18.0,18.0,,30.0,62.0,0.484,5.0,24.0,0.208,11.0,20.0,0.55,10.0,30.0,19.0,11.0,5.0,19.0,19.0,13.0,1,9,82.5,67.25,75.25,0.004319504067115176,0.10009690035458318,0.4485,0.43162500000000004,71.25,-8.0,-0.11228070175438597,0,1,-2.4137931034482705,0.44458620689655176,-0.03360537686029757,-8.0
2019-12-21,@,Wagner,L,62.0,82.0,22.0,45.0,0.489,5.0,20.0,0.25,13.0,26.0,0.5,9.0,35.0,15.0,3.0,1.0,19.0,17.0,,29.0,68.0,0.426,11.0,32.0,0.344,13.0,15.0,0.867,12.0,32.0,18.0,7.0,4.0,8.0,22.0,-20.0,0,10,72.0,69.66666666666667,75.33333333333333,0.0070498005755372795,0.07585616886956281,0.45944444444444443,0.43744444444444447,72.5,-5.666666666666657,-0.07816091954022976,0,1,-2.4137931034482705,0.44458620689655176,-0.03360537686029757,-5.666666666666657
