Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-07,,Alabama-Birmingham,L,75.0,76.0,28.0,63.0,0.444,12.0,28.0,0.429,7.0,11.0,0.636,9.0,18.0,19.0,8.0,1.0,6.0,13.0,,27.0,55.0,0.491,9.0,19.0,0.474,13.0,20.0,0.65,16.0,40.0,13.0,4.0,1.0,16.0,16.0,-1.0,0,1,75.5,,,,,,,,,,1,0,-7.689655172413794,0.4597931034482758,-0.10854222438549527,
2019-11-12,,Chattanooga,L,68.0,74.0,26.0,63.0,0.413,10.0,26.0,0.385,6.0,19.0,0.316,13.0,42.0,17.0,4.0,2.0,16.0,25.0,,24.0,57.0,0.421,11.0,34.0,0.324,15.0,24.0,0.625,8.0,34.0,17.0,10.0,0.0,12.0,22.0,-6.0,0,2,71.0,75.0,76.0,0.16647563789611142,0.04173879579084827,0.444,0.491,75.5,-1.0,-0.013245033112582781,1,0,-7.689655172413794,0.4597931034482758,-0.10854222438549527,-1.0
2019-11-16,@,Indiana,L,62.0,100.0,20.0,63.0,0.317,5.0,25.0,0.2,17.0,31.0,0.548,15.0,36.0,13.0,7.0,3.0,16.0,25.0,,35.0,65.0,0.538,9.0,23.0,0.391,21.0,30.0,0.7,15.0,47.0,21.0,11.0,6.0,12.0,25.0,-38.0,0,3,81.0,71.5,75.0,0.148014099434573,0.08647563789611146,0.4285,0.45599999999999996,73.25,-3.5,-0.04778156996587031,0,1,-7.689655172413794,0.4597931034482758,-0.10854222438549527,-3.5
2019-11-20,@,Texas A&M,L,52.0,56.0,21.0,66.0,0.318,7.0,30.0,0.233,3.0,9.0,0.333,10.0,39.0,9.0,6.0,2.0,15.0,19.0,,17.0,53.0,0.321,5.0,28.0,0.179,17.0,23.0,0.739,7.0,40.0,10.0,4.0,8.0,14.0,16.0,-4.0,0,4,54.0,68.33333333333333,83.33333333333333,0.08159758911562365,0.034475637896111466,0.3913333333333333,0.48333333333333334,75.83333333333333,-15.0,-0.19780219780219782,0,1,-7.689655172413794,0.4597931034482758,-0.10854222438549527,-15.0
2019-11-23,@,Samford,L,60.0,72.0,21.0,65.0,0.323,7.0,27.0,0.259,11.0,18.0,0.611,15.0,31.0,19.0,6.0,1.0,16.0,15.0,,25.0,47.0,0.532,12.0,23.0,0.522,10.0,13.0,0.769,7.0,35.0,20.0,5.0,4.0,25.0,18.0,-12.0,0,5,66.0,64.25,76.5,0.08336279742918534,0.01980897122944475,0.373,0.44275,70.375,-12.25,-0.17406749555950266,0,1,-7.689655172413794,0.4597931034482758,-0.10854222438549527,-12.25
2019-11-25,@,Alabama A&M,L,66.0,80.0,23.0,60.0,0.383,4.0,22.0,0.182,16.0,21.0,0.762,10.0,28.0,15.0,4.0,0.0,10.0,14.0,,28.0,63.0,0.444,11.0,31.0,0.355,13.0,16.0,0.813,15.0,38.0,17.0,7.0,3.0,11.0,18.0,-14.0,0,6,73.0,63.4,75.6,0.07448825619264138,0.051555002975476494,0.363,0.4606,69.5,-12.199999999999996,-0.1755395683453237,0,1,-7.689655172413794,0.4597931034482758,-0.10854222438549527,-12.199999999999996
2019-12-04,,North Alabama,W,71.0,63.0,25.0,64.0,0.391,5.0,21.0,0.238,16.0,21.0,0.762,13.0,37.0,12.0,7.0,5.0,13.0,18.0,,21.0,52.0,0.404,8.0,27.0,0.296,13.0,17.0,0.765,6.0,32.0,10.0,7.0,4.0,19.0,20.0,8.0,1,7,67.0,63.833333333333336,76.33333333333333,0.03895605565068061,0.059838083310958634,0.36633333333333334,0.4578333333333333,70.08333333333333,-12.499999999999993,-0.17835909631391192,1,0,-7.689655172413794,0.4597931034482758,-0.10854222438549527,-12.499999999999993
2019-12-11,@,Jacksonville State,W,60.0,55.0,24.0,55.0,0.436,5.0,19.0,0.263,7.0,10.0,0.7,7.0,30.0,9.0,6.0,1.0,13.0,14.0,,18.0,53.0,0.34,11.0,35.0,0.314,8.0,16.0,0.5,10.0,29.0,12.0,8.0,4.0,13.0,12.0,5.0,1,8,57.5,64.85714285714286,74.42857142857143,0.01687211366703656,0.06075586822240708,0.36985714285714283,0.4501428571428571,69.64285714285714,-9.57142857142857,-0.1374358974358974,0,1,-7.689655172413794,0.4597931034482758,-0.10854222438549527,-9.57142857142857
2019-12-15,@,Chattanooga,L (1 OT),80.0,84.0,29.0,59.0,0.492,8.0,20.0,0.4,14.0,17.0,0.824,7.0,31.0,13.0,6.0,6.0,15.0,23.0,,27.0,64.0,0.422,10.0,31.0,0.323,20.0,28.0,0.714,8.0,28.0,13.0,6.0,1.0,9.0,14.0,-4.0,0,9,82.0,64.25,72.0,0.007487311047862433,0.08230897122944475,0.378125,0.43637499999999996,68.125,-7.75,-0.11376146788990826,0,1,-7.689655172413794,0.4597931034482758,-0.10854222438549527,-7.75
2019-12-19,,Coastal Carolina,W,77.0,59.0,23.0,57.0,0.404,12.0,30.0,0.4,19.0,25.0,0.76,8.0,36.0,15.0,5.0,3.0,16.0,13.0,,24.0,67.0,0.358,3.0,21.0,0.143,8.0,12.0,0.667,12.0,37.0,15.0,7.0,2.0,17.0,22.0,18.0,1,10,68.0,66.0,73.33333333333333,0.0046574560779296115,0.07738472880520236,0.3907777777777778,0.43477777777777776,69.66666666666667,-7.333333333333329,-0.10526315789473677,1,0,-7.689655172413794,0.4597931034482758,-0.10854222438549527,-7.333333333333329
2019-12-21,,Appalachian State,L,65.0,70.0,21.0,66.0,0.318,11.0,30.0,0.367,12.0,12.0,1.0,13.0,38.0,16.0,3.0,0.0,13.0,22.0,,24.0,53.0,0.453,7.0,21.0,0.333,15.0,26.0,0.577,6.0,34.0,14.0,10.0,4.0,9.0,15.0,-5.0,0,11,67.5,67.1,71.9,0.02179605518374189,0.057824733862731736,0.3921,0.4271,69.5,-4.800000000000011,-0.06906474820143901,1,0,-7.689655172413794,0.4597931034482758,-0.10854222438549527,-7.333333333333329
2020-01-02,@,Louisiana-Monroe,L,63.0,79.0,23.0,58.0,0.397,7.0,23.0,0.304,10.0,18.0,0.556,10.0,24.0,12.0,4.0,4.0,16.0,26.0,,24.0,46.0,0.522,5.0,11.0,0.455,26.0,34.0,0.765,10.0,35.0,13.0,4.0,7.0,17.0,18.0,-16.0,0,12,71.0,66.9090909090909,71.72727272727273,0.037019116156981,0.0514946493029555,0.38536363636363635,0.4294545454545455,69.31818181818181,-4.818181818181827,-0.06950819672131162,0,1,-7.689655172413794,0.4597931034482758,-0.10854222438549527,-7.333333333333329
2020-01-04,@,Louisiana,L,62.0,79.0,22.0,61.0,0.361,8.0,27.0,0.296,10.0,12.0,0.833,7.0,26.0,10.0,9.0,3.0,14.0,18.0,,29.0,57.0,0.509,8.0,18.0,0.444,13.0,15.0,0.867,10.0,39.0,11.0,6.0,4.0,19.0,16.0,-17.0,0,13,70.5,66.58333333333333,72.33333333333333,0.03566212099999133,0.035553978909936335,0.38633333333333336,0.4371666666666667,69.45833333333333,-5.75,-0.08278344331133773,0,1,-7.689655172413794,0.4597931034482758,-0.10854222438549527,-7.333333333333329
2020-01-06,@,Texas State,W,71.0,63.0,26.0,52.0,0.5,10.0,21.0,0.476,9.0,11.0,0.818,4.0,27.0,15.0,5.0,2.0,10.0,18.0,,20.0,61.0,0.328,6.0,19.0,0.316,17.0,22.0,0.773,14.0,31.0,12.0,2.0,2.0,7.0,12.0,8.0,1,14,67.0,66.23076923076923,72.84615384615384,0.03839201420273164,0.031776588265699623,0.3843846153846154,0.4426923076923078,69.53846153846153,-6.615384615384613,-0.09513274336283184,0,1,-7.689655172413794,0.4597931034482758,-0.10854222438549527,-7.333333333333329
2020-01-09,,Little Rock,W,76.0,71.0,25.0,59.0,0.424,15.0,31.0,0.484,11.0,18.0,0.611,7.0,32.0,17.0,6.0,7.0,12.0,18.0,,26.0,68.0,0.382,5.0,23.0,0.217,14.0,20.0,0.7,14.0,41.0,15.0,7.0,3.0,16.0,16.0,5.0,1,15,73.5,66.57142857142857,72.14285714285714,0.04377177523516723,0.02805979631195299,0.3926428571428571,0.43450000000000005,69.35714285714286,-5.571428571428569,-0.08032955715756948,1,0,-7.689655172413794,0.4597931034482758,-0.10854222438549527,-7.333333333333329
2020-01-11,@,Arkansas State,L (1 OT),68.0,76.0,25.0,55.0,0.455,9.0,30.0,0.3,9.0,11.0,0.818,5.0,31.0,10.0,6.0,1.0,22.0,25.0,,22.0,53.0,0.415,7.0,21.0,0.333,25.0,38.0,0.658,11.0,37.0,15.0,19.0,1.0,18.0,17.0,-8.0,0,16,72.0,67.2,72.06666666666666,0.061475637896111435,0.019500614769376923,0.3947333333333333,0.43100000000000005,69.63333333333334,-4.86666666666666,-0.06988989947343216,0,1,-7.689655172413794,0.4597931034482758,-0.10854222438549527,-7.333333333333329
