Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Neutral,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-05,@,Texas,L,45.0,69.0,15.0,55.0,0.273,2.0,21.0,0.095,13.0,22.0,0.591,11.0,34.0,3.0,4.0,2.0,15.0,9.0,,29.0,64.0,0.453,7.0,27.0,0.259,4.0,5.0,0.8,10.0,36.0,9.0,4.0,4.0,15.0,19.0,-24.0,0,1,57.0,,,,,,,,,,0,1,0,8.517241379310349,0.4508620689655172,0.12452735064280318,
2019-11-08,,Incarnate Word,W,83.0,61.0,28.0,55.0,0.509,14.0,32.0,0.438,13.0,15.0,0.867,7.0,35.0,20.0,4.0,3.0,10.0,15.0,,22.0,56.0,0.393,5.0,15.0,0.333,12.0,16.0,0.75,5.0,21.0,5.0,4.0,0.0,8.0,20.0,22.0,1,2,72.0,45.0,69.0,-0.18019102877055523,-0.009176536016932024,0.273,0.453,57.0,-24.0,-0.42105263157894735,1,0,0,8.517241379310349,0.4508620689655172,0.12452735064280318,-24.0
2019-11-16,@,Northern Iowa,L (1 OT),72.0,77.0,27.0,60.0,0.45,9.0,24.0,0.375,9.0,15.0,0.6,5.0,36.0,9.0,7.0,0.0,17.0,12.0,,30.0,63.0,0.476,5.0,15.0,0.333,12.0,17.0,0.706,6.0,32.0,6.0,6.0,0.0,12.0,14.0,-5.0,0,3,74.5,64.0,65.0,0.061475637896111435,-0.03660128518081163,0.391,0.42300000000000004,64.5,-1.0,-0.015503875968992248,0,1,0,8.517241379310349,0.4508620689655172,0.12452735064280318,-1.0
2019-11-18,@,West Virginia,L,61.0,69.0,20.0,53.0,0.377,8.0,30.0,0.267,13.0,17.0,0.765,6.0,23.0,12.0,8.0,2.0,12.0,20.0,,26.0,54.0,0.481,4.0,9.0,0.444,13.0,19.0,0.684,12.0,36.0,12.0,7.0,2.0,15.0,15.0,-8.0,0,4,65.0,66.66666666666667,69.0,0.061475637896111435,-0.06714755050968566,0.4106666666666667,0.4406666666666667,67.83333333333333,-2.3333333333333286,-0.03439803439803433,0,1,0,8.517241379310349,0.4508620689655172,0.12452735064280318,-2.3333333333333286
2019-11-26,N,Boston University,W,78.0,55.0,30.0,56.0,0.536,11.0,21.0,0.524,7.0,13.0,0.538,7.0,34.0,9.0,4.0,3.0,13.0,15.0,,22.0,57.0,0.386,3.0,13.0,0.231,8.0,12.0,0.667,6.0,22.0,4.0,7.0,3.0,9.0,13.0,23.0,1,5,66.5,65.25,69.0,0.06578598272369762,-0.08526349253867119,0.40225,0.45075,67.125,-3.75,-0.055865921787709494,0,0,1,8.517241379310349,0.4508620689655172,0.12452735064280318,-3.75
2019-11-27,N,Gardner-Webb,L,62.0,67.0,21.0,64.0,0.328,13.0,35.0,0.371,7.0,14.0,0.5,10.0,32.0,17.0,6.0,1.0,8.0,15.0,,28.0,58.0,0.483,4.0,14.0,0.286,7.0,12.0,0.583,7.0,40.0,10.0,5.0,8.0,9.0,10.0,-5.0,0,6,64.5,67.8,66.2,0.07585616886956281,-0.0960017034936167,0.429,0.4378,67.0,1.5999999999999943,0.023880597014925287,0,0,1,8.517241379310349,0.4508620689655172,0.12452735064280318,1.5999999999999943
2019-12-14,@,Wyoming,W,74.0,53.0,26.0,55.0,0.473,11.0,31.0,0.355,11.0,14.0,0.786,8.0,32.0,10.0,4.0,3.0,6.0,19.0,,20.0,45.0,0.444,2.0,11.0,0.182,11.0,18.0,0.611,3.0,24.0,7.0,2.0,3.0,8.0,15.0,21.0,1,7,63.5,66.83333333333333,66.33333333333333,0.11290955310808154,-0.10246908572197899,0.4121666666666666,0.44533333333333336,66.58333333333333,0.5,0.007509386733416772,0,1,0,8.517241379310349,0.4508620689655172,0.12452735064280318,0.5
2019-12-17,,Denver,W,86.0,64.0,28.0,58.0,0.483,9.0,19.0,0.474,21.0,28.0,0.75,8.0,28.0,9.0,8.0,2.0,13.0,26.0,,23.0,46.0,0.5,2.0,8.0,0.25,16.0,27.0,0.593,5.0,31.0,5.0,8.0,6.0,25.0,24.0,22.0,1,8,75.0,67.85714285714286,64.42857142857143,0.11594932210663766,-0.11396782108393291,0.4208571428571428,0.4451428571428572,66.14285714285714,3.4285714285714306,0.051835853131749494,1,0,0,8.517241379310349,0.4508620689655172,0.12452735064280318,3.4285714285714306
2019-12-20,N,South Dakota,W,87.0,68.0,32.0,62.0,0.516,10.0,24.0,0.417,13.0,18.0,0.722,7.0,30.0,14.0,5.0,1.0,7.0,18.0,,27.0,56.0,0.482,0.0,8.0,0.0,14.0,18.0,0.778,4.0,28.0,6.0,4.0,3.0,12.0,16.0,19.0,1,9,77.5,70.125,64.375,0.09824034377846436,-0.1271165951135973,0.428625,0.452,67.25,5.75,0.08550185873605948,0,0,1,8.517241379310349,0.4508620689655172,0.12452735064280318,5.75
2019-12-28,@,Portland State,L,65.0,69.0,26.0,58.0,0.448,5.0,23.0,0.217,8.0,15.0,0.533,8.0,29.0,12.0,4.0,3.0,15.0,14.0,,30.0,59.0,0.508,5.0,9.0,0.556,4.0,11.0,0.364,7.0,27.0,14.0,7.0,7.0,12.0,17.0,-4.0,0,10,67.0,72.0,64.77777777777777,0.08925341567388922,-0.14885883894779936,0.4383333333333333,0.4553333333333333,68.38888888888889,7.2222222222222285,0.10560519902518288,0,1,0,8.517241379310349,0.4508620689655172,0.12452735064280318,7.2222222222222285
