Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Neutral,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-05,,Western Illinois,W,98.0,65.0,38.0,65.0,0.585,5.0,11.0,0.455,17.0,25.0,0.68,14.0,45.0,18.0,6.0,6.0,11.0,12.0,,22.0,64.0,0.344,7.0,24.0,0.292,14.0,15.0,0.933,9.0,27.0,9.0,6.0,3.0,12.0,20.0,33.0,1,1,81.5,,,,,,,,,,1,0,0,4.71875,0.41940625,0.06831033702782176,
2019-11-09,,Portland State,W,85.0,74.0,30.0,60.0,0.5,3.0,14.0,0.214,22.0,30.0,0.733,14.0,37.0,11.0,4.0,4.0,10.0,22.0,,21.0,51.0,0.412,8.0,16.0,0.5,24.0,32.0,0.75,5.0,17.0,8.0,7.0,5.0,9.0,22.0,11.0,1,2,79.5,98.0,65.0,-0.16046313761409264,0.00955256097303453,0.585,0.344,81.5,33.0,0.4049079754601227,1,0,0,4.71875,0.41940625,0.06831033702782176,33.0
2019-11-12,,North Alabama,W,91.0,65.0,23.0,46.0,0.5,8.0,21.0,0.381,37.0,45.0,0.822,7.0,27.0,12.0,6.0,9.0,13.0,23.0,,19.0,44.0,0.432,7.0,14.0,0.5,20.0,27.0,0.741,4.0,21.0,7.0,9.0,0.0,21.0,31.0,26.0,1,3,78.0,91.5,69.5,-0.182376821120282,0.010216645090356025,0.5425,0.378,80.5,22.0,0.2732919254658385,1,0,0,4.71875,0.41940625,0.06831033702782176,22.0
2019-11-16,,Troy,W,100.0,62.0,35.0,65.0,0.538,9.0,23.0,0.391,21.0,30.0,0.7,15.0,47.0,21.0,11.0,6.0,12.0,25.0,,20.0,63.0,0.317,5.0,25.0,0.2,17.0,31.0,0.548,15.0,36.0,13.0,7.0,3.0,16.0,25.0,38.0,1,4,81.0,91.33333333333333,68.0,-0.13834188035206374,0.010005049660817333,0.5283333333333333,0.39599999999999996,79.66666666666667,23.33333333333333,0.29288702928870286,1,0,0,4.71875,0.41940625,0.06831033702782176,23.33333333333333
2019-11-20,,Princeton,W,79.0,54.0,31.0,55.0,0.564,3.0,10.0,0.3,14.0,17.0,0.824,6.0,30.0,19.0,8.0,2.0,8.0,13.0,,19.0,51.0,0.373,6.0,27.0,0.222,10.0,13.0,0.769,4.0,22.0,10.0,7.0,2.0,15.0,14.0,25.0,1,5,66.5,93.5,66.5,-0.1129896027455998,-0.009013083908399833,0.53075,0.37625,80.0,27.0,0.3375,1,0,0,4.71875,0.41940625,0.06831033702782176,27.0
2019-11-25,,Louisiana Tech,W,88.0,75.0,27.0,56.0,0.482,6.0,19.0,0.316,28.0,38.0,0.737,9.0,36.0,13.0,7.0,4.0,17.0,15.0,,28.0,57.0,0.491,10.0,25.0,0.4,9.0,15.0,0.6,1.0,27.0,17.0,13.0,2.0,20.0,28.0,13.0,1,6,81.5,90.6,64.0,-0.12809389852772965,-0.00414936210388861,0.5374000000000001,0.3756,77.3,26.599999999999994,0.3441138421733505,1,0,0,4.71875,0.41940625,0.06831033702782176,26.599999999999994
2019-11-30,,South Dakota State,W,64.0,50.0,24.0,58.0,0.414,7.0,20.0,0.35,9.0,18.0,0.5,16.0,44.0,12.0,6.0,7.0,17.0,15.0,,19.0,56.0,0.339,6.0,28.0,0.214,6.0,8.0,0.75,5.0,25.0,8.0,6.0,2.0,15.0,16.0,14.0,1,7,57.0,90.16666666666667,65.83333333333333,-0.12498462088392553,0.013057916377124112,0.5281666666666668,0.3948333333333333,78.0,24.333333333333343,0.3119658119658121,1,0,0,4.71875,0.41940625,0.06831033702782176,24.333333333333343
2019-12-03,,Florida State,W,80.0,64.0,25.0,45.0,0.556,7.0,15.0,0.467,23.0,38.0,0.605,10.0,33.0,10.0,5.0,4.0,18.0,19.0,,25.0,53.0,0.472,7.0,19.0,0.368,7.0,16.0,0.438,7.0,25.0,7.0,8.0,2.0,13.0,24.0,16.0,1,8,72.0,86.42857142857143,63.57142857142857,-0.11021857697992166,0.016812716547796813,0.5118571428571429,0.38685714285714284,75.0,22.85714285714286,0.3047619047619048,1,0,0,4.71875,0.41940625,0.06831033702782176,22.85714285714286
2019-12-07,@,Wisconsin,L,64.0,84.0,21.0,50.0,0.42,5.0,14.0,0.357,17.0,26.0,0.654,10.0,28.0,12.0,3.0,3.0,12.0,19.0,,30.0,56.0,0.536,8.0,20.0,0.4,16.0,18.0,0.889,6.0,26.0,13.0,5.0,6.0,4.0,18.0,-20.0,0,9,74.0,85.625,63.625,-0.10330538400169878,0.016534576992378647,0.5173750000000001,0.39749999999999996,74.625,22.0,0.2948073701842546,0,1,0,4.71875,0.41940625,0.06831033702782176,22.0
2019-12-10,N,UConn,W,57.0,54.0,21.0,57.0,0.368,2.0,13.0,0.154,13.0,18.0,0.722,8.0,26.0,14.0,11.0,3.0,13.0,15.0,,21.0,51.0,0.412,6.0,21.0,0.286,6.0,10.0,0.6,7.0,33.0,15.0,5.0,8.0,22.0,20.0,3.0,1,10,55.5,83.22222222222223,65.88888888888889,-0.10124131804514358,0.01025304093152457,0.5065555555555556,0.41288888888888886,74.55555555555556,17.333333333333343,0.2324888226527572,0,0,1,4.71875,0.41940625,0.06831033702782176,17.333333333333343
