Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-05,,Monmouth,L,62.0,66.0,24.0,59.0,0.407,8.0,17.0,0.471,6.0,9.0,0.667,8.0,35.0,12.0,6.0,3.0,17.0,16.0,,24.0,59.0,0.407,8.0,19.0,0.421,10.0,16.0,0.625,8.0,35.0,16.0,7.0,6.0,16.0,12.0,-4.0,0,1,64.0,,,,,,,,,,1,0,-7.033333333333331,0.45723333333333344,-0.09941107184923437,
2019-11-09,@,Albany (NY),W,74.0,70.0,30.0,59.0,0.508,4.0,16.0,0.25,10.0,15.0,0.667,4.0,29.0,17.0,6.0,7.0,15.0,24.0,,19.0,58.0,0.328,8.0,29.0,0.276,24.0,31.0,0.774,9.0,32.0,11.0,5.0,0.0,15.0,17.0,4.0,1,2,72.0,62.0,66.0,0.07357241208965981,0.05011200153247508,0.407,0.407,64.0,-4.0,-0.0625,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-4.0
2019-11-16,@,Virginia Tech,L,53.0,79.0,21.0,53.0,0.396,7.0,22.0,0.318,4.0,5.0,0.8,6.0,25.0,14.0,5.0,1.0,18.0,9.0,,31.0,65.0,0.477,14.0,37.0,0.378,3.0,4.0,0.75,12.0,35.0,19.0,8.0,4.0,10.0,8.0,-26.0,0,3,66.0,68.0,68.0,-0.048818479750947386,0.03941681436669969,0.4575,0.3675,68.0,0.0,0.0,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,0.0
2019-11-21,@,Drake,L,58.0,74.0,22.0,56.0,0.393,4.0,13.0,0.308,10.0,15.0,0.667,5.0,21.0,7.0,11.0,3.0,11.0,14.0,,29.0,53.0,0.547,8.0,25.0,0.32,8.0,10.0,0.8,7.0,34.0,14.0,4.0,4.0,17.0,15.0,-16.0,0,4,66.0,63.0,71.66666666666667,-0.011937060516586995,0.1050802890589021,0.437,0.40399999999999997,67.33333333333333,-8.666666666666671,-0.1287128712871288,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-8.666666666666671
2019-11-23,@,Saint Mary's,L,66.0,77.0,24.0,49.0,0.49,4.0,12.0,0.333,14.0,17.0,0.824,5.0,29.0,8.0,3.0,1.0,14.0,20.0,,23.0,56.0,0.411,10.0,25.0,0.4,21.0,27.0,0.778,10.0,29.0,15.0,11.0,2.0,4.0,14.0,-11.0,0,5,71.5,61.75,72.25,-0.034172135383240765,0.08093930571618063,0.426,0.43975,67.0,-10.5,-0.15671641791044777,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-10.5
2019-11-30,@,Columbia,L,64.0,68.0,29.0,62.0,0.468,5.0,19.0,0.263,1.0,2.0,0.5,5.0,30.0,8.0,4.0,2.0,12.0,19.0,,26.0,55.0,0.473,9.0,22.0,0.409,7.0,12.0,0.583,5.0,27.0,12.0,5.0,6.0,12.0,9.0,-4.0,0,6,66.0,62.6,73.2,-0.054738419611875755,0.07991826084693104,0.43879999999999997,0.434,67.9,-10.600000000000001,-0.1561119293078056,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-10.600000000000001
2019-12-04,@,Saint Francis (PA),L,69.0,77.0,28.0,61.0,0.459,7.0,22.0,0.318,6.0,10.0,0.6,8.0,35.0,7.0,1.0,1.0,15.0,17.0,,27.0,63.0,0.429,5.0,22.0,0.227,18.0,21.0,0.857,9.0,33.0,14.0,6.0,4.0,7.0,16.0,-8.0,0,7,73.0,62.833333333333336,72.33333333333333,-0.05888245228956496,0.0804848544859732,0.44366666666666665,0.44049999999999995,67.58333333333333,-9.499999999999993,-0.1405672009864364,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-9.499999999999993
2019-12-07,,Yale,L,65.0,78.0,27.0,55.0,0.491,3.0,13.0,0.231,8.0,10.0,0.8,5.0,29.0,13.0,5.0,1.0,18.0,20.0,,28.0,55.0,0.509,7.0,23.0,0.304,15.0,22.0,0.682,8.0,29.0,21.0,7.0,4.0,11.0,13.0,-13.0,0,8,71.5,63.714285714285715,73.0,-0.05119252353886611,0.050467810107461764,0.44585714285714284,0.4388571428571428,68.35714285714286,-9.285714285714285,-0.13584117032392892,1,0,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-9.285714285714285
2019-12-21,@,Auburn,L,51.0,74.0,19.0,53.0,0.358,2.0,11.0,0.182,11.0,15.0,0.733,8.0,27.0,8.0,5.0,3.0,18.0,21.0,,23.0,55.0,0.418,6.0,28.0,0.214,22.0,28.0,0.786,11.0,35.0,15.0,8.0,7.0,13.0,16.0,-23.0,0,9,62.5,63.875,73.625,-0.06694901963813515,0.03791876183499088,0.4515,0.44762499999999994,68.75,-9.75,-0.14181818181818182,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-9.75
2019-12-29,@,Princeton,L,62.0,71.0,21.0,47.0,0.447,4.0,10.0,0.4,16.0,18.0,0.889,6.0,27.0,7.0,2.0,3.0,19.0,21.0,,26.0,56.0,0.464,10.0,27.0,0.37,9.0,12.0,0.75,7.0,25.0,15.0,10.0,4.0,12.0,18.0,-9.0,0,10,66.5,62.44444444444444,73.66666666666667,-0.0786489172640309,0.025842153733215467,0.4411111111111111,0.4443333333333333,68.05555555555556,-11.222222222222229,-0.16489795918367356,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-11.222222222222229
2020-01-02,@,Navy,L,58.0,64.0,21.0,53.0,0.396,9.0,25.0,0.36,7.0,8.0,0.875,7.0,26.0,13.0,10.0,4.0,16.0,21.0,,19.0,47.0,0.404,9.0,24.0,0.375,17.0,23.0,0.739,7.0,28.0,10.0,6.0,0.0,14.0,15.0,-6.0,0,11,61.0,62.4,73.4,-0.08275513133465781,0.033887082037800775,0.4417,0.44630000000000003,67.9,-11.000000000000007,-0.16200294550810024,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-11.222222222222229
2020-01-05,,Loyola (MD),W,78.0,71.0,30.0,61.0,0.492,8.0,20.0,0.4,10.0,12.0,0.833,8.0,24.0,20.0,8.0,2.0,11.0,20.0,,25.0,54.0,0.463,4.0,20.0,0.2,17.0,23.0,0.739,9.0,32.0,14.0,5.0,4.0,15.0,13.0,7.0,1,12,74.5,62.0,72.54545454545455,-0.06279122427397654,0.0398590965427279,0.4375454545454545,0.44245454545454543,67.27272727272727,-10.545454545454547,-0.1567567567567568,1,0,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-11.222222222222229
2020-01-08,@,Boston University,L,67.0,84.0,26.0,61.0,0.426,6.0,20.0,0.3,9.0,12.0,0.75,4.0,32.0,9.0,7.0,2.0,8.0,18.0,,30.0,65.0,0.462,7.0,27.0,0.259,17.0,26.0,0.654,10.0,37.0,16.0,5.0,3.0,8.0,11.0,-17.0,0,13,75.5,63.333333333333336,72.41666666666667,-0.05694541473546755,0.024795545836272526,0.44208333333333333,0.44416666666666665,67.875,-9.083333333333336,-0.13382443216697365,0,1,-7.033333333333331,0.45723333333333344,-0.09941107184923437,-11.222222222222229
