Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-05,@,San Diego State,L,42.0,77.0,14.0,62.0,0.226,4.0,19.0,0.211,10.0,14.0,0.714,12.0,36.0,6.0,3.0,3.0,17.0,20.0,,28.0,72.0,0.389,9.0,24.0,0.375,12.0,26.0,0.462,20.0,54.0,12.0,10.0,5.0,14.0,19.0,-35.0,0,1,59.5,,,,,,,,,,0,1,-4.322580645161295,0.44532258064516134,-0.05783340526542951,
2019-11-09,@,Wichita State,L,63.0,69.0,21.0,55.0,0.382,4.0,15.0,0.267,17.0,27.0,0.63,8.0,32.0,7.0,4.0,8.0,19.0,28.0,,16.0,66.0,0.242,3.0,16.0,0.188,34.0,42.0,0.81,13.0,41.0,6.0,10.0,7.0,8.0,23.0,-6.0,0,2,66.0,42.0,77.0,-0.027810076389602867,0.03712498854546209,0.226,0.389,59.5,-35.0,-0.5882352941176471,0,1,-4.322580645161295,0.44532258064516134,-0.05783340526542951,-35.0
2019-11-15,@,South Dakota,L,69.0,88.0,26.0,67.0,0.388,6.0,15.0,0.4,11.0,12.0,0.917,7.0,26.0,9.0,6.0,1.0,7.0,13.0,,34.0,59.0,0.576,16.0,23.0,0.696,4.0,7.0,0.571,6.0,37.0,27.0,1.0,4.0,15.0,16.0,-19.0,0,3,78.5,52.5,73.0,-0.08495293353246,-0.06694901963813515,0.304,0.3155,62.75,-20.5,-0.32669322709163345,0,1,-4.322580645161295,0.44532258064516134,-0.05783340526542951,-20.5
2019-11-19,@,Arkansas,L,51.0,82.0,19.0,55.0,0.345,2.0,11.0,0.182,11.0,19.0,0.579,9.0,33.0,8.0,4.0,6.0,24.0,20.0,,31.0,71.0,0.437,6.0,26.0,0.231,14.0,18.0,0.778,9.0,32.0,13.0,13.0,10.0,10.0,14.0,-31.0,0,4,66.5,58.0,78.0,-0.07214505175906097,0.04544999687047041,0.332,0.40233333333333327,68.0,-20.0,-0.29411764705882354,0,1,-4.322580645161295,0.44532258064516134,-0.05783340526542951,-20.0
2019-11-23,@,Northern Kentucky,W (2 OT),98.0,96.0,35.0,75.0,0.467,7.0,21.0,0.333,21.0,30.0,0.7,14.0,49.0,17.0,8.0,0.0,22.0,26.0,,32.0,78.0,0.41,15.0,40.0,0.375,17.0,24.0,0.708,10.0,34.0,19.0,10.0,1.0,22.0,28.0,2.0,1,5,97.0,56.25,79.0,-0.10019102877055522,0.009260448022693712,0.33525,0.411,67.625,-22.75,-0.3364140480591497,0,1,-4.322580645161295,0.44532258064516134,-0.05783340526542951,-22.75
2019-11-25,@,Montana,L,62.0,74.0,24.0,64.0,0.375,4.0,15.0,0.267,10.0,18.0,0.556,10.0,33.0,14.0,8.0,2.0,17.0,19.0,,28.0,54.0,0.519,3.0,11.0,0.273,15.0,20.0,0.75,4.0,34.0,10.0,6.0,4.0,14.0,16.0,-12.0,0,6,68.0,64.6,82.4,-0.09990207108221674,0.04327175440096581,0.36160000000000003,0.41079999999999994,73.5,-17.80000000000001,-0.24217687074829947,0,1,-4.322580645161295,0.44532258064516134,-0.05783340526542951,-17.80000000000001
2019-11-30,,Lamar,W,76.0,73.0,25.0,53.0,0.472,5.0,18.0,0.278,21.0,30.0,0.7,6.0,26.0,11.0,6.0,0.0,18.0,22.0,,28.0,64.0,0.438,4.0,14.0,0.286,13.0,22.0,0.591,14.0,37.0,10.0,11.0,1.0,18.0,27.0,3.0,1,7,74.5,64.16666666666667,81.0,-0.10313475171427819,0.007463292217099071,0.3638333333333333,0.42883333333333334,72.58333333333333,-16.83333333333333,-0.2319173363949483,1,0,-4.322580645161295,0.44532258064516134,-0.05783340526542951,-16.83333333333333
2019-12-04,@,Gonzaga,L,62.0,101.0,23.0,58.0,0.397,5.0,20.0,0.25,11.0,17.0,0.647,7.0,31.0,11.0,6.0,3.0,16.0,17.0,,42.0,78.0,0.538,8.0,27.0,0.296,9.0,16.0,0.563,16.0,48.0,22.0,9.0,4.0,11.0,14.0,-39.0,0,8,81.5,65.85714285714286,79.85714285714286,-0.10528141199542873,-0.01298768947419271,0.3792857142857143,0.43014285714285716,72.85714285714286,-14.0,-0.19215686274509802,0,1,-4.322580645161295,0.44532258064516134,-0.05783340526542951,-14.0
2019-12-18,@,Nevada,L,73.0,91.0,22.0,74.0,0.297,4.0,25.0,0.16,25.0,30.0,0.833,13.0,32.0,9.0,7.0,5.0,8.0,25.0,,27.0,57.0,0.474,8.0,23.0,0.348,29.0,31.0,0.935,6.0,43.0,19.0,4.0,4.0,14.0,24.0,-18.0,0,9,82.0,65.375,82.5,-0.10128726841364,-0.02261527119479767,0.38149999999999995,0.44362500000000005,73.9375,-17.125,-0.231614539306847,0,1,-4.322580645161295,0.44532258064516134,-0.05783340526542951,-17.125
2019-12-21,@,Oregon,L,78.0,84.0,29.0,64.0,0.453,10.0,29.0,0.345,10.0,13.0,0.769,11.0,26.0,13.0,5.0,2.0,16.0,22.0,,26.0,50.0,0.52,10.0,25.0,0.4,22.0,27.0,0.815,10.0,28.0,12.0,9.0,1.0,19.0,16.0,-6.0,0,10,81.0,66.22222222222223,83.44444444444444,-0.10714852317771409,-0.025907850785646225,0.37211111111111106,0.44700000000000006,74.83333333333333,-17.222222222222214,-0.23014105419450623,0,1,-4.322580645161295,0.44532258064516134,-0.05783340526542951,-17.222222222222214
