Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Neutral,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-05,,Northern Colorado,W,69.0,45.0,29.0,64.0,0.453,7.0,27.0,0.259,4.0,5.0,0.8,10.0,36.0,9.0,4.0,4.0,15.0,19.0,,15.0,55.0,0.273,2.0,21.0,0.095,13.0,22.0,0.591,11.0,34.0,3.0,4.0,2.0,15.0,9.0,24.0,1,1,57.0,,,,,,,,,,1,0,0,0.8709677419354804,0.4253548387096774,0.013667425968109286,
2019-11-09,@,Purdue,W,70.0,66.0,24.0,45.0,0.533,9.0,22.0,0.409,13.0,16.0,0.813,4.0,23.0,18.0,6.0,6.0,14.0,14.0,,25.0,61.0,0.41,8.0,16.0,0.5,8.0,12.0,0.667,12.0,31.0,12.0,8.0,2.0,13.0,19.0,4.0,1,2,68.0,69.0,45.0,-0.009176536016932024,-0.18019102877055523,0.453,0.273,57.0,24.0,0.42105263157894735,0,1,0,0.8709677419354804,0.4253548387096774,0.013667425968109286,24.0
2019-11-12,,California Baptist,W,67.0,54.0,26.0,60.0,0.433,6.0,22.0,0.273,9.0,14.0,0.643,11.0,37.0,10.0,11.0,6.0,13.0,14.0,,20.0,58.0,0.345,8.0,23.0,0.348,6.0,16.0,0.375,8.0,30.0,7.0,3.0,1.0,16.0,10.0,13.0,1,3,60.5,69.5,55.5,0.0317993789033057,-0.04325409183361828,0.493,0.3415,62.5,14.0,0.224,1,0,0,0.8709677419354804,0.4253548387096774,0.013667425968109286,14.0
2019-11-15,,Prairie View,W,70.0,56.0,24.0,57.0,0.421,9.0,32.0,0.281,13.0,19.0,0.684,7.0,27.0,10.0,11.0,3.0,16.0,19.0,,21.0,49.0,0.429,3.0,13.0,0.231,11.0,20.0,0.55,4.0,25.0,3.0,10.0,2.0,21.0,20.0,14.0,1,4,63.0,68.66666666666667,55.0,0.00686398741067451,0.013748365168838705,0.47300000000000003,0.3426666666666667,61.833333333333336,13.666666666666671,0.2210242587601079,1,0,0,0.8709677419354804,0.4253548387096774,0.013667425968109286,13.666666666666671
2019-11-21,N,Georgetown,L,66.0,82.0,23.0,61.0,0.377,11.0,29.0,0.379,9.0,10.0,0.9,10.0,26.0,17.0,3.0,1.0,12.0,25.0,,28.0,55.0,0.509,5.0,11.0,0.455,21.0,28.0,0.75,11.0,32.0,13.0,6.0,6.0,10.0,14.0,-16.0,0,5,74.0,69.0,55.25,0.023432159635241867,-0.028456488800721158,0.46,0.36425,62.125,13.75,0.22132796780684105,0,0,1,0.8709677419354804,0.4253548387096774,0.013667425968109286,13.75
2019-11-22,N,California,W,62.0,45.0,26.0,62.0,0.419,6.0,24.0,0.25,4.0,7.0,0.571,7.0,30.0,17.0,3.0,3.0,4.0,19.0,,16.0,45.0,0.356,1.0,8.0,0.125,12.0,20.0,0.6,4.0,29.0,8.0,2.0,2.0,12.0,13.0,17.0,1,6,53.5,68.4,60.6,0.05489669052769042,-0.05609861952963113,0.4434,0.39320000000000005,64.5,7.800000000000004,0.1209302325581396,0,0,1,0.8709677419354804,0.4253548387096774,0.013667425968109286,7.800000000000004
2019-11-30,,McNeese State,W,73.0,71.0,30.0,65.0,0.462,9.0,32.0,0.281,4.0,8.0,0.5,13.0,33.0,17.0,5.0,3.0,14.0,14.0,,26.0,50.0,0.52,8.0,16.0,0.5,11.0,13.0,0.846,4.0,23.0,13.0,4.0,5.0,17.0,14.0,2.0,1,7,72.0,67.33333333333333,58.0,0.04291128146046791,-0.0807657414142334,0.43933333333333335,0.387,62.666666666666664,9.333333333333329,0.1489361702127659,1,0,0,0.8709677419354804,0.4253548387096774,0.013667425968109286,9.333333333333329
2019-12-03,,Alabama-Birmingham,W,67.0,57.0,24.0,49.0,0.49,11.0,25.0,0.44,8.0,11.0,0.727,2.0,22.0,14.0,8.0,6.0,10.0,14.0,,22.0,53.0,0.415,4.0,13.0,0.308,9.0,10.0,0.9,8.0,30.0,11.0,3.0,2.0,13.0,13.0,10.0,1,8,62.0,68.14285714285714,59.857142857142854,0.04496620393384726,-0.06292770339267134,0.4425714285714286,0.406,64.0,8.285714285714285,0.1294642857142857,1,0,0,0.8709677419354804,0.4253548387096774,0.013667425968109286,8.285714285714285
2019-12-08,N,Texas A&M,W,60.0,50.0,23.0,55.0,0.418,9.0,29.0,0.31,5.0,6.0,0.833,8.0,21.0,19.0,10.0,3.0,13.0,13.0,,20.0,42.0,0.476,3.0,11.0,0.273,7.0,13.0,0.538,6.0,29.0,14.0,7.0,3.0,21.0,11.0,10.0,1,9,55.0,68.0,59.5,0.061475637896111435,-0.06772604277615749,0.4485,0.407125,63.75,8.5,0.13333333333333333,0,0,1,0.8709677419354804,0.4253548387096774,0.013667425968109286,8.5
2019-12-14,,Central Michigan,W,87.0,76.0,27.0,53.0,0.509,14.0,25.0,0.56,19.0,31.0,0.613,8.0,38.0,17.0,5.0,2.0,21.0,22.0,,27.0,59.0,0.458,9.0,23.0,0.391,13.0,21.0,0.619,3.0,21.0,10.0,10.0,1.0,19.0,22.0,11.0,1,10,81.5,67.11111111111111,58.44444444444444,0.0689259690219392,-0.07398063586814713,0.4451111111111111,0.4147777777777778,62.77777777777778,8.666666666666671,0.13805309734513282,1,0,0,0.8709677419354804,0.4253548387096774,0.013667425968109286,8.666666666666671
2019-12-21,@,Providence,L,48.0,70.0,19.0,60.0,0.317,3.0,21.0,0.143,7.0,13.0,0.538,8.0,38.0,5.0,2.0,5.0,13.0,16.0,,26.0,67.0,0.388,8.0,21.0,0.381,10.0,18.0,0.556,15.0,50.0,15.0,10.0,1.0,10.0,13.0,-22.0,0,11,59.0,69.1,60.2,0.08155523268627063,-0.05937153818362284,0.45150000000000007,0.4191,64.65,8.899999999999991,0.13766434648105166,0,1,0,0.8709677419354804,0.4253548387096774,0.013667425968109286,8.666666666666671
2019-12-30,,High Point,W,89.0,58.0,36.0,65.0,0.554,10.0,23.0,0.435,7.0,13.0,0.538,11.0,35.0,18.0,6.0,7.0,10.0,24.0,,17.0,51.0,0.333,2.0,13.0,0.154,22.0,30.0,0.733,10.0,28.0,6.0,5.0,2.0,14.0,12.0,31.0,1,12,73.5,67.18181818181819,61.09090909090909,0.06807239026417633,-0.05013150496103147,0.4392727272727273,0.41627272727272724,64.13636363636364,6.0909090909090935,0.09496810772501775,1,0,0,0.8709677419354804,0.4253548387096774,0.013667425968109286,8.666666666666671
2020-01-04,@,Baylor,L,44.0,59.0,18.0,52.0,0.346,3.0,16.0,0.188,5.0,15.0,0.333,8.0,31.0,9.0,2.0,4.0,10.0,17.0,,20.0,64.0,0.313,5.0,17.0,0.294,14.0,16.0,0.875,17.0,44.0,6.0,5.0,8.0,8.0,16.0,-15.0,0,13,51.5,69.0,60.833333333333336,0.06328723209901,-0.06283943059703928,0.4488333333333334,0.4093333333333333,64.91666666666667,8.166666666666664,0.12580231065468545,0,1,0,0.8709677419354804,0.4253548387096774,0.013667425968109286,8.666666666666671
2020-01-08,,Oklahoma,L,62.0,72.0,24.0,64.0,0.375,8.0,29.0,0.276,6.0,7.0,0.857,9.0,37.0,10.0,5.0,2.0,12.0,19.0,,28.0,56.0,0.5,6.0,15.0,0.4,10.0,18.0,0.556,3.0,30.0,8.0,7.0,2.0,10.0,8.0,-10.0,0,14,67.0,67.07692307692308,60.69230769230769,0.054594903951157236,-0.06257379176168326,0.44092307692307703,0.4019230769230769,63.88461538461539,6.384615384615387,0.09993979530403374,1,0,0,0.8709677419354804,0.4253548387096774,0.013667425968109286,8.666666666666671
2020-01-11,,Kansas State,W,64.0,50.0,24.0,49.0,0.49,10.0,23.0,0.435,6.0,12.0,0.5,8.0,27.0,16.0,8.0,10.0,19.0,14.0,,20.0,54.0,0.37,5.0,15.0,0.333,5.0,9.0,0.556,10.0,25.0,9.0,11.0,1.0,15.0,15.0,14.0,1,15,57.0,66.71428571428571,61.5,0.055854652885404754,-0.0626532819645157,0.4362142857142858,0.4089285714285714,64.10714285714286,5.214285714285708,0.08133704735376035,1,0,0,0.8709677419354804,0.4253548387096774,0.013667425968109286,8.666666666666671
2020-01-15,@,Oklahoma State,W,76.0,64.0,27.0,56.0,0.482,15.0,32.0,0.469,7.0,9.0,0.778,7.0,36.0,19.0,4.0,11.0,12.0,19.0,,25.0,62.0,0.403,6.0,15.0,0.4,8.0,15.0,0.533,10.0,31.0,11.0,5.0,2.0,11.0,17.0,12.0,1,16,70.0,66.53333333333333,60.733333333333334,0.062227140902123446,-0.05995685387117722,0.4398000000000001,0.4063333333333333,63.63333333333333,5.799999999999997,0.09114719748559451,0,1,0,0.8709677419354804,0.4253548387096774,0.013667425968109286,8.666666666666671
2020-01-18,,Kansas,L,57.0,66.0,23.0,57.0,0.404,6.0,20.0,0.3,5.0,9.0,0.556,7.0,28.0,16.0,3.0,5.0,9.0,17.0,,25.0,53.0,0.472,2.0,10.0,0.2,14.0,21.0,0.667,11.0,40.0,11.0,5.0,2.0,8.0,10.0,-9.0,0,17,61.5,67.125,60.9375,0.07753709041007789,-0.05813974671927319,0.4424375000000001,0.40612499999999996,64.03125,6.1875,0.09663250366032211,1,0,0,0.8709677419354804,0.4253548387096774,0.013667425968109286,8.666666666666671
