Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Avg_Result,Pct_Margin,Home,Away,Neutral,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Avg_Result_NC
2019-11-08,@,VCU,L,56.0,59.0,21.0,52.0,0.404,8.0,25.0,0.32,6.0,8.0,0.75,9.0,28.0,11.0,5.0,2.0,14.0,20.0,,17.0,46.0,0.37,10.0,26.0,0.385,15.0,20.0,0.75,8.0,25.0,10.0,10.0,5.0,18.0,15.0,-3.0,0,1,57.5,,,,,,,,,,0,1,0,5.655172413793096,0.43251724137931047,0.08453608247422668,
2019-11-12,@,Arkansas,L,43.0,66.0,17.0,51.0,0.333,2.0,17.0,0.118,7.0,12.0,0.583,9.0,31.0,8.0,3.0,0.0,16.0,22.0,,20.0,45.0,0.444,6.0,22.0,0.273,20.0,24.0,0.833,4.0,23.0,8.0,11.0,5.0,10.0,15.0,-23.0,0,2,54.5,56.0,59.0,0.11504706646753998,0.19495021416729785,0.404,0.37,57.5,-3.0,-0.05217391304347826,0,1,0,5.655172413793096,0.43251724137931047,0.08453608247422668,-3.0
2019-11-16,,Eastern Michigan,L,51.0,56.0,18.0,48.0,0.375,8.0,20.0,0.4,7.0,9.0,0.778,8.0,32.0,9.0,6.0,4.0,19.0,19.0,,20.0,49.0,0.408,5.0,20.0,0.25,11.0,16.0,0.688,6.0,26.0,10.0,13.0,4.0,14.0,15.0,-5.0,0,3,53.5,49.5,62.5,-0.010494059073585527,0.07047563789611144,0.36850000000000005,0.40700000000000003,56.0,-13.0,-0.23214285714285715,1,0,0,5.655172413793096,0.43251724137931047,0.08453608247422668,-13.0
2019-11-19,,North Carolina A&T,W,80.0,60.0,26.0,48.0,0.542,11.0,21.0,0.524,17.0,27.0,0.63,5.0,28.0,10.0,9.0,8.0,10.0,19.0,,21.0,51.0,0.412,1.0,6.0,0.167,17.0,24.0,0.708,8.0,25.0,10.0,6.0,5.0,15.0,22.0,20.0,1,4,70.0,50.0,60.333333333333336,0.04647563789611142,0.03454193623865287,0.3706666666666667,0.4073333333333333,55.166666666666664,-10.333333333333336,-0.1873111782477342,1,0,0,5.655172413793096,0.43251724137931047,0.08453608247422668,-10.333333333333336
2019-11-22,N,Rhode Island,L,47.0,60.0,17.0,52.0,0.327,7.0,28.0,0.25,6.0,7.0,0.857,6.0,30.0,8.0,7.0,1.0,14.0,14.0,,23.0,58.0,0.397,6.0,21.0,0.286,8.0,14.0,0.571,12.0,36.0,8.0,8.0,2.0,9.0,12.0,-13.0,0,5,53.5,57.5,60.25,0.06473650746132881,-0.03966544094206281,0.41350000000000003,0.4085,58.875,-2.75,-0.04670912951167728,0,0,1,5.655172413793096,0.43251724137931047,0.08453608247422668,-2.75
2019-11-24,N,Utah State,L,59.0,68.0,24.0,63.0,0.381,5.0,23.0,0.217,6.0,7.0,0.857,7.0,28.0,6.0,7.0,2.0,11.0,22.0,,19.0,47.0,0.404,3.0,14.0,0.214,27.0,34.0,0.794,7.0,34.0,8.0,8.0,6.0,12.0,12.0,-9.0,0,6,63.5,55.4,60.2,0.076367334647014,-0.03445459466202816,0.3962,0.40619999999999995,57.8,-4.800000000000004,-0.08304498269896202,0,0,1,5.655172413793096,0.43251724137931047,0.08453608247422668,-4.800000000000004
2019-12-02,@,Texas-Arlington,W,77.0,66.0,27.0,54.0,0.5,7.0,19.0,0.368,16.0,23.0,0.696,14.0,36.0,14.0,5.0,6.0,11.0,16.0,,23.0,55.0,0.418,8.0,22.0,0.364,12.0,17.0,0.706,6.0,22.0,15.0,7.0,4.0,13.0,23.0,11.0,1,7,71.5,56.0,61.5,0.05254706646753998,-0.06149184177868533,0.39366666666666666,0.40583333333333327,58.75,-5.5,-0.09361702127659574,0,1,0,5.655172413793096,0.43251724137931047,0.08453608247422668,-5.5
2019-12-05,,Oklahoma,L,80.0,82.0,29.0,59.0,0.492,10.0,32.0,0.313,12.0,13.0,0.923,9.0,30.0,11.0,2.0,2.0,11.0,18.0,,27.0,54.0,0.5,9.0,24.0,0.375,19.0,25.0,0.76,5.0,24.0,12.0,8.0,1.0,8.0,12.0,-2.0,0,8,81.0,59.0,62.142857142857146,0.03514391876778211,-0.04455884486250927,0.40885714285714286,0.40757142857142853,60.57142857142857,-3.142857142857146,-0.05188679245283024,1,0,0,5.655172413793096,0.43251724137931047,0.08453608247422668,-3.142857142857146
2019-12-07,,Little Rock,W,76.0,53.0,26.0,54.0,0.481,19.0,35.0,0.543,5.0,6.0,0.833,7.0,31.0,23.0,7.0,1.0,14.0,19.0,,17.0,46.0,0.37,5.0,16.0,0.313,14.0,21.0,0.667,7.0,24.0,8.0,8.0,5.0,16.0,14.0,23.0,1,9,64.5,61.625,64.625,0.03941681436669969,-0.034994381446248335,0.41925,0.41912499999999997,63.125,-3.0,-0.047524752475247525,1,0,0,5.655172413793096,0.43251724137931047,0.08453608247422668,-3.0
2019-12-17,@,Dayton,L,58.0,71.0,19.0,48.0,0.396,9.0,19.0,0.474,11.0,12.0,0.917,6.0,29.0,10.0,4.0,2.0,17.0,21.0,,24.0,48.0,0.5,8.0,21.0,0.381,15.0,24.0,0.625,5.0,27.0,20.0,7.0,0.0,12.0,15.0,-13.0,0,10,64.5,63.22222222222222,63.333333333333336,0.09245103332669136,-0.0345769936828359,0.4261111111111111,0.4136666666666666,63.27777777777778,-0.11111111111111427,-0.0017559262510975038,0,1,0,5.655172413793096,0.43251724137931047,0.08453608247422668,-0.11111111111111427
2019-12-21,,Arkansas-Pine Bluff,W,86.0,53.0,30.0,56.0,0.536,10.0,22.0,0.455,16.0,23.0,0.696,8.0,25.0,17.0,15.0,1.0,14.0,20.0,,16.0,40.0,0.4,2.0,8.0,0.25,19.0,25.0,0.76,6.0,23.0,6.0,7.0,2.0,27.0,21.0,33.0,1,11,69.5,62.7,64.1,0.09795889148462811,-0.028032942447102305,0.4231,0.4223,63.4,-1.3999999999999915,-0.02208201892744466,1,0,0,5.655172413793096,0.43251724137931047,0.08453608247422668,-0.11111111111111427
