Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference,Avg_Result_NC,Avg_Result_NC2,result2,Mean_Score2,Opp_Avg_Score2,Avg_Score2,Avg_Mean_Score2,Avg_Result2,Pct_Margin2,Home2,Away2,Neutral2,Date2,Loc2,Opp_name2,Win2,Opp_score2,Score2,Threes2,Opp_Threes2,W2,Avg_Threes2,Opp_Avg_Threes2,Game_Number2,Home_Pct2,Avg_Result_Fin2,Opp_Avg_FG_Pct2,Comb_Loc2,Avg_FG_Pct2,Opp_Avg_FG_Pct_Fin2,Pct_Margin_Fin2,Scoring_Pace_Diff,Matchup_Comp,Opp_Matchup_Comp,SOS,SOS_NC,Opp_SOS,Opp_SOS_NC,Prev_SOS,SOS_Fin,SOS_All,SOS_All_Fin,Opp_Prev_SOS
2020-12-03,,Marshall,L,64.0,80.0,23.0,61.0,0.377,7.0,18.0,0.389,11.0,24.0,0.458,10.0,35.0,9.0,6.0,2.0,15.0,22.0,,26.0,60.0,0.433,6.0,22.0,0.273,22.0,27.0,0.815,8.0,40.0,10.0,10.0,1.0,14.0,24.0,-16.0,0,1,72.0,1,0,1,,,,,,,,,,,14.541666666666657,0.40091666666666675,0.19470013947001383,Horizon,,14.0,16.0,72.0,56.0,70.0,63.0,14.0,0.2222222222222222,0,1,0.0,2020-12-03,@,Wright State,1,64.0,80.0,6.0,7.0,W,-0.09923864781817429,-0.15281007638960284,2,2.0,7.36363636363636,0.382,-1,0.439,0.4355909090909091,0.09660107334525933,,,,,,-17.0,-17.0,,-1.9420506101900958,,-1.9375792239686336,0.5
2020-12-05,,Miami (OH),W,71.0,47.0,29.0,62.0,0.468,7.0,22.0,0.318,6.0,9.0,0.667,10.0,46.0,19.0,9.0,5.0,14.0,14.0,,18.0,66.0,0.273,6.0,20.0,0.3,5.0,9.0,0.556,13.0,36.0,7.0,4.0,4.0,14.0,14.0,24.0,1,2,59.0,1,0,1,64.0,80.0,0.014600637896111435,-0.08852436210388856,0.377,0.433,72.0,2.0,-16.0,-0.2222222222222222,14.541666666666657,0.40091666666666675,0.19470013947001383,Horizon,-16.0,14.0,-24.0,59.0,67.0,81.0,74.0,14.0,0.1891891891891892,0,1,0.0,2020-12-05,@,Wright State,0,71.0,47.0,6.0,7.0,L,-0.1283391769187034,-9.152628299302634e-05,2,2.0,0.045454545454546746,0.389,-1,0.509,0.44818181818181824,0.0006315124723713472,-1.0,-0.0011560026453076133,0.10658866623457823,15.0,15.0,-8.0,-8.0,-16.5,-1.9420506101900958,7.36363636363636,-1.9375792239686336,9.75
2020-12-13,@,Bowling Green State,W,85.0,67.0,32.0,58.0,0.552,6.0,25.0,0.24,15.0,20.0,0.75,9.0,44.0,14.0,5.0,7.0,17.0,13.0,,24.0,69.0,0.348,7.0,23.0,0.304,12.0,20.0,0.6,7.0,22.0,14.0,15.0,1.0,9.0,19.0,18.0,1,3,76.0,0,1,-1,67.5,63.5,-0.0024132509927774493,-0.03005979517475471,0.4225,0.353,65.5,3.0,4.0,0.061068702290076333,14.541666666666657,0.40091666666666675,0.19470013947001383,Horizon,4.0,3.6666666666666665,-18.0,76.0,82.0,86.75,84.375,4.75,0.056296296296296296,1,0,0.0,2020-12-13,,Wright State,0,85.0,67.0,7.0,6.0,L,0.01500589726210566,0.05232929643269679,5,0.0,2.3333333333333286,0.456,1,0.43975,0.4480000000000001,0.030319436924742767,-9.4375,-0.011237603239461293,-0.02123850743607725,7.0,7.0,-1.0833333333333321,-1.1111111111111096,-5.458333333333333,-1.9420506101900958,3.7045454545454533,-1.9375792239686336,-2.089027777777778
2020-12-19,@,Detroit,W,93.0,70.0,38.0,65.0,0.585,10.0,20.0,0.5,7.0,10.0,0.7,5.0,39.0,18.0,5.0,2.0,12.0,12.0,,28.0,69.0,0.406,8.0,28.0,0.286,6.0,10.0,0.6,7.0,28.0,17.0,5.0,5.0,10.0,12.0,23.0,1,4,81.5,0,1,-1,73.33333333333333,64.66666666666667,-0.0407970893766158,-0.01970992911419789,0.4656666666666667,0.3513333333333333,69.0,0.4444444444444444,8.666666666666657,0.12560386473429938,14.541666666666657,0.40091666666666675,0.19470013947001383,Horizon,8.666666666666666,-4.75,-23.0,81.5,74.5,69.75,72.125,-4.75,-0.0658578856152513,1,0,,2020-12-19,,Wright State,0,93.0,70.0,8.0,10.0,L,-0.012449093286684254,0.028757517090742313,5,1.25,2.5454545454545467,0.44675,1,0.378,0.46595454545454545,0.03383685800604231,-1.5625,-0.03425234291257418,0.015664314418977407,1.9666666666666686,1.9666666666666686,3.2416666666666707,3.2416666666666707,-1.1388888888888908,-1.9420506101900958,3.247474747474745,-1.9375792239686336,-0.3214880952380943
2020-12-20,@,Detroit,W,85.0,72.0,29.0,50.0,0.58,4.0,10.0,0.4,23.0,33.0,0.697,5.0,35.0,18.0,6.0,6.0,13.0,18.0,,25.0,65.0,0.385,7.0,24.0,0.292,15.0,18.0,0.833,7.0,26.0,14.0,9.0,6.0,13.0,24.0,13.0,1,5,78.5,0,1,-1,78.25,66.0,-0.025984426001652128,-0.006706180285706742,0.4955,0.365,72.125,0.0,12.25,0.16984402079722705,14.541666666666657,0.40091666666666675,0.19470013947001383,Horizon,8.666666666666666,-4.75,-13.0,78.5,78.2,69.8,74.0,-8.400000000000006,-0.11351351351351359,1,0,,2020-12-20,,Wright State,0,85.0,72.0,7.0,4.0,L,-0.004068774711338374,0.024071545824500218,6,0.24000000000000005,2.5454545454545467,0.4744,1,0.38360000000000005,0.46595454545454545,0.03383685800604231,-0.9375,-0.02500970414103502,0.0052235942373196976,-0.3249999999999993,2.3666666666666694,4.8166666666666655,2.958333333333332,0.8394179894179905,-1.9420506101900958,3.0719696969696955,-1.9375792239686336,-0.6338412698412711
2020-12-26,,Green Bay,W,67.0,53.0,29.0,66.0,0.439,4.0,14.0,0.286,5.0,7.0,0.714,12.0,47.0,10.0,9.0,3.0,14.0,10.0,,23.0,60.0,0.383,4.0,13.0,0.308,3.0,7.0,0.429,4.0,29.0,10.0,9.0,5.0,11.0,12.0,14.0,1,6,60.0,1,0,1,79.6,67.2,-0.057242955068712686,-0.009952933532460018,0.5124,0.369,73.4,0.24000000000000005,12.399999999999991,0.16893732970027234,14.541666666666657,0.40091666666666675,0.19470013947001383,Horizon,8.666666666666666,-21.5,-14.0,60.0,83.0,66.16666666666667,74.58333333333333,-16.83333333333333,-0.22569832402234632,0,1,,2020-12-26,@,Wright State,0,67.0,53.0,4.0,4.0,L,0.003855990540947707,-0.07858460306774398,7,0.0,-4.920000000000002,0.48333333333333334,-1,0.3881666666666667,0.47651999999999994,-0.06643262219821769,-0.5916666666666615,0.06707022366519655,-0.006195031683199616,-1.7838095238095206,3.138095238095237,6.8126984126984125,7.469047619047618,1.1371428571428563,-1.9420506101900958,2.966666666666666,-1.9375792239686336,-4.140741475602586
2020-12-27,,Green Bay,W,90.0,77.0,30.0,59.0,0.508,6.0,16.0,0.375,24.0,30.0,0.8,8.0,31.0,15.0,9.0,2.0,11.0,12.0,,32.0,67.0,0.478,5.0,19.0,0.263,8.0,11.0,0.727,12.0,34.0,12.0,3.0,3.0,16.0,21.0,13.0,1,7,83.5,1,0,1,77.5,64.83333333333333,-0.06836307178130793,-0.020465236139878273,0.5001666666666666,0.3713333333333333,71.16666666666667,0.0,12.666666666666671,0.17798594847775182,14.541666666666657,0.40091666666666675,0.19470013947001383,Horizon,8.666666666666666,-21.5,-13.0,83.5,80.71428571428571,64.28571428571429,72.5,-16.428571428571416,-0.2266009852216747,0,1,,2020-12-27,@,Wright State,0,90.0,77.0,5.0,6.0,L,-0.006857695437221922,-0.08520577803309207,8,0.16326530612244897,-4.920000000000002,0.477,-1,0.38742857142857146,0.47651999999999994,-0.06643262219821769,-0.6666666666666643,0.07632122063920666,0.011846702346987216,-3.8833333333333306,3.138095238095237,7.648979591836735,7.469047619047618,1.8305250305250327,-1.9420506101900958,1.6522222222222211,-1.9375792239686336,-4.046565075765753
2021-01-01,@,Oakland,W,90.0,51.0,33.0,71.0,0.465,10.0,34.0,0.294,14.0,21.0,0.667,19.0,58.0,25.0,7.0,6.0,17.0,18.0,,18.0,67.0,0.269,5.0,29.0,0.172,10.0,18.0,0.556,11.0,32.0,12.0,9.0,4.0,15.0,21.0,39.0,1,8,70.5,0,1,-1,79.28571428571429,66.57142857142857,-0.07568652426605074,-0.036700327769124574,0.5012857142857142,0.3865714285714285,72.92857142857143,0.16326530612244897,12.714285714285722,0.17433888344760048,14.541666666666657,0.40091666666666675,0.19470013947001383,Horizon,8.666666666666666,-25.285714285714285,-39.0,70.5,85.54545454545455,68.18181818181819,76.86363636363636,-17.36363636363636,-0.22590183323477228,1,0,0.0,2021-01-01,,Wright State,0,90.0,51.0,5.0,10.0,L,0.06647563789611144,0.11686883662087233,12,8.03305785123967,-6.533333333333331,0.5002727272727273,1,0.37200000000000005,0.47653333333333336,-0.08383233532934128,-1.9675324675324646,-0.09404996565044973,-0.04939309364120584,-5.277551020408164,3.35238095238095,4.080608028335301,7.412384044526902,2.1067205670146865,-1.9420506101900958,0.7133333333333322,-1.9375792239686336,-1.6614886318915232
2021-01-02,@,Oakland,L,71.0,81.0,26.0,59.0,0.441,7.0,25.0,0.28,12.0,16.0,0.75,18.0,38.0,20.0,5.0,2.0,19.0,15.0,,29.0,64.0,0.453,9.0,22.0,0.409,14.0,14.0,1.0,10.0,25.0,22.0,14.0,2.0,8.0,14.0,-10.0,0,9,76.0,0,1,-1,80.625,64.625,-0.06236157140621412,-0.034994381446248335,0.49674999999999997,0.37187499999999996,72.625,0.0,16.0,0.22030981067125646,14.541666666666657,0.40091666666666675,0.19470013947001383,Horizon,8.666666666666666,-25.285714285714285,10.0,76.0,85.91666666666667,66.75,76.33333333333333,-19.16666666666667,-0.25109170305676864,1,0,0.0,2021-01-02,,Wright State,1,71.0,81.0,9.0,7.0,W,0.06100747310210397,0.10839610346352169,13,5.777777777777778,-6.533333333333331,0.49733333333333335,1,0.3634166666666667,0.47653333333333336,-0.08383233532934128,-1.8541666666666643,-0.082217707011907,-0.04620518136320603,-7.056101190476191,2.5726190476190474,5.073890692640693,7.412384044526902,2.9115177751541395,-1.9420506101900958,-0.19250000000000078,-1.9375792239686336,-2.3524041255812094
2021-01-08,,Youngstown State,L,72.0,74.0,29.0,64.0,0.453,11.0,23.0,0.478,3.0,6.0,0.5,10.0,34.0,12.0,4.0,2.0,12.0,13.0,,30.0,62.0,0.484,5.0,14.0,0.357,9.0,16.0,0.563,10.0,35.0,11.0,7.0,1.0,11.0,13.0,-2.0,0,10,73.0,1,0,1,79.55555555555556,66.44444444444444,-0.05793776992511762,-0.02757118484636345,0.4905555555555556,0.38088888888888883,73.0,0.12345679012345678,13.111111111111114,0.17960426179604266,14.541666666666657,0.40091666666666675,0.19470013947001383,Horizon,8.666666666666666,14.0,2.0,73.0,75.42857142857143,72.71428571428571,74.07142857142857,-2.7142857142857224,-0.036644165863066645,0,1,,2021-01-08,@,Wright State,1,72.0,74.0,5.0,11.0,W,-0.036510609648092884,0.0046574560779296115,8,1.4693877551020407,-1.6086956521739069,0.48714285714285716,-1,0.4371428571428571,0.4758260869565216,-0.02166910688140548,-0.5357142857142847,-0.016426887066009387,0.03172760261130661,-6.898955365622034,3.91851851851852,-5.587301587301588,-7.666666666666657,2.80894105894106,-1.9420506101900958,-0.8970370370370375,-1.9375792239686336,1.3466754409611543
