Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Neutral,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference,Avg_Result_NC,Avg_Result_NC2,result2,Mean_Score2,Opp_Avg_Score2,Avg_Score2,Avg_Mean_Score2,Avg_Result2,Pct_Margin2,Home2,Away2,Neutral2,Date2,Loc2,Opp_name2,Win2,Opp_score2,Score2,Threes2,Opp_Threes2,W2,Avg_Threes2,Opp_Avg_Threes2,Game_Number2,Home_Pct2,Avg_Result_Fin2,Opp_Avg_FG_Pct2,Comb_Loc2,Avg_FG_Pct2,Opp_Avg_FG_Pct_Fin2,Pct_Margin_Fin2,Scoring_Pace_Diff,Matchup_Comp,Opp_Matchup_Comp,SOS,SOS_NC,Opp_SOS,Opp_SOS_NC,Prev_SOS,SOS_Fin,SOS_All,SOS_All_Fin,Opp_Prev_SOS
2020-12-15,N,St. Bonaventure,L,74.0,81.0,24.0,60.0,0.4,6.0,32.0,0.188,20.0,21.0,0.952,8.0,33.0,10.0,7.0,1.0,17.0,24.0,,30.0,65.0,0.462,1.0,14.0,0.071,20.0,28.0,0.714,9.0,29.0,15.0,8.0,2.0,10.0,17.0,-7.0,0,1,77.5,0,0,1,0,,,,,,,,,,,3.80952380952381,0.43414285714285716,0.051020408163265314,MAC,,,7.0,77.5,,,,,,0,0,1.0,2020-12-15,N,Akron,1,74.0,81.0,1.0,6.0,W,,,1,,10.149999999999999,,0,,0.39035000000000003,0.15513947267863964,,,,,,,,,-0.46193252399774315,,-0.6062311906247849,
2020-12-22,,Ohio,W,90.0,70.0,35.0,55.0,0.636,14.0,25.0,0.56,6.0,9.0,0.667,6.0,34.0,18.0,2.0,3.0,14.0,19.0,,26.0,62.0,0.419,8.0,27.0,0.296,10.0,16.0,0.625,10.0,22.0,14.0,6.0,2.0,5.0,13.0,20.0,1,2,80.0,1,0,0,1,74.0,81.0,-0.07028111886064531,-0.27648732506685153,0.4,0.462,77.5,0.0,-7.0,-0.09032258064516129,3.80952380952381,0.43414285714285716,0.051020408163265314,MAC,-7.0,14.8,-20.0,80.0,67.4,82.2,74.8,14.799999999999997,0.19786096256684488,0,1,0.0,2020-12-22,@,Akron,0,90.0,70.0,8.0,14.0,L,0.007643521107790263,-0.07316827901783512,6,0.9600000000000002,7.045454545454547,0.4008,-1,0.5012,0.444,0.09168884945282463,1.3500000000000014,0.07171017023045846,-0.04597104202848732,7.5,7.5,-6.1211111111111105,-6.1211111111111105,-3.6666666666666714,-0.46193252399774315,10.149999999999999,-0.6062311906247849,3.334574074074073
2021-01-01,,Kent State,W,66.0,62.0,19.0,59.0,0.322,11.0,34.0,0.324,17.0,22.0,0.773,8.0,36.0,13.0,4.0,3.0,12.0,19.0,,24.0,63.0,0.381,5.0,23.0,0.217,9.0,17.0,0.529,12.0,39.0,9.0,7.0,4.0,13.0,18.0,4.0,1,3,64.0,1,0,0,1,82.0,75.5,0.05232929643269679,-0.13471641508402102,0.518,0.4405,78.75,0.75,6.5,0.08253968253968254,3.80952380952381,0.43414285714285716,0.051020408163265314,MAC,-7.0,8.666666666666666,-4.0,64.0,70.0,78.66666666666667,74.33333333333333,8.666666666666671,0.11659192825112115,0,1,0.0,2021-01-01,@,Akron,0,66.0,62.0,5.0,11.0,L,0.09325529891306056,0.0007613521818257141,4,0.4444444444444444,3.6363636363636402,0.3933333333333333,-1,0.47733333333333333,0.42877272727272736,0.04895960832313347,2.2083333333333357,0.006311974652391933,-0.11208487657644238,4.785714285714285,3.0,0.8809523809523867,0.8809523809523867,-0.46744588744589066,-0.46193252399774315,8.597727272727273,-0.6062311906247849,-0.4829957740672001
2021-01-09,@,Eastern Michigan,L,59.0,71.0,21.0,50.0,0.42,7.0,28.0,0.25,10.0,13.0,0.769,4.0,30.0,13.0,4.0,1.0,16.0,22.0,,26.0,55.0,0.473,6.0,23.0,0.261,13.0,21.0,0.619,7.0,28.0,10.0,6.0,5.0,8.0,15.0,-12.0,0,4,65.0,0,1,0,-1,76.66666666666667,71.0,0.09082346398306795,-0.11634126351233928,0.4526666666666667,0.4206666666666667,73.83333333333333,1.7777777777777777,5.666666666666671,0.07674943566591429,3.80952380952381,0.43414285714285716,0.051020408163265314,MAC,-7.0,-16.0,12.0,65.0,87.0,67.0,77.0,-20.0,-0.2597402597402597,1,0,,2021-01-09,,Akron,1,59.0,71.0,6.0,7.0,W,0.01483384685133532,0.05429172985013442,4,0.4444444444444444,-13.0,0.5449999999999999,1,0.4033333333333333,0.5011333333333333,-0.17591339648173207,-1.5833333333333357,0.07022081579291242,-0.04154261047927642,5.26666666666667,7.6000000000000085,3.4493284493284526,4.666666666666671,-0.10253010878010826,-0.46193252399774315,6.943939393939395,-0.6062311906247849,-2.1286009405057023
2021-01-12,@,Northern Illinois,L,65.0,67.0,25.0,60.0,0.417,9.0,29.0,0.31,6.0,13.0,0.462,5.0,25.0,16.0,3.0,0.0,11.0,15.0,,25.0,54.0,0.463,7.0,14.0,0.5,10.0,14.0,0.714,10.0,41.0,18.0,7.0,3.0,14.0,17.0,-2.0,0,5,66.0,0,1,0,-1,72.25,71.0,0.08093930571618063,-0.10225675647008575,0.4445,0.43374999999999997,71.625,0.3125,1.25,0.017452006980802792,3.80952380952381,0.43414285714285716,0.051020408163265314,MAC,-7.0,-19.4,2.0,66.0,75.8,58.8,67.3,-17.0,-0.2526002971768202,1,0,,2021-01-12,,Akron,1,65.0,67.0,7.0,9.0,W,-0.10434068863450083,0.0782962183710455,11,0.0,-15.105263157894733,0.4767,1,0.39970000000000006,0.464421052631579,-0.21619585687382292,2.1625000000000014,0.0796067933982703,0.10329346730369349,1.8666666666666707,7.6000000000000085,0.05391025641025493,-3.4643162393162386,-0.5057249417249414,-0.46193252399774315,1.9579545454545464,-0.6062311906247849,-1.5092938319989604
2021-01-16,,Toledo,W (1 OT),95.0,94.0,34.0,67.0,0.507,14.0,40.0,0.35,13.0,15.0,0.867,11.0,35.0,12.0,4.0,4.0,12.0,24.0,,31.0,70.0,0.443,12.0,28.0,0.429,20.0,27.0,0.741,10.0,29.0,17.0,7.0,2.0,5.0,15.0,1.0,1,6,94.5,1,0,0,1,70.8,70.2,0.0847807226418742,-0.08275513133465776,0.43899999999999995,0.4396,70.5,0.0,0.5999999999999943,0.008510638297872259,3.80952380952381,0.43414285714285716,0.051020408163265314,MAC,-7.0,5.125,-1.0,94.5,68.14285714285714,78.42857142857143,73.28571428571429,10.285714285714292,0.14035087719298253,0,1,0.0,2021-01-16,@,Akron,0,95.0,94.0,12.0,14.0,L (1 OT),0.10724066521851577,-0.017926877827159016,15,0.0,8.466666666666654,0.4232857142857142,-1,0.4415714285714286,0.4262666666666666,0.11014744145706837,-1.392857142857146,-0.03898530052339129,-0.09420570754776134,-1.7646753246753235,9.42857142857143,-2.3880449907235617,1.321859217171717,-0.6241645211157401,-0.46193252399774315,-1.4546889952153095,-0.6062311906247849,1.4637815292600393
2021-01-19,@,Bowling Green State,W,69.0,57.0,22.0,59.0,0.373,8.0,24.0,0.333,17.0,19.0,0.895,10.0,44.0,12.0,5.0,7.0,16.0,14.0,,23.0,69.0,0.333,8.0,28.0,0.286,3.0,5.0,0.6,11.0,35.0,13.0,6.0,3.0,12.0,18.0,12.0,1,7,63.0,0,1,0,-1,74.83333333333333,74.16666666666667,0.09404802096960813,-0.05060301378928184,0.4503333333333333,0.44016666666666665,74.5,0.19444444444444442,0.6666666666666572,0.008948545861297412,3.80952380952381,0.43414285714285716,0.051020408163265314,MAC,-7.0,2.6,-12.0,63.0,73.83333333333333,81.08333333333333,77.45833333333333,7.25,0.09359870898332437,1,0,0.0,2021-01-19,,Akron,0,69.0,57.0,8.0,8.0,L,-0.01753258409772207,-0.005397951268674095,13,0.3611111111111111,2.3333333333333286,0.44025000000000003,1,0.4317499999999999,0.4480000000000001,0.030319436924742767,-1.4791666666666643,-0.02253145876567214,0.029785929477838584,0.02837301587301629,9.42857142857143,-0.8190517815517827,-0.20905760905760787,-0.8131156153214988,-0.46193252399774315,0.19887028176501786,-0.6062311906247849,-0.978798060753317
2021-01-21,,Central Michigan,W,81.0,67.0,29.0,59.0,0.492,12.0,29.0,0.414,11.0,13.0,0.846,7.0,31.0,18.0,5.0,5.0,12.0,21.0,,23.0,53.0,0.434,1.0,6.0,0.167,20.0,25.0,0.8,9.0,27.0,4.0,5.0,5.0,13.0,17.0,14.0,1,8,74.0,1,0,0,1,74.0,71.71428571428571,0.08608953751001108,-0.032647868079984155,0.43928571428571433,0.4248571428571429,72.85714285714286,0.0,2.285714285714292,0.031372549019607926,3.80952380952381,0.43414285714285716,0.051020408163265314,MAC,-7.0,-2.75,-14.0,74.0,80.72727272727273,75.0,77.86363636363636,-5.727272727272734,-0.07355516637478117,0,1,,2021-01-21,@,Akron,0,81.0,67.0,1.0,12.0,L,-0.08079708937661587,0.007421583842057378,12,0.8925619834710743,-8.150000000000006,0.4565454545454546,-1,0.43827272727272726,0.46785,-0.1047221329906843,-2.5032467532467493,0.02527688114769088,0.05136003032723447,0.9511599511599483,10.25,-3.061241788514518,-5.6363636363636385,-0.6793052192045997,-0.46193252399774315,0.5037935748462051,-0.6062311906247849,-0.0059226047410239875
2021-01-23,@,Western Michigan,W,79.0,68.0,23.0,49.0,0.469,10.0,30.0,0.333,23.0,31.0,0.742,5.0,28.0,10.0,7.0,0.0,10.0,15.0,,27.0,56.0,0.482,5.0,16.0,0.313,9.0,12.0,0.75,7.0,20.0,10.0,3.0,0.0,13.0,23.0,11.0,1,9,73.5,0,1,0,-1,74.875,71.125,0.09215176477424164,-0.060448790926384166,0.445875,0.42600000000000005,73.0,0.140625,3.75,0.05136986301369863,3.80952380952381,0.43414285714285716,0.051020408163265314,MAC,-7.0,-10.0,-11.0,73.5,72.77777777777777,63.22222222222222,68.0,-9.55555555555555,-0.14052287581699338,1,0,,2021-01-23,,Akron,0,79.0,68.0,5.0,10.0,L,-0.0024523058648727725,0.0025061722472565218,10,1.1111111111111112,-10.300000000000004,0.43766666666666665,1,0.4284444444444444,0.43985,-0.15080527086383608,2.5,0.015196979812216491,0.012175340837661995,-0.1850198412698445,10.25,1.9491021324354634,0.050757575757574,-0.7067518592518597,-0.46193252399774315,-0.5779306220095712,-0.6062311906247849,-1.3892431258022218
2021-01-26,,Eastern Michigan,W,86.0,65.0,33.0,69.0,0.478,10.0,29.0,0.345,10.0,13.0,0.769,9.0,46.0,22.0,3.0,1.0,11.0,19.0,,22.0,60.0,0.367,9.0,30.0,0.3,12.0,17.0,0.706,3.0,28.0,8.0,6.0,1.0,14.0,17.0,21.0,1,10,75.5,1,0,0,1,75.33333333333333,70.77777777777777,0.08913050515274862,-0.0639168267820675,0.4484444444444445,0.4322222222222223,73.05555555555556,0.0,4.555555555555557,0.06235741444866922,3.80952380952381,0.43414285714285716,0.051020408163265314,MAC,-7.0,-16.0,-21.0,75.5,83.5,67.375,75.4375,-16.125,-0.21375310687655344,0,1,,2021-01-26,@,Akron,0,86.0,65.0,9.0,10.0,L,-0.046362952085335696,0.04575707502185994,9,0.0,-13.0,0.525125,-1,0.40187500000000004,0.5011333333333333,-0.17591339648173207,-1.1909722222222214,0.06386196999005427,0.05443686965232017,-1.53763895871739,9.555555555555564,2.7934640522875824,4.666666666666671,-0.19858521570816953,-0.46193252399774315,-1.658160552897397,-0.6062311906247849,-2.0019174781557063
