Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference,Avg_Result_NC,Avg_Result_NC2,result2,Mean_Score2,Opp_Avg_Score2,Avg_Score2,Avg_Mean_Score2,Avg_Result2,Pct_Margin2,Home2,Away2,Neutral2,Date2,Loc2,Opp_name2,Win2,Opp_score2,Score2,Threes2,Opp_Threes2,W2,Avg_Threes2,Opp_Avg_Threes2,Game_Number2,Home_Pct2,Avg_Result_Fin2,Opp_Avg_FG_Pct2,Comb_Loc2,Avg_FG_Pct2,Opp_Avg_FG_Pct_Fin2,Pct_Margin_Fin2,Scoring_Pace_Diff,Matchup_Comp,Opp_Matchup_Comp,SOS,SOS_NC,Opp_SOS,Opp_SOS_NC,Prev_SOS,SOS_Fin,SOS_All,SOS_All_Fin,Opp_Prev_SOS
2020-11-25,@,Quinnipiac,L,66.0,84.0,25.0,63.0,0.397,2.0,13.0,0.154,14.0,22.0,0.636,15.0,33.0,11.0,7.0,6.0,15.0,17.0,,31.0,63.0,0.492,9.0,24.0,0.375,13.0,16.0,0.813,13.0,39.0,18.0,7.0,6.0,13.0,24.0,-18.0,0,1,75.0,0,1,-1,,,,,,,,,,,-3.7083333333333286,0.4692916666666667,-0.04822541316716331,NEC,,,18.0,75.0,,,,,,1,0,0.0,2020-11-25,,Fairleigh Dickinson,1,66.0,84.0,9.0,2.0,W,,,1,,-1.5,,1,,0.3935454545454546,-0.02197802197802198,,,,,,,,,-0.41969046511885283,,-0.5263672331824765,
2020-11-27,@,Rutgers,L,75.0,96.0,29.0,68.0,0.426,8.0,22.0,0.364,9.0,12.0,0.75,9.0,29.0,13.0,10.0,2.0,17.0,22.0,,37.0,65.0,0.569,7.0,19.0,0.368,15.0,25.0,0.6,12.0,40.0,18.0,12.0,9.0,15.0,13.0,-21.0,0,2,85.5,0,1,-1,66.0,84.0,-0.22261527119479765,0.007904209324682887,0.397,0.492,75.0,2.0,-18.0,-0.24,-3.7083333333333286,0.4692916666666667,-0.04822541316716331,NEC,-18.0,23.0,21.0,85.5,63.0,86.0,74.5,23.0,0.3087248322147651,1,0,0.0,2020-11-27,,Fairleigh Dickinson,1,75.0,96.0,7.0,8.0,W,-0.278640641173656,0.11504706646753998,2,2.0,1.7307692307692406,0.373,1,0.606,0.4216923076923077,0.025048705816866274,0.25,-0.1600351020927513,-0.04693009646485324,18.0,18.0,-23.0,-23.0,-18.0,-0.41969046511885283,-1.5,-0.5263672331824765,23.0
2020-11-30,@,Hofstra,L,58.0,73.0,23.0,55.0,0.418,7.0,21.0,0.333,5.0,9.0,0.556,5.0,29.0,9.0,5.0,5.0,17.0,14.0,,28.0,69.0,0.406,6.0,27.0,0.222,11.0,15.0,0.733,14.0,39.0,18.0,9.0,4.0,8.0,13.0,-15.0,0,3,65.5,0,1,-1,70.5,90.0,-0.10075840465708005,-0.0468576954372219,0.4115,0.5305,80.25,3.0,-19.5,-0.24299065420560748,-3.7083333333333286,0.4692916666666667,-0.04822541316716331,NEC,-19.5,-14.0,15.0,65.5,70.0,56.0,63.0,-14.0,-0.2222222222222222,1,0,0.0,2020-11-30,,Fairleigh Dickinson,1,58.0,73.0,6.0,7.0,W,0.007904209324682887,-0.14209579067531714,2,2.0,0.1739130434782652,0.436,1,0.302,0.4496086956521738,0.0023795359904819156,8.625,0.11965510928051232,-0.01924507815541522,18.666666666666664,18.666666666666664,19.33333333333333,19.33333333333333,-19.0,-0.41969046511885283,0.1153846153846203,-0.5263672331824765,-18.833333333333332
2020-12-05,@,Providence,L,67.0,79.0,24.0,57.0,0.421,5.0,19.0,0.263,14.0,20.0,0.7,5.0,23.0,7.0,10.0,2.0,14.0,20.0,,27.0,52.0,0.519,1.0,15.0,0.067,24.0,29.0,0.828,6.0,34.0,9.0,10.0,6.0,13.0,17.0,-12.0,0,4,73.0,0,1,-1,66.33333333333333,84.33333333333333,-0.057242955068712686,-0.05265479688649727,0.4136666666666666,0.48900000000000005,75.33333333333333,4.0,-18.0,-0.23893805309734514,-3.7083333333333286,0.4692916666666667,-0.04822541316716331,NEC,-18.0,1.0,12.0,73.0,71.25,72.25,71.75,1.0,0.013937282229965157,1,0,0.0,2020-12-05,,Fairleigh Dickinson,1,67.0,79.0,1.0,5.0,W,-0.13705377386859444,-0.029313835788099096,5,0.3125,0.1153846153846132,0.42425,1,0.43074999999999997,0.43653846153846143,0.0016533480297602334,1.7916666666666643,0.04096352749592958,0.08495021262821398,5.277777777777779,5.277777777777779,1.5416666666666679,1.5416666666666679,-5.395833333333334,-0.41969046511885283,0.13489409141583528,-0.5263672331824765,-2.3750000000000004
2020-12-08,,Central Connecticut,L,87.0,94.0,29.0,63.0,0.46,8.0,26.0,0.308,21.0,25.0,0.84,9.0,28.0,14.0,11.0,1.0,10.0,19.0,,37.0,58.0,0.638,10.0,15.0,0.667,10.0,18.0,0.556,7.0,31.0,21.0,3.0,1.0,18.0,20.0,-7.0,0,5,90.5,1,0,1,66.5,83.0,-0.06540406135200888,-0.10569303680268374,0.4155,0.49650000000000005,74.75,5.0,-16.5,-0.22073578595317725,-3.7083333333333286,0.4692916666666667,-0.04822541316716331,NEC,-16.5,-21.333333333333332,7.0,90.5,87.0,65.66666666666667,76.33333333333333,-21.33333333333333,-0.279475982532751,0,1,0.0,2020-12-08,@,Fairleigh Dickinson,1,87.0,94.0,10.0,8.0,W,-0.0546411133729241,0.1117629942179505,4,1.7777777777777777,-8.857142857142861,0.5126666666666667,-1,0.42933333333333334,0.4701904761904762,-0.12140992167101834,-0.7916666666666643,-0.08549709779118264,0.07599463932846896,4.674999999999997,4.674999999999997,5.7166666666666615,5.7166666666666615,-4.066666666666666,-0.41969046511885283,0.13001672240802975,-0.5263672331824765,-4.047037037037036
2020-12-09,,Central Connecticut,W,79.0,71.0,27.0,52.0,0.519,8.0,18.0,0.444,17.0,29.0,0.586,10.0,37.0,18.0,4.0,2.0,16.0,21.0,,24.0,58.0,0.414,7.0,22.0,0.318,16.0,27.0,0.593,8.0,26.0,16.0,7.0,2.0,10.0,22.0,8.0,1,6,75.0,1,0,1,70.6,85.2,-0.05856685502173559,-0.0811299959067055,0.4244,0.5248,77.9,2.16,-14.600000000000009,-0.18741976893453155,-3.7083333333333286,0.4692916666666667,-0.04822541316716331,NEC,-16.5,-21.333333333333332,-8.0,75.0,87.0,72.75,79.875,-14.25,-0.1784037558685446,0,1,0.0,2020-12-09,@,Fairleigh Dickinson,0,79.0,71.0,7.0,8.0,L,-0.03517384663997103,0.07440667237887005,5,2.8125,-8.857142857142861,0.4995,-1,0.48150000000000004,0.4701904761904762,-0.12140992167101834,-0.9874999999999972,-0.06601336829660383,0.05341960346093873,0.423333333333332,4.091666666666665,0.637499999999994,5.7166666666666615,-2.0258333333333356,-0.41969046511885283,-1.6674151935021484,-0.5263672331824765,-1.146458333333334
2020-12-19,,Drexel,L,68.0,85.0,27.0,59.0,0.458,8.0,21.0,0.381,6.0,9.0,0.667,6.0,23.0,7.0,8.0,4.0,17.0,20.0,,31.0,59.0,0.525,7.0,22.0,0.318,16.0,23.0,0.696,11.0,33.0,17.0,5.0,2.0,12.0,13.0,-17.0,0,7,76.5,1,0,1,72.0,82.83333333333333,-0.04963547321499967,-0.07207566995097103,0.44016666666666665,0.5063333333333334,77.41666666666667,0.7777777777777777,-10.833333333333329,-0.13993541442411186,-3.7083333333333286,0.4692916666666667,-0.04822541316716331,NEC,-16.5,5.0,17.0,76.5,63.0,68.0,65.5,5.0,0.07633587786259542,0,1,0.0,2020-12-19,@,Fairleigh Dickinson,1,68.0,85.0,7.0,8.0,W,-0.048818479750947386,-0.1230481716276981,7,0.7777777777777777,4.631578947368425,0.43366666666666664,-1,0.4263333333333333,0.44226315789473686,0.06697108066971086,5.958333333333336,0.0781508427784454,0.05931799587003463,0.9492063492063494,5.06666666666667,-4.199999999999999,-4.199999999999999,-1.1765756302521004,-0.41969046511885283,-2.8657031374422672,-0.5263672331824765,1.6725529100529106
2020-12-22,@,Fairfield,W,69.0,65.0,26.0,54.0,0.481,10.0,17.0,0.588,7.0,16.0,0.438,8.0,33.0,12.0,7.0,6.0,15.0,18.0,,24.0,60.0,0.4,6.0,23.0,0.261,11.0,16.0,0.688,11.0,35.0,12.0,3.0,4.0,13.0,17.0,4.0,1,8,67.0,0,1,-1,71.42857142857143,83.14285714285714,-0.03752436210388854,-0.07125632086677516,0.4427142857142857,0.509,77.28571428571429,0.16326530612244897,-11.714285714285708,-0.15157116451016628,-3.7083333333333286,0.4692916666666667,-0.04822541316716331,NEC,-16.6,-15.5,-4.0,67.0,71.625,57.625,64.625,-14.0,-0.21663442940038685,1,0,0.0,2020-12-22,,Fairleigh Dickinson,0,69.0,65.0,6.0,10.0,L,-0.01417512132297749,-0.05174425739184668,9,0.5625,-4.888888888888893,0.442,1,0.37062500000000004,0.4404074074074075,-0.0761245674740485,6.330357142857146,0.04406438756148173,0.031781551147097124,1.2108843537414944,4.609523809523809,-0.042857142857142705,0.5,-1.4295003607503591,-0.41969046511885283,-1.7946628396121684,-0.5263672331824765,-3.153911564625851
2021-01-21,@,Merrimack,L,51.0,62.0,19.0,59.0,0.322,4.0,16.0,0.25,9.0,12.0,0.75,11.0,32.0,5.0,8.0,2.0,9.0,13.0,,23.0,50.0,0.46,7.0,27.0,0.259,9.0,13.0,0.692,6.0,34.0,12.0,7.0,5.0,10.0,14.0,-11.0,0,9,56.5,0,1,-1,71.125,80.875,-0.018269529063466794,-0.06777474850265208,0.4475,0.495375,76.0,0.5625,-9.75,-0.12828947368421054,-3.7083333333333286,0.4692916666666667,-0.04822541316716331,NEC,-13.166666666666666,,11.0,56.5,74.5,67.0,70.75,-7.5,-0.10600706713780919,1,0,,2021-01-21,,Fairleigh Dickinson,1,51.0,62.0,7.0,4.0,W,-0.033673615835231874,0.09922731574846044,5,0.0,-0.38888888888889994,0.46624999999999994,1,0.42175,0.42088888888888887,-0.00585039699122457,2.625,-0.04257741571486338,0.047772595119040404,-2.908600774225773,-0.37813436563436414,-3.159722222222225,,0.5672241289176768,-0.41969046511885283,-2.181441095771759,-0.5263672331824765,-1.9344466490299816
2021-01-22,@,Merrimack,L,71.0,76.0,25.0,57.0,0.439,9.0,19.0,0.474,12.0,17.0,0.706,5.0,30.0,11.0,7.0,2.0,13.0,19.0,,27.0,57.0,0.474,5.0,23.0,0.217,17.0,23.0,0.739,6.0,32.0,15.0,7.0,5.0,14.0,17.0,-5.0,0,10,73.5,0,1,-1,68.88888888888889,78.77777777777777,-0.023201781458727255,-0.05964565970614527,0.4335555555555556,0.49144444444444446,73.83333333333333,1.1111111111111112,-9.888888888888886,-0.13393528969149734,-3.7083333333333286,0.4692916666666667,-0.04822541316716331,NEC,-13.166666666666666,,5.0,73.5,69.8,66.0,67.9,-3.799999999999997,-0.055964653902798187,1,0,,2021-01-22,,Fairleigh Dickinson,1,71.0,76.0,5.0,9.0,W,-0.022615271194797615,0.07329512213679912,6,0.24000000000000005,-0.38888888888889994,0.43739999999999996,1,0.42940000000000006,0.42088888888888887,-0.00585039699122457,2.9666666666666615,-0.04123805773564918,0.03672741169545014,-3.0915612165612143,-0.5191600066600041,-4.63111111111111,,0.2068416594406694,-0.41969046511885283,-1.9822686283403301,-0.5263672331824765,-2.003810855810855
