Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference,Avg_Result_NC,Avg_Result_NC2,result2,Mean_Score2,Opp_Avg_Score2,Avg_Score2,Avg_Mean_Score2,Avg_Result2,Pct_Margin2,Home2,Away2,Neutral2,Date2,Loc2,Opp_name2,Win2,Opp_score2,Score2,Threes2,Opp_Threes2,W2,Avg_Threes2,Opp_Avg_Threes2,Game_Number2,Home_Pct2,Avg_Result_Fin2,Opp_Avg_FG_Pct2,Comb_Loc2,Avg_FG_Pct2,Opp_Avg_FG_Pct_Fin2,Pct_Margin_Fin2,Scoring_Pace_Diff,Matchup_Comp,Opp_Matchup_Comp,SOS,SOS_NC,Opp_SOS,Opp_SOS_NC,Prev_SOS,SOS_Fin,SOS_All,SOS_All_Fin,Opp_Prev_SOS
2020-11-29,@,Samford,W,78.0,76.0,31.0,58.0,0.534,6.0,20.0,0.3,10.0,16.0,0.625,7.0,35.0,21.0,6.0,7.0,18.0,19.0,,29.0,70.0,0.414,5.0,24.0,0.208,13.0,18.0,0.722,7.0,31.0,13.0,9.0,1.0,14.0,18.0,2.0,1,1,77.0,0,1,-1,,,,,,,,,,,-3.866666666666667,0.3946666666666667,-0.059244126659857003,SWAC,,,-2.0,77.0,,,,,,1,0,0.0,2020-11-29,,Alabama A&M,0,78.0,76.0,5.0,6.0,L,,,1,,-7.294117647058826,,1,,0.44799999999999995,-0.09604957397366386,,,,,,,,,-3.981613881250442,,-3.8634286491102903,
2020-12-19,,South Alabama,W (2 OT),93.0,90.0,32.0,68.0,0.471,9.0,32.0,0.281,20.0,27.0,0.741,11.0,41.0,19.0,8.0,3.0,21.0,27.0,,29.0,70.0,0.414,4.0,25.0,0.16,28.0,41.0,0.683,11.0,37.0,9.0,14.0,2.0,15.0,23.0,3.0,1,2,91.5,1,0,1,78.0,76.0,-0.08275513133465778,-0.11615594105125698,0.534,0.414,77.0,2.0,2.0,0.025974025974025976,-3.866666666666667,0.3946666666666667,-0.059244126659857003,SWAC,2.0,-2.5,-3.0,91.5,77.0,74.5,75.75,-2.5,-0.033003300330033,0,1,0.0,2020-12-19,@,Alabama A&M,0,93.0,90.0,4.0,9.0,L (2 OT),0.018690402996782596,0.3195925210129945,5,0.0,-0.1666666666666572,0.477,-1,0.53,0.4149166666666666,-0.0023350846468183145,0.625,-0.16262816807061664,-0.046594005501979716,-0.25,-0.25,-2.458333333333332,-2.458333333333332,4.261904761904761,-3.981613881250442,-7.294117647058826,-3.8634286491102903,-4.021875
2021-01-16,,Alabama State,W,70.0,63.0,21.0,56.0,0.375,4.0,23.0,0.174,24.0,33.0,0.727,9.0,38.0,9.0,5.0,3.0,13.0,26.0,,20.0,63.0,0.317,3.0,22.0,0.136,20.0,34.0,0.588,16.0,45.0,6.0,5.0,2.0,13.0,25.0,7.0,1,3,66.5,1,0,1,85.5,83.0,-0.050366467367046475,-0.15087375969425001,0.5025,0.414,84.25,0.0,2.5,0.02967359050445104,-3.866666666666667,0.3946666666666667,-0.059244126659857003,SWAC,2.5,,-7.0,66.5,67.0,59.75,63.375,-7.25,-0.11439842209072978,0,1,,2021-01-16,@,Alabama A&M,0,70.0,63.0,3.0,4.0,L,-0.024821433233595702,0.02229653341849952,5,0.0,-7.333333333333329,0.4355,-1,0.39050000000000007,0.4371111111111112,-0.10801963993453349,10.4375,-0.033511156691781285,0.06119561220342835,-2.138888888888893,-2.138888888888893,-21.653282828282826,,0.009239444765759984,-3.981613881250442,-3.7303921568627416,-3.8634286491102903,0.6346047492070221
2021-01-23,,Southern,W,68.0,58.0,23.0,56.0,0.411,9.0,26.0,0.346,13.0,18.0,0.722,7.0,32.0,15.0,6.0,4.0,16.0,20.0,,21.0,55.0,0.382,2.0,10.0,0.2,14.0,25.0,0.56,9.0,30.0,12.0,9.0,3.0,13.0,17.0,10.0,1,4,63.0,1,0,1,80.33333333333333,76.33333333333333,-0.07700983928231178,-0.15631912192921607,0.45999999999999996,0.38166666666666665,78.33333333333333,0.4444444444444444,4.0,0.05106382978723405,-3.866666666666667,0.3946666666666667,-0.059244126659857003,SWAC,2.5,-27.75,-10.0,63.0,74.85714285714286,70.71428571428571,72.78571428571429,-4.142857142857153,-0.05691854759568218,0,1,0.0,2021-01-23,@,Alabama A&M,0,68.0,58.0,2.0,9.0,L,-0.04685769543722185,-0.027264820119155708,8,0.6530612244897959,-0.4210526315789451,0.43042857142857144,-1,0.4332857142857143,0.41978947368421055,-0.00601051840721259,2.7738095238095184,0.045822040716639,0.0855847755525079,-4.3166666666666655,-2.875,-4.175657675657676,9.5625,-2.15143630316044,-3.981613881250442,-4.931372549019604,-3.8634286491102903,-0.19648333985438096
2021-01-30,@,Prairie View,L,57.0,79.0,19.0,51.0,0.373,2.0,9.0,0.222,17.0,33.0,0.515,9.0,23.0,7.0,5.0,3.0,15.0,16.0,,28.0,50.0,0.56,8.0,17.0,0.471,15.0,18.0,0.833,4.0,35.0,20.0,11.0,3.0,16.0,24.0,-22.0,0,5,68.0,0,1,-1,77.25,71.75,-0.04167970190971382,-0.16718289868925443,0.44775,0.38175000000000003,74.5,1.25,5.5,0.0738255033557047,-3.866666666666667,0.3946666666666667,-0.059244126659857003,SWAC,2.5,-11.4,22.0,68.0,64.22222222222223,66.55555555555556,65.38888888888889,2.3333333333333286,0.03568394222599823,1,0,0.0,2021-01-30,,Alabama A&M,1,57.0,79.0,8.0,2.0,W,-0.02804856911557474,-0.04881847975094744,10,1.1111111111111112,7.047619047619051,0.42222222222222217,1,0.44277777777777777,0.4211428571428571,0.10400562192550954,4.555555555555557,0.04510808889439775,0.06847803362267117,-3.6519383394383382,-2.240384615384613,-8.466776895943564,-0.20797619047619378,-2.7497886200361097,-3.981613881250442,-3.8037925696594392,-3.8634286491102903,0.07898904601985716
2021-02-01,@,Texas Southern,L,49.0,66.0,19.0,63.0,0.302,4.0,21.0,0.19,7.0,14.0,0.5,11.0,35.0,6.0,5.0,4.0,11.0,16.0,,23.0,63.0,0.365,10.0,27.0,0.37,10.0,16.0,0.625,18.0,47.0,15.0,6.0,4.0,14.0,12.0,-17.0,0,6,57.5,0,1,-1,73.2,73.2,-0.06762272275962627,-0.13319649325142954,0.43279999999999996,0.41740000000000005,73.2,0.24000000000000005,0.0,0.0,-3.866666666666667,0.3946666666666667,-0.059244126659857003,SWAC,2.5,-11.166666666666666,17.0,57.5,74.5,68.2,71.35,-6.299999999999997,-0.08829712683952344,1,0,0.0,2021-02-01,,Alabama A&M,1,49.0,66.0,10.0,4.0,W,-0.14636893688394725,0.028757517090742313,11,3.96,3.4782608695652186,0.42110000000000003,1,0.4328,0.40534782608695646,0.048426150121065395,0.9250000000000043,-0.04409831749038144,0.1396274654710942,-1.666153846153847,-2.240384615384613,-0.5757755153343396,3.6938997821350745,-4.072237675692171,-3.981613881250442,-1.6335102462037412,-3.8634286491102903,-1.3470053854918143
2021-02-06,,Mississippi Valley State,W,93.0,58.0,38.0,79.0,0.481,11.0,28.0,0.393,6.0,11.0,0.545,18.0,48.0,24.0,11.0,2.0,8.0,10.0,,21.0,60.0,0.35,10.0,29.0,0.345,6.0,12.0,0.5,10.0,33.0,11.0,6.0,3.0,19.0,11.0,35.0,1,7,75.5,1,0,1,69.16666666666667,72.0,-0.0677412295737681,-0.09130213988166636,0.411,0.4086666666666667,70.58333333333333,0.0,-2.8333333333333286,-0.04014167650531281,-3.866666666666667,0.3946666666666667,-0.059244126659857003,SWAC,2.5,-44.375,-35.0,75.5,93.4,55.4,74.4,-38.00000000000001,-0.5107526881720431,0,1,0.0,2021-02-06,@,Alabama A&M,0,93.0,58.0,10.0,11.0,L,0.17384025883473958,0.003392126118809513,16,8.604444444444443,-30.541666666666664,0.5119333333333332,-1,0.3456666666666667,0.48441666666666655,-0.42357700086680145,-1.9083333333333385,-0.01515872006989542,-0.12598407688749588,-2.0388287638287665,-1.9821428571428612,0.2524547084609011,6.430616392980944,-3.1655945965144934,-3.981613881250442,-0.7815483935755813,-3.8634286491102903,-3.170172576571388
2021-02-08,,Arkansas-Pine Bluff,W,56.0,55.0,20.0,57.0,0.351,2.0,12.0,0.167,14.0,20.0,0.7,10.0,36.0,8.0,5.0,4.0,12.0,15.0,,19.0,63.0,0.302,4.0,17.0,0.235,13.0,18.0,0.722,13.0,35.0,5.0,5.0,6.0,9.0,22.0,1.0,1,8,55.5,1,0,1,72.57142857142857,70.0,-0.0477763306078256,-0.05638150496103145,0.42099999999999993,0.4002857142857143,71.28571428571429,0.16326530612244897,2.5714285714285694,0.03607214428857712,-3.866666666666667,0.3946666666666667,-0.059244126659857003,SWAC,2.5,-31.22222222222222,-1.0,55.5,80.22222222222223,61.111111111111114,70.66666666666667,-19.111111111111114,-0.2704402515723271,0,1,0.0,2021-02-08,@,Alabama A&M,0,56.0,55.0,4.0,2.0,L,-0.06806981664934311,-0.0018900130734176845,19,5.864197530864198,-14.880000000000003,0.48933333333333334,-1,0.36955555555555564,0.4754,-0.2144092219020173,0.3095238095238102,0.00950252016302601,0.06195061505030793,-6.841829004329005,-1.8249999999999957,-1.624504472279241,4.748676240626705,-1.9931555876855873,-3.981613881250442,-5.032993861160022,-3.8634286491102903,-2.077455750235311
2021-02-13,@,Alabama State,L,58.0,72.0,19.0,54.0,0.352,5.0,14.0,0.357,15.0,23.0,0.652,11.0,38.0,8.0,4.0,5.0,15.0,20.0,,26.0,58.0,0.448,8.0,17.0,0.471,12.0,21.0,0.571,8.0,33.0,15.0,5.0,5.0,9.0,17.0,-14.0,0,9,65.0,0,1,-1,70.5,68.125,-0.06352436210388857,-0.060313352929576625,0.41224999999999995,0.388,69.3125,0.5625,2.375,0.034265103697024346,-3.866666666666667,0.3946666666666667,-0.059244126659857003,SWAC,2.5,,14.0,65.0,69.18181818181819,63.09090909090909,66.13636363636364,-6.0909090909090935,-0.09209621993127151,1,0,,2021-02-13,,Alabama A&M,1,58.0,72.0,8.0,5.0,W,-0.04119006815576176,-0.0533403936413393,12,0.09917355371900827,-7.333333333333329,0.423,1,0.37427272727272726,0.4371111111111112,-0.10801963993453349,1.5880681818181799,0.0582100891636183,0.049842864262317176,-7.950671716054843,-1.892857142857146,-11.298650201707476,,-2.0731323965981074,-3.981613881250442,-6.263869628515019,-3.8634286491102903,-2.8141200052132778
2021-02-22,@,Alcorn State,L,52.0,65.0,20.0,49.0,0.408,3.0,16.0,0.188,9.0,19.0,0.474,7.0,32.0,4.0,6.0,2.0,13.0,15.0,,23.0,55.0,0.418,6.0,21.0,0.286,13.0,17.0,0.765,7.0,34.0,16.0,5.0,0.0,9.0,16.0,-13.0,0,10,58.5,0,1,-1,69.11111111111111,68.55555555555556,-0.06272050358298825,-0.050963584146027974,0.4055555555555555,0.39466666666666667,68.83333333333333,0.12345679012345678,0.5555555555555571,0.008071025020177586,-3.866666666666667,0.3946666666666667,-0.059244126659857003,SWAC,2.5,-36.4,13.0,58.5,76.76923076923077,65.07692307692308,70.92307692307692,-11.692307692307693,-0.1648590021691974,1,0,0.0,2021-02-22,,Alabama A&M,1,52.0,65.0,6.0,3.0,W,-0.05111301458615808,-0.000899111602886582,14,0.7455621301775149,-9.526315789473685,0.4875384615384615,1,0.3952307692307692,0.48347368421052633,-0.1344225770516153,-1.0448717948717956,0.007509509472019739,0.05103824467807276,-7.275464658797994,-2.7250000000000014,-2.9997175524324833,12.448468720821667,-2.7587224176821037,-3.981613881250442,-6.382698929050387,-3.8634286491102903,-3.080535041958603
