Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,result,Win,Game_Number,Mean_Score,Home,Away,Comb_Loc,Avg_Score,Opp_Avg_Score,Avg_Threes,Opp_Avg_Threes,Avg_FG_Pct,Opp_Avg_FG_Pct,Avg_Mean_Score,Home_Pct,Avg_Result,Pct_Margin,Avg_Result_Fin,Opp_Avg_FG_Pct_Fin,Pct_Margin_Fin,Conference,Avg_Result_NC,Avg_Result_NC2,result2,Mean_Score2,Opp_Avg_Score2,Avg_Score2,Avg_Mean_Score2,Avg_Result2,Pct_Margin2,Home2,Away2,Neutral2,Date2,Loc2,Opp_name2,Win2,Opp_score2,Score2,Threes2,Opp_Threes2,W2,Avg_Threes2,Opp_Avg_Threes2,Game_Number2,Home_Pct2,Avg_Result_Fin2,Opp_Avg_FG_Pct2,Comb_Loc2,Avg_FG_Pct2,Opp_Avg_FG_Pct_Fin2,Pct_Margin_Fin2,Scoring_Pace_Diff,Matchup_Comp,Opp_Matchup_Comp,SOS,SOS_NC,Opp_SOS,Opp_SOS_NC,Prev_SOS,SOS_Fin,SOS_All,SOS_All_Fin,Opp_Prev_SOS
2020-11-25,,Appalachian State,L,61.0,81.0,24.0,80.0,0.3,7.0,32.0,0.219,6.0,11.0,0.545,12.0,30.0,12.0,13.0,0.0,9.0,14.0,,32.0,62.0,0.516,7.0,27.0,0.259,10.0,13.0,0.769,13.0,54.0,15.0,6.0,3.0,23.0,13.0,-20.0,0,1,71.0,1,0,1,,,,,,,,,,,-17.333333333333336,0.4895,-0.24801271860095395,MEAC,,,20.0,71.0,,,,,,0,1,0.0,2020-11-25,@,South Carolina State,1,61.0,81.0,7.0,7.0,W,,,1,,-0.0833333333333286,,-1,,0.44295833333333334,-0.001221747098350572,,,,,,,,,-1.3337928712154716,,-1.4636133152028725,
2020-11-28,@,Bowling Green State,L,78.0,101.0,31.0,71.0,0.437,13.0,33.0,0.394,3.0,5.0,0.6,7.0,25.0,19.0,11.0,5.0,20.0,26.0,,30.0,63.0,0.476,10.0,28.0,0.357,31.0,36.0,0.861,13.0,44.0,15.0,16.0,2.0,19.0,8.0,-23.0,0,2,89.5,0,1,-1,61.0,81.0,0.03073793297807864,-0.05426510284462932,0.3,0.516,71.0,2.0,-20.0,-0.28169014084507044,-17.333333333333336,0.4895,-0.24801271860095395,MEAC,-20.0,-14.0,23.0,89.5,96.0,82.0,89.0,-14.0,-0.15730337078651685,1,0,0.0,2020-11-28,,South Carolina State,1,78.0,101.0,10.0,13.0,W,0.12550002814001388,-0.0010243621038885653,2,2.0,2.3333333333333286,0.541,1,0.371,0.4480000000000001,0.030319436924742767,-9.0,-0.005611307663513946,-0.08252437175781302,20.0,20.0,14.0,14.0,-20.0,-1.3337928712154716,-0.0833333333333286,-1.4636133152028725,-14.0
2020-12-02,@,Clemson,L,38.0,75.0,16.0,55.0,0.291,1.0,14.0,0.071,5.0,6.0,0.833,11.0,28.0,6.0,6.0,4.0,21.0,16.0,,27.0,58.0,0.466,8.0,23.0,0.348,13.0,17.0,0.765,12.0,35.0,17.0,10.0,5.0,15.0,14.0,-37.0,0,3,56.5,0,1,-1,69.5,91.0,0.11813031415510422,-0.03330458188410834,0.3685,0.496,80.25,0.0,-21.5,-0.26791277258566976,-17.333333333333336,0.4895,-0.24801271860095395,MEAC,-21.5,11.0,37.0,56.5,56.0,67.0,61.5,11.0,0.17886178861788618,1,0,0.0,2020-12-02,,South Carolina State,1,38.0,75.0,8.0,1.0,W,0.02229653341849952,0.03468992361039713,3,0.0,3.3043478260869534,0.374,1,0.422,0.4191739130434783,0.05191256830601088,9.375,0.06401508864410624,-0.02725026097064348,6.333333333333336,6.333333333333336,6.666666666666668,6.666666666666668,-3.6666666666666656,-1.3337928712154716,1.125,-1.4636133152028725,-0.7833333333333325
2020-12-05,@,UNC Asheville,L,56.0,77.0,23.0,62.0,0.371,3.0,20.0,0.15,7.0,12.0,0.583,9.0,31.0,14.0,6.0,3.0,17.0,21.0,,29.0,56.0,0.518,9.0,22.0,0.409,10.0,20.0,0.5,11.0,37.0,17.0,9.0,7.0,18.0,18.0,-21.0,0,4,66.5,0,1,-1,59.0,85.66666666666667,0.04240784128594194,-0.021695568329569537,0.3426666666666667,0.486,72.33333333333333,0.4444444444444444,-26.66666666666667,-0.36866359447004615,-17.333333333333336,0.4895,-0.24801271860095395,MEAC,-26.666666666666668,-5.0,21.0,66.5,79.5,74.5,77.0,-5.0,-0.06493506493506493,1,0,,2020-12-05,,South Carolina State,1,56.0,77.0,9.0,3.0,W,-0.1323163084126134,-0.1437130413491716,3,3.0,0.6000000000000085,0.4475,1,0.458,0.44920000000000015,0.008207934336525426,-2.3333333333333357,-0.07806766198789152,0.053578703887666515,10.77777777777778,10.77777777777778,5.166666666666671,5.166666666666671,-4.968750000000002,-1.3337928712154716,1.8514492753623177,-1.4636133152028725,-6.055555555555552
2020-12-07,@,Charlotte,L,40.0,78.0,13.0,53.0,0.245,7.0,26.0,0.269,7.0,9.0,0.778,5.0,28.0,6.0,4.0,2.0,12.0,10.0,,30.0,58.0,0.517,9.0,23.0,0.391,9.0,14.0,0.643,9.0,42.0,21.0,4.0,6.0,10.0,15.0,-38.0,0,5,59.0,0,1,-1,58.25,83.5,-0.004511486567407852,-0.008135140547002317,0.34975,0.494,70.875,1.25,-25.25,-0.3562610229276896,-17.333333333333336,0.4895,-0.24801271860095395,MEAC,-25.25,-10.0,38.0,59.0,71.0,61.0,66.0,-10.0,-0.15151515151515152,1,0,0.0,2020-12-07,,South Carolina State,1,40.0,78.0,9.0,7.0,W,-0.04303255882520002,-0.03887647477994488,3,3.0,-3.25,0.4455,1,0.3845,0.4505416666666667,-0.05019305019305019,2.4375,0.013243515158668843,0.018710315714603725,9.270833333333332,9.270833333333332,5.0,5.0,-4.166666666666667,-1.3337928712154716,1.5385869565217405,-1.4636133152028725,-4.131944444444443
2020-12-11,@,College of Charleston,L,63.0,90.0,20.0,57.0,0.351,7.0,25.0,0.28,16.0,19.0,0.842,5.0,21.0,8.0,4.0,4.0,13.0,21.0,,28.0,53.0,0.528,9.0,20.0,0.45,25.0,26.0,0.962,5.0,36.0,16.0,6.0,5.0,15.0,20.0,-27.0,0,6,76.5,0,1,-1,54.6,82.4,0.027134978555452105,-0.00041756598738379447,0.32880000000000004,0.4986,68.5,2.16,-27.800000000000004,-0.40583941605839424,-17.333333333333336,0.4895,-0.24801271860095395,MEAC,-27.8,-18.333333333333332,27.0,76.5,81.33333333333333,63.0,72.16666666666667,-18.33333333333333,-0.254041570438799,1,0,0.0,2020-12-11,,South Carolina State,1,63.0,90.0,9.0,7.0,W,0.08330103472150824,0.07991826084693116,4,0.4444444444444444,-1.82352941176471,0.48833333333333334,1,0.3826666666666667,0.44923529411764707,-0.026461801109688498,-1.8333333333333357,0.04656801793366886,-0.005897768969159299,8.433333333333334,8.433333333333334,12.222222222222223,12.222222222222223,-4.015625,-1.3337928712154716,0.5808695652173924,-1.4636133152028725,-5.126296296296295
2020-12-13,,Jacksonville,L,58.0,60.0,23.0,53.0,0.434,9.0,19.0,0.474,3.0,5.0,0.6,8.0,31.0,7.0,0.0,2.0,11.0,17.0,,21.0,57.0,0.368,4.0,28.0,0.143,14.0,18.0,0.778,11.0,31.0,7.0,1.0,1.0,12.0,9.0,-2.0,0,7,59.0,1,0,1,56.0,83.66666666666667,0.025761352181825736,-0.002767389992334779,0.3325,0.5035,69.83333333333333,3.1111111111111107,-27.66666666666667,-0.39618138424821014,-17.333333333333336,0.4895,-0.24801271860095395,MEAC,-27.666666666666668,0.0,2.0,59.0,72.8,72.8,72.8,0.0,0.0,0,1,,2020-12-13,@,South Carolina State,1,58.0,60.0,4.0,9.0,W,-0.025062823642350074,-0.07451337309289957,6,2.16,-4.4090909090909065,0.45780000000000004,-1,0.45940000000000003,0.4471363636363636,-0.06494810847003678,-1.4833333333333343,-0.043812843396679506,0.008328181513841487,5.197222222222224,5.197222222222224,-3.8200000000000016,-3.8200000000000016,-1.9993055555555552,-1.3337928712154716,0.18013640238704198,-1.4636133152028725,-1.571904761904762
2020-12-15,@,Liberty,L,52.0,82.0,20.0,51.0,0.392,8.0,21.0,0.381,4.0,9.0,0.444,3.0,21.0,9.0,9.0,1.0,14.0,11.0,,30.0,59.0,0.508,13.0,33.0,0.394,9.0,12.0,0.75,11.0,40.0,18.0,8.0,3.0,14.0,12.0,-30.0,0,8,67.0,0,1,-1,56.285714285714285,80.28571428571429,0.04434365820067998,-0.014591977762251573,0.34700000000000003,0.4841428571428571,68.28571428571429,1.4693877551020407,-24.000000000000007,-0.3514644351464436,-17.333333333333336,0.4895,-0.24801271860095395,MEAC,-24.0,2.8333333333333335,30.0,67.0,66.5,69.33333333333333,67.91666666666667,2.8333333333333286,0.04171779141104287,1,0,0.0,2020-12-15,,South Carolina State,1,52.0,82.0,13.0,8.0,W,0.1552256378961115,-0.08796045232945249,7,0.0,10.999999999999993,0.47233333333333327,1,0.4606666666666667,0.4233333333333333,0.16246153846153838,0.1845238095238102,-0.062453888856294985,-0.047592531518205396,3.8523809523809556,3.8523809523809556,2.2309523809523832,2.2309523809523832,-2.3885416666666686,-1.3337928712154716,-0.47546749925266496,-1.4636133152028725,2.172605820105819
2020-12-18,@,Presbyterian,L,56.0,62.0,17.0,43.0,0.395,6.0,14.0,0.429,16.0,29.0,0.552,4.0,21.0,9.0,4.0,4.0,15.0,24.0,,21.0,59.0,0.356,1.0,16.0,0.063,19.0,22.0,0.864,17.0,43.0,8.0,6.0,3.0,14.0,25.0,-6.0,0,9,59.0,0,1,-1,55.75,80.5,0.056430794846784094,0.007904209324682887,0.352625,0.487125,68.125,2.25,-24.75,-0.363302752293578,-17.333333333333336,0.4895,-0.24801271860095395,MEAC,-24.75,-13.0,6.0,59.0,78.0,65.0,71.5,-13.0,-0.18181818181818182,1,0,,2020-12-18,,South Carolina State,1,56.0,62.0,1.0,6.0,W,0.10186025328072684,-0.04429359287311935,2,2.0,-4.952380952380956,0.556,1,0.414,0.46561904761904765,-0.0754716981132076,-1.6875,-0.049995226296617325,0.028374720506043432,2.2288690476190487,2.2288690476190487,0.3333333333333428,0.3333333333333428,-2.020016611295681,-1.3337928712154716,0.9589659381539173,-1.4636133152028725,-7.416666666666665
2020-12-21,@,Furman,L,52.0,118.0,19.0,60.0,0.317,4.0,18.0,0.222,10.0,16.0,0.625,11.0,24.0,6.0,12.0,2.0,20.0,15.0,,42.0,60.0,0.7,21.0,35.0,0.6,13.0,18.0,0.722,8.0,37.0,33.0,12.0,3.0,15.0,16.0,-66.0,0,10,85.0,0,1,-1,55.77777777777778,78.44444444444444,0.0510174705654341,-0.016073937174710118,0.35733333333333334,0.47255555555555556,67.11111111111111,3.08641975308642,-22.666666666666664,-0.3377483443708609,-17.333333333333336,0.4895,-0.24801271860095395,MEAC,-22.666666666666668,5.6,66.0,85.0,73.6,79.2,76.4,5.6000000000000085,0.07329842931937183,1,0,0.0,2020-12-21,,South Carolina State,1,52.0,118.0,21.0,4.0,W,0.06526351668399022,-0.02819827514736678,6,2.16,7.681818181818187,0.4582,1,0.46180000000000004,0.4531818181818182,0.10333231427697959,-4.644444444444446,-0.037928942409811484,-0.032388912716840385,1.8145502645502647,1.8145502645502647,-1.5466666666666669,-1.5466666666666669,-1.7317541302235173,-1.3337928712154716,0.3021496169833758,-1.4636133152028725,2.8447698412698426
