Date,Loc,Opp_name,W,Score,Opp_score,FG,FGA,FG_Pct,Threes,ThreesA,Threes_Pct,FT,FTA,FT_Pct,ORB,TRB,AST,STL,BLK,TOV,PF,22,Opp_FG,Opp_FGA,Opp_FG_Pct,Opp_Threes,Opp_ThreesA,Opp_Threes_Pct,Opp_FT,Opp_FTA,Opp_FT_Pct,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF,Rest_Days,result,Win,Game_Number,Mean_Score,Home,Away,Neutral,Comb_Loc,SMA_Score_Fin,SMA_Score,EMA_Score_Fin,EMA_Score,Last3Avg_Score_Fin,Last3Avg_Score,Prev_Score_Fin,Prev_Score,SMA_Opp_score_Fin,SMA_Opp_score,EMA_Opp_score_Fin,EMA_Opp_score,Last3Avg_Opp_score_Fin,Last3Avg_Opp_score,Prev_Opp_score_Fin,Prev_Opp_score,SMA_Threes_Fin,SMA_Threes,EMA_Threes_Fin,EMA_Threes,Last3Avg_Threes_Fin,Last3Avg_Threes,Prev_Threes_Fin,Prev_Threes,SMA_Opp_Threes_Fin,SMA_Opp_Threes,EMA_Opp_Threes_Fin,EMA_Opp_Threes,Last3Avg_Opp_Threes_Fin,Last3Avg_Opp_Threes,Prev_Opp_Threes_Fin,Prev_Opp_Threes,SMA_FG_Pct_Fin,SMA_FG_Pct,EMA_FG_Pct_Fin,EMA_FG_Pct,Last3Avg_FG_Pct_Fin,Last3Avg_FG_Pct,Prev_FG_Pct_Fin,Prev_FG_Pct,SMA_Opp_FG_Pct_Fin,SMA_Opp_FG_Pct,EMA_Opp_FG_Pct_Fin,EMA_Opp_FG_Pct,Last3Avg_Opp_FG_Pct_Fin,Last3Avg_Opp_FG_Pct,Prev_Opp_FG_Pct_Fin,Prev_Opp_FG_Pct,SMA_Mean_Score_Fin,SMA_Mean_Score,EMA_Mean_Score_Fin,EMA_Mean_Score,Last3Avg_Mean_Score_Fin,Last3Avg_Mean_Score,Prev_Mean_Score_Fin,Prev_Mean_Score,SMA_Comb_Loc_Fin,SMA_Comb_Loc,EMA_Comb_Loc_Fin,EMA_Comb_Loc,Last3Avg_Comb_Loc_Fin,Last3Avg_Comb_Loc,Prev_Comb_Loc_Fin,Prev_Comb_Loc,SMA_Result,EMA_Result,Last3Avg_Result,Prev_Result,SMA_Pct_Margin,EMA_Pct_Margin,Last3Avg_Pct_Margin,Prev_Pct_Margin,SMA_Result_Fin,SMA_Pct_Margin_Fin,EMA_Result_Fin,EMA_Pct_Margin_Fin,Last3Avg_Result_Fin,Last3Avg_Pct_Margin_Fin,Prev_Result_Fin,Prev_Pct_Margin_Fin,Conference
2017-11-10,,Campbell,W,86.0,75.0,24.0,65.0,0.369,5.0,19.0,0.263,33.0,41.0,0.805,13.0,39.0,11.0,8.0,4.0,14.0,24.0,,25.0,62.0,0.403,6.0,23.0,0.261,19.0,23.0,0.826,10.0,36.0,8.0,5.0,8.0,18.0,26.0,,11.0,1,1,80.5,1,0,0,1,74.74358974358974,,73.61491293745972,,80.66666666666667,,82.0,,66.6923076923077,,66.8555064393517,,68.66666666666667,,66.0,,7.538461538461538,,7.888493350767661,,8.666666666666666,,9.0,,6.435897435897436,,6.567081531444283,,8.333333333333334,,10.0,,0.46415384615384614,,0.4589323903550892,,0.526,,0.5519999999999998,,0.4263333333333333,,0.4318019698731299,,0.4286666666666669,,0.43099999999999994,,70.71794871794872,,70.23520968840572,,74.66666666666667,,74.0,,0.15384615384615385,,0.026758087541779274,,-0.3333333333333333,,0.0,,,,,,,,,,8.051282051282044,0.11385061638868736,6.759406498108021,0.09623957169197217,12.0,0.1607142857142857,16.0,0.21621621621621623,Big Ten
2017-11-12,,Fairleigh Dickinson,W,81.0,57.0,30.0,67.0,0.448,4.0,16.0,0.25,17.0,22.0,0.773,15.0,39.0,17.0,18.0,5.0,23.0,18.0,,20.0,47.0,0.426,5.0,10.0,0.5,12.0,18.0,0.667,4.0,25.0,11.0,8.0,3.0,29.0,21.0,2.0,24.0,1,2,69.0,1,0,0,1,74.74358974358974,86.0,73.61491293745972,86.0,80.66666666666667,,82.0,86.0,66.6923076923077,75.0,66.8555064393517,75.0,68.66666666666667,,66.0,75.0,7.538461538461538,-0.13910575745272577,7.888493350767661,-0.13910575745272577,8.666666666666666,,9.0,-0.13910575745272577,6.435897435897436,-0.07352436210388857,6.567081531444283,-0.07352436210388857,8.333333333333334,,10.0,-0.07352436210388857,0.46415384615384614,0.369,0.4589323903550892,0.369,0.526,,0.5519999999999998,0.369,0.4263333333333333,0.403,0.4318019698731299,0.403,0.4286666666666669,,0.43099999999999994,0.403,70.71794871794872,80.5,70.23520968840572,80.5,74.66666666666667,,74.0,80.5,0.15384615384615385,2.0,0.026758087541779274,2.0,-0.3333333333333333,,0.0,2.0,11.0,11.0,,11.0,0.13664596273291926,0.13664596273291926,,0.13664596273291926,8.051282051282044,0.11385061638868736,6.759406498108021,0.09623957169197217,12.0,0.1607142857142857,16.0,0.21621621621621623,Big Ten
2017-11-15,,Montana,W,70.0,57.0,25.0,50.0,0.5,6.0,12.0,0.5,14.0,24.0,0.583,4.0,30.0,12.0,3.0,9.0,13.0,15.0,,22.0,56.0,0.393,6.0,21.0,0.286,7.0,15.0,0.467,9.0,32.0,9.0,9.0,5.0,14.0,22.0,3.0,13.0,1,3,63.5,1,0,0,1,74.74358974358974,83.5,73.61491293745972,83.43589743589743,80.66666666666667,,82.0,81.0,66.6923076923077,66.0,66.8555064393517,65.76923076923077,68.66666666666667,,66.0,57.0,7.538461538461538,-0.15184771539730174,7.888493350767661,-0.15218447273695554,8.666666666666666,,9.0,-0.16537621395574043,6.435897435897436,-0.06352436210388857,6.567081531444283,-0.06323196444306989,8.333333333333334,,10.0,-0.050366467367046475,0.46415384615384614,0.4085,0.4589323903550892,0.4095128205128205,0.526,,0.5519999999999998,0.44799999999999995,0.4263333333333333,0.4145,0.4318019698731299,0.41479487179487184,0.4286666666666669,,0.43099999999999994,0.42599999999999993,70.71794871794872,74.75,70.23520968840572,74.6025641025641,74.66666666666667,,74.0,69.0,0.15384615384615385,3.0,0.026758087541779274,3.0,-0.3333333333333333,,0.0,3.0,17.5,17.666666666666657,,24.0,0.23411371237458195,0.23681044853067526,,0.34782608695652173,8.051282051282044,0.11385061638868736,6.759406498108021,0.09623957169197217,12.0,0.1607142857142857,16.0,0.21621621621621623,Big Ten
2017-11-17,,Columbia,W,79.0,65.0,27.0,65.0,0.415,7.0,23.0,0.304,18.0,22.0,0.818,13.0,41.0,11.0,10.0,7.0,12.0,14.0,,23.0,59.0,0.39,8.0,19.0,0.421,11.0,12.0,0.917,6.0,28.0,12.0,3.0,4.0,19.0,17.0,2.0,14.0,1,4,72.0,1,0,0,1,74.74358974358974,79.0,73.61491293745972,78.7256792287467,80.66666666666667,79.0,82.0,70.0,66.6923076923077,63.0,66.8555064393517,62.695004382120935,68.66666666666667,63.0,66.0,57.0,7.538461538461538,-0.12365094438236957,7.888493350767661,-0.12232136965181453,8.666666666666666,-0.12365094438236957,9.0,-0.05638150496103145,6.435897435897436,-0.04368309226261874,6.567081531444283,-0.04235640236390109,8.333333333333334,-0.04368309226261874,10.0,0.0022651115803219435,0.46415384615384614,0.439,0.4589323903550892,0.44123488168273445,0.526,0.439,0.5519999999999998,0.49999999999999994,0.4263333333333333,0.4073333333333333,0.4318019698731299,0.4071542506573182,0.4286666666666669,0.4073333333333333,0.43099999999999994,0.39299999999999996,70.71794871794872,71.0,70.23520968840572,70.71034180543383,74.66666666666667,71.0,74.0,63.5,0.15384615384615385,4.0,0.026758087541779274,4.0,-0.3333333333333333,4.0,0.0,4.0,16.0,16.030674846625764,16.0,13.0,0.22535211267605634,0.22670905609162062,0.22535211267605634,0.2047244094488189,8.051282051282044,0.11385061638868736,6.759406498108021,0.09623957169197217,12.0,0.1607142857142857,16.0,0.21621621621621623,Big Ten
2017-11-20,N,Pitt,W,85.0,54.0,34.0,59.0,0.576,9.0,22.0,0.409,8.0,18.0,0.444,10.0,40.0,16.0,10.0,5.0,11.0,15.0,,18.0,58.0,0.31,10.0,29.0,0.345,8.0,14.0,0.571,8.0,27.0,11.0,5.0,0.0,14.0,21.0,3.0,31.0,1,5,69.5,0,0,1,0,74.74358974358974,79.0,73.61491293745972,78.79962262879476,80.66666666666667,76.66666666666667,82.0,79.0,66.6923076923077,63.5,66.8555064393517,63.3163179352404,68.66666666666667,59.666666666666664,66.0,65.0,7.538461538461538,-0.10466360261021768,7.888493350767661,-0.10215639348550581,8.666666666666666,-0.09178523166910596,9.0,-0.04770157729376201,6.435897435897436,-0.018248771552707488,6.567081531444283,-0.015220594206976912,8.333333333333334,0.004911392086055566,10.0,0.055706407126880686,0.46415384615384614,0.433,0.4589323903550892,0.4341632467401193,0.526,0.4543333333333333,0.5519999999999998,0.4149999999999999,0.4263333333333333,0.403,0.4318019698731299,0.40253030762492004,0.4286666666666669,0.403,0.43099999999999994,0.3899999999999999,70.71794871794872,71.25,70.23520968840572,71.05797028201758,74.66666666666667,68.16666666666667,74.0,72.0,0.15384615384615385,5.0,0.026758087541779274,5.0,-0.3333333333333333,5.0,0.0,5.0,15.5,15.483304693554366,17.000000000000007,14.0,0.21754385964912282,0.2178968049903992,0.2493887530562348,0.19444444444444445,8.051282051282044,0.11385061638868736,6.759406498108021,0.09623957169197217,12.0,0.1607142857142857,16.0,0.21621621621621623,Big Ten
2017-11-21,N,Texas A&M,L,87.0,98.0,31.0,61.0,0.508,5.0,19.0,0.263,20.0,28.0,0.714,7.0,20.0,15.0,14.0,5.0,10.0,21.0,,33.0,54.0,0.611,6.0,12.0,0.5,26.0,29.0,0.897,9.0,36.0,18.0,5.0,5.0,16.0,21.0,1.0,-11.0,0,6,92.5,0,0,1,0,74.74358974358974,80.2,73.61491293745972,80.17005916554888,80.66666666666667,78.0,82.0,85.0,66.6923076923077,61.6,66.8555064393517,61.257181575933714,68.66666666666667,58.666666666666664,66.0,54.0,7.538461538461538,-0.08160416260264167,7.888493350767661,-0.07725088828405793,8.666666666666666,-0.03147308005260652,9.0,0.004122696719640828,6.435897435897436,0.02738472880520232,6.567081531444283,0.034902278758539074,8.333333333333334,0.09556654698702055,10.0,0.24203119345166701,0.46415384615384614,0.46159999999999995,0.4589323903550892,0.4655126723129268,0.526,0.49700000000000005,0.5519999999999998,0.5759999999999998,0.4263333333333333,0.3844,0.4318019698731299,0.38207882431437457,0.4286666666666669,0.3643333333333334,0.43099999999999994,0.30999999999999994,70.71794871794872,70.9,70.23520968840572,70.7136203707413,74.66666666666667,68.33333333333333,74.0,69.5,0.15384615384615385,3.8400000000000007,0.026758087541779274,3.6408151255537256,-0.3333333333333333,2.6666666666666665,0.0,0.0,18.6,18.912877589615164,19.333333333333336,31.0,0.2623413258110014,0.26745735107971674,0.2829268292682927,0.4460431654676259,8.051282051282044,0.11385061638868736,6.759406498108021,0.09623957169197217,12.0,0.1607142857142857,16.0,0.21621621621621623,Big Ten
2017-11-24,,Oral Roberts,W,86.0,48.0,32.0,57.0,0.561,9.0,20.0,0.45,13.0,19.0,0.684,10.0,35.0,16.0,14.0,7.0,10.0,13.0,,19.0,57.0,0.333,6.0,16.0,0.375,4.0,7.0,0.571,12.0,27.0,8.0,7.0,3.0,17.0,13.0,3.0,38.0,1,7,67.0,1,0,0,1,74.74358974358974,81.33333333333333,73.61491293745972,81.45917425729995,80.66666666666667,83.66666666666667,82.0,87.0,66.6923076923077,67.66666666666667,66.8555064393517,68.19219359024198,68.66666666666667,72.33333333333333,66.0,98.0,7.538461538461538,-0.09221288669405248,7.888493350767661,-0.09012391715536869,8.666666666666666,-0.06252834616763359,9.0,-0.14111056900044028,6.435897435897436,-0.01056869707925806,6.567081531444283,-0.009786650526037943,8.333333333333334,0.018272872919152916,10.0,-0.12985089271613345,0.46415384615384614,0.4693333333333333,0.4589323903550892,0.47353192996934845,0.526,0.4996666666666667,0.5519999999999998,0.5079999999999999,0.4263333333333333,0.42216666666666675,0.4318019698731299,0.4252864815328948,0.4286666666666669,0.43700000000000006,0.43099999999999994,0.611,70.71794871794872,74.5,70.23520968840572,74.82568392377097,74.66666666666667,78.0,74.0,92.5,0.15384615384615385,3.1111111111111107,0.026758087541779274,2.7955065693833245,-0.3333333333333333,0.7777777777777777,0.0,0.0,13.666666666666657,13.266980667057965,11.333333333333343,-11.0,0.18344519015659944,0.1773051707829863,0.14529914529914542,-0.11891891891891893,8.051282051282044,0.11385061638868736,6.759406498108021,0.09623957169197217,12.0,0.1607142857142857,16.0,0.21621621621621623,Big Ten
2017-11-29,@,NC State,L,78.0,85.0,29.0,67.0,0.433,5.0,13.0,0.385,15.0,23.0,0.652,17.0,40.0,12.0,8.0,5.0,16.0,29.0,,25.0,57.0,0.439,10.0,16.0,0.625,25.0,37.0,0.676,11.0,33.0,14.0,6.0,7.0,14.0,21.0,5.0,-7.0,0,8,81.5,0,1,0,-1,74.74358974358974,82.0,73.61491293745972,82.21180719532984,80.66666666666667,86.0,82.0,86.0,66.6923076923077,64.85714285714286,66.8555064393517,64.84537720744558,68.66666666666667,66.66666666666667,66.0,48.0,7.538461538461538,-0.07833272447322656,7.888493350767661,-0.0744233372934753,8.666666666666666,-0.04608250163877231,9.0,0.00042912626820446054,6.435897435897436,-0.0029516748792189906,6.567081531444283,-0.0010434514724078081,8.333333333333334,0.016475637896111395,10.0,0.061475637896111435,0.46415384615384614,0.4824285714285714,0.4589323903550892,0.48802959058466844,0.526,0.5483333333333333,0.5519999999999998,0.5609999999999999,0.4263333333333333,0.40942857142857153,0.4318019698731299,0.40999017868572957,0.4286666666666669,0.418,0.43099999999999994,0.33299999999999996,70.71794871794872,73.42857142857143,70.23520968840572,73.52859220138771,74.66666666666667,76.33333333333333,74.0,67.0,0.15384615384615385,4.081632653061225,0.026758087541779274,3.8414572183264095,-0.3333333333333333,0.8888888888888888,0.0,8.0,17.14285714285714,17.36642998788426,19.33333333333333,38.0,0.2334630350194552,0.23618608037971522,0.25327510917030566,0.5671641791044776,8.051282051282044,0.11385061638868736,6.759406498108021,0.09623957169197217,12.0,0.1607142857142857,16.0,0.21621621621621623,Big Ten
2017-12-02,@,Iowa,W,77.0,73.0,28.0,64.0,0.438,12.0,23.0,0.522,9.0,11.0,0.818,9.0,28.0,19.0,8.0,7.0,13.0,22.0,,28.0,55.0,0.509,4.0,12.0,0.333,13.0,21.0,0.619,13.0,36.0,16.0,5.0,6.0,18.0,15.0,3.0,4.0,1,9,75.0,0,1,0,-1,74.74358974358974,81.5,73.61491293745972,81.5861294081337,80.66666666666667,83.66666666666667,82.0,78.0,66.6923076923077,67.375,66.8555064393517,67.83941259553292,68.66666666666667,77.0,66.0,85.0,7.538461538461538,-0.08346301241063703,7.888493350767661,-0.08106909499399234,8.666666666666666,-0.08643272863775311,9.0,-0.12121666979619625,6.435897435897436,0.0037298122931429534,6.567081531444283,0.006487465048920782,8.333333333333334,-0.027810076389602867,10.0,0.03941681436669969,0.46415384615384614,0.47624999999999995,0.4589323903550892,0.4798547642285373,0.526,0.5006666666666666,0.5519999999999998,0.43299999999999994,0.4263333333333333,0.4131250000000001,0.4318019698731299,0.4142996828878674,0.4286666666666669,0.461,0.43099999999999994,0.439,70.71794871794872,74.4375,70.23520968840572,74.7127710018333,74.66666666666667,80.33333333333333,74.0,81.5,0.15384615384615385,2.25,0.026758087541779274,1.753968273561411,-0.3333333333333333,0.0,0.0,9.0,14.125,13.74671681260078,6.666666666666671,-7.0,0.1897565071368598,0.18399420377894246,0.08298755186721998,-0.08588957055214724,8.051282051282044,0.11385061638868736,6.759406498108021,0.09623957169197217,12.0,0.1607142857142857,16.0,0.21621621621621623,Big Ten
2017-12-04,,Wisconsin,L,63.0,64.0,20.0,56.0,0.357,2.0,14.0,0.143,21.0,25.0,0.84,10.0,31.0,12.0,6.0,13.0,11.0,16.0,,23.0,52.0,0.442,5.0,11.0,0.455,13.0,19.0,0.684,8.0,33.0,13.0,8.0,4.0,9.0,23.0,2.0,-1.0,0,10,63.5,1,0,0,1,74.74358974358974,81.0,73.61491293745972,80.96596414961202,80.66666666666667,80.33333333333333,82.0,77.0,66.6923076923077,68.0,66.8555064393517,68.53725967680782,68.66666666666667,68.66666666666667,66.0,73.0,7.538461538461538,-0.05838032918207786,7.888493350767661,-0.05083758277799594,8.666666666666666,0.010127090178269127,9.0,0.15400810542857896,6.435897435897436,-0.014504754260751318,6.567081531444283,-0.015927895541285597,8.333333333333334,-0.022262226181558487,10.0,-0.14914080046005296,0.46415384615384614,0.4719999999999999,0.4589323903550892,0.47419489980514806,0.526,0.4773333333333332,0.5519999999999998,0.438,0.4263333333333333,0.4237777777777778,0.4318019698731299,0.4271056552923468,0.4286666666666669,0.427,0.43099999999999994,0.5089999999999999,70.71794871794872,74.5,70.23520968840572,74.75161191320993,74.66666666666667,74.5,74.0,75.0,0.15384615384615385,1.1111111111111112,0.026758087541779274,0.607795942398496,-0.3333333333333333,1.1111111111111112,0.0,10.0,13.0,12.428704472804199,11.666666666666657,4.0,0.174496644295302,0.16626670856589018,0.1565995525727068,0.05333333333333334,8.051282051282044,0.11385061638868736,6.759406498108021,0.09623957169197217,12.0,0.1607142857142857,16.0,0.21621621621621623,Big Ten
